EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/Pathfinding,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/MassProcessorTask,GuLiCommanderAuthority/GameThread/FixedStep,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager
,0.058800,0.010500,0.1167,0.012600,0.022800,0.001400,0.005300,0.002000,0.016100,0.001300,0.002300,0.020600,0.2834,0.3089,0.8959,0.015700,18.5044,0.3283,0.019700,0.000900,0.011800,29.0642,29.1475,0.002100,0.000700,0.000300,0.011900,0.044800,0.000200,0.002500,0.021900,0.001300,0.001800,0.058100,0.017100,0.000100,0.039600,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1892,16095.1367,5474.1328,6230.1094,0,21569.2695,0,0,19.8359,28.8203,1,0,0,142,104,0,0.047900,0,0,0
,0.059400,0.011000,0.077100,0.011900,0.025000,0.001700,0.005300,0.002400,0.017100,0.001400,0.002500,0.020700,13.7291,0.2555,1.3802,0.016300,4.5070,0.3757,0.019000,0.000800,0.002600,0.2354,0.3320,0.001500,0.000700,0.000100,0.007900,0.039800,0.000200,0.002000,0.019500,0.001300,0.001800,0.053400,0.014200,0.000200,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2318,16095.1016,5474.1328,6230.1094,0,21569.2344,0,0,19.7789,0,1,0,0,0,0,0,0,0,0,0
,0.057400,0.010600,0.071400,0.011500,0.025000,0.001300,0.005400,0.002400,0.016300,0.001400,0.001700,0.019800,0.2759,0.2259,0.8563,0.015900,18.3678,0.2877,0.018900,0.000900,0.002800,0.2348,0.3370,0.001400,0.000700,0.000100,0.007400,0.040300,0.000200,0.002200,0.019300,0.001400,0.001600,0.053400,0.014900,0.000100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9465,16094.8516,5474.1328,6230.1094,0,21568.9844,0,0,19.7431,0,0,0,0,0,0,0,0,0,0,0
,0.059600,0.011700,0.1107,0.011700,0.026600,0.001500,0.005300,0.002400,0.018900,0.001200,0.003000,0.022800,0.3422,0.2225,0.8365,0.014200,18.9077,0.4784,0.020400,0.000800,0.014400,28.2823,28.3554,0.002000,0.000700,0.000300,0.008600,0.039500,0.000200,0.002000,0.018500,0.001200,0.001600,0.054400,0.015100,0.000200,0.039900,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,51,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.2081,16094.9297,5474.1328,6230.1094,0,21569.0625,0,0,20.0918,28.0215,1,2,2,386,302,0,0.085800,0,1,0
,0.066900,0.011300,0.072700,0.011000,0.025000,0.001600,0.005500,0.002500,0.017400,0.001400,0.002700,0.020600,13.4821,0.2473,1.3476,0.013800,4.4387,0.2820,0.024000,0.000800,0.002900,0.2967,0.4023,0.001500,0.000700,0.000100,0.007400,0.038300,0.000200,0.001900,0.017800,0.001400,0.001600,0.049000,0.013600,0.000100,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8146,16094.9844,5474.1328,6230.1094,0,21569.1172,0,0,19.3993,0,1,0,0,141,108,0,0.047000,0,0,0
,0.059600,0.010600,0.1031,0.011900,0.025500,0.001500,0.004800,0.002400,0.016500,0.001100,0.002200,0.018900,0.2853,0.2134,0.8649,0.015700,18.3203,0.3758,0.020100,0.001000,0.003000,0.2623,0.3688,0.001600,0.000900,0.000100,0.008200,0.041700,0.000200,0.002400,0.020900,0.001200,0.001700,0.056000,0.015500,0.000200,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0635,16094.9844,5474.1328,6230.1094,0,21569.1172,0,0,19.5015,0,0,0,0,0,0,0,0,0,0,0
,0.049100,0.011800,0.065000,0.009000,0.028500,0.001800,0.005800,0.002500,0.018300,0.001300,0.002000,0.020400,0.2751,0.4322,0.8706,0.016500,0.1950,0.2146,0.015800,0.000400,0.009400,0.3123,0.3893,0.001800,0.000500,0.000100,0.005300,0.032600,0.000200,0.001600,0.014200,0.001300,0.001300,0.039600,0.012000,0.000100,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9323,16094.9844,5474.1328,6230.1094,0,21569.1172,0,0,0.3096,0,1,0,0,0,0,0,0,0,0,0
,0.072600,0.012100,0.1467,0.015700,0.030200,0.001900,0.006300,0.003500,0.025600,0.001200,0.004600,0.029300,0.3323,0.2503,0.8786,0.016700,18.3833,0.4237,0.020500,0.000800,0.003000,29.0661,29.1573,0.002300,0.000800,0.000300,0.009300,0.049800,0.000300,0.002600,0.026500,0.001600,0.001900,0.057000,0.015100,0.000200,0.040700,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5712,16094.8594,5474.1328,6230.1094,0,21568.9922,0,0,19.6922,28.7952,0,0,0,437,314,0,0.6350,0,0,0
,0.062700,0.012500,0.1033,0.012700,0.026000,0.002000,0.006600,0.002200,0.018700,0.001200,0.002300,0.021300,13.4976,0.2961,1.4298,0.018300,4.3925,0.2847,0.021300,0.000900,0.002600,0.2871,4.5461,0.001800,0.000800,0.000100,0.008500,0.041500,0.000100,0.003300,0.022100,0.001300,0.001700,0.072100,0.014000,0.000200,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1443,16095.3594,5474.1328,6230.1094,0,21569.4922,0,0,19.5135,0,1,0,0,0,0,0,0,0,0,0
,0.064300,0.017500,0.1111,0.012900,0.030600,0.001400,0.007500,0.002300,0.021800,0.001500,0.002800,0.023700,0.3125,0.2908,0.9201,0.016300,18.5812,0.3605,0.017800,0.000900,0.002500,0.2725,0.3737,0.001900,0.000800,0.000100,0.008400,0.042300,0.000100,0.002100,0.022000,0.001300,0.001700,0.057500,0.016700,0.000100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5374,16095.3594,5474.1328,6230.1094,0,21569.4922,0,0,19.8339,0,0,0,0,0,0,0,0,0,0,0
,0.053800,0.010800,0.1045,0.011500,0.023100,0.001500,0.005100,0.002300,0.016600,0.001300,0.002000,0.018200,0.2950,0.2375,0.8461,0.015100,18.2250,0.3706,0.022000,0.000800,0.012400,28.9046,29.0231,0.002000,0.000800,0.000400,0.008400,0.041300,0.000200,0.002300,0.018700,0.001400,0.001700,0.053500,0.014400,0.000100,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6429,16095.9336,5474.1953,6230.1094,0,21570.1289,0,0,19.5026,28.6120,1,0,0,366,301,0,0.081500,0,0,0
,0.055300,0.010900,0.077400,0.011600,0.025500,0.001800,0.005100,0.002300,0.017000,0.001200,0.002000,0.044600,13.7853,0.2472,0.8606,0.015800,5.9181,0.3538,0.019000,0.000900,0.002900,1.2536,1.1799,0.001400,0.000700,0.000100,0.007000,0.038200,0.000200,0.001800,0.016800,0.001300,0.001600,1.2649,0.014800,0.000100,0.1675,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,50,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3550,16096.0430,5474.1953,6230.1094,0,21570.2383,0,0,20.5060,0,1,2,2,108,105,0,0.065100,0,0,0
,0.060900,0.012000,0.081300,0.013000,0.030200,0.001400,0.005500,0.002700,0.018300,0.001400,0.003000,0.023400,0.3900,0.2524,0.8918,0.015800,18.5947,0.2922,0.020600,0.001000,0.003000,0.4998,0.3013,0.001500,0.001000,0.000100,0.008400,0.040600,0.000300,0.002300,0.022500,0.001300,0.001600,0.054600,0.016300,0.000100,0.3054,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6787,16095.9180,5474.1953,6230.1094,0,21570.1133,0,0,19.8660,0,0,0,0,0,0,0,0,0,0,0
,0.058400,0.011700,0.1185,0.012400,0.027700,0.001100,0.005300,0.002300,0.016600,0.001200,0.001800,0.020200,0.2978,0.2497,0.8482,0.013300,18.5220,0.5026,0.018700,0.000800,0.012300,29.9024,29.8356,0.002500,0.001000,0.000200,0.009200,0.044500,0.000200,0.002400,0.025900,0.001600,0.001900,0.059200,0.017200,0.000200,0.1889,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1382,16096.0977,5474.1953,6230.1094,0,21570.2930,0,0,19.7302,29.3978,1,0,0,338,207,0,0.073100,0,0,0
,0.066900,0.012500,0.089000,0.014000,0.027700,0.001800,0.006500,0.002600,0.019200,0.001400,0.002900,0.024400,13.7341,0.3250,1.4865,0.016600,5.1936,0.2694,0.019200,0.001100,0.018500,0.5287,0.3897,0.001800,0.000800,0.000100,0.008400,0.049200,0.000200,0.002500,0.020600,0.002000,0.002100,0.078100,0.011800,0.000200,0.2455,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3803,16095.9414,5474.1953,6230.1094,0,21570.1367,0,0,20.6147,0,1,0,0,147,105,0,0.048600,0,0,0
,0.055200,0.010700,0.072500,0.010700,0.025700,0.001100,0.004900,0.001900,0.015500,0.000900,0.002000,0.019800,0.2919,0.2197,0.8336,0.014800,18.5772,0.3603,0.018800,0.000800,0.002800,0.6755,0.6627,0.001300,0.000500,0.000100,0.007800,0.038700,0.000200,0.002000,0.019900,0.001400,0.001700,0.052600,0.014200,0.000200,0.1138,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6444,16095.9414,5474.1953,6230.1094,0,21570.1367,0,0,19.6993,0,0,0,0,0,0,0,0,0,0,0
,0.059100,0.026200,0.1447,0.011700,0.026000,0.001200,0.005500,0.002300,0.017400,0.001100,0.002200,0.020000,0.2923,0.2503,0.8306,0.013800,18.7825,0.2988,0.019000,0.000800,0.011100,30.0770,30.1956,0.002300,0.000800,0.000300,0.010600,0.043900,0.000200,0.002000,0.021400,0.001400,0.001700,1.0532,0.017200,0.000100,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3731,16095.8164,5474.1953,6230.1094,0,21570.0117,0,0,20.0326,29.8723,1,0,0,289,205,0,0.071200,1,0,0
,0.059200,0.013100,0.1044,0.012000,0.031400,0.003100,0.006700,0.002400,0.021200,0.001400,0.002600,0.021700,13.5631,0.2602,1.4416,0.015000,5.7538,0.3688,0.020800,0.000800,0.003000,0.2129,4.4280,0.001900,0.000900,0.000100,0.007900,0.039600,0.000100,0.002100,0.018100,0.001300,0.001600,0.067700,0.012900,0.000100,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5343,16096.3008,5474.1953,6230.1094,0,21570.4961,0,0,20.8560,0,1,0,0,137,106,0,0.049200,0,0,0
,0.060400,0.011000,0.074000,0.012500,0.024700,0.001300,0.005000,0.002200,0.016100,0.001200,0.002400,0.019500,0.2991,0.2478,0.8950,0.014500,18.5469,0.2874,0.020700,0.000900,0.003000,0.2250,0.3340,0.001600,0.000700,0.000100,0.008200,0.040800,0.000200,0.002200,0.020000,0.001400,0.001900,0.056300,0.015600,0.000100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2306,16096.4258,5474.1953,6230.1094,0,21570.6211,0,0,19.8054,0,0,0,0,0,0,0,0,0,0,0
,0.060600,0.012400,0.1358,0.012400,0.028800,0.001200,0.005300,0.002400,0.016800,0.001200,0.002300,0.020700,0.3599,0.2352,1.0209,0.017300,18.8564,0.4191,0.023000,0.000900,0.012300,29.2994,29.3328,0.002300,0.000800,0.000300,0.009000,0.043500,0.000200,0.002500,0.020900,0.001600,0.002000,0.069100,0.017600,0.000200,0.093900,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,51,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0424,16096.5391,5474.3047,6230.1094,0,21570.8438,0,0,20.1768,29.0494,1,2,2,273,205,0,0.065300,0,1,0
,0.063600,0.013900,0.078800,0.012900,0.030300,0.002100,0.007200,0.002700,0.021900,0.001500,0.002900,0.024500,13.6083,0.2905,1.4154,0.015200,4.9211,0.2831,0.019200,0.000700,0.002700,0.2243,0.3200,0.001500,0.000600,0.000100,0.007600,0.039900,0.000100,0.002100,0.018800,0.001500,0.002500,0.057800,0.014900,0.000200,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5297,16096.6680,5474.3047,6230.1094,0,21570.9727,0,0,20.0172,0,1,0,0,139,108,0,0.050100,0,0,0
,0.063600,0.012900,0.078400,0.013700,0.028100,0.001700,0.006400,0.002600,0.018700,0.001500,0.002100,0.021600,0.2999,0.2535,0.9195,0.020700,19.1182,0.4020,0.019900,0.000800,0.002800,0.2401,0.3492,0.001700,0.000700,0.000100,0.008700,0.043900,0.000200,0.002300,0.021300,0.001300,0.002000,0.054700,0.014800,0.000100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9970,16096.7930,5474.3047,6230.1094,0,21571.0977,0,0,20.5095,0,0,0,0,0,0,0,0,0,0,0
,0.060700,0.014000,0.066900,0.011100,0.032400,0.001800,0.006800,0.002900,0.020800,0.001800,0.002500,0.022600,0.2946,0.2803,0.8871,0.016100,0.1857,0.2562,0.019900,0.000800,0.002700,0.2209,0.3166,0.001200,0.000600,0.000100,0.006100,0.035900,0.000200,0.001500,0.016100,0.001200,0.002000,0.044800,0.012800,0.000100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8160,16096.7930,5474.3047,6230.1094,0,21571.0977,0,0,0.3535,0,0,0,0,0,0,0,0,0,0,0
,0.065200,0.012400,0.1258,0.013200,0.026800,0.001700,0.005700,0.002700,0.021500,0.001200,0.004300,0.023000,0.2945,0.2218,0.8395,0.015200,19.0693,0.4002,0.020400,0.000800,0.012100,29.1813,29.2714,0.001900,0.000600,0.000300,0.008800,0.042400,0.000200,0.002200,0.022500,0.001300,0.001800,0.054500,0.015000,0.000200,0.031300,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4358,16096.5859,5474.3047,6230.1094,0,21570.8906,0,0,20.3180,28.9017,1,0,0,435,313,0,0.6071,0,0,0
,0.062200,0.011800,0.077500,0.011900,0.026900,0.002000,0.030200,0.002400,0.042600,0.001200,0.002600,0.020900,13.5521,0.3021,1.4163,0.016800,4.4062,0.2975,0.019700,0.000700,0.002900,0.2282,0.3198,0.001500,0.000800,0.000100,0.007800,0.040800,0.000200,0.002200,0.019500,0.001300,0.001900,0.058100,0.016400,0.000100,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9630,16096.5117,5474.3047,6230.1094,0,21570.8164,0,0,19.6166,0,1,0,0,0,0,0,0,0,0,0
,0.062900,0.011600,0.077100,0.012700,0.029200,0.001800,0.005500,0.002400,0.017400,0.001300,0.002200,0.020400,0.2880,0.2405,1.0137,0.018000,18.6263,0.3732,0.018600,0.000900,0.002900,0.2459,0.3509,0.002200,0.000900,0.000100,0.007800,0.057000,0.000200,0.002500,0.019000,0.001400,0.001900,0.056400,0.016500,0.000100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5492,16096.5156,5474.3047,6230.1094,0,21570.8203,0,0,19.9712,0,0,0,0,0,0,0,0,0,0,0
