EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,2.6180,0.077700,0.011700,0.090200,0.013100,0.1361,0.002100,0.005700,0.003500,0.024100,0.001100,0.006500,0.029200,0.6688,0.1882,0.8459,0.014900,0.002600,0.099100,0.3150,0.017500,0.000600,0.001900,0.2480,0.3425,0.001100,0.000800,0.001900,0.014800,0.053600,0.9270,0.004500,0.021200,0.001400,0.001500,0.051300,0.013000,0.000300,1.5303,0,0,0,0,64,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,70,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1860,0,41.5000,0,0,0.7362,0.9222,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9506,12024.2578,5456.4844,6219.0156,0,17480.7422,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
,0.1380,0.068900,0.012700,0.1186,0.012400,0.063300,0.002200,0.005900,0.003600,0.023400,0.001000,0.004200,0.027900,0.3253,0.2003,0.7994,0.014400,0.002800,0.1144,0.2230,0.018800,0.000500,0.002000,5.5417,5.6472,0.001700,0.000600,0.003500,0.018900,0.1268,0.4705,0.001300,0.022700,0.001400,0.001600,0.5619,0.014100,0.000200,0.086600,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,4,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1205,0,23,0,0,0.3460,0.4665,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3588,12024.3984,5456.4844,6219.0156,0,17480.8828,0,0,0,0,5.2691,1,404,233,0,0.090000,0,0,0,0,0,0,0,0,0,0,0,0
,3.0651,0.065500,0.009900,0.094700,0.012100,0.080700,0.002200,0.006500,0.003400,0.024600,0.000900,0.004600,0.030200,1.9123,0.3036,0.9713,0.015200,0.004400,0.5501,0.3572,0.020100,0.000400,0.002200,1.6824,2.1634,0.001000,0.000800,0.003300,0.018800,0.045400,0.095500,0.001200,0.019400,0.001300,0.001300,0.060300,0.010100,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,14,14,2,0,30,0,30,0,0,2,28,0,0,0,0,0,0,0,0.091303,0,0,0,0,0,0.091303,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2473,12024.4023,5456.4844,6219.0156,0,17480.8867,0,0,0,0.1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1270,0.061500,0.012100,0.077100,0.011100,0.066800,0.001900,0.006200,0.003800,0.024500,0.001000,0.004700,0.030900,0.3282,0.1788,0.7725,0.015600,0.002900,0.3835,0.2250,0.018100,0.000700,0.067400,0.099300,0.1982,0.001100,0.000500,0.001600,0.012900,0.041200,0.9597,0.001100,0.018700,0.001200,0.001200,0.046100,0.011300,0.000100,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,11,13,2,2,3200,0,0,9,0,2,22,0,0,0,0,0,0,0,0.1073,0,4.5000,18.9863,0,1.2031,1.3104,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4186,12024.4023,5456.4844,6219.0156,0,17480.8867,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.5956,0.056200,0.011300,0.074700,0.011000,0.071700,0.002300,0.005400,0.003700,0.024100,0.001000,0.004500,0.029900,0.3522,0.2208,0.8752,0.013900,0.003100,0.097000,0.3553,0.017300,0.000700,0.002000,0.2058,0.2952,0.001000,0.000700,0.001900,0.015700,0.044700,0.1136,0.001300,0.019400,0.001300,0.001200,0.044300,0.010900,0.000100,1.3745,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1097,0,0,0,0,0,0.1097,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7731,12024.3594,5456.5469,6219.0156,0,17480.9062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1270,0.062700,0.013000,0.080700,0.012000,0.080500,0.002500,0.007300,0.003400,0.026400,0.001000,0.004200,0.030400,0.5396,0.2213,0.8561,0.014100,0.002600,0.094000,0.2075,0.020300,0.000400,0.002100,0.2318,0.3393,0.001100,0.000900,0.001600,0.014800,0.044100,0.6246,0.001100,0.019900,0.001400,0.001300,0.045800,0.011400,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,1,9,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1467,0,31.5000,0,0,0.4740,0.6207,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7598,12024.3594,5456.5469,6219.0156,0,17480.9062,0,0,0,0,0,0,556,416,0,0.1135,0,0,0,0,0,0,0,0,0,0,0,0
,2.7782,0.054700,0.010100,0.072800,0.009700,0.060700,0.002000,0.005700,0.003700,0.021700,0.001300,0.003100,0.026000,0.3115,0.1877,0.8244,0.014700,0.002800,0.099500,0.3703,0.016500,0.000400,0.001900,0.2364,0.3242,0.001100,0.000600,0.001400,0.014700,0.050000,0.6102,0.001200,0.020100,0.001200,0.001400,0.045100,0.012700,0.000100,1.6935,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1451,0,40,0,0,0.4611,0.6062,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7387,12024.3594,5456.5469,6219.0156,0,17480.9062,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1271,0.059600,0.009700,0.1098,0.011100,0.056000,0.002000,0.005500,0.003100,0.021500,0.000900,0.003700,0.024400,0.5248,0.2037,0.8192,0.013700,0.002500,0.096900,0.2520,0.017500,0.000600,0.001700,5.4305,5.5255,0.001500,0.000500,0.002600,0.018300,0.1230,0.4860,0.001000,0.021500,0.001500,0.001300,0.5837,0.012300,0.000100,0.099600,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1227,0,26.5000,0,0,0.3585,0.4812,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8477,12024.3594,5456.5469,6219.0156,0,17480.9062,0,0,0,0,5.1919,1,404,231,0,0.089500,0,0,0,0,0,0,0,0,0,0,0,0
,3.2576,0.066000,0.011600,0.1146,0.012500,0.064500,0.002000,0.009700,0.003800,0.027300,0.001200,0.004400,0.029100,1.4359,0.2001,0.8118,0.012700,0.003500,0.5198,0.3387,0.017900,0.000500,0.002200,1.5210,1.4434,0.001200,0.000800,0.002200,0.018400,0.047900,0.082900,0.001300,0.020100,0.001400,0.001500,0.051300,0.011800,0.000100,0.6365,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,49,3,98,0,7,13,13,2,0,28,0,28,0,0,2,26,0,0,0,0,0,0,0,0.079103,0,0,0,0,0,0.079103,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6202,12024.6836,5456.5469,6219.0156,0,17481.2305,0,0,0,0.1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1351,0.059700,0.010400,0.080100,0.011900,0.071500,0.002000,0.005900,0.003400,0.023000,0.001100,0.004300,0.030100,0.5634,0.2200,0.9441,0.015700,0.003100,0.5184,0.2366,0.021900,0.000800,0.066700,0.1088,0.2279,0.001400,0.000900,0.002400,0.015900,0.046000,1.0673,0.001200,0.019200,0.001300,0.001300,0.061400,0.011200,0.000100,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,11,13,2,6,3200,0,0,9,0,2,23,0,0,0,0,0,0,0,0.1374,0,7.5000,19.1152,0,1.4041,1.5415,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8951,12025.1602,5456.5469,6219.0156,0,17481.7070,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.6878,0.056500,0.011700,0.088500,0.010700,0.071000,0.002000,0.006100,0.003200,0.022800,0.001200,0.004300,0.029400,0.3197,0.1945,0.8630,0.013700,0.003000,0.1203,0.2934,0.016200,0.000600,0.002000,0.2418,0.3464,0.001800,0.000800,0.002000,0.018900,0.059100,0.1587,0.001400,0.022100,0.001600,0.001500,0.051800,0.011300,0.000100,1.5585,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,1,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1533,0,0,0,0,0,0.1533,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1554,12025.7422,5456.5469,6219.0156,0,17482.2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1284,0.052700,0.009100,0.076900,0.011400,0.065500,0.001900,0.005300,0.003300,0.020800,0.001100,0.003500,0.025100,0.4954,0.1807,0.8854,0.031200,0.003400,0.095300,0.2154,0.015600,0.000400,0.001900,0.2310,0.3245,0.001000,0.000800,0.001600,0.085900,0.1071,0.6021,0.001200,0.018800,0.001300,0.001300,0.046000,0.011200,0.000100,0.064200,0,0,0,0,59,0,0,0,0,0,0,2,2,1,2,49,3,97,0,7,1,1,0,2,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0.1446,0,40.5000,0,0,0.4535,0.5981,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8049,12026.4805,5456.5469,6219.0156,0,17483.0273,0,0,0,0,0,0,556,416,0,0.1103,0,0,0,0,0,0,0,0,0,0,0,0
,2.5934,0.057700,0.010700,0.078900,0.010500,0.076100,0.002300,0.006800,0.003600,0.024900,0.001100,0.004100,0.030800,0.3405,0.2325,0.8083,0.014600,0.002700,0.094000,0.3459,0.016600,0.000500,0.002300,0.2414,0.3373,0.001600,0.000600,0.001800,0.016700,0.044600,0.6127,0.001400,0.019100,0.001300,0.001400,0.056900,0.012400,0.000300,1.4661,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1442,0,38.5000,0,0,0.4644,0.6086,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4297,12026.4180,5456.5469,6219.0156,0,17482.9648,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1401,0.056100,0.010400,0.1069,0.011800,0.052800,0.002100,0.005500,0.003000,0.021500,0.000900,0.003800,0.025700,0.3132,0.1887,0.8502,0.013900,0.002600,0.1017,0.2469,0.016000,0.000500,0.001700,5.4514,5.5490,0.001500,0.000700,0.002800,0.017300,0.044800,0.3789,0.001200,0.020700,0.001300,0.001300,0.5454,0.013700,0.000100,0.090500,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.099290,0,16.5000,0,0,0.2756,0.3749,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5836,12026.4141,5456.5469,6219.0156,0,17482.9609,0,0,0,0,5.1948,1,391,231,0,0.078700,0,0,0,0,0,0,0,0,0,0,0,0
,3.2003,0.063600,0.020600,0.082300,0.011600,0.083000,0.002100,0.006100,0.003200,0.024200,0.001000,0.004400,0.030300,1.7781,0.2856,1.2095,0.017600,0.004300,0.5228,0.3648,0.018400,0.000600,0.001800,1.3486,1.2405,0.001300,0.000700,0.002300,0.015900,0.041600,0.097700,0.001300,0.018000,0.001200,0.001600,0.045100,0.011900,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,14,14,2,0,30,0,30,0,0,2,28,0,0,0,0,0,0,0,0.094000,0,0,0,0,0,0.094000,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1835,12026.4766,5456.5469,6219.0156,0,17483.0234,0,0,0,0.1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1367,0.057900,0.009900,0.089800,0.011500,0.076300,0.002400,0.005900,0.003500,0.023900,0.001100,0.003800,0.031600,0.4468,0.2206,0.7896,0.013500,0.002800,0.4270,0.2150,0.017300,0.000600,0.060500,0.6219,0.5606,0.000900,0.000900,0.002500,0.018500,0.052700,1.3451,0.004200,0.018300,0.001300,0.001300,0.050800,0.012100,0.000200,0.084300,0,0,0,0,64,0,0,0,0,0,0,2,2,1,2,50,2,100,0,6,11,13,2,70,3208,0,0,9,0,3,23,0,0,0,0,0,0,0,0.1752,0,8,19.5068,0,1.5619,1.7371,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4849,12026.6875,5456.5469,6219.0156,0,17483.2344,0,0,1,0.1534,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
,2.7224,0.056100,0.010100,0.073700,0.010900,0.062800,0.002400,0.005400,0.003200,0.022200,0.000900,0.003700,0.027900,0.3200,0.1851,0.8094,0.014400,0.003000,0.075000,0.3502,0.017900,0.000700,0.002200,0.1947,0.2874,0.000900,0.000700,0.002000,0.015800,0.047800,0.1029,0.001400,0.021200,0.001400,0.001300,0.046700,0.011400,0.000100,1.6327,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,50,2,100,0,6,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.098798,0,0,0,0,0,0.098798,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7296,12026.6562,5456.5469,6219.0156,0,17483.2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1283,0.060100,0.015000,0.077600,0.011600,0.067900,0.001900,0.004800,0.002800,0.020800,0.001000,0.003500,0.025300,0.5275,0.2158,0.8315,0.015700,0.002900,0.1021,0.2461,0.018000,0.000400,0.002100,0.2209,0.8829,0.001200,0.000700,0.002100,0.016300,0.047500,0.5417,0.001400,0.019000,0.001300,0.001300,0.066900,0.011600,0.000100,0.095300,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,1,6,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1378,0,21,0,0,0.3995,0.5373,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1693,12026.6562,5456.5469,6219.0156,0,17483.2031,0,0,0,0,0,0,581,418,0,0.1066,0,0,0,0,0,0,0,0,0,0,0,0
,2.7214,0.056400,0.010500,0.085300,0.011600,0.064300,0.002300,0.005500,0.003800,0.022900,0.001100,0.003800,0.028500,0.3155,0.2067,0.8354,0.014600,0.002800,0.099400,0.3151,0.016700,0.000500,0.001800,0.2408,0.3356,0.001200,0.000600,0.001800,0.016400,0.1671,0.6891,0.001300,0.018700,0.001400,0.001400,0.045600,0.011800,0.000200,1.6529,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,6,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1732,0,41.5000,0,0,0.5116,0.6848,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3298,12026.6562,5456.5469,6219.0156,0,17483.2031,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1515,0.059700,0.010200,0.1079,0.011400,0.072700,0.001900,0.005900,0.003500,0.022900,0.001300,0.004200,0.027600,0.3459,0.1945,0.8583,0.016500,0.003200,0.1067,0.2406,0.016700,0.000500,0.002200,5.2318,5.3340,0.001700,0.000700,0.002900,0.024900,0.047500,0.5844,0.001500,0.019300,0.001300,0.001400,0.5361,0.013100,0.000100,0.1159,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1365,0,37,0,0,0.4431,0.5796,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2217,12026.8750,5456.5469,6219.0156,0,17483.4219,0,0,0,0,4.9776,1,391,231,0,0.084900,0,0,0,0,0,0,0,0,0,0,0,0
,3.2691,0.053400,0.010100,0.074700,0.010800,0.052200,0.001700,0.004800,0.003100,0.020400,0.001200,0.003600,0.024400,1.6088,0.1858,0.8559,0.014200,0.003000,0.4955,0.3646,0.018600,0.000500,0.002000,1.5165,1.4416,0.001100,0.000600,0.002000,0.015700,0.041400,0.075000,0.001300,0.019500,0.001300,0.001300,0.1990,0.010700,0.000100,0.6579,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,13,13,2,0,28,0,28,0,0,1,26,0,0,0,0,0,0,0,0.071198,0,0,0,0,0,0.071198,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8595,12026.8750,5456.5469,6219.0156,0,17483.4219,0,0,0,0.1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1281,0.058200,0.010900,0.076900,0.010800,0.064600,0.002200,0.005600,0.003300,0.022400,0.001000,0.004200,0.030800,0.3947,0.1978,0.8268,0.015400,0.003500,0.4474,0.2376,0.017000,0.000400,0.064800,0.1099,0.2010,0.000900,0.000800,0.001900,0.015100,0.041500,1.1162,0.001400,0.019900,0.001500,0.001200,0.045000,0.012100,0.000100,0.056100,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,11,13,2,8,3200,0,0,9,0,2,23,0,0,0,0,0,0,0,0.1407,0,9.5000,19.1436,0,1.3874,1.5281,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8649,12026.8047,5456.5469,6219.0156,0,17483.3516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.7424,0.067300,0.010400,0.073800,0.010100,0.067100,0.002300,0.005400,0.003100,0.021900,0.001000,0.003700,0.028400,0.5557,0.1929,0.7948,0.014200,0.002800,0.096000,0.3109,0.018300,0.000500,0.001900,0.1781,0.2684,0.001300,0.000800,0.001700,0.015400,0.043500,0.094700,0.001000,0.019200,0.001300,0.001400,0.045900,0.011500,0.000100,1.6295,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.090901,0,0,0,0,0,0.090901,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0370,12026.8047,5456.5469,6219.0156,0,17483.3516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
