EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Exclusive/GameThread/HandleRPC,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.069600,0.1808,0.014400,0.1218,0.017200,0.094000,0.002300,0.006900,1.7904,1.8100,0.001400,0.008900,0.033400,1.7331,0.2643,0.014100,0.2423,0.002800,2.6137,0.3077,0.015400,0.000500,0.002200,0.3136,1.6054,0.002300,0.000900,0.003000,0.020500,0.056000,1.1795,0.3482,0.002300,0.027200,0.001600,0.002000,0.1284,0.013600,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,46,2,49,0,3,6,6,0,5,314,0,14,0,0,1,6,0,0,0,0,0,0,0,0.1605,0,37,2.7334,0,1.3076,1.4681,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7312,10360.7148,5556.5039,6285.6562,0,15917.2188,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,4.7439,0,0,0.079800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.075100,0.051100,0.013800,0.098200,0.014900,0.076300,0.002600,0.007200,1.9683,1.9909,0.001800,0.008900,0.040100,0.6323,0.2865,0.013900,0.2469,0.003500,0,0.3034,0.014300,0.000800,0.002600,0.2658,0.4704,0.001200,0.000800,0.001700,0.015400,0.1442,0.3591,0.1067,0.001900,0.025000,0.001600,0.002100,0.098700,0.015500,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,46,2,49,0,5,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.096705,0,22,0,0,0.2992,0.3959,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1431,10360.4023,5556.5039,6285.6562,0,15916.9062,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.068000,0.090000,0.011500,0.1052,0.015300,0.074400,0.002400,0.007100,1.8505,1.8719,0.001300,0.007300,0.038100,0.7474,0.2516,0.014700,0.2380,0.003100,2.3780,0.2971,0.015500,0.000700,0.058500,1.4114,1.3924,0.002000,0.000700,0.003000,0.017000,0.047300,0.3508,0.2272,0.001700,0.023400,0.001300,0.001600,0.096700,0.012100,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,1,0,1,3,0,0,0,0,0,0,0,0.096198,0,28,0,0,0.2760,0.3722,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6037,10343.2266,5556.5039,6285.6562,0,15899.7305,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,3.5378,0.2314,0,0,0,2974,353,0,0.2126,0,0,0,0,0,0,0,0,0,0,0
,0.064200,0.046700,0.013700,0.092900,0.013600,0.067400,0.002300,0.006900,1.7371,1.7586,0.001900,0.007400,0.032200,0.5684,0.2406,0.016000,0.2411,0.002600,0,0.2841,0.013100,0.000600,0.001800,0.3773,0.3470,0.001200,0.000800,0.001900,0.014300,0.040900,0.3304,0.097500,0.001300,0.018900,0.001300,0.001200,0.099500,0.013300,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.087012,0,23,0,0,0.2792,0.3662,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7219,10322.1016,5556.5117,6285.6562,0,15878.6133,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1366,0.2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065700,0.098900,0.013200,0.1098,0.015100,0.066700,0.002100,0.007100,2.1074,2.1295,0.001700,0.008200,0.038000,0.9644,0.2689,0.019300,0.3311,0.003900,1.3886,0.2798,0.011300,0.000600,0.001900,1.8356,0.5485,0.001600,0.000800,0.003000,0.016800,0.043600,0.3574,0.2084,0.001300,0.023400,0.001400,0.001500,0.1082,0.013700,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.094596,0,26,0,0,0.2837,0.3783,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4576,10311.8555,5556.5352,6285.6562,0,15868.3906,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,2.8378,1.5021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.068000,0.042800,0.014100,0.1387,0.015700,0.066200,0.002500,0.007000,1.7390,1.7606,0.001400,0.007500,0.037300,0.5612,0.2590,0.014300,0.2435,0.003400,0,0.2454,0.013800,0.000600,0.002400,8.0092,8.0532,0.001800,0.000900,0.003700,0.033600,0.044300,0.3383,0.082000,0.001500,0.020800,0.001600,0.001700,0.6295,0.015200,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.093400,0,24,0,0,0.2776,0.3710,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5414,10311.8906,5556.5508,6285.6562,0,15868.4414,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1560,0.1516,7.3848,0,1,1404,364,0,0.1498,0,0,0,0,0,0,0,0,0,0,0
,0.062300,0.1340,0.012300,0.084700,0.014500,0.086400,0.002100,0.006200,1.8786,1.8967,0.001500,0.008100,0.032900,1.7274,0.2781,0.018500,0.2629,0.003600,1.5885,0.3154,0.014900,0.000600,0.002300,0.2578,0.4624,0.001500,0.001200,0.002300,0.015900,0.042900,0.6626,0.2732,0.001200,0.020300,0.001300,0.001600,0.1071,0.015000,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,6,6,0,2,314,0,14,0,0,1,6,0,0,0,0,0,0,0,0.1051,0,27,2.9287,0,0.7263,0.8314,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8630,10313.5859,5556.5664,6285.6562,0,15870.1523,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,3.8140,0,0,0.075700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.068500,0.096800,0.014100,0.1038,0.015100,0.071600,0.002200,0.006800,1.9643,1.9851,0.001700,0.007000,0.035800,0.6983,0.2756,0.014900,0.2562,0.003500,0,0.3359,0.021500,0.000600,0.002200,0.2970,0.4898,0.001300,0.000900,0.002300,0.017500,0.044300,0.6507,0.1431,0.001600,0.020500,0.001600,0.001600,0.1032,0.012300,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,4,4,0,0,400,0,0,0,0,2,4,0,0,0,0,0,0,0,0.094790,0,25,2.9082,0,0.7648,0.8596,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5526,10339.8633,5556.6367,6285.6562,0,15896.5000,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.070400,0.093100,0.013500,0.088400,0.013700,0.059700,0.002900,0.007200,1.8581,1.8806,0.001500,0.007700,0.037200,0.7832,0.2742,0.014500,0.2502,0.003100,3.1271,0.1946,0.010800,0.000500,0.054200,0.9052,0.9709,0.001300,0.000600,0.002000,0.013200,0.044300,0.4170,0.1908,0.001400,0.022800,0.001300,0.001300,0.1463,0.012400,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,1,0,1,3,0,0,0,0,0,0,0,0.096995,0,23,0,0,0.3430,0.4400,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7229,10357.7461,5556.6367,6285.6562,0,15914.3828,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,4.3589,0.1360,0,0,0,4580,352,0,0.3095,0,0,0,0,0,0,0,0,0,0,0
,0.070800,0.1631,0.012400,0.1000,0.016000,0.066200,0.002800,0.006900,1.8577,1.8793,0.001700,0.008000,0.034200,0.3984,0.2800,0.014000,0.2412,0.003400,0,0.2738,0.013700,0.000600,0.002200,0.5404,0.5851,0.001200,0.001000,0.002200,0.014000,0.046800,0.3174,0.097900,0.001400,0.020700,0.001200,0.001500,0.1052,0.014300,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.085391,0,24,0,0,0.3836,0.4690,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0444,10357.6836,5556.6367,6285.6562,0,15914.3203,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1575,0.1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.064300,0.083800,0.011800,0.1142,0.015500,0.073500,0.002700,0.007700,1.7853,1.8076,0.001900,0.008700,0.035000,1.0121,0.2601,0.015100,0.2342,0.003500,2.3193,0.2890,0.015600,0.000700,0.002400,2.0004,0.5765,0.001600,0.000900,0.003900,0.019000,0.044700,0.3582,0.2126,0.001600,0.020500,0.001500,0.001900,0.1230,0.011500,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,0,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.099313,0,27,0,0,0.2794,0.3787,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0313,10334.1680,5556.6367,6285.6562,0,15890.8047,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,3.5111,1.6498,0,0,0,1105,266,0,0.1345,0,0,0,0,0,0,0,0,0,0,0
,0.070400,0.042200,0.011100,0.1209,0.015500,0.090700,0.002500,0.007800,1.7509,1.7743,0.001300,0.007300,0.032100,0.4407,0.2408,0.017300,0.2726,0.003500,0,0.2384,0.011200,0.000500,0.015200,8.2707,6.8616,0.001600,0.000900,0.003400,0.017900,0.046900,0.3460,0.096600,0.001900,0.022900,0.001600,0.001800,0.1055,0.013800,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1093,0,25,0,0,0.2674,0.3767,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2048,10319.0430,5556.6992,6285.6562,0,15875.7422,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1157,1.6176,6.3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.060900,0.095400,0.011300,0.089500,0.015100,0.089300,0.001500,0.006600,1.5691,1.5869,0.001400,0.017400,0.032200,2.3046,0.2484,0.015200,0.2406,0.003000,1.8645,0.2914,0.015900,0.000800,0.002100,0.4510,0.5214,0.001500,0.001000,0.002700,0.015900,0.044000,0.3227,0.2361,0.001500,0.020100,0.001300,0.001500,0.1007,0.013300,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,14,0,14,0,0,1,3,0,0,0,0,0,0,0,0.085201,0,25,0,0,0.2560,0.3412,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9693,10309.4805,5556.6992,6285.6562,0,15866.1797,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,4.4817,0.1241,0,0.080400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.062400,0.047200,0.010600,0.088500,0.012700,0.058100,0.002400,0.006600,1.8941,1.9129,0.001600,0.007700,0.034100,0.4290,0.3262,0.015700,0.2510,0.003700,0,0.2569,0.014200,0.000700,0.002300,0.2694,0.4635,0.001600,0.000900,0.002000,0.014400,0.042700,0.3631,0.088100,0.001400,0.019000,0.001500,0.001500,0.1116,0.009500,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.092600,0,27,0,0,0.3080,0.4006,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2285,10309.4180,5556.6992,6285.6562,0,15866.1172,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.067700,0.073100,0.013000,0.093600,0.014700,0.061200,0.002300,0.007000,1.8303,1.8508,0.001700,0.007000,0.038200,0.5236,0.2703,0.014800,0.2433,0.003200,3.8274,0.2962,0.014500,0.000600,0.057100,0.2518,0.4457,0.001500,0.000800,0.001700,0.013900,0.057400,0.4883,0.082400,0.004300,0.017500,0.001400,0.001600,0.2541,0.012300,0.000100,0,0,0,0,0,57,0,0,0,0,0,0,1,1,1,1,46,2,49,0,3,1,1,0,34,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1150,0,25,0,0,0.4135,0.5285,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2615,10309.2500,5556.7617,6285.6562,0,15866.0117,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,4.5345,0,0,0,1,1575,449,0,0.1234,2,0,0,0,0,0,0,0,0,0,0
,0.073000,0.089600,0.010500,0.1042,0.015000,0.029400,0.002200,0.008200,1.7811,1.8039,0.001900,0.007400,0.033800,0.9857,0.2483,0.014400,0.2352,0.003500,0,0.3272,0.017200,0.000500,0.002500,0.2911,1.4346,0.001300,0.000800,0.003000,0.016200,0.052500,0.4686,0.1908,0.001800,0.025000,0.001500,0.001800,0.1188,0.011800,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,46,2,49,0,4,3,3,0,2,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.1034,0,36,0,0,0.3978,0.5012,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9318,10310.8438,5556.7617,6285.6562,0,15867.6055,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0.1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065400,0.045600,0.012100,0.091400,0.013400,0.075900,0.002500,0.007400,1.8599,1.8816,0.001500,0.007400,0.035900,0.4361,0.2541,0.014000,0.2392,0.002900,4.6232,0.3226,0.013900,0.000700,0.002300,0.7989,0.8426,0.001500,0.000600,0.002200,0.014800,0.1143,0.4574,0.075100,0.001500,0.021900,0.001300,0.001500,0.092200,0.012200,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,46,2,49,0,5,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.098899,0,19,0,0,0.3915,0.4904,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6526,10353.1289,5556.7617,6285.6562,0,15909.8906,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,5.1877,0.1709,0,0,0,1237,251,0,0.1040,0,0,0,0,0,0,0,0,0,0,0
,0.082500,0.1019,0.012600,0.1751,0.022100,0.054400,0.003400,0.012400,1.8981,1.9323,0.001300,0.007400,0.036200,1.1533,0.2439,0.016300,0.2713,0.004500,0,0.3034,0.016900,0.000900,0.002000,7.4692,7.4994,0.002100,0.001100,0.004000,0.019800,0.1733,0.4062,0.2967,0.002700,0.036200,0.001700,0.003200,0.7078,0.015000,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,0,0,45,3,49,0,4,3,3,0,0,13,0,13,1,0,0,3,0,0,0,0,0,0,0,0.1090,0,30,0,0,0.3209,0.4299,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2238,10356.7773,5556.7617,6285.6562,0,15913.5391,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0.1477,0.1855,7.2089,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.059300,0.1188,0.011200,0.087000,0.015200,0.1007,0.002100,0.006200,2.0549,2.0726,0.001400,0.008200,0.040900,1.7241,0.3052,0.017900,0.2535,0.003300,1.9974,0.2889,0.015500,0.001000,0.002300,0.5349,0.5480,0.001800,0.001000,0.002000,0.016200,0.045000,0.6312,0.2359,0.001600,0.022100,0.001300,0.001600,0.1052,0.013800,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,48,0,3,6,6,0,1,314,0,14,0,0,2,6,0,0,0,0,0,0,0,0.093501,0,22,2.7822,0,0.7146,0.8081,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5485,10355.9336,5556.7617,6285.6562,0,15912.6953,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,4.1802,0.1866,0,0.069700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.076200,0.057600,0.018800,0.1369,0.016600,0.083200,0.003100,0.007800,1.7464,1.7699,0.001600,0.007900,0.036400,0.4472,0.2815,0.018800,0.3276,0.003800,0,0.3819,0.016000,0.001000,0.002600,1.3458,0.4781,0.001300,0.001000,0.003300,0.016200,0.050900,0.4728,0.1024,0.001700,0.022900,0.001200,0.002500,0.1319,0.012100,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.1252,0,25,0,0,0.3923,0.5175,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7122,10324.4531,5556.8242,6285.6562,0,15881.2773,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1609,1.0891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.060000,0.057200,0.018800,0.089800,0.012900,0.061900,0.002400,0.007400,1.7217,1.7439,0.001800,0.008900,0.036300,0.5973,0.2685,0.013900,0.2478,0.002900,3.7935,0.2233,0.012700,0.000400,0.058400,0.4082,0.4419,0.001300,0.000800,0.001900,0.012600,0.037400,0.3980,0.089600,0.001200,0.017700,0.000900,0.001100,0.3051,0.012100,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1062,0,27,0,0,0.3188,0.4250,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4051,10313.8906,5556.8242,6285.6562,0,15870.7148,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,4.4910,0.1622,0,0,0,3121,467,0,0.2529,0,0,0,0,0,0,0,0,0,0,0
