EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderSpacing/ConstraintMilliseconds,GuLiCommanderSpacing/CandidatePairs,GuLiCommanderSpacing/BlockedMoves,GuLiCommanderSpacing/Violations,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/Camera,Exclusive/GameThread/Pathfinding,Ticks/GuLiCombatEffectReplicationComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/LogFlush,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/EventWait
,0.050500,0.051500,0.012300,0.083900,0.010300,0.026000,0.001900,0.007500,0.3846,0.4054,0.001200,0.005800,0.021500,0.2502,0.1799,0.011800,0.2994,0.1535,0.010700,0.000500,0.001800,2.3876,2.4736,0.000900,0.000400,0.004100,0.023800,0.000100,0.000900,0.008500,0.000700,0.001500,0.2360,0.007900,0,0,0,0,0,48,0,0,0.3541,4051,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3434,13161.5312,5588.8594,6353.1953,0,18750.3906,0,0,0,0,1,0,0,0,0,2.2916,1,0,0,0,0,0
,0.066900,0.054700,0.008800,0.083700,0.010400,0.020200,0.001400,0.005200,0.3296,0.3444,0.000900,0.004400,0.015400,0.3158,0.1283,0.5449,0.1727,0.1946,0.011600,0.000700,0.001900,1.2419,0.6204,0.001100,0.000500,0.006000,0.027800,0.000100,0.001500,0.013700,0.000800,0.001300,0.058400,0.010200,0.000100,0,0,0,0,47,0,0,0.002400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2280,13162.6211,5588.8594,6353.1953,0,18751.4805,0,0,0.000100,0.7153,0,0,0,0,0,0,0,0,0,0,0,0
,0.072100,0.062200,0.013200,0.081200,0.013700,0.030700,0.002700,0.008500,0.4231,0.4445,0.000900,0.005200,0.018400,0.2454,0.1730,0.010600,0.2322,0.2533,0.017800,0.000800,0.003100,0.1487,0.1889,0.000900,0.001100,0.006400,0.032000,0.000100,0.001800,0.012800,0.000800,0.001400,0.059100,0.009100,0,0,0,0,0,47,0,0,0.004100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3076,13158.3125,5588.8594,6353.1953,0,18747.1719,0,0,0,0.081900,0,347,2280,0,0.070000,0,0,0,0,0,0,0
,0.085600,0.043000,0.008800,0.063900,0.009100,0.021800,0.001500,0.005300,0.3525,0.3680,0.000900,0.004300,0.016600,0.2273,0.1303,0.4189,0.2355,0.1996,0.011500,0.000500,0.006100,0.6829,0.4234,0.000600,0.000700,0.004300,0.021600,0.000100,0.001000,0.009300,0.000600,0.001000,0.051100,0.006500,0.000100,0,0,0,0,51,0,0,0.012700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,51,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7577,13159.4766,5588.8594,6353.1953,0,18748.3359,0,0,0.000100,0.5527,1,0,0,0,0,0,0,1,2,0,0,0
,0.066600,0.064100,0.010000,0.068500,0.010100,0.018100,0.001500,0.005300,0.3514,0.3655,0.001000,0.004700,0.018000,0.2457,0.1689,0.015700,0.2779,0.2271,0.017800,0.000800,0.002800,0.3077,0.3909,0.000800,0.000400,0.005200,0.029100,0.000200,0.001300,0.013400,0.004300,0.001600,0.071800,0.010400,0.000100,0,0,0,0,47,0,0,0.003100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0842,13160.5977,5588.8594,6353.1953,0,18749.4570,0,0,0.000100,0.068100,0,0,0,0,0,0,0,0,0,0,0,0
,0.065000,0.052100,0.013200,0.068100,0.009400,0.027500,0.002100,0.007100,0.3679,0.3880,0.000900,0.004400,0.017300,0.2516,0.1400,0.5651,0.2908,0.2551,0.011000,0.000700,0.001600,0.5778,0.5828,0.000600,0.000700,0.004800,0.022900,0.000100,0.000800,0.010900,0.001100,0.000900,0.040800,0.007900,0.000100,0,0,0,0,47,0,0,0.002900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2798,13169.4180,5588.8594,6353.1953,0,18758.2773,0,0,0.000100,0.085300,0,362,326,0,0.055400,0,0,0,0,0,0,0
,0.067500,0.044100,0.008800,0.083200,0.008500,0.020200,0.001100,0.004800,0.3281,0.3423,0.000800,0.004000,0.015000,0.1910,0.1266,0.008600,0.1872,0.1486,0.010900,0.000600,0.001800,3.0946,3.1861,0.001200,0.000400,0.005500,0.023800,0.000100,0.001300,0.011900,0.000700,0.001300,0.4954,0.008900,0,0,0,0,0,48,0,0,0.3502,4166,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1230,13165.8906,5588.8594,6353.1953,0,18754.7500,0,0,0.000100,0,1,0,0,0,0,3.0910,2,0,0,0,0,0
,0.1135,0.057600,0.018000,0.078500,0.011800,0.034600,0.002900,0.009600,0.4891,0.5159,0.001200,0.007400,0.023800,0.3929,0.3730,0.8527,0.2071,0.2146,0.011600,0.000500,0.001900,0.074100,0.1570,0.000900,0.000600,0.004500,0.024500,0.000100,0.002300,0.009000,0.000800,0.000900,0.041200,0.007500,0,0,0,0,0,47,0,0,0.002400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2907,13164.5234,5588.9219,6353.1953,0,18753.4453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.059300,0.045600,0.009600,0.065300,0.009600,0.019800,0.001600,0.005200,0.3405,0.3552,0.001100,0.003900,0.014500,0.1910,0.1373,0.010200,0.1750,0.1495,0.013900,0.000600,0.002400,0.3265,0.3866,0.000500,0.000500,0.004600,0.026200,0.000100,0.001000,0.011100,0.000800,0.001000,0.045500,0.006100,0.000100,0,0,0,0,47,0,0,0.002300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3855,13162.2656,5588.9219,6353.1953,0,18751.1875,0,0,0.000100,0.039100,0,412,2375,0,0.2008,0,0,0,0,0,0,0
,0.076900,0.051100,0.010000,0.065000,0.011100,0.018900,0.001300,0.005000,0.3395,0.3545,0.001200,0.003900,0.019300,0.2588,0.1585,0.4715,0.2534,0.2429,0.015200,0.001000,0.009600,0.082300,0.1902,0.001000,0.000900,0.006100,0.025600,0.000200,0.001200,0.011900,0.000600,0.001500,0.065700,0.013300,0.000100,0,0,0,0,48,0,0,0.003600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6039,13160.1250,5588.9219,6353.1953,0,18749.0469,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,0.071700,0.043500,0.010500,0.059600,0.009100,0.020700,0.001400,0.005800,0.3468,0.3627,0.000900,0.005000,0.018100,0.1969,0.1333,0.008900,0.1865,0.1620,0.011800,0.000600,0.001900,0.3216,0.3666,0.000800,0.000600,0.004300,0.022800,0.000100,0.001100,0.008400,0.000700,0.001000,0.041700,0.007300,0.000100,0,0,0,0,47,0,0,0.003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3960,13163.7695,5588.9219,6353.1953,0,18752.6914,0,0,0,0.039300,0,0,0,0,0,0,0,0,0,0,0,0
,0.071100,0.047100,0.009900,0.058600,0.009500,0.019100,0.001600,0.005700,0.3359,0.3519,0.001000,0.003600,0.016500,0.1949,0.1298,0.4268,0.1969,0.2610,0.011900,0.000500,0.001700,0.003700,0.091900,0.000500,0.000600,0.004700,0.023800,0.000100,0.001100,0.010500,0.000700,0.001300,0.046300,0.008600,0,0,0,0,0,47,0,0,0.002700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3428,13157.8359,5588.9219,6353.1953,0,18746.7578,0,0,0.000100,0,0,410,329,0,0.042200,0,0,0,0,0,0,0
,0.084400,0.055500,0.014000,0.088800,0.010600,0.028900,0.002000,0.007400,0.3724,0.3924,0.001400,0.004800,0.022300,0.2386,0.1647,0.010900,0.2127,0.2076,0.015800,0.000700,0.002000,2.4260,2.5485,0.000800,0.000400,0.005000,0.023500,0.000200,0.001600,0.009900,0.000700,0.001400,0.047800,0.008000,0.000100,0,0,0,0,48,0,0,0.3412,4203,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9172,13158.1133,5588.9219,6353.1953,0,18747.0352,0,0,0,0,1,0,0,0,0,2.4215,2,0,0,0,0,0
,0.072600,0.044600,0.010400,0.057800,0.008900,0.020700,0.001400,0.006300,0.3408,0.3577,0.000800,0.004700,0.017200,0.3629,0.1293,0.5237,0.2204,0.2060,0.010400,0.000500,0.002100,0.002600,0.078300,0.000700,0.000700,0.004500,0.022000,0.000100,0.000800,0.009000,0.000700,0.001200,0.040800,0.007900,0.000200,0,0,0,0,47,0,0,0.002300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5393,13157.9844,5588.9219,6353.1953,0,18746.9062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.075900,0.058400,0.011100,0.067600,0.009900,0.023500,0.001500,0.008900,0.3486,0.3688,0.000900,0.004600,0.017200,0.2158,0.1731,0.011000,0.2507,0.1991,0.017400,0.001400,0.001900,0.003100,0.1169,0.001000,0.000500,0.005300,0.027400,0.000100,0.000900,0.010500,0.000900,0.002000,0.069400,0.010200,0.000100,0,0,0,0,47,0,0,0.003600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1274,13157.8828,5588.9219,6353.1953,0,18746.8047,0,0,0,0,0,404,2387,0,0.1208,0,0,0,0,0,0,0
,0.083100,0.053000,0.014500,0.063900,0.010100,0.026200,0.001800,0.005100,0.3749,0.3904,0.001100,0.005100,0.018500,0.2187,0.1465,0.4333,0.2028,0.2121,0.013100,0.000500,0.007900,0.002200,0.085900,0.000600,0.000600,0.004500,0.025900,0.000100,0.001400,0.010300,0.000700,0.001500,0.047800,0.008300,0,0,0,0,0,48,0,0,0.003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4472,13162.2383,5588.9219,6353.1953,0,18751.1602,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,0.064300,0.041600,0.009600,0.055500,0.008600,0.020900,0.001300,0.005700,0.3320,0.3476,0.000800,0.003800,0.015400,0.1855,0.1318,0.009400,0.2002,0.1499,0.011000,0.000700,0.001700,0.002500,0.082800,0.000800,0.000500,0.004400,0.021600,0.000100,0.001300,0.009400,0.000600,0.001000,0.040600,0.006800,0.000100,0,0,0,0,47,0,0,0.002600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4754,13156.7188,5588.9219,6353.1953,0,18745.6406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065900,0.052800,0.012200,0.073600,0.011900,0.033700,0.001900,0.009100,0.4053,0.4299,0.001500,0.006500,0.024400,0.2372,0.1718,0.4564,0.2108,0.1982,0.010700,0.000800,0.002100,0.002600,0.087500,0.000700,0.000700,0.004500,0.022000,0.000100,0.001100,0.009400,0.000700,0.001100,0.042100,0.007600,0,0,0,0,0,47,0,0,0.003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1655,13157.6875,5588.9219,6353.1953,0,18746.6094,0,0,0.000100,0,0,402,345,0,0.049300,0,0,0,0,0,0,0
,0.062700,0.048200,0.009300,0.078200,0.011600,0.022200,0.001500,0.005900,0.3311,0.3474,0.000900,0.004300,0.017700,0.2105,0.1325,0.009800,0.1897,0.1666,0.012000,0.000400,0.001700,1.5968,1.8879,0.001100,0.000600,0.006200,0.039100,0.000100,0.002200,0.014700,0.000900,0.001600,0.069300,0.007800,0,0,0,0,0,50,0,0,0.3338,4124,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,50,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0966,13154.5859,5588.9219,6353.1953,0,18743.5078,0,0,0.000100,0,1,0,0,0,0,1.5935,0,0,2,0,0,0
,0.082400,0.059900,0.015300,0.075800,0.010800,0.027700,0.002200,0.006100,0.3960,0.4141,0.001300,0.006200,0.021800,0.3995,0.1692,0.4713,0.2334,0.2088,0.011300,0.000700,0.002100,0.002900,0.080300,0.000900,0.000600,0.004700,0.023100,0,0.001000,0.009400,0.000800,0.001000,0.041500,0.008300,0,0,0,0,0,47,0,0,0.003300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8793,13155.0664,5588.9219,6353.1953,0,18743.9883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.061500,0.046600,0.009200,0.057500,0.008600,0.020200,0.001300,0.004700,0.3424,0.3564,0.000700,0.004600,0.017800,0.1922,0.1267,0.008400,0.1684,0.1619,0.012000,0.000400,0.002000,0.003100,0.089100,0.000700,0.000800,0.004700,0.021600,0.000100,0.001100,0.008500,0.000900,0.001100,0.079800,0.007400,0,0,0,0,0,47,0,0,0.002200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1235,13159.7422,5588.9219,6353.1953,0,18748.6641,0,0,0,0,0,404,2350,0,0.087400,0,0,0,0,0,0,0
,0.080500,0.055200,0.008800,0.067400,0.012000,0.020700,0.001700,0.005200,0.3486,0.3644,0.001400,0.005100,0.019900,0.2421,0.1487,0.6515,0.2234,0.2551,0.015900,0.001000,0.008400,0.003200,0.1135,0.001400,0.000600,0.005600,0.033500,0.000100,0.001700,0.016700,0.000800,0.001900,0.061900,0.011000,0.000100,0,0,0,0,48,0,0,0.002900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9249,13159.3047,5588.9219,6353.1953,0,18748.2266,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,0.071400,0.043200,0.010100,0.061400,0.009300,0.020800,0.001600,0.006200,0.3395,0.3560,0.000900,0.003800,0.016200,0.1966,0.1321,0.009400,0.1817,0.1627,0.010700,0.000500,0.001700,0.002800,0.083200,0.000700,0.000400,0.004300,0.021400,0.000100,0.000900,0.009000,0.000800,0.001000,0.041200,0.007500,0.000100,0,0,0,0,47,0,0,0.002600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6577,13156,5588.9219,6353.1953,0,18744.9219,0,0,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.089000,0.047500,0.009300,0.061800,0.009500,0.020000,0.001800,0.005200,0.3309,0.3467,0.000900,0.003700,0.015500,0.2131,0.1347,0.4934,0.2001,0.2441,0.016200,0.000900,0.002600,0.004100,0.1090,0.000600,0.000600,0.005100,0.027600,0.000100,0.000800,0.012600,0.000700,0.001400,0.049100,0.008300,0.000100,0,0,0,0,47,0,0,0.002700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5746,13154.7148,5588.9219,6353.1953,0,18743.6367,0,0,0.000100,0,0,402,337,0,0.052100,0,0,0,0,0,0,0
,0.077500,0.052700,0.012800,0.081900,0.010000,0.030100,0.002800,0.008100,0.3958,0.4173,0.001300,0.005200,0.025400,0.2240,0.1473,0.010900,0.2088,0.1773,0.012500,0.000500,0.001800,1.4787,1.5692,0.000800,0.000600,0.004800,0.023500,0,0.001200,0.010400,0.000600,0.001800,0.043400,0.007600,0.000100,0,0,0,0,48,0,0,0.3223,4068,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8209,13155.4336,5588.9219,6353.1953,0,18744.3555,0,0,0.000100,0,1,0,0,0,0,1.4757,0,0,0,0,0,0
,0.075500,0.041600,0.009500,0.055600,0.008100,0.019300,0.001300,0.005300,0.3987,0.4134,0.000900,0.004900,0.015500,0.2907,0.1310,0.4326,0.1831,0.1919,0.010500,0.000400,0.001600,0.002400,0.074000,0.000500,0.000500,0.004300,0.023400,0,0.001000,0.008900,0.000600,0.000900,0.040100,0.007300,0,0,0,0,0,47,0,0,0.002500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3882,13160.2617,5588.9219,6353.1953,0,18749.1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
