EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/AllWorkers/Physics,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,GuLiCommanderHealthBars/GameThread/UpdateInstances,MassEntities/GameThread/BatchedCommand,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/Generic_RepNotifies,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,GuLiCommanderHealthBars/VisibleInstances,MassEntitiesCounters/BatchedCommand,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderHealthBarRenderer,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,Ticks/GuLiStrongholdNetworkPresentationComponent,Networking/GameThread/FastArray_Apply,Exclusive/GameThread/EventWait/PrePhysics,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/EventWait/StartPhysics,FMsgLogf/FMsgLogfCount
,0.052200,0.2847,0.006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012700,0.089400,0.011300,1.0116,0.029900,0.6398,0.1632,0.001100,0.004800,0.027500,0.3421,0.4767,0.1444,0.004700,0.079900,0.042500,0.3287,0.016800,0.000600,0.001900,0.062800,0.013200,0.028200,0.005900,0.067200,0.7864,0.025700,0.1432,0.044900,0.086300,0.002500,0.020000,0.001300,0.007500,0.001600,0.018900,0.043300,0.048700,0.006200,0.000100,0.5719,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2359,0.058975,4,0.048500,0.074100,18.0491,10040.3672,2477.4922,2449.1328,0,12517.8750,0,0,0,0,0,16.6667,0.4334,29.1557,0,0.005600,0,0,0,0,0,0,0
,0.049700,0.2135,0.006500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012200,0.088400,0.011200,0.9398,0.033300,0.2236,0.019200,0.001100,0.004200,0.027600,0.3989,0.4720,0.1103,0.004000,0.059900,0.055200,0.2148,0.026200,0.000600,0.001900,0.064200,0.015200,0.028700,0.005200,0.074200,0.6935,0.029800,0.1631,0.047200,0.079500,0.002400,0.019100,0.001200,0.006000,0.001600,0.020200,0.044500,0.050400,0.005400,0.000100,0.032700,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2161,0.054025,4,0.043200,0.067300,15.4598,10040.3672,2477.4922,2449.1328,0,12517.8594,0,0,0,0,0,16.6667,0.4677,28.7875,0,0.002900,0.027900,0,0,0,0,0,0
,0.050800,0.2164,0.006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004000,1,0.011900,0.085000,0.011100,0.9319,0.034900,0.099500,0.058900,0.001200,0.003900,0.027100,0.3916,0.4638,0.1432,0.004400,0.063200,0.050900,0.2616,0.024100,0.000600,0.054700,0.069100,0.017600,0.031700,0.006100,0.067300,0.7047,0.024500,0.1409,0.046100,0.074800,0.002800,0.020600,0.001200,0.006000,0.001500,0.010300,0.038500,0.050900,0.005800,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2724,0.068100,4,0.009300,0.1382,16.6145,10040.3633,2477.4922,2449.1328,0,12517.8594,0,0,0,0,0,16.6667,0.4790,29.0664,0,0,0,558,382,0,0.1255,0,0
,0.028000,0.1951,0.006100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013600,0.086100,0.011000,0.9514,0.025800,0.1540,0,0.001100,0.004900,0.030000,0.2824,0.4288,0.1435,0.004300,0.059900,0.040600,0.2506,0.018200,0.000400,0.002000,0.064900,0.013600,0.030200,0.006100,0.067700,0.7239,0.027500,0.1443,0.046500,0.080600,0.002600,0.020600,0.001200,0.006500,0.001700,0.019600,0.043200,0.048300,0.005000,0.000100,0.1576,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2175,0.054375,4,0.045700,0.065600,16.6043,10040.3555,2477.5078,2449.1328,0,12517.8711,0,0,0,0,0,16.6667,0.4766,29.5866,0,0,0,0,0,0,0,0,0
,0.046600,0.3162,0.006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005100,1,0.025300,0.093300,0.011700,1.1383,0.036000,0.1654,0.1135,0.001000,0.004800,0.029300,0.3429,0.4286,0.1533,0.004000,0.067800,0.041200,0.3343,0.017500,0.000600,0.001800,0.070000,0.018200,0.032300,0.006100,0.066400,0.7809,0.026400,0.1407,0.047000,0.084000,0.002800,0.031000,0.001600,0.007400,0.001900,0.018600,0.056200,0.066200,0.005200,0.000100,0.1465,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2397,0.059925,4,0.047400,0.075400,17.2195,10040.3594,2477.5078,2449.1328,0,12517.8633,0,0,0,0,0,16.6667,0.4634,28.3680,0,0,0,0,0,0,0,0,0
,0.036000,0.2048,0.006900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012700,0.082600,0.012100,0.9189,0.027600,0.025600,0,0.001000,0.003600,0.026200,0.3113,0.4607,0.1379,0.004200,0.061000,0.039700,0.2461,0.021000,0.000500,0.009000,0.058400,0.014400,0.028600,0.005000,0.065200,0.6989,0.024700,0.1418,0.041800,0,0.001900,0.018800,0.001300,0.005900,0.001100,0.010200,0.033700,0.043700,0.004800,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2024,0.050600,4,0.039100,0.062000,15.7280,10040.4805,2477.5078,2449.1328,0,12517.8672,0,0,0,0,0,16.6667,0.3808,28.7831,0,0,0,534,384,0,0.1108,0,0
,0.056500,0.2712,0.007700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014800,0.096800,0.012800,1.0531,0.043300,0.7312,0.1567,0.001500,0.005200,0.034000,0.4981,0.7154,0.1938,0.006100,0.077800,0.093900,0.2845,0.032200,0.000700,0.002100,0.076800,0.021000,0.040200,0.006800,0.067500,0.8032,0.026800,0.1422,0.048000,0.089400,0.002700,0.020600,0.001300,0.006900,0.001500,0.021300,0.046900,0.054900,0.007400,0.000100,0.4467,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2518,0.062950,4,0.048200,0.078600,18.9714,10040.4805,2477.5078,2449.1328,0,12517.9883,0,0,0,0,0,16.6667,0.4644,28.2105,0,0.006700,0,0,0,0,0,0,0
,0.031200,0.5187,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006300,1,0.012300,0.096400,0.011700,0.9608,0.035700,0.1070,0.020500,0.000800,0.003700,0.027800,0.3570,0.6463,0.1470,0.005900,0.065600,0.041000,0.4639,0.023900,0.000700,0.001800,0.067300,0.016600,0.031900,0.005900,0.068000,0.7325,0.026500,0.1439,0.047600,0.083200,0.003000,0.021600,0.001300,0.006200,0.001500,0.019900,0.044200,0.052300,0.005400,0.000100,0.1425,0,0,63,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2019,0.050475,4,0.009800,0.067500,15.2837,10040.4805,2477.5078,2449.1328,0,12517.9883,0,0,0,0,0,16.6667,0.4473,29.1502,1,0,0,0,0,0,0,0,0
,0.047600,0.2397,0.006200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013600,0.087500,0.012900,1.0148,0.035600,0.1273,0,0.000900,0.005100,0.028800,0.3478,0.4615,0.1383,0.004100,0.062000,0.042200,0.2320,0.018500,0.000600,0.063900,0.066100,0.015900,0.031200,0.005600,0.075300,0.7039,0.025200,0.2210,0.047400,0.072900,0.002400,0.022600,0.001300,0.006100,0.001500,0.009500,0.032800,0.059700,0.005000,0.000100,0.2159,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2576,0.064400,4,0.053400,0.071300,16.3969,10040.4766,2477.5703,2449.1328,0,12518.0508,0,0,0,0,0,16.6667,0.4420,28.4209,0,0,0,532,384,0,0.1047,0,0
,0.049400,0.1846,0.006300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013000,0.088500,0.011400,1.0149,0.031500,0.1486,0.1109,0.001100,0.005000,0.034300,0.2988,0.4831,0.1374,0.003800,0.058500,0.037700,0.2176,0.023400,0.000400,0.001800,0.061400,0.015800,0.028400,0.004900,0.075800,0.8043,0.024700,0.1444,0.044100,0.076900,0.002500,0.019900,0.001300,0.007700,0.001400,0.017900,0.041900,0.064700,0.020100,0.000200,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1961,0.049025,4,0.043000,0.060700,16.4840,10033.1016,2477.5781,2449.1328,0,12518.0547,0,0,0,0,0,16.6667,0.4881,28.3934,0,0,0,0,0,0,0,0,0
,0.039400,0.2496,0.006200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003800,1,0.012400,0.086500,0.010400,0.9248,0.030300,0.1621,0,0.001300,0.003900,0.028500,0.4540,0.4655,0.1345,0.004300,0.064400,0.045700,0.2126,0.021100,0.000700,0.018200,0.068200,0.014700,0.031900,0.006100,0.065700,0.6868,0.024200,0.1435,0.055400,0.1014,0.009900,0.020900,0.001400,0.006600,0.001400,0.019400,0.044200,0.086200,0.005200,0.000200,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2341,0.058525,4,0.052200,0.067100,16.6930,10033.0977,2477.5781,2449.1328,0,12510.6797,0,0,0,0,0,16.6667,0.4558,28.6173,0,0,0,0,0,0,0,0,0
,0.050400,0.2200,0.006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015900,0.1008,0.014700,1.0460,0.034400,0.1441,0.097000,0.001300,0.004300,0.027500,0.3410,0.4629,0.1504,0.004000,0.065000,0.055600,0.2556,0.023400,0.000700,0.001900,0.068800,0.015800,0.030400,0.006200,0.072400,0.7948,0.029700,0.1569,0.047800,0.082100,0.002400,0.021000,0.001300,0.006000,0.001500,0.010300,0.034600,0.050600,0.005400,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2296,0.057400,4,0.043600,0.067200,16.7635,10033.0898,2477.5781,2449.1328,0,12510.6758,0,0,0,0,0,16.6667,0.4927,28.6061,0,0,0,528,383,0,0.1040,0,0
,0.053700,0.2264,0.006400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012800,0.090100,0.011200,1.0442,0.036500,0.5121,0.1378,0.001200,0.003900,0.028900,0.3845,0.5361,0.1497,0.004800,0.064200,0.041100,0.3795,0.027400,0.000800,0.002500,0.070800,0.021300,0.032100,0.006200,0.068100,0.8163,0.025200,0.1448,0.048700,0.080500,0.002600,0.021500,0.001300,0.006800,0.002000,0.019400,0.043000,0.052600,0.005800,0,0.5535,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2625,0.065625,4,0.046000,0.072600,17.8769,10032.9570,2477.5781,2449.1328,0,12510.6680,0,0,0,0,0,16.6667,0.5146,28.1276,0,0.005800,0,0,0,0,0,0,0
,0.045500,0.1889,0.006600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014800,0.085900,0.012800,0.9105,0.031700,0.2457,0.021600,0.001300,0.004700,0.029800,0.3000,0.4990,0.1331,0.004400,0.059900,0.040000,0.2450,0.017300,0.000500,0.001700,0.066300,0.013400,0.028100,0.005600,0.066300,0.6891,0.024500,0.1455,0.043500,0.072200,0.002600,0.019500,0.001300,0.007100,0.001800,0.020500,0.046300,0.050000,0.005300,0.000100,0.044000,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2172,0.054300,4,0.041500,0.065200,15.3069,10032.9570,2477.5781,2449.1328,0,12510.5352,0,0,0,0,0,16.6667,0.4971,28.6375,0,0.003300,0,0,0,0,0,0,0
,0.049800,0.2910,0.007400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004200,1,0.012900,0.086000,0.012100,0.9264,0.030600,0.1218,0.058400,0.001200,0.004500,0.027900,0.3767,0.5064,0.1625,0.004600,0.064000,0.037300,0.3636,0.024300,0.000500,0.049600,0.060800,0.016200,0.029300,0.005200,0.070900,0.7033,0.024800,0.1415,0.060900,0.067600,0.002600,0.018500,0.001300,0.006400,0.001300,0.009800,0.035000,0.046600,0.004800,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1912,0.047800,4,0.007800,0.080900,16.8045,10032.9688,2477.5781,2449.1328,0,12510.5352,0,0,0,0,0,16.6667,0.4665,28.5258,0,0,0,556,382,0,0.1410,0,0
,0.029000,0.1840,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012500,0.082000,0.010200,0.9771,0.031200,0.1039,0,0.001100,0.004100,0.027800,0.3546,0.4219,0.1034,0.003700,0.059200,0.037200,0.2256,0.021800,0.000400,0.023500,0.066400,0.019300,0.031600,0.006000,0.065700,0.7253,0.029000,0.1430,0.045900,0.088000,0.002500,0.020200,0.001300,0.007000,0.001600,0.019100,0.043700,0.049700,0.005700,0.000100,0.1456,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2067,0.051675,4,0.043900,0.061700,16.4769,10032.9883,2477.5781,2449.1328,0,12510.5469,0,0,0,0,0,16.6667,0.4755,29.5797,0,0,0.001700,0,0,0,0,0,0
,0.025700,0.2231,0.007200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004100,1,0.011300,0.096700,0.019900,0.9878,0.031400,0.1972,0.1124,0.000900,0.004400,0.023900,0.4323,0.4609,0.1144,0.004200,0.064600,0.045200,0.2712,0.016400,0.000500,0.001800,0.061900,0.015100,0.027800,0.005300,0.065900,0.7651,0.025900,0.1398,0.045600,0.078100,0.002500,0.018200,0.001400,0.007100,0.001500,0.019900,0.046600,0.047300,0.004800,0,0.1429,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2310,0.057750,4,0.050000,0.070500,17.0698,10033.0195,2477.5781,2449.1328,0,12510.5664,0,0,0,0,0,16.6667,0.4476,29.0211,0,0,0.023100,0,0,0,0,0,0
,0.041600,0.3018,0.006600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003100,1,0.014100,0.090500,0.011400,0.9139,0.030800,0.041400,0,0.001200,0.004500,0.028000,0.4636,0.4671,0.1284,0.003900,0.065300,0.047000,0.3019,0.022900,0.000700,0.002100,0.068100,0.018100,0.031400,0.005700,0.065400,0.6831,0.025700,0.1387,0.057500,0,0.002400,0.019000,0.001400,0.007000,0.001300,0.010700,0.035700,0.049200,0.005100,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2769,0.069225,4,0.065100,0.072400,16.2419,10033.0469,2477.5781,2449.1328,0,12510.5977,0,0,0,0,0,16.6667,0.4927,28.4710,0,0,0.053100,538,384,0,0.100000,0,0
,0.038000,0.2272,0.006300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013300,0.091300,0.011300,1.0177,0.031900,0.4695,0.1133,0.000900,0.003800,0.028100,0.3430,0.5004,0.1356,0.003900,0.057800,0.038900,0.2559,0.018500,0.000400,0.001900,0.061100,0.015000,0.030000,0.006000,0.068500,0.7895,0.026900,0.1449,0.045600,0.073100,0.002500,0.019600,0.001300,0.006800,0.001700,0.019100,0.044100,0.1425,0.005400,0.000100,0.3459,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1653,0.041325,4,0.008700,0.062100,17.5966,10032.3477,2477.5820,2449.1328,0,12510.6289,0,0,0,0,0,16.6667,0.4822,29.1002,0,0.007000,0,0,0,0,0,0,0
,0.045000,0.1983,0.006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003900,1,0.011500,0.085500,0.011100,0.9542,0.027600,0.027200,0,0.001000,0.003700,0.027100,0.2837,0.6914,0.1473,0.005200,0.066300,0.037300,0.2435,0.015300,0.000700,0.001500,0.063500,0.014900,0.028100,0.005300,0.066100,0.7064,0.026000,0.1405,0.045100,0,0.002500,0.018100,0.001300,0.006300,0.001300,0.020900,0.045000,0.048200,0.004900,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1811,0.045275,4,0.009800,0.068300,15.6480,10032.4375,2477.5820,2449.1328,0,12509.9297,0,0,0,0,0,16.6667,0.4077,28.3562,0,0,0,0,0,0,0,0,0
