EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,0.1508,0.069000,0.1030,0.013500,0.1852,0.015200,0.1049,0.002200,0.052000,0.002800,0.066500,0.001100,0.004700,0.1431,0.3753,0.3466,1.0595,0.016000,0.003500,0.4094,0.027300,0.000600,0.071900,7.6743,7.7900,0.001800,0.000800,0.004800,0.020800,0.048500,0.4875,0.1052,0.001300,0.021900,0.001300,0.001900,0.7276,0.015200,0.000200,0.1504,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1239,0,25,0,0,0.4229,0.5468,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1947,4616.0898,5493.7227,6242.3281,0,10109.8125,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,7.4283,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.9940,0.068200,0.2576,0.013200,0.099700,0.016800,0.085700,0.002400,0.007500,0.003600,0.024500,0.001300,0.004700,0.033900,2.5172,0.2223,0.8753,0.015100,0.004900,0.3426,0.031300,0.000800,0.002800,0.3383,0.4698,0.001200,0.000900,0.003400,0.020100,0.1188,1.0314,0.5583,0.001600,0.020000,0.001400,0.001400,0.095700,0.013900,0.000100,1.6934,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,12,13,1,4,726,0,26,1,0,2,25,0,0,0,0,0,0,0,0.1519,0,17,6.5283,0,1.2227,1.3746,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3741,4609.5938,5493.7461,6242.3281,0,10103.3398,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1862,0.069900,0.1444,0.012200,0.1113,0.016500,0.089800,0.002700,0.009200,0.003900,0.029900,0.001700,0.007000,0.037800,0.3823,0.2591,0.9437,0.016600,0.004600,0.3491,0.023200,0.000800,0.001900,1.4341,1.3884,0.001500,0.000800,0.003300,0.018800,0.042600,0.9191,0.1350,0.001300,0.018300,0.001400,0.001200,0.091900,0.013200,0.000100,0.052600,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,98,0,6,2,3,0,3,300,0,0,0,0,2,4,0,0,0,0,0,0,0,0.1608,0,38.5000,1.9629,0,0.9770,1.1378,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7025,4609.0195,5493.8086,6242.3281,0,10102.8281,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1480,0,0,5741,360,0,0.4194,0,0,0,0,0,0,0,0,0
,4.7892,0.069300,0.1941,0.011400,0.1296,0.016000,0.1087,0.002500,0.008100,0.003800,0.025300,0.001000,0.005000,0.032700,1.2104,0.2558,1.2176,0.017300,0.005200,0.3147,0.032300,0.000700,0.002700,0.1211,1.0720,0.001600,0.000900,0.002700,0.019500,0.046800,0.4621,0.3905,0.001500,0.021200,0.001300,0.001400,0.087500,0.013100,0.000300,2.3307,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,8,9,1,4,22,0,22,0,0,2,16,0,0,0,0,0,0,0,0.1164,0,17,0,0,0.3981,0.5145,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3767,4609.3125,5493.8086,6242.3281,0,10103.1211,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
,0.1445,0.061900,0.1017,0.011300,0.092700,0.014300,0.067800,0.002600,0.007700,0.003500,0.024500,0.001200,0.004000,0.031400,0.4159,0.1989,0.8568,0.016000,0.004700,0.4323,0.030400,0.000900,0.002200,0.2748,0.4056,0.001500,0.000900,0.002900,0.020700,0.045500,0.7483,0.098300,0.001300,0.020600,0.001300,0.001400,0.089900,0.013100,0.000200,0.031600,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1880,0,37.5000,0,0,0.6434,0.8314,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7850,4609.2188,5493.8086,6242.3281,0,10103.0273,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.3461,0.090200,0.2048,0.009400,0.1133,0.017300,0.076900,0.002500,0.008100,0.003200,0.025400,0.001100,0.004500,0.033600,0.9457,0.2708,0.9023,0.014800,0.004600,0.4058,0.027200,0.000600,0.002600,0.2900,0.4079,0.001600,0.001000,0.003300,0.023000,0.070600,0.7531,0.5127,0.002000,0.025500,0.001600,0.001900,0.083000,0.011000,0.000300,1.9282,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,10,10,0,2,26,0,26,0,0,2,20,0,0,0,0,0,0,0,0.1813,0,36,0,0,0.6586,0.8399,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3065,4607.8477,5493.8711,6242.3281,0,10101.7188,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,4043,399,0,0.3134,0,0,0,0,0,0,0,0,0
,0.1567,0.066900,0.094700,0.010500,0.1377,0.014800,0.071000,0.002200,0.007300,0.003600,0.023700,0.001300,0.004900,0.036200,0.6758,0.2643,0.9561,0.015500,0.004500,0.3631,0.023400,0.000600,0.076900,7.8699,7.9846,0.002200,0.000800,0.004600,0.021500,0.052400,0.3849,0.1216,0.001500,0.021400,0.001400,0.001600,0.6405,0.015200,0.000100,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1122,0,17.5000,0,0,0.3190,0.4312,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1664,4607.3477,5493.8711,6242.3281,0,10101.2188,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,7.6156,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.5600,0.065500,0.3030,0.008700,0.086100,0.015100,0.054500,0.002800,0.007400,0.003700,0.024800,0.001200,0.003700,0.030100,1.9955,0.2666,0.8351,0.012900,0.004400,0.2889,0.028300,0.000800,0.002300,0.2624,0.3661,0.001200,0.000900,0.002000,0.016400,0.048600,0.9985,0.5829,0.002000,0.021300,0.001500,0.001500,0.092800,0.014700,0.000200,1.1835,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,12,12,0,2,626,0,26,0,0,1,24,0,0,0,0,0,0,0,0.1380,0,28.5000,5.5068,0,1.2031,1.3411,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9154,4607.0859,5493.8711,6242.3281,0,10100.9570,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1589,0.1089,0.1287,0.009100,0.087400,0.014200,0.064000,0.002300,0.007500,0.003100,0.021300,0.001100,0.004500,0.027900,0.7189,0.2783,0.9588,0.017500,0.004500,0.3677,0.024400,0.000400,0.001900,1.4008,1.3953,0.001300,0.001000,0.002700,0.018600,0.044600,0.8252,0.1484,0.001600,0.022000,0.001500,0.001500,0.1030,0.014200,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,4,0,4,400,0,0,0,0,2,5,0,0,0,0,0,0,0,0.1444,0,25,2.9229,0,0.8992,1.0436,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6512,4607.0195,5493.9336,6242.3281,0,10100.9531,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1100,0,0,5558,391,0,0.4314,0,0,0,0,0,0,0,0,0
,4.3868,0.068800,0.1670,0.015400,0.093600,0.015300,0.088900,0.002600,0.008900,0.003900,0.028000,0.001400,0.005200,0.040200,1.1110,0.3515,1.1487,0.016900,0.007700,0.2707,0.025700,0.000700,0.002000,0.1130,0.2169,0.001400,0.001000,0.002000,0.015300,0.047200,0.3879,0.5542,0.001700,0.020400,0.001300,0.001700,0.099700,0.013500,0.000200,1.4570,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,8,9,1,1,23,0,23,0,0,2,17,0,0,0,0,0,0,0,0.1108,0,13.5000,0,0,0.3020,0.4128,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8452,4606.6367,5493.9336,6242.3281,0,10100.5703,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
,0.1382,0.062100,0.099500,0.011000,0.084700,0.013900,0.077600,0.002400,0.007100,0.004300,0.024300,0.001100,0.003900,0.030600,0.3853,0.2264,0.9324,0.016500,0.004400,0.3881,0.022400,0.000500,0.001800,0.2181,0.3187,0.001100,0.000900,0.002100,0.015200,0.045500,0.7343,0.090800,0.001300,0.020700,0.001500,0.001300,0.088900,0.012900,0.000100,0.059800,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1505,0,37.5000,0,0,0.6650,0.8155,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3319,4606.6914,5493.9336,6242.3281,0,10100.6250,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4239,0.077200,0.1840,0.016400,0.1081,0.016000,0.083900,0.002700,0.007400,0.004000,0.026600,0.001200,0.004900,0.032400,1.2472,0.2614,1.1351,0.018600,0.006400,0.2915,0.029700,0.000600,0.002500,0.2522,0.3620,0.001300,0.000800,0.002600,0.016700,0.050500,0.6043,0.5052,0.001700,0.021200,0.001300,0.001600,0.090600,0.014400,0.000200,1.8417,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,10,10,0,0,26,0,26,0,0,2,20,0,0,0,0,0,0,0,0.1415,0,34.5000,0,0,0.5288,0.6703,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3490,4606.4062,5493.9961,6242.3281,0,10100.4023,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,4112,367,0,0.2946,0,0,0,0,0,0,0,0,0
,0.1578,0.073000,0.2562,0.014100,0.1486,0.017900,0.086800,0.002700,0.008100,0.004000,0.029000,0.001700,0.005100,0.042100,0.5640,0.4039,1.0579,0.020300,0.004700,0.4431,0.032200,0.000800,0.070800,7.3624,7.5011,0.001800,0.000700,0.004600,0.022200,0.058100,0.7849,0.1082,0.004800,0.023100,0.001300,0.001800,0.6650,0.011900,0.000300,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,50,2,100,0,6,1,1,0,70,8,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1728,0,15,0,0,0.8163,0.9891,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9605,4606.3047,5493.9961,6242.3281,0,10100.3008,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,7.0772,1,0,0,0,0,2,0,0,0,0,0,0,0,0
,3.2498,0.064300,0.2799,0.012300,0.1016,0.014800,0.078200,0.002300,0.007000,0.003200,0.021400,0.001100,0.003700,0.027300,1.7947,0.2499,0.8431,0.013000,0.004500,0.3545,0.029600,0.000600,0.002400,0.3595,0.4766,0.001900,0.001000,0.003400,0.022100,0.092700,1.1196,0.5407,0.001200,0.017900,0.001400,0.001400,0.086000,0.012800,0.000300,0.2515,0,0,0,0,59,0,0,0,0,0,0,2,2,1,2,50,2,100,0,8,12,12,0,5,627,0,26,1,0,3,24,0,0,0,0,0,0,0,0.1762,0,32,5.5869,0,1.2844,1.4606,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1479,4606.3047,5493.9961,6242.3281,0,10100.3008,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1358,0.068200,0.1238,0.010800,0.1019,0.014000,0.061600,0.002300,0.007300,0.003700,0.023300,0.001000,0.004500,0.030900,0.8340,0.2516,1.0695,0.039300,0.006700,0.4016,0.027600,0.001000,0.002100,0.3564,0.4675,0.001300,0.001000,0.003900,0.021400,0.091500,0.7586,0.1847,0.001300,0.019100,0.001200,0.001300,0.099200,0.012900,0.000200,0.029100,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,50,2,100,0,9,2,4,0,1,401,0,0,1,0,1,5,0,0,0,0,0,0,0,0.1183,0,19,2.9082,0,0.8839,1.0022,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7103,4606.2812,5493.9961,6242.3281,0,10100.2773,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,5886,392,0,0.3060,0,0,0,0,0,0,0,0,0
,2.9043,0.068400,0.089000,0.012500,0.1059,0.014700,0.092300,0.002700,0.007200,0.003600,0.025600,0.001400,0.004400,0.035300,0.4255,0.2288,0.9491,0.013700,0.005700,0.3485,0.027600,0.000600,0.002900,1.5262,1.4821,0.001400,0.000900,0.003400,0.020700,0.049000,0.5667,0.1019,0.001300,0.020400,0.001700,0.001500,0.095300,0.013300,0.000200,1.5197,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,99,0,8,1,1,0,3,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1369,0,28,0,0,0.5006,0.6375,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0897,4604.4531,5494.0586,6242.3281,0,10098.5117,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0.1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1586,0.072900,0.1975,0.014400,0.1059,0.016400,0.089400,0.002400,0.007400,0.003300,0.024500,0.001600,0.005800,0.035100,0.9071,0.2792,1.0070,0.017000,0.006200,0.4319,0.022600,0.000600,0.001900,0.4131,0.4414,0.001200,0.000900,0.002200,0.016100,0.1327,0.6700,0.4765,0.001700,0.022700,0.001500,0.001800,0.086600,0.012600,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,9,9,0,2,26,0,26,1,0,2,18,0,0,0,0,0,0,0,0.1430,0,21.5000,0,0,0.6091,0.7521,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7137,4604.2500,5494.0586,6242.3281,0,10098.3086,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0.085800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4485,0.070700,0.1782,0.012500,0.1002,0.016700,0.087500,0.001900,0.007700,0.003000,0.022600,0.001400,0.004800,0.029100,1.0099,0.4961,1.5452,0.011700,0.004900,0.2888,0.029900,0.000800,0.002400,0.1841,0.2977,0.001600,0.000900,0.002100,0.017000,0.1467,0.7116,0.1509,0.002300,0.038700,0.001200,0.001600,0.1250,0.013200,0.000200,2.1386,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1590,0,30,0,0,0.7033,0.8623,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4564,4604.1875,5494.0586,6242.3281,0,10098.2461,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,4016,364,0,0.2868,0,0,0,0,0,0,0,0,0
,0.1563,0.064600,0.1915,0.015700,0.1404,0.015000,0.069800,0.002400,0.007300,0.003500,0.024100,0.001300,0.005000,0.035400,0.9395,0.2918,1.0005,0.031800,0.005900,0.3616,0.025100,0.000700,0.047000,7.5394,7.6642,0.001600,0.001000,0.004900,0.020700,0.048700,0.5770,0.4390,0.001400,0.021300,0.001400,0.001600,0.6298,0.014100,0.000200,0,0,0,0,0,60,0,0,0,0,0,0,2,2,0,1,48,4,97,0,6,9,9,0,0,26,0,26,1,0,1,18,0,0,0,0,0,0,0,0.1451,0,23.5000,0,0,0.4956,0.6407,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7595,4603.4375,5494.1211,6242.3281,0,10097.5586,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,7.2940,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.1863,0.066800,0.2170,0.012900,0.1079,0.016500,0.082000,0.002000,0.007000,0.003200,0.021600,0.001400,0.004700,0.032300,2.0527,0.2553,0.9735,0.016100,0.006800,0.3512,0.030900,0.000800,0.002400,0.2686,1.1052,0.001500,0.000900,0.003600,0.020300,0.047700,0.6646,0.5980,0.001500,0.022200,0.001400,0.001800,0.089900,0.014100,0.000100,0.7407,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,12,12,2,2,626,0,26,0,0,2,24,0,0,0,0,0,0,0,0.1204,0,2.5000,5.4736,0,0.8415,0.9619,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5452,4603.3359,5494.1211,6242.3281,0,10097.4570,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1437,0.070200,0.1304,0.011800,0.091900,0.014400,0.078100,0.002000,0.006900,0.003100,0.021600,0.001300,0.004700,0.072100,0.7375,0.2585,0.9118,0.015900,0.004100,0.4438,0.032000,0.000800,0.002900,0.2661,0.3989,0.001300,0.000900,0.002400,0.017000,0.049900,0.8664,0.2033,0.001800,0.021900,0.001400,0.001600,0.3369,0.010400,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,4,1,3,400,0,0,0,0,2,5,0,0,0,0,0,0,0,0.1496,0,19.5000,2.9082,0,0.9750,1.1246,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8926,4603.0273,5494.1250,6242.3281,0,10097.1523,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,5076,391,0,0.3459,0,0,0,0,0,0,0,0,0
,4.4109,0.075500,0.1721,0.013400,0.1234,0.019700,0.082700,0.002300,0.007400,0.003600,0.023500,0.001200,0.005200,0.034100,0.4282,0.2594,0.9221,0.014400,0.003900,0.3401,0.032400,0.000700,0.002200,0.3531,0.4901,0.001700,0.000900,0.003700,0.022900,0.065000,1.2118,0.1517,0.001900,0.028200,0.001500,0.002100,0.1213,0.015000,0.000300,3.1046,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.2413,0,41,0,0,1.1110,1.3523,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5515,4602.7539,5494.1875,6242.3281,0,10096.9414,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
