EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/Physics,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Generic_RepNotifies,Networking/GameThread/FastArray_Apply,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,MassEntities/GameThread/BatchedCommand,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/SkeletalMeshActor,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/StartPhysicsTick,Ticks/MassProcessingPhase,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,GuLiCommanderPresentation/InstanceAndMirrorCacheBytes,GuLiCommanderPresentation/RosterCacheBytes,MassEntitiesCounters/BatchedCommand,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderMiniMap/DataCacheBytes,GuLiCommanderHealthBars/DataCacheBytes,Ticks/GuLiStrongholdNetworkPresentationComponent,Exclusive/GameThread/EventWait/StartPhysics,Exclusive/GameThread/EventWait,FMsgLogf/FMsgLogfCount
,0.056400,0.004500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1526,0.009900,0.070700,0.007800,0.2556,0.025000,0.033300,0,0,0,0.000800,0.003100,0.022500,0.3355,0.1958,0.081900,0.003500,0.081200,0.032900,0.094600,0.013600,0.000400,0.4096,0.1555,0.017300,0.025200,0.004600,0.024700,0.1945,0.041700,0.084200,0.002300,0.015800,0.000800,0.006000,0.001400,0.014900,0.032100,0.064200,0.004900,0.000100,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090900,0.022725,4,0.005600,0.034200,17.4931,10499.0391,2595.2734,2590.6523,0,13094.9805,0,0,0,0,0,16.6667,0.3701,26.3274,0,0,0,0,0,0,0,0,0,27384,64,0,0,0,0
,0.034300,0.003900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1185,0.012300,0.073400,0.015100,0.2310,0.022800,0.1770,0.084500,0,0,0.001100,0.004300,0.024900,0.2501,0.1901,0.088500,0.008400,0.065800,0.027000,0.1031,0.012200,0.000200,0.002000,0.054300,0.013400,0.021600,0.004800,0.020600,0.1656,0.036900,0.068100,0.006600,0.013700,0.000800,0.004700,0.001000,0.012800,0.027000,0.056300,0.003800,0.000200,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096700,0.024175,4,0.005200,0.044200,16.2355,10499.0039,2595.2734,2590.6523,0,13094.3125,0,0,0,0,0,16.6667,0.3239,24.8516,0,0,0,0,0,516,374,0,0.056900,0,0,0,0,0,0
,0.020900,0.003600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1078,0.010000,0.060700,0.007400,0.2239,0.016800,0.067500,0,0.1178,0,0.000400,0.003900,0.017400,0.2019,0.095100,0.064200,0.002100,0.052100,0.022400,0.088900,0.007800,0.000100,0.001600,0.048300,0.011000,0.017300,0.003800,0.022400,0.1823,0.026700,0.057100,0.001300,0.012400,0.000900,0.004400,0.001000,0.005600,0.018800,0.052600,0.003700,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1037,0.025925,4,0.018700,0.035400,16.2685,10499.8750,2595.2773,2590.6523,0,13094.2812,0,0,0,0,0,16.6667,0.2824,24.7289,0,0,0,0.002800,1,0,0,0,0,0,0,0,0,0,0
,0.022400,0.003600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097500,0.013000,0.072700,0.009600,0.2963,0.024100,0.1217,0.079700,0.008800,0,0.000500,0.003300,0.025100,0.2169,0.1540,0.072600,0.002500,0.060000,0.023100,0.075300,0.011400,0.000200,0.007600,0.048400,0.013600,0.020100,0.005000,0.023400,0.2108,0.031500,0.063700,0.002000,0.011400,0.001000,0.004400,0.001000,0.012100,0.026000,0.057800,0.003600,0.000100,0.028800,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1152,0.028800,4,0.017400,0.042800,16.9270,10498.9727,2595.2812,2590.6523,0,13095.1562,0,0,0,0,0,16.6667,0.3409,27.1383,334068,144788,1,0.003100,1,0,0,0,0,0,0,0,0,0,0
,0.015200,0.002900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1266,0.007700,0.051400,0.005800,0.1902,0.014900,0.029900,0,0,0,0.000900,0.002800,0.017700,0.2151,0.1355,0.063800,0.001900,0.048300,0.023500,0.1086,0.009500,0.000100,0.001800,0.043000,0.011600,0.017200,0.004000,0.020200,0.1513,0.027200,0.044700,0.001900,0.010600,0.000800,0.003600,0.000800,0.009400,0.021900,0.048000,0.003300,0.000100,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083800,0.020950,4,0.017400,0.030500,16.2370,10498.6836,2595.3438,2590.6523,0,13094.3164,0,0,0,0,0,16.6667,0.3142,27.1094,0,0,0,0.002100,1,0,0,0,0,0,0,0,0,0,0
,0.024800,0.005800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1328,0.008200,0.069200,0.006400,0.2420,0.018900,0.055500,0.057400,0,0,0.000700,0.002100,0.017200,0.2236,0.1585,0.080300,0.002100,0.055500,0.027400,0.1165,0.015100,0.000400,0.002100,0.060300,0.015100,0.022800,0.006100,0.025600,0.2004,0.034400,0.073800,0.002400,0.014300,0.000900,0.007500,0.001200,0.006400,0.022800,0.071300,0.005000,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1083,0.027075,4,0.017200,0.041700,17.0161,10498.6875,2595.3438,2590.6523,0,13094.0273,0,0,0,0,0,16.6667,0.3529,26.9678,0,0,0,0.003100,2,518,381,0,0.058500,0,0,0,0,0,0
,0.021700,0.003900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1098,0.016600,0.063800,0.010200,0.1971,0.021200,0.084200,0,0.1480,0,0.000500,0.004000,0.022400,0.2528,0.1072,0.068700,0.002300,0.057100,0.022300,0.061300,0.008400,0.000200,0.048300,0.1242,0.012200,0.017900,0.003300,0.020000,0.1487,0.024100,0.038000,0.001400,0.010700,0.000700,0.003900,0.000700,0.011800,0.025300,0.047300,0.003300,0.000100,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094200,0.023550,4,0.004600,0.040000,16.6795,10499.1328,2595.3516,2590.6523,0,13094.0391,0,0,0,0,0,16.6667,0.2863,26.7405,0,0,0,0,0,0,0,0,0,27384,64,0,0,0,0
,0.014800,0.002900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075600,0.008400,0.050800,0.006200,0.1873,0.017200,0.056100,0.010700,0,0,0.000600,0.003000,0.015000,0.1835,0.1275,0.069200,0.002600,0.051200,0.020600,0.059800,0.008700,0.000300,0.001400,0.041400,0.011800,0.017500,0.003600,0.020100,0.1491,0.024200,0.037100,0.001700,0.010100,0.000800,0.004000,0.000700,0.009400,0.022300,0.051100,0.003000,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065700,0.016425,4,0.004400,0.027600,16.2394,10499.1719,2595.3516,2590.6523,0,13094.4844,0,0,0,0,0,16.6667,0.2793,27.0545,0,0,0,0.002100,1,507,355,0,0.060700,0,0,0,0,0,0
,0.020300,0.005100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1207,0.013100,0.083500,0.010700,0.3049,0.023900,0.078700,0.073900,0,0,0.001600,0.003500,0.021600,0.2426,0.1596,0.076000,0.002700,0.071300,0.024900,0.098900,0.009600,0.000200,0.001500,0.066400,0.016900,0.033400,0.007300,0.024100,0.2497,0.033900,0.049600,0.002600,0.015800,0.001200,0.006800,0.000700,0.009400,0.028200,0.067900,0.004300,0.000100,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096900,0.024225,4,0.017600,0.038600,17.2398,10500.4414,2595.3555,2590.6523,0,13094.5273,0,0,0,0,0,16.6667,0.2622,26.0234,0,0,0,0.001700,1,0,0,0,0,0,0,0,0,0,0
,0.015500,0.003400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088400,0.009800,0.056400,0.006500,0.2454,0.019000,0.070000,0,0,0,0.000600,0.002800,0.017000,0.1973,0.1259,0.061300,0.002000,0.051700,0.022300,0.074400,0.010800,0.000200,0.001600,0.048900,0.012700,0.020200,0.004100,0.020700,0.1720,0.028500,0.045400,0.001900,0.010300,0.000900,0.004500,0.000700,0.011100,0.023300,0.053000,0.003500,0.000100,0.027100,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079200,0.019800,4,0.015400,0.029900,16.2364,10499.1367,2595.3594,2590.6523,0,13095.8008,0,0,0,0,0,16.6667,0.2735,26.7246,334068,144788,1,0.002900,1,0,0,0,0,0,0,0,0,0,0
,0.019800,0.007400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1468,0.010100,0.089800,0.008100,0.2610,0.035600,0.092000,0.064200,0.1269,0,0.000800,0.003500,0.022500,0.2410,0.1160,0.077200,0.003100,0.062900,0.029700,0.1263,0.013700,0.000300,0.002500,0.2637,0.019700,0.029500,0.005900,0.025800,0.2052,0.042200,0.087600,0.002600,0.015500,0.001100,0.008700,0.001000,0.021800,0.050300,0.1004,0.004900,0.000100,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072500,0.018125,4,0.004200,0.031200,17.4991,10499.3359,2595.3594,2590.6523,0,13094.4961,0,0,0,0,0,16.6667,0.3632,25.8645,0,0,0,0,0,439,285,0,0.071900,0,0,0,0,0,0
,0.027500,0.004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1191,0.009800,0.067500,0.011500,0.2205,0.022700,0.1053,0.085100,0,0,0.001400,0.003600,0.027200,0.2268,0.1726,0.086900,0.002200,0.057300,0.025800,0.1028,0.011400,0.000200,0.001700,0.051600,0.012400,0.018900,0.004400,0.020600,0.1610,0.027800,0.058200,0.001900,0.012800,0.001100,0.005000,0.001200,0.005900,0.020100,0.056900,0.003700,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1175,0.029375,4,0.018700,0.046200,16.1352,10499.0547,2595.3594,2590.6523,0,13094.6953,0,0,0,0,0,16.6667,0.3732,26.0890,0,0,0,0.002000,1,0,0,0,0,0,0,0,0,0,0
,0.026400,0.004500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1303,0.009800,0.069400,0.009800,0.2305,0.022000,0.040400,0,0,0,0.000900,0.003400,0.019000,0.2346,0.1580,0.085800,0.002800,0.055400,0.026000,0.1107,0.010200,0.000300,0.3052,0.1413,0.012600,0.020700,0.003900,0.023800,0.1765,0.032900,0.076600,0.002100,0.014200,0.001000,0.006500,0.001100,0.015300,0.032000,0.061800,0.004300,0.000100,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1072,0.026800,4,0.015900,0.044400,16.9524,10498.4805,2595.3594,2590.6523,0,13094.4141,0,0,0,0,0,16.6667,0.2982,26.0028,0,0,0,0.003100,1,0,0,0,0,27384,64,0,0,0,0
,0.035600,0.004800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1594,0.016600,0.094900,0.014900,0.2692,0.037500,0.1136,0.096000,0,0,0.001200,0.006200,0.030000,0.3484,0.2956,0.1260,0.003600,0.093600,0.035900,0.1048,0.014800,0.000200,0.002300,0.074500,0.017900,0.026500,0.006900,0.025300,0.1934,0.044700,0.073800,0.002600,0.018000,0.001000,0.006100,0.001600,0.020400,0.039300,0.082100,0.003800,0.000200,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1984,0.049600,4,0.033200,0.072600,17.0284,10498.5430,2595.3594,2590.6523,0,13093.8398,0,0,0,0,0,16.6667,0.3413,25.5800,0,0,0,0,0,471,377,0,0.071800,0,0,0,0,0,0
,0.028700,0.004200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1332,0.010400,0.064600,0.009500,0.2011,0.018500,0.067200,0,0.1024,0,0.000600,0.003600,0.018100,0.2230,0.1005,0.074100,0.002100,0.053100,0.025100,0.1135,0.011100,0.000200,0.001700,0.052500,0.012100,0.019200,0.004600,0.020900,0.1535,0.029200,0.049100,0.001300,0.012300,0.000800,0.004700,0.000900,0.007300,0.022500,0.055900,0.003700,0.000100,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1273,0.031825,4,0.020200,0.047300,15.8596,10497.6055,2595.3672,2590.6523,0,13093.9102,0,0,0,0,0,16.6667,0.3272,24.4764,0,0,0,0.002100,1,0,0,0,0,0,0,1,0,0,0
,0.027200,0.004500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1345,0.009400,0.072900,0.009900,0.3386,0.021900,0.077200,0.067700,0,0,0.000900,0.002600,0.019000,0.2503,0.1629,0.088300,0.002500,0.067300,0.029500,0.1175,0.013300,0.000400,0.002500,0.067000,0.016300,0.025700,0.005700,0.026300,0.2503,0.039000,0.085600,0.002400,0.015000,0.001600,0.006000,0.001100,0.016500,0.033100,0.074600,0.004700,0.000100,0.031100,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1273,0.031825,4,0.020800,0.051700,17.0454,10501.6055,2595.3672,2590.6523,0,13092.9727,0,0,0,0,0,16.6667,0.3208,24.4572,334068,144788,1,0.003200,1,0,0,0,0,0,0,0,0,0,0
,0.048700,0.003500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1547,0.014600,0.075500,0.014800,0.2580,0.021800,0.2059,0,0,0,0.001000,0.004900,0.023500,0.2485,0.1952,0.082900,0.002400,0.065000,0.028100,0.1346,0.010800,0.000200,0.001900,0.059400,0.013800,0.019900,0.004800,0.022200,0.1637,0.033000,0.064300,0.005100,0.013700,0.000800,0.005400,0.000900,0.013200,0.028200,0.062600,0.003900,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1592,0.039800,4,0.021200,0.077400,16.6467,10507.8203,2595.3672,2590.6523,0,13096.9727,0,0,0,0,0,16.6667,0.2990,23.6713,0,0,0,0.002200,1,523,379,0,0.054300,0,0,0,0,0,0
,0.027100,0.004500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1265,0.011500,0.065800,0.010100,0.2169,0.021500,0.085500,0.068100,0.007700,0,0.000600,0.002700,0.017900,0.2165,0.1519,0.079900,0.002600,0.066700,0.024800,0.1089,0.010400,0.000200,0.001800,0.052800,0.012400,0.020500,0.004200,0.021900,0.1638,0.031100,0.066200,0.002000,0.013400,0.000900,0.005500,0.001000,0.007300,0.022400,0.061800,0.004400,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1166,0.029150,4,0.020000,0.045800,16.4244,10498.7812,2595.3711,2590.6523,0,13103.1914,0,0,0,0,0,16.6667,0.2466,23.5054,0,0,0,0.001900,1,0,0,0,0,0,0,0,0,0,0
,0.041500,0.004300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1672,0.013400,0.080900,0.015100,0.2372,0.031100,0.1440,0,0.1410,0,0.001000,0.004900,0.024800,0.3732,0.1913,0.1239,0.002400,0.089000,0.038000,0.088800,0.017800,0.000300,0.1026,0.1710,0.022200,0.025100,0.004900,0.023400,0.1657,0.032700,0.081800,0.002000,0.013600,0.000700,0.005300,0.001100,0.014800,0.030700,0.065600,0.004400,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1946,0.048650,4,0.031200,0.072200,17.4033,10490.9336,2595.3711,2590.6523,0,13094.1523,0,0,0,0,0,16.6667,0.3419,23.2366,0,0,0,0.002500,1,0,0,0,0,27384,64,0,0,0,0
,0.028000,0.003800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1251,0.009600,0.060000,0.008500,0.2117,0.021600,0.071900,0.068900,0,0,0.000800,0.003000,0.017200,0.2197,0.1583,0.083100,0.002700,0.060200,0.024600,0.1090,0.011000,0.000200,0.001700,0.052900,0.013000,0.019600,0.004800,0.021600,0.1589,0.029000,0.062000,0.001700,0.011200,0.000700,0.004800,0.001000,0.011500,0.025000,0.056000,0.003300,0.000100,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,1,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1584,0.039600,4,0.025600,0.058100,15.8894,10492.2539,2595.3711,2590.6523,0,13086.3047,0,0,0,0,0,16.6667,0.3492,23.8890,0,0,0,0.003700,1,551,378,0,0.050200,0,0,0,0,0,0
