EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,Exclusive/AllWorkers/MassProcessorTask,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/FixedStep,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FMsgLogf/FMsgLogfCount,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/Pathfinding,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush
,0.072000,0.3571,0.012000,0.1646,0.021800,0.1704,0.1144,0.002800,0.008800,0,0,0,0,0,182.8035,182.8281,0.002300,0.016800,0.056800,39.2819,0.4277,64,0,0,12.0426,976,1304,0,0.2156,1.5338,0.015000,0.008800,0.5125,0,0.4654,0.041900,0.001000,0.088700,10.8670,11.1140,11.4114,0.002500,0.001500,0.006100,0.031600,0.2681,1.3697,0.002000,0.035100,0.001800,0.002100,0.3914,0.017600,0.000100,26,0,0,0,0,2,2,4,5,50,2,100,0,10,5,5,0,24,31,0,30,2,0,9,10,0,0,0,0,0,0,0,0.2914,0,47,2.0049,0,1.4399,1.7313,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141,239.9856,2577.7617,5533.3203,6269.4922,0,8111.0820,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.072900,0.5742,0.012700,0.1523,0.022200,0.1519,0.1393,0.002600,0.007700,0,0,0,0,0,77.2270,77.2474,0.002200,0.013100,0.051100,2.0877,0.4103,64,0,0,9.2707,1700,169,0,0.1633,0.4188,0.024500,0.010000,0.7036,6.5320,0.3588,0.034800,0.000700,0.085000,11.7423,11.9925,13.0423,0.003400,0.001100,0.005900,0.026600,0.068300,2.0837,0.006800,0.029800,0.001400,0.002000,0.1937,0.017500,0.000100,52,0,0,0,0,2,2,3,4,50,2,104,0,6,9,9,0,74,64,0,56,2,0,7,18,0,0,0,0,0,0,0,0.4085,0,47,1.9072,0,2.1941,2.6026,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.8370,2535.8008,5533.3203,6269.4922,0,8069.1211,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.078200,0.3476,0.013300,0.1415,0.017800,0.1811,0.1394,0.002500,0.008100,0,0,0,0,0,69.7288,69.7532,0.001800,0.011900,0.052400,34.1851,0.3138,62,0,0,11.7622,1395,420,0,0.1505,0.2567,0.015900,0.008300,0.4270,0,0.2546,0.033400,0.000600,0.079100,6.9756,8.3401,8.4390,0.002000,0.001100,0.006100,0.025900,0.093000,1.3760,0.002500,0.029600,0.001600,0.002000,0.1614,0.017200,0.000300,26,0,0,0,0,2,2,2,3,50,2,100,0,10,4,4,0,2,31,0,29,2,0,5,8,0,0,0,0,0,0,0,0.2431,0,43,0,0,1.2703,1.5134,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,116.9892,2596.4219,5533.5078,6269.4922,0,8129.9297,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0.1873,0,0,0
,0.059400,0.4445,0.012500,0.1469,0.019100,0.1253,0.093800,0.002300,0.007400,0,0,0,0,0,75.5181,75.5384,0.002000,0.011400,0.056200,2.0448,0.3751,64,0,0,11.7911,1194,987,0,0.1522,0.2736,0.022200,0.006100,0.5587,9.2762,0.3505,0.031000,0.001200,0.1232,12.3829,12.9490,12.9380,0.003300,0.000900,0.005600,0.029500,0.1254,1.3948,0.002300,0.025200,0.001500,0.001500,0.1377,0.013600,0.000200,52,0,0,0,0,2,2,2,2,50,2,100,0,10,8,9,0,4,57,0,55,2,0,4,17,0,0,0,0,0,0,0,0.3271,0,45,1.0215,0,1.4297,1.7568,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.8192,2583.1719,5533.5703,6269.4922,0,8116.7422,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0.3325,0,0,0
,0.067600,0.2453,0.012200,0.1359,0.017300,0.1193,0.064100,0.002100,0.007100,0,0,0,0,0,88.8038,88.8234,0.001800,0.012200,0.049900,28.9515,0.4506,62,0,0,12.2536,1647,792,0,0.2682,0.3270,0.023000,0.007400,0.3591,0,0.3030,0.019300,0.000800,0.071000,6.7876,8.5423,8.2069,0.003500,0.000800,0.005300,0.026500,0.071800,0.9899,0.002800,0.033200,0.001900,0.002300,0.1929,0.012700,0.000200,26,0,0,0,0,2,2,3,3,50,2,100,0,8,4,4,0,4,28,0,28,2,0,6,8,0,0,0,0,0,0,0,0.2349,0,41,0,0,0.8634,1.0983,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,131.2878,2579.7188,5533.8203,6269.4922,0,8113.5391,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,1.4384,0,0,0
,0.059700,0.3214,0.009200,0.1395,0.014000,0.1147,0.1015,0.002800,0.006800,0,0,0,0,0,86.6330,86.6531,0.002200,0.010300,0.042100,1.9351,0.3081,64,0,0,11.0159,1173,605,0,0.1673,0.2658,0.016100,0.005800,0.4369,8.7842,0.3757,0.019000,0.000800,0.085400,7.3382,8.0343,8.0752,0.001700,0.000600,0.004400,0.023300,0.1251,1.0040,0.005000,0.024100,0.001400,0.001900,1.0612,0.017400,0.000300,52,0,0,0,0,2,2,2,2,50,2,100,0,8,8,8,0,36,58,0,54,2,0,4,16,0,0,0,0,0,0,0,0.2170,0,45,0,0,0.9071,1.1241,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110.4574,2577.9180,5533.8203,6269.4922,0,8111.7383,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0.1738,0,0,0
,0.062700,0.4686,0.013400,0.1410,0.017400,0.1498,0.098600,0.002600,0.007700,0,0,0,0,0,105.1292,105.1526,0.002000,0.010800,0.040100,2.9507,0.3232,62,0,0,6.7782,2005,209,0,0.2001,0.2635,0.015500,0.005700,0.6714,3.6801,0.3357,0.027500,0.001500,0.1159,8.2472,8.5799,8.9052,0.002700,0.001300,0.005600,0.027200,0.053000,1.9305,0.002000,0.024100,0.001400,0.001800,0.1150,0.014600,0.000100,26,0,0,0,0,2,2,3,4,50,2,100,0,8,8,10,0,4,1028,0,28,2,0,6,16,0,0,0,0,0,0,0,0.2697,0,44,8.3447,0,2.2796,2.5493,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.8980,2577.3320,5533.8828,6269.4922,0,8111.2148,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.065000,0.3241,0.012600,0.1374,0.017600,0.1477,0.098800,0.002200,0.006600,0,0,0,0,0,111.2996,111.3192,0.002300,0.012300,0.056000,2.0879,0.2832,64,0,0,8.6261,5669,115,0,0.2844,0.2672,0.016500,0.005000,0.4611,6.3244,0.3809,0.018500,0.000800,0.072200,5.9781,6.2386,7.3622,0.002400,0.000800,0.005500,0.025300,0.1588,0.8914,0.001900,0.036900,0.001800,0.001800,0.1666,0.013800,0.000100,52,0,0,0,0,2,2,3,4,50,2,98,0,8,7,7,1,4,54,0,54,2,0,7,14,0,0,0,0,0,0,0,0.2139,0,24,0,0,0.7753,0.9892,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.0251,2535.2852,5533.8828,6269.4922,0,8069.1680,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.064200,0.3988,0.013600,0.1246,0.017500,0.1318,0.094300,0.002700,0.008800,0,0,0,0,0,127.5226,127.5453,0.001800,0.010300,0.044300,4.0087,0.3086,62,0,0,7.9661,2074,216,0,0.2776,0.4032,0.019900,0.010400,0.4331,3.4363,0.3163,0.024200,0.000800,0.087900,11.5423,12.8812,12.9327,0.002000,0.000900,0.005700,0.022700,0.059100,1.1914,0.005800,0.025200,0.001400,0.002200,0.1648,0.014800,0.000100,26,0,0,0,0,2,2,2,2,50,2,100,0,6,4,4,0,60,42,0,30,2,0,4,8,0,0,0,0,0,0,0,0.2496,0,46,2.0195,0,1.2408,1.4904,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5334,2499.1953,5533.9258,6269.4922,0,8033.1211,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0.3548,0,0,0
,0.059400,0.5560,0.012700,0.1331,0.016200,0.1315,0.1030,0.002100,0.007000,0,0,0,0,0,154.6467,154.6658,0.001600,0.010200,0.052700,3.3690,0.3954,64,0,0,12.1846,742,115,0,0.2078,1.1619,0.026000,0.009100,0.5691,7.1623,0.4125,0.023300,0.000800,0.1013,6.4814,7.0504,8.0103,0.001900,0.001300,0.005300,0.027500,0.061600,1.3720,0.005500,0.023000,0.001200,0.001500,0.4062,0.014600,0.000300,52,0,0,0,0,2,2,3,4,50,2,100,0,8,7,7,0,44,58,0,54,2,0,7,14,0,0,0,0,0,0,0,0.2763,0,46,0,0,1.2668,1.5431,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.4793,2487.7070,5533.9414,6269.4922,0,8021.6484,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0.3430,0,0,0
,0.083700,0.3088,0.018100,0.1595,0.019100,0.2660,0.1492,0.002600,0.010700,0,0,0,0,0,147.0442,147.0732,0.001900,0.011700,0.043200,29.4453,0.3139,64,0,0,6.7650,1855,896,0,0.2246,1.2079,0.016300,0.007200,0.4188,0,0.3998,0.041600,0.000900,0.088700,12.1725,14.0845,12.7408,0.003600,0.000900,0.008200,0.035100,0.099100,1.0941,0.002700,0.033200,0.001600,0.002500,0.1410,0.013800,0.000300,26,0,0,0,0,2,2,3,4,50,2,100,0,10,4,4,0,8,32,0,30,2,0,7,8,0,0,0,0,0,0,0,0.2353,0,45,0,0,0.9794,1.2147,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054,196.1470,2414.9531,5534.2969,6269.6172,0,7949.2500,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,1.5781,0,0,0
,0.065500,0.4270,0.011100,0.1426,0.016200,0.1310,0.1135,0.002400,0.006600,0,0,0,0,0,152.9244,152.9442,0.001900,0.010900,0.039700,1.8516,0.3028,62,0,0,10.8289,1942,555,0,0.2750,1.2147,0.018900,0.006200,0.4715,7.6138,0.4158,0.030200,0.000900,0.099200,12.0585,14.4977,13.4786,0.002100,0.000700,0.005900,0.023300,0.1427,1.0377,0.001700,0.025800,0.001300,0.001700,0.1628,0.012800,0.000300,52,0,0,0,0,2,2,3,4,50,2,100,0,10,8,8,0,10,56,0,56,2,0,7,16,0,0,0,0,0,0,0,0.2190,0,45,0,0,0.9534,1.1724,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.1322,2344.8711,5534.2969,6269.6172,0,7879.1680,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,2.0814,0,0,0
,0.070200,0.2986,0.010000,0.1760,0.016600,0.1503,0.089500,0.002500,0.007800,0,0,0,0,0,150.9261,150.9471,0.002400,0.012000,0.049300,30.5522,0.4162,64,0,0,7.1440,1314,1289,0,0.2470,2.1697,0.025700,0.008900,0.3691,0,0.4988,0.035500,0.000700,0.078100,14.2571,14.7809,14.9728,0.004200,0.001500,0.006600,0.032600,0.1170,1.1323,0.003900,0.021700,0.001500,0.001400,0.9495,0.016300,0.000300,26,0,0,0,0,2,2,4,4,50,2,102,0,8,4,5,0,40,34,0,30,2,0,8,9,0,0,0,0,0,0,0,0.2804,0,45,1.0117,0,1.0541,1.3345,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,203.6328,2260.8594,5534.6797,6269.6836,0,7795.5391,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0.1329,0,0,0
,0.065900,0.6032,0.015300,0.1496,0.017700,0.1610,0.1165,0.002600,0.007100,0,0,0,0,0,165.7568,165.7762,0.002200,0.012000,0.042700,2.4082,0.3383,65,0,0,10.2472,1802,186,0,0.1883,1.4829,0.023000,0.006400,0.6764,6.4288,0.5567,0.044200,0.000900,0.1086,14.0345,14.3835,15.8802,0.002300,0.001400,0.007700,0.031000,0.062900,1.9622,0.006100,0.027900,0.001300,0.001600,0.1618,0.013500,0.000100,52,0,0,0,0,2,2,4,4,50,2,102,0,8,10,12,0,55,462,0,56,2,0,8,21,0,0,0,0,0,0,0,0.3505,0,46,4.7637,0,2.2774,2.6279,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,65,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.4305,2238.7031,5534.1406,6269.6836,0,7772.8438,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,1,0
,0.065900,0.3514,0.012400,0.1382,0.017300,0.1535,0.1168,0.002900,0.008100,0,0,0,0,0,178.5166,178.5382,0.001900,0.011900,0.048000,36.2498,0.3585,64,0,0,8.9210,3448,1271,0,0.3772,1.1174,0.016700,0.008700,0.4815,0,0.4355,0.038900,0.000900,0.1156,13.9355,14.2830,14.5423,0.002300,0.000900,0.004600,0.023500,0.055300,1.3999,0.001600,0.024100,0.001200,0.001900,0.1225,0.015200,0.000100,26,0,0,0,0,2,2,3,4,50,2,100,0,10,7,7,1,6,630,0,30,2,0,7,14,0,0,0,0,0,0,0,0.2271,0,28.5000,5.8857,0,1.5922,1.8193,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,234.7080,2233.6328,5534.4531,6269.6836,0,7768.0859,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.067300,0.2709,0.015500,0.1270,0.016800,0.1550,0.098800,0.002500,0.007600,0,0,0,0,0,59.0907,59.1112,0.001600,0.011000,0.048700,2.0775,0.3216,64,0,0,11.2334,3519,108,0,0.2101,1.4630,0.016900,0.008600,0.4860,7.5854,0.4255,0.036000,0.000900,0.091200,11.4855,11.8091,13.1630,0.002400,0.000900,0.005600,0.025800,0.1247,0.6084,0.001600,0.023000,0.001400,0.001800,0.3440,0.013400,0.000200,52,0,0,0,0,2,2,4,4,50,2,100,0,10,8,9,1,4,49,0,49,2,0,8,16,0,0,0,0,0,0,0,0.1645,0,22.5000,0,0,0.5103,0.6748,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.9931,2198.6289,5534.5156,6269.6836,0,7733.1445,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,7,0,0
,0.063500,0.3071,0.1063,0.1293,0.015200,0.1246,0.071800,0.002300,0.006200,0,0,0,0,0,69.7799,69.8008,0.001800,0.011900,0.043300,31.5318,0.3259,62,0,0,8.6530,1477,1352,0,0.2149,0.5514,0.016800,0.006500,0.3182,0,0.3528,0.028500,0.000600,0.071600,5.5826,6.8021,6.8111,0.002600,0.001000,0.005500,0.024400,0.069400,0.8527,0.001600,0.023000,0.001400,0.001600,0.1151,0.014700,0.000100,26,0,0,0,0,2,2,2,3,50,2,100,0,8,4,5,0,8,30,0,28,2,0,5,9,0,0,0,0,0,0,0,0.1908,0,44,1.0244,0,0.8583,1.0491,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,112.2335,2152.1406,5534.8906,6269.6836,0,7687.0312,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0.2031,0,0,0
,0.079000,0.3671,0.013400,0.1397,0.023300,0.1558,0.1054,0.002500,0.007600,0,0,0,0,0,83.3691,83.3905,0.001700,0.012900,0.050000,2.5287,0.3407,62,0,0,11.4661,1542,168,0,0.1490,1.0285,0.022000,0.009000,0.6553,7.5075,0.3890,0.023200,0.000700,0.087500,5.9831,6.4739,6.5232,0.001900,0.001000,0.005700,0.025000,0.057500,0.8478,0.001800,0.035000,0.001500,0.002600,0.1648,0.011100,0.000100,52,0,0,0,0,2,2,2,2,50,2,98,0,8,8,8,0,4,54,0,54,2,0,4,16,0,0,0,0,0,0,0,0.2145,0,44,0,0,0.7315,0.9460,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0745,2113.6523,5534.8906,6269.6836,0,7648.5430,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0.1937,0,0,0
,0.075200,0.3647,0.014000,0.1407,0.018000,0.1737,0.1086,0.003600,0.011000,0,0,0,0,0,100.1568,100.1852,0.002300,0.013800,0.044900,2.7225,0.2887,64,0,0,11.6387,947,115,0,0.1697,0.7717,0.015800,0.007300,0.4357,8.3929,0.3851,0.026500,0.000800,0.069100,5.8484,6.5489,7.5811,0.002000,0.000800,0.006000,0.024300,0.072400,1.0824,0.007700,0.029400,0.001500,0.002100,0.1870,0.017300,0.000200,26,0,0,0,0,2,2,2,2,50,2,100,0,8,3,4,0,42,34,0,28,2,0,4,7,0,0,0,0,0,0,0,0.2719,0,42,0.9326,0,1.1609,1.4328,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.7626,2092.1562,5526.9883,6261.6836,0,7619.1445,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0.2527,0,0,0
,0.063400,0.3226,0.014100,0.1585,0.015900,0.1683,0.1499,0.002800,0.012100,0,0,0,0,0,114.3508,114.3795,0.002300,0.017200,0.043700,1.9159,0.2820,62,0,0,10.8096,1436,151,0,0.1998,0.6749,0.016000,0.005900,0.3958,8.1865,0.4239,0.024600,0.000900,0.097500,6.6627,8.6537,7.4720,0.002100,0.001000,0.005200,0.024400,0.056200,0.8902,0.001800,0.022800,0.001300,0.001600,0.1360,0.015300,0.000200,52,0,0,0,0,2,2,2,3,50,2,100,0,10,6,7,0,4,54,0,54,2,0,5,13,0,0,0,0,0,0,0,0.2064,0,45,0,0,0.7858,0.9922,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.7555,2129.6562,5527.0508,6261.6836,0,7656.7070,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,1.4911,0,0,0
,0.071000,0.3219,0.012300,0.1815,0.021100,0.1409,0.087500,0.002800,0.007300,0,0,0,0,0,113.1687,113.1904,0.002600,0.018300,0.049500,2.6432,0.3365,64,0,0,9.0562,1889,211,0,0.1783,0.7387,0.019100,0.006900,0.3502,5.8211,0.3228,0.025200,0.000600,0.084800,12.3894,12.9291,13.9060,0.003100,0.001800,0.008700,0.039500,0.2708,1.5386,0.002900,0.035900,0.001700,0.002000,0.4895,0.015600,0.000100,26,0,0,0,0,2,2,3,3,50,2,100,0,10,3,3,0,8,30,0,30,2,0,6,6,0,0,0,0,0,0,0,0.3364,0,45,0,0,1.3719,1.7083,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.2097,2076.5234,5527.0508,6261.6836,0,7603.5742,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0.2000,0,0,0
