EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/Physics,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,GuLiCommanderHealthBars/GameThread/UpdateInstances,MassEntities/GameThread/BatchedCommand,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,GuLiCommanderHealthBars/VisibleInstances,MassEntitiesCounters/BatchedCommand,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderHealthBarRenderer,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Generic_RepNotifies,Networking/GameThread/FastArray_Apply,Ticks/GuLiStrongholdNetworkPresentationComponent,FMsgLogf/FMsgLogfCount
,0.047200,0.006300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2087,0,0,0.012100,0.080900,0.016800,0.9031,0.029200,0.5891,0.001200,0.005200,0.033300,0.4556,0.5321,0.1268,0.004200,0.059600,0.046200,0.1895,0.019700,0.000400,0.001900,0.069100,0.014200,0.026100,0.004800,0.066500,0.6514,0.023200,0.1434,0.048300,0.084700,0.003100,0.020100,0.001400,0.006000,0.001700,0.009100,0.031200,0.048000,0.005700,0.000100,0.060500,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2147,0.053675,4,0.040000,0.069600,16.8977,12024.3594,2464.5234,2438.9336,0,14488.9258,0,0,0,0,0,16.6667,0.4714,29.1053,0,0,0,0,0.021600,0.3957,0.010000,0,0
,0.052800,0.006600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2456,0,0,0.012700,0.078700,0.012500,0.9066,0.032000,0.057000,0.001100,0.003800,0.042900,0.4427,0.5215,0.1256,0.004400,0.068000,0.047200,0.3901,0.022300,0.000400,0.001900,0.063600,0.017600,0.030700,0.005500,0.065900,0.6781,0.024000,0.1474,0.044200,0.071600,0.002600,0.018900,0.001400,0.005900,0.001400,0.017000,0.039200,0.061100,0.005400,0.000100,0.1287,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2338,0.058450,4,0.047800,0.075700,15.9848,12024.3594,2464.5234,2438.9336,0,14488.8828,0,0,0,0,0,16.6667,0.4454,29.5759,0,0,0,0,0,0,0,0,0
,0.044700,0.006100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2043,0,0,0.010700,0.076400,0.010700,0.9119,0.029000,0.1152,0.001000,0.016100,0.028800,0.4043,0.4676,0.1199,0.004000,0.064600,0.073000,0.1929,0.021800,0.000300,0.001700,0.057700,0.014700,0.028000,0.004900,0.097300,0.6987,0.037900,0.1599,0.041800,0.071000,0.002300,0.018400,0.001300,0.005600,0.001500,0.017400,0.039300,0.044600,0.004800,0.000100,0.093900,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2147,0.053675,4,0.047600,0.065900,16.6129,12024.3594,2464.5234,2438.9336,0,14488.8828,0,0,0,0,0,16.6667,0.4876,29.3876,550,382,0,0.1582,0,0.2226,0,0,0
,0.031300,0.006300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2851,0.004100,1,0.012900,0.082800,0.012600,0.8895,0.031900,0.1183,0.001200,0.004000,0.031000,0.4579,0.5429,0.1091,0.004100,0.058800,0.041800,0.2976,0.027300,0.000500,0.002200,0.065800,0.018800,0.033400,0.005800,0.065700,0.6540,0.024400,0.1512,0.042500,0.077300,0.002200,0.018600,0.001400,0.006300,0.001300,0.009400,0.032300,0.044400,0.005100,0.000100,0.1128,0,0,63,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2248,0.056200,4,0.044200,0.068900,16.6644,12024.3594,2464.5391,2438.9336,0,14488.8984,0,0,0,0,0,16.6667,0.4458,29.6768,0,0,0,0,0,0.019700,0,1,0
,0.037700,0.006400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2159,0,0,0.011800,0.095800,0.012000,0.8671,0.029100,0.054400,0.001300,0.003900,0.026100,0.3971,0.4776,0.1115,0.004200,0.063900,0.048700,0.2226,0.020900,0.000400,0.046300,0.061700,0.016700,0.029200,0.006300,0.066100,0.6375,0.023400,0.1438,0.044500,0.078500,0.002500,0.019200,0.001500,0.006900,0.001500,0.020200,0.043000,0.046500,0.005600,0.000100,0.094400,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2203,0.055075,4,0.047800,0.072200,16.4061,12023.9219,2464.5391,2438.9336,0,14488.8984,0,0,0,0,0,16.6667,0.4242,29.1007,0,0,0,0,0,0,0,0,0
,0.046700,0.006900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2688,0.004200,1,0.014200,0.085900,0.012300,1.0836,0.032200,0.2061,0.001000,0.004400,0.1129,0.5216,0.5167,0.2142,0.004300,0.077000,0.051300,0.2624,0.025400,0.000500,0.002100,0.075500,0.020300,0.036600,0.005700,0.066700,0.8469,0.024900,0.1435,0.043500,0.078100,0.002600,0.019500,0.001300,0.007100,0.001600,0.019400,0.044300,0.059700,0.005600,0.000100,0.1072,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2763,0.069075,4,0.060200,0.079200,17.7683,12025.1602,2464.5391,2438.9336,0,14488.4609,0,0,0,0,0,16.6667,0.4333,28.4630,518,384,0,0.1167,0.1833,0,0,0,0
,0.054500,0.005800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2431,0,0,0.011900,0.078500,0.011100,0.9175,0.032700,0.4287,0.001200,0.018100,0.026900,0.3943,0.5348,0.1136,0.005500,0.060800,0.043200,0.2627,0.023300,0.000400,0.001900,0.062300,0.015700,0.029100,0.005600,0.074700,0.6841,0.028000,0.1549,0.044600,0.077100,0.002500,0.018400,0.001400,0.006500,0.001400,0.009600,0.033700,0.045400,0.006000,0,0.1063,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2320,0.058000,4,0.045000,0.069100,16.6317,12025.1602,2464.5430,2438.9336,0,14489.7031,0,0,0,0,0,16.6667,0.5386,29.6221,0,0,0,0,0.020700,0.5573,0.006900,0,0
,0.046300,0.006300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2635,0,0,0.012200,0.080100,0.016800,0.9397,0.031200,0.058000,0.001200,0.004000,0.029200,0.4674,0.4856,0.1184,0.004400,0.082500,0.050900,0.3108,0.019900,0.000600,0.002300,0.066600,0.018600,0.033800,0.006600,0.067300,0.7062,0.026000,0.1467,0.046400,0.083400,0.002100,0.017900,0.001300,0.019500,0.001800,0.017800,0.040300,0.047600,0.005800,0.000100,0.058500,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2289,0.057225,4,0.045400,0.074300,15.8084,12026.2773,2464.5430,2438.9336,0,14489.7031,0,0,0,0,0,16.6667,0.4711,28.5393,0,0,0,0,0,0,0,0,0
,0.048600,0.004400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2816,0.004300,1,0.012700,0.1031,0.010800,0.9080,0.035800,0.092400,0.000900,0.003800,0.025400,0.3797,0.5285,0.1265,0.003900,0.064400,0.047900,0.2676,0.018900,0.000400,0.002100,0.068200,0.016000,0.033000,0.005800,0.066300,0.6775,0.025200,0.1429,0.051600,0.084100,0.003000,0.020800,0.001400,0.006800,0.001400,0.018500,0.050500,0.066900,0.005000,0.000100,0.083800,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1920,0.048000,4,0.039400,0.062100,16.6486,12026.4766,2464.5430,2438.9336,0,14490.8203,0,0,0,0,0,16.6667,0.4919,29.5613,550,383,0,0.1079,0,0,0,0,0
,0.047500,0.005600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2710,0.004100,1,0.012000,0.093600,0.011500,0.9302,0.031600,0.095000,0.000700,0.003400,0.023900,0.4145,0.4822,0.1105,0.004500,0.070400,0.043600,0.3240,0.019800,0.000500,0.002400,0.068300,0.018300,0.032200,0.006100,0.066100,0.6983,0.024800,0.1452,0.043200,0.078600,0.002600,0.018600,0.001500,0.006400,0.001400,0.009200,0.033400,0.047200,0.005300,0.000100,0.1057,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2167,0.054175,4,0.047100,0.071300,16.8389,12026.4180,2464.5430,2438.9336,0,14491.0195,0,0,0,0,0,16.6667,0.4600,29.7531,0,0,0,0,0,0.1665,0,0,0
,0.031500,0.005500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1998,0.002100,1,0.011300,0.078800,0.010700,0.9729,0.030900,0.098000,0.000800,0.003900,0.026300,0.3695,0.4255,0.1125,0.004000,0.075500,0.043600,0.1638,0.020500,0.000400,0.059600,0.060300,0.014600,0.027100,0.005300,0.066300,0.6556,0.1128,0.1439,0.043000,0.074000,0.002300,0.019900,0.001300,0.005800,0.001400,0.017500,0.039700,0.042900,0.005200,0.000100,0.1464,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2905,0.072625,4,0.047600,0.1390,16.5864,12026.4766,2464.6055,2438.9336,0,14491.0234,0,0,0,0,0,16.6667,0.4325,29.0374,0,0,0,0,0,0.1512,0,0,0
,0.041000,0.006100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2107,0,0,0.011700,0.082900,0.012500,1.0521,0.032000,0.2429,0.001100,0.005800,0.027300,0.4361,0.4585,0.1058,0.003800,0.065700,0.050900,0.2459,0.021900,0.000400,0.001700,0.065400,0.016100,0.028600,0.005300,0.064900,0.8223,0.027500,0.1446,0.045300,0.075500,0.002200,0.020300,0.001400,0.006900,0.001600,0.019200,0.043800,0.051000,0.021600,0.000100,0.097100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2096,0.052400,4,0.047000,0.066500,17.0507,12026.4141,2464.6055,2438.9336,0,14491.0820,0,0,0,0,0,16.6667,0.4160,28.7477,522,385,0,0.1105,0.2856,0,0,0,0
,0.045800,0.006200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2207,0.003600,1,0.013000,0.083700,0.011500,0.9425,0.030200,0.7213,0.001200,0.004400,0.033200,0.3850,0.5127,0.1087,0.005100,0.064400,0.056800,0.1899,0.020500,0.000300,0.001900,0.060100,0.015200,0.028300,0.004900,0.066600,0.6935,0.026400,0.1642,0.050000,0.080900,0.008600,0.018000,0.001300,0.006300,0.001500,0.009200,0.031500,0.044000,0.004900,0.000300,0.1238,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2260,0.056500,4,0.048900,0.073600,17.1216,12026.6875,2464.6055,2438.9336,0,14491.0195,0,0,0,0,0,16.6667,0.5116,29.2145,0,0,0,0,0.020300,0.3905,0.009400,0,0
,0.040100,0.006600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2058,0,0,0.011500,0.074200,0.010900,0.9040,0.030100,0.050600,0.001300,0.003400,0.027300,0.4150,0.4806,0.1062,0.004300,0.063500,0.044700,0.1780,0.020000,0.000400,0.009500,0.072600,0.015200,0.029200,0.005500,0.066700,0.6762,0.025300,0.1466,0.047600,0.084200,0.002600,0.019200,0.001300,0.005100,0.001500,0.016800,0.039900,0.045300,0.004800,0.000100,0.069000,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2264,0.056600,4,0.044700,0.066900,15.4599,12026.6562,2464.6055,2438.9336,0,14491.2930,0,0,0,0,0,16.6667,0.4915,28.5106,0,0,0,0,0,0,0,0,0
,0.044900,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2135,0,0,0.011900,0.080800,0.010300,0.9038,0.029600,0.050500,0.001000,0.003700,0.027200,0.5109,0.5620,0.1104,0.004400,0.069000,0.046700,0.2527,0.023500,0.000300,0.002000,0.064100,0.017000,0.030300,0.005800,0.066700,0.6841,0.024400,0.1444,0.045000,0.074600,0.002100,0.018800,0.001400,0.006300,0.002200,0.018600,0.043000,0.047400,0.005300,0.000100,0.1084,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2140,0.053500,4,0.044000,0.066000,16.9731,12026.6562,2464.6055,2438.9336,0,14491.2617,0,0,0,0,0,16.6667,0.4101,29.8536,552,383,0,0.1033,0,0,0,0,0
,0.052400,0.005700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2693,0,0,0.012900,0.079100,0.011700,0.9902,0.033300,0.1546,0.000700,0.004200,0.025400,0.4208,0.4580,0.1027,0.004100,0.061800,0.041000,0.3200,0.018500,0.000500,0.001900,0.084400,0.018000,0.033800,0.006100,0.067000,0.7596,0.024900,0.1449,0.044300,0.079500,0.002100,0.035400,0.001500,0.006000,0.001400,0.010700,0.035200,0.047200,0.005900,0.000100,0.1135,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2411,0.060275,4,0.053100,0.065200,16.9854,12026.7188,2464.6055,2438.9336,0,14491.2617,0,0,0,0,0,16.6667,0.4414,28.8739,0,0,0,0,0,0.2075,0,0,0
,0.049300,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2109,0,0,0.016900,0.082600,0.011100,0.8567,0.027200,0.049700,0.001100,0.003900,0.026700,0.3651,0.4980,0.1207,0.003800,0.066600,0.046400,0.2560,0.022500,0.000300,0.058900,0.061800,0.014800,0.028400,0.005000,0.065600,0.6391,0.022900,0.1446,0.045300,0.066200,0.002300,0.019000,0.001300,0.007000,0.001400,0.019400,0.042900,0.058200,0.004700,0.000100,0.096300,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2049,0.051225,4,0.045900,0.065500,16.1764,12026.8750,2464.6055,2438.9336,0,14491.3242,0,0,0,0,0,16.6667,0.4324,28.8848,0,0,0,0,0,0,0,0,0
,0.051400,0.007100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2382,0,0,0.011600,0.091700,0.010900,1.4354,0.034400,0.3276,0.001200,0.006800,0.028900,0.4361,0.4690,0.1110,0.004300,0.069400,0.045100,0.2686,0.020000,0.000500,0.001700,0.070500,0.016300,0.029000,0.005100,0.095000,1.1557,0.034400,0.1822,0.055300,0.1106,0.002800,0.026900,0.001600,0.007400,0.001800,0.023300,0.052900,0.059400,0.005500,0.000100,0.1065,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2224,0.055600,4,0.049700,0.071100,17.8630,12026.8672,2464.6055,2438.9336,0,14491.4805,0,0,0,0,0,16.6667,0.4296,28.9938,514,382,0,0.098600,0.2048,0,0,0,0
,0.045900,0.005300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2089,0,0,0.011900,0.075700,0.011000,0.8854,0.029000,0.4618,0.000800,0.004000,0.024700,0.4979,0.4814,0.1066,0.004200,0.073500,0.049800,0.2119,0.032000,0.000600,0.002200,0.066800,0.019100,0.032700,0.006500,0.066400,0.6657,0.023400,0.1427,0.042000,0.069400,0.002300,0.018100,0.001600,0.005600,0.001500,0.008300,0.029700,0.043500,0.004800,0.000200,0.048200,0,0,63,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2069,0.051725,4,0.042200,0.067500,16.4600,12026.8047,2464.6055,2438.9336,0,14491.4727,0,0,0,0,0,16.6667,0.5496,29.6471,0,0,0,0,0.021100,0.5857,0.005900,1,0
,0.063800,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2278,0,0,0.011500,0.080900,0.010700,0.9034,0.028700,0.052200,0.000900,0.003200,0.026300,0.4197,0.5169,0.1077,0.004200,0.065600,0.050000,0.2432,0.019600,0.000400,0.001700,0.069000,0.016900,0.029900,0.005600,0.067100,0.6789,0.024400,0.1451,0.046700,0.077500,0.002700,0.018700,0.001400,0.006100,0.001700,0.018400,0.040500,0.045500,0.005200,0.000100,0.097600,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2049,0.051225,4,0.044000,0.064200,15.7132,12028.3164,2464.6055,2438.9336,0,14491.4102,0,0,0,0,0,16.6667,0.4490,29.4338,0,0,0,0,0,0,0,0,0
