EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/Pathfinding,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingShieldComponent,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,Exclusive/GameThread/EventWait
,1.9824,0.073000,0.011100,0.088500,0.012700,0.1188,0.002300,0.005700,0.003500,0.024300,0.001400,0.007600,0.029900,1.6515,0.2512,1.0084,0.019200,0.005600,0.7443,0,0.5193,0.027400,0.000800,0.002600,0.2213,0.3287,0.001400,0.000700,0.002300,0.013800,0.062400,1.3617,0.004200,0.022000,0.001300,0,0,0,0,62,0,0,18,0,0,0,0,2,2,1,1,50,2,100,0,6,15,15,2,72,2826,0,18,9,0,2,30,0,0,0,0,0,0,0,0.2223,0,6.5000,17.6045,0,1.5413,1.7636,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0.001600,0.071700,0.016400,0.000300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5851,913.8906,5488.2852,6247.5547,0,6402.1758,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,0.1188,0.062700,0.011600,0.082200,0.012000,0.072900,0.001900,0.005800,0.003000,0.020400,0.001300,0.004500,0.027700,0.5451,0.2382,0.8109,0.010300,0.003000,0.1244,0.015500,0.2657,0.017900,0.000700,0.002200,0.2619,0.3626,0.001600,0.000900,0.002400,0.015500,0.052400,0.1135,0.001300,0.018900,0.001400,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1082,0,0,0,0,0,0.1082,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001700,0.052300,0.012100,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3418,913.9219,5488.2852,6247.5547,0,6402.2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.6273,0.072400,0.014000,0.1218,0.015200,0.099300,0.002700,0.006900,0.003800,0.027300,0.001500,0.005700,0.035700,0.9898,0.3619,1.4353,0.023500,0.006900,0.5046,0,0.4965,0.026200,0.001200,0.002900,2.2546,2.1189,0.002000,0.001200,0.004100,0.024500,0.059200,0.1428,0.001700,0.026400,0.002400,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,1,50,2,100,0,10,6,6,2,0,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1375,0,0,0,0,0,0.1375,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.002200,0.069200,0.017300,0.000100,0.2740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1642,913.6445,5488.2852,6247.5547,0,6401.9297,0,0,0,505,360,0,0.095200,0,0,0,0,0,0,0,0,0,0
,0.1182,0.066300,0.011000,0.090700,0.012400,0.067800,0.001600,0.005100,0.002800,0.019600,0.001300,0.004300,0.028600,0.5427,0.3226,0.8865,0.017400,0.004400,0.1719,0,0.2527,0.020500,0.000900,0.070900,0.1181,0.2286,0.003000,0.000800,0.002700,0.020900,0.1167,0.9413,0.001500,0.022000,0.001200,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,2,4,0,6,402,0,0,1,0,2,5,0,0,0,0,0,0,0,0.1867,0,43,2.9326,0,0.8779,1.0646,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.001700,0.060600,0.012800,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3169,913.8008,5488.2852,6247.5547,0,6402.0859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.7644,0.090700,0.010200,0.1120,0.013500,0.079300,0.001900,0.005700,0.003800,0.022700,0.001400,0.004300,0.027700,0.7659,0.2493,0.9173,0.016300,0.004500,0.3502,0.8529,0.4496,0.019600,0.001600,0.002900,0.2036,0.3342,0.001300,0.000900,0.003000,0.017200,0.1294,0.6298,0.001600,0.022700,0.001300,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,1,50,2,98,0,8,6,6,0,2,18,0,18,1,0,2,12,0,0,0,0,0,0,0,0.1518,0,40,0,0,0.4735,0.6253,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001800,0.048600,0.012700,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3056,913.7891,5488.2852,6247.5547,0,6402.0742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1348,0.066900,0.013400,0.1377,0.015500,0.073900,0.002100,0.005400,0.003800,0.022300,0.001300,0.004400,0.030600,0.5602,0.2440,1.0320,0.013800,0.003200,0.1059,0,0.3320,0.022100,0.000800,0.002800,5.5673,5.6878,0.002600,0.001100,0.004800,0.021300,0.053500,0.3917,0.001500,0.025600,0.001300,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,98,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1104,0,17.5000,0,0,0.2762,0.3866,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001800,0.5643,0.016000,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4115,925.0352,5488.2852,6247.5547,0,6413.3203,0,0,0,463,341,0,0.085700,5.2935,1,0,0,0,0,0,0,0,0
,3.1107,0.068300,0.010700,0.097600,0.013800,0.1263,0.002100,0.005600,0.003400,0.024400,0.001400,0.007300,0.031200,1.5997,0.2408,0.9083,0.013400,0.006400,0.7517,0.2623,0.4093,0.020600,0.000900,0.002700,0.2388,0.3491,0.001900,0.000900,0.002300,0.017000,0.047300,0.8466,0.001300,0.021900,0.001400,0,0,0,0,60,0,0,18,0,0,0,0,2,2,1,1,48,4,96,0,6,15,15,2,2,2818,0,18,9,0,2,30,0,0,0,0,0,0,0,0.1164,0,5,17.1104,0,1.0947,1.2111,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.001600,0.056000,0.013900,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0967,924.1367,5488.2852,6247.5547,0,6412.4219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1351,0.067700,0.014000,0.085600,0.013800,0.078800,0.002500,0.005900,0.003300,0.022900,0.001100,0.004700,0.029000,0.3458,0.2529,0.9263,0.012500,0.003300,0.095900,0,0.3154,0.023600,0.000600,0.002100,0.2403,0.3452,0.001300,0.000800,0.002900,0.016200,0.047100,0.5539,0.001400,0.019100,0.001300,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1375,0,37,0,0,0.4119,0.5494,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001800,0.052400,0.012500,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7046,924.5000,5488.2852,6247.5547,0,6412.7852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.7822,0.072200,0.014200,0.1187,0.015900,0.091000,0.002100,0.006600,0.003200,0.025000,0.001400,0.005200,0.034000,0.9568,0.2670,0.8806,0.013200,0.003400,0.4959,0.8608,0.4309,0.020900,0.001000,0.002700,2.0451,1.9571,0.002200,0.001100,0.004200,0.025700,0.059100,0.9099,0.001500,0.028400,0.001600,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,1,48,4,96,0,6,8,10,1,1,418,0,18,0,0,2,16,0,0,0,0,0,0,0,0.1933,0,15.5000,3.6699,0,0.8916,1.0849,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.002100,0.062800,0.014400,0.000300,0.2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8234,924.3047,5488.2852,6247.5547,0,6412.5898,0,0,0,468,344,0,0.1114,0,0,0,0,0,0,0,0,0,0
,0.1177,0.066800,0.011600,0.093600,0.012400,0.067400,0.001700,0.005700,0.003800,0.021800,0.001200,0.004100,0.029900,0.3436,0.2365,0.8462,0.012700,0.003100,0.1074,0,0.3880,0.017000,0.000500,0.1150,0.1079,0.2152,0.001500,0.000900,0.002300,0.018600,0.045400,0.6779,0.001400,0.020300,0.001300,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1798,0,38.5000,0,0,0.4941,0.6739,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.001700,0.051500,0.011900,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6026,924.1719,5488.3477,6247.5547,0,6412.5195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.5838,0.081800,0.012600,0.086200,0.013400,0.069900,0.001800,0.005300,0.003100,0.021800,0.001300,0.004100,0.031000,0.9512,0.2030,0.9623,0.016200,0.004500,0.3344,0.6856,0.4825,0.020600,0.000600,0.002500,0.2353,0.3433,0.001500,0.000700,0.002100,0.016800,0.048800,0.5102,0.001500,0.021200,0.001500,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,0,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1372,0,36.5000,0,0,0.3684,0.5056,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001700,0.056000,0.013500,0.000300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1742,923.9453,5488.3477,6247.5547,0,6412.2930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1221,0.074700,0.011900,0.1480,0.013700,0.068500,0.002400,0.007600,0.003700,0.026500,0.001300,0.004800,0.034500,0.4260,0.3002,1.4002,0.022200,0.004900,0.1364,0,0.2925,0.023000,0.000500,0.002200,7.0910,7.9971,0.002500,0.001000,0.005300,0.025200,0.053500,0.8435,0.001600,0.029200,0.001500,0,0,0,0,59,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,6,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.2053,0,32,0,0,0.6316,0.8369,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001800,0.6404,0.017300,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2429,922.6484,5488.3477,6247.5547,0,6410.9961,0,0,0,403,344,0,0.1144,6.7438,1,0,0,0,0,0,0,0,0
,1.9878,0.080100,0.011100,0.088500,0.013000,0.059400,0.001700,0.005300,0.003700,0.020400,0.001000,0.003600,0.027800,1.5866,0.2119,0.8146,0.011000,0.003700,0.7130,0,0.3599,0.020400,0.000600,0.003200,0.2942,0.4216,0.001700,0.001000,0.002700,0.016200,0.047100,1.0203,0.001400,0.021500,0.001200,0,0,0,0,60,0,0,18,0,0,0,0,2,2,0,1,48,4,96,0,6,17,19,2,4,3218,0,18,9,0,1,34,0,0,0,0,0,0,0,0.1191,0,4.5000,20.5400,0,1.3493,1.4684,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.001600,0.050900,0.012700,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6561,922.4844,5488.3477,6247.5547,0,6410.8320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1351,0.064300,0.011100,0.083600,0.013900,0.072400,0.002200,0.005400,0.003200,0.021700,0.001200,0.004600,0.028100,0.3353,0.2546,0.8645,0.014900,0.003400,0.1269,0,0.2679,0.022800,0.000900,0.002700,0.2654,0.3721,0.001500,0.000700,0.002200,0.015500,0.051000,0.4233,0.001400,0.022400,0.001400,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1256,0,19,0,0,0.2928,0.4184,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001500,0.057300,0.014400,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6954,922.3359,5488.3477,6247.5547,0,6410.6836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.6495,0.071700,0.010200,0.1210,0.015200,0.098300,0.002900,0.006300,0.003500,0.026000,0.001200,0.006500,0.031000,1.0390,0.2587,0.9863,0.016500,0.004200,0.3014,0,0.6562,0.028000,0.000500,0.068400,1.8995,1.7686,0.002200,0.000800,0.004100,0.022900,0.065100,0.3884,0.005900,0.027600,0.001700,0,0,0,0,62,0,0,18,0,0,0,0,2,2,1,2,50,2,97,0,6,3,6,2,17,12,0,10,1,0,3,7,0,0,0,0,0,0,0,0.1911,0,1,0,0,0.1919,0.3830,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0.004100,0.066800,0.015700,0.000200,0.2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5910,921.9922,5488.3477,6247.5547,0,6410.3398,0,0,1,492,342,0,0.071900,0,0,2,8,0,0,0,0,0,0
,0.1458,0.072800,0.010900,0.088600,0.014900,0.058300,0.002300,0.005900,0.003100,0.021500,0.001200,0.004000,0.027700,0.3016,0.2440,0.9014,0.018300,0.003200,0.1315,0,0.3159,0.019600,0.000700,0.002100,0.4938,0.4584,0.001300,0.000600,0.002400,0.012800,0.068200,1.3769,0.006000,0.030000,0.001500,0,0,0,0,59,0,0,0,0,0,0,0,2,2,0,1,50,2,100,0,7,1,1,0,53,6,0,0,1,0,1,2,0,0,0,0,0,0,0,0.2610,0,41.5000,0,0,1.1102,1.3712,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.002300,0.088500,0.016400,0.000200,0.1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8034,919.2656,5488.3477,6247.5547,0,6407.6133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.0209,0.075300,0.017100,0.088600,0.014700,0.095500,0.002400,0.007200,0.003900,0.031400,0.001300,0.004600,0.031000,0.9949,0.2492,0.9295,0.014700,0.004100,0.3606,0.9792,0.3286,0.017100,0.000700,0.002000,0.1888,0.2901,0.001300,0.000900,0.002100,0.015100,0.1267,0.6871,0.001100,0.022700,0.001400,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,2,50,2,100,0,10,6,6,0,6,20,0,18,1,0,3,12,0,0,0,0,0,0,0,0.1588,0,42,0,0,0.5236,0.6824,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001300,0.063000,0.014400,0.000400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3390,919.1797,5488.3477,6247.5547,0,6407.5273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1228,0.076000,0.016200,0.1345,0.015900,0.099000,0.002700,0.007700,0.004100,0.028400,0.001400,0.005500,0.036100,0.3179,0.2058,1.0034,0.014500,0.002500,0.096700,0,0.2136,0.018100,0.000400,0.001700,5.2045,5.3178,0.002200,0.001000,0.004700,0.021500,0.049200,0.3058,0.001600,0.021200,0.001700,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0.094093,0,11.5000,0,0,0.2068,0.3009,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.001700,0.5457,0.014500,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5826,919.8594,5488.3477,6247.5547,0,6408.2070,0,0,1,474,368,0,0.100000,4.9793,1,0,0,0,0,0,0,0,0
,3.1600,0.062300,0.010400,0.077600,0.012600,0.059700,0.001500,0.005300,0.003200,0.019800,0.000900,0.003700,0.026700,1.1468,0.2134,0.8048,0.011600,0.002200,0.6041,0.9970,0.4352,0.019100,0.000800,0.017100,0.2287,0.3288,0.001300,0.000800,0.002300,0.014500,0.060100,0.8174,0.001600,0.019000,0.001300,0,0,0,0,59,0,0,18,0,0,0,0,2,2,0,1,50,2,98,0,8,15,15,2,2,2818,0,18,9,0,1,30,0,0,0,0,0,0,0,0.1110,0,3,17.1104,0,1.0696,1.1806,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001300,0.063900,0.011100,0.000300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0728,919.5703,5488.3477,6247.5547,0,6407.9180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1382,0.075100,0.013100,0.1152,0.015600,0.078400,0.002500,0.007400,0.003700,0.026600,0.001000,0.004600,0.033700,9.7693,0.2492,1.3630,0.019700,0.004400,0.1709,0.057800,0.2840,0.041800,0.001000,0.002600,0.3145,0.4495,0.002200,0.001000,0.004100,0.027800,0.073600,0.1563,0.001800,0.035800,0.002000,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1509,0,0,0,0,0,0.1509,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.002600,0.062100,0.034800,0.000300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0580,918.5859,5488.3516,6247.5547,0,6406.9375,0,0,0,462,249,0,0.1585,0,0,0,0,0,0,0,0,0,0
,2.6173,0.064400,0.013300,0.088700,0.014400,0.080700,0.002100,0.006000,0.003000,0.022200,0.001400,0.003800,0.030200,0.7169,0.2230,0.8785,0.015400,0.003800,0.3932,0.8306,0.3697,0.018800,0.000600,0.055000,1.4948,1.4399,0.001600,0.000900,0.002900,0.018200,0.048900,0.6869,0.001300,0.021800,0.001300,0,0,0,0,60,0,0,18,0,0,0,0,2,2,1,1,50,2,98,0,8,8,10,1,2,418,0,18,1,0,2,16,0,0,0,0,0,0,0,0.1393,0,21,3.6963,0,0.6638,0.8031,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.001600,0.2201,0.012600,0.000100,0.1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8794,918,5488.3516,6247.5547,0,6406.3516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1476,0.066700,0.013200,0.091600,0.014100,0.067400,0.002500,0.006100,0.003500,0.024000,0.001300,0.003900,0.030200,0.4004,0.2658,1.0771,0.011000,0.004800,0.1337,0,0.3177,0.028600,0.000500,0.003300,0.1073,0.2304,0.001900,0.000700,0.002800,0.017200,0.2015,0.8032,0.002100,0.024700,0.001300,0,0,0,0,59,0,0,0,0,0,0,0,2,2,0,1,50,2,98,0,8,1,1,0,4,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1808,0,42,0,0,0.6164,0.7972,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.002100,0.052400,0.013100,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4030,916.5898,5488.3516,6247.5547,0,6404.9414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.6705,0.064900,0.014600,0.087300,0.014600,0.084600,0.002100,0.005600,0.003400,0.022400,0.001500,0.004400,0.030000,0.5789,0.2470,0.9529,0.011800,0.002800,0.1089,1.3173,0.4642,0.020800,0.001000,0.002300,0.1904,0.3207,0.001500,0.000700,0.002400,0.017900,0.048100,0.5231,0.001600,0.022300,0.001400,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0.1345,0,37,0,0,0.3843,0.5188,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001700,0.054100,0.012900,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5857,915.5586,5488.3516,6247.5547,0,6403.9102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
