EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/FixedStep,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/GarbageCollection,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/MassProcessorTask,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/Pathfinding,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Exclusive/GameThread/LogFlush
,0.059300,0.1731,0.013000,0.1261,0.014900,0.095800,0.056900,0.002400,0.007100,0,0,0,0,0,2797,177,0,0.2469,140.0499,140.0701,0.002100,0.010400,0.037500,1.3311,0.3304,0.6797,0.018800,0.004200,0.3650,7.9810,0.3354,0.029300,0.000600,0.075600,6.6401,6.9552,8.1150,0.003400,0.001000,0.004100,0.024600,0.050700,0.8110,0.001900,0,0.023100,0.001600,0.002100,0.1307,0,0.013600,0.000100,55,0,0,26,0,0,0,0,1,1,3,3,46,2,49,0,5,7,7,0,4,27,0,27,2,0,3,7,0,0,0,0,0,0,0,0.2014,0,45,0,0,0.6707,0.8721,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.2214,4416.2422,5528.4531,6252.5000,0,9944.6953,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,10.2439,0,0,0,0,0
,0.058000,0.1207,0.012600,0.1139,0.014400,0.1067,0.055400,0.002100,0.007400,0,0,0,0,0,431,115,0,0.093700,150.1663,150.1851,0.002000,0.010500,0.041300,27.9978,0.3132,0.6695,0.017200,0.004200,0.2219,0,0.4699,0.032300,0.001200,0.056300,11.2154,11.4616,11.6885,0.001800,0.000900,0.004800,0.020500,0.1440,0.5620,0.001400,0,0.019700,0.001500,0.001600,0.1303,0,0.011600,0.000200,57,0,0,13,0,0,0,0,1,1,3,3,46,2,49,0,5,4,4,0,2,15,0,15,2,0,3,4,0,0,0,0,0,0,0,0.1288,0,45,0,0,0.4764,0.6052,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.3115,4417.3984,5528.7031,6252.5000,0,9946.1016,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,10.7688,1038,0,0,0,0
,0.073200,0.2296,0.012500,0.1512,0.018600,0.1064,0.063900,0.002100,0.006800,0,0,0,0,0,720,1180,0,0.1391,159.2544,159.2728,0.001700,0.010400,0.039400,1.6248,0.3153,0.7413,0.017900,0.003600,0.3683,8.6572,0.3221,0.025900,0.001200,0.1123,16.2677,17.6706,18.7442,0.003100,0.001300,0.004000,0.021400,0.083100,1.2724,0.009000,0,0.036100,0.001700,0.002400,0.5202,0,0.017700,0.000300,57,0,0,26,0,0,0,0,1,1,4,4,46,2,51,0,3,8,8,0,41,32,0,28,2,0,4,8,0,0,0,0,0,0,0,0.2442,0,45,0,0,1.1437,1.3879,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.3383,4368.5781,5528.7031,6252.5000,0,9897.2812,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,10.9738,0,0,0.1961,0,0
,0.067600,0.1869,0.013800,0.2093,0.017800,0.1565,0.067100,0.003000,0.008200,0,0,0,0,0,1277,1325,0,0.2394,154.7578,154.7817,0.002100,0.009300,0.047600,36.7330,0.3942,0.3721,0.021600,0.006100,0.3568,0,0.4123,0.038400,0.001300,0.095700,17.6255,18.1803,18.3553,0.002600,0.001200,0.005000,0.024000,0.076600,0.8514,0.002900,0,0.030800,0.001800,0.002300,0.1464,0,0.020900,0.000100,55,0,0,13,0,0,0,0,1,1,4,4,46,2,49,0,5,4,4,0,1,15,0,15,2,0,4,4,0,0,0,0,0,0,0,0.1932,0,45,0,0,0.7189,0.9121,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.0678,4289.8320,5528.9531,6252.5000,0,9818.7852,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,10.4266,1144,0,0.2780,0,0
,0.063400,0.1748,0.014300,0.1225,0.015500,0.1253,0.068800,0.002400,0.007100,0,0,0,0,0,860,154,0,0.1866,167.9764,167.9979,0.002000,0.011500,0.037900,1.3524,0.3217,0.2754,0.016500,0.003900,0.3496,8.6365,0.2655,0.030000,0.000700,0.081500,11.3236,13.2589,12.7907,0.001900,0.001000,0.004400,0.019000,0.1783,0.6051,0.002000,0,0.024700,0.001500,0.001600,0.1265,0,0.014100,0.000200,57,0,0,26,0,0,0,0,1,1,4,4,46,2,49,0,5,8,8,0,3,28,0,28,2,0,4,8,0,0,0,0,0,0,0,0.1402,0,45,0,0,0.5126,0.6528,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.6486,4204.4648,5528.9531,6252.5000,0,9733.4180,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,10.4152,0,0,1.6027,0,0
,0.063900,0.1793,0.012800,0.1476,0.015200,0.1498,0.079500,0.003200,0.012100,0,0,0,0,0,1436,1379,0,0.2898,191.0659,191.0939,0.002300,0.010200,0.039900,32.4811,0.2736,0.2417,0.015400,0.003300,0.2996,0,0.3872,0.022200,0.000900,0.068600,12.6096,13.2739,13.3311,0.002200,0.000900,0.005100,0.021700,0.052200,0.9757,0.004900,0,0.022600,0.001200,0.001600,0.8886,0,0.014000,0.000100,57,0,0,13,0,0,0,0,1,1,4,4,46,2,51,0,3,5,5,0,41,22,0,15,2,0,4,5,0,0,0,0,0,0,0,0.2002,0,46,0.9482,0,0.9926,1.1928,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.4168,4102.3555,5529.2148,6252.5000,0,9631.5703,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,9.2862,1147,0,0.2839,0,0
,0.062500,0.2090,0.012500,0.1259,0.015500,0.1161,0.061000,0.003100,0.008800,0,0,0,0,0,421,61,0,0.1071,74.3378,74.3628,0.002100,0.012500,0.040000,1.7883,0.3376,0.2761,0.015800,0.005000,0.4262,7.5749,0.2872,0.018300,0.001000,0.076300,11.5900,11.9561,13.2800,0.002000,0.001200,0.004400,0.022500,0.052700,0.9777,0.001600,0,0.025800,0.001600,0.002300,0.1648,0,0.011700,0.000300,57,0,0,26,0,0,0,0,1,1,4,4,46,2,49,0,5,12,12,0,5,428,0,28,2,0,4,12,0,0,0,0,0,0,0,0.1566,0,46,3.7969,0,1.0952,1.2518,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.7429,4061.9375,5529.2773,6252.5000,0,9591.2148,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,9.9465,0,0,0.1298,0,0
,0.075700,0.1561,0.010200,0.1472,0.019200,0.1056,0.053700,0.001700,0.008400,0,0,0,0,0,2437,953,0,0.2035,73.8731,73.8936,0.002300,0.014100,0.044500,34.8986,0.3213,0.7940,0.019300,0.005100,0.3367,0,0.4923,0.028500,0.000600,0.096200,6.6426,6.9667,7.2370,0.002500,0.001200,0.004900,0.027400,0.081600,0.8725,0.002100,0,0.031600,0.001900,0.003000,0.1772,0,0.015700,0.000200,57,0,0,13,0,0,0,0,1,1,3,3,46,2,49,0,5,7,7,1,2,314,0,14,2,0,3,7,0,0,0,0,0,0,0,0.1665,0,10,2.8682,0,0.9712,1.1377,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.2018,4011.2578,5529.4648,6252.5000,0,9540.7227,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,10.7223,1119,0,0,0,0
,0.063200,0.1223,0.014100,0.1179,0.013700,0.1513,0.1158,0.002800,0.008000,0,0,0,0,0,1769,412,0,0.1520,90.8655,90.8897,0.002100,0.011400,0.035000,1.4748,0.3998,0.6507,0.018500,0.004600,0.2950,9.2407,0.3094,0.025700,0.000900,0.085100,6.0645,7.3857,7.4272,0.002100,0.000900,0.004700,0.023000,0.051100,0.097800,0.001600,0,0.020100,0.001400,0.001600,0.1691,0,0.017100,0.000300,55,0,0,26,0,0,0,0,1,1,4,4,46,2,49,0,5,7,7,1,0,21,0,21,2,0,4,7,0,0,0,0,0,0,0,0.092901,0,0,0,0,0,0.092901,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.3075,3957.0117,5529.5273,6252.5000,0,9486.5391,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,11.5520,0,0,0.1752,7,0
,0.064600,0.1393,0.012100,0.1198,0.015600,0.1053,0.046500,0.002200,0.006800,0,0,0,0,0,428,162,0,0.1017,110.4426,110.4613,0.001800,0.009700,0.040700,2.1049,0.2894,0.5627,0.014800,0.003700,0.2564,6.8918,0.4391,0.023600,0.000800,0.063500,11.9926,12.5709,13.3107,0.002500,0.000800,0.004400,0.021400,0.1280,0.6984,0.001600,0,0.020900,0.001400,0.001700,0.1450,0,0.013600,0.000200,55,0,0,13,0,0,0,0,1,1,3,3,46,2,49,0,5,3,3,0,10,17,0,14,2,0,3,3,0,0,0,0,0,0,0,0.1401,0,46,1.0254,0,0.7246,0.8647,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.5185,3896.8711,5529.5273,6252.5000,0,9426.3984,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,9.5759,0,0,0.2452,0,0
,0.059600,0.2107,0.012600,0.1196,0.015600,0.092700,0.052100,0.002200,0.006700,0,0,0,0,0,1065,163,0,0.1644,117.7975,117.8172,0.002200,0.010900,0.042900,1.5245,0.3247,0.2587,0.016500,0.003900,0.2797,9.1959,0.3764,0.033700,0.000900,0.073600,5.6060,7.4517,6.2004,0.002000,0.000800,0.004200,0.020300,0.072100,0.9273,0.006500,0,0.023500,0.001400,0.002100,0.3970,0,0.018200,0.000300,57,0,0,26,0,0,0,0,1,1,3,3,46,2,51,0,3,7,7,0,35,31,0,27,2,0,3,7,0,0,0,0,0,0,0,0.1912,0,45,0,0,0.8214,1.0126,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.9575,3868.2578,5529.5273,6252.5000,0,9397.7852,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,10.9076,0,0,1.5253,0,0
,0.070500,0.1275,0.016400,0.1208,0.016000,0.1254,0.075700,0.002300,0.007500,0,0,0,0,0,725,349,0,0.1420,127.2947,127.3157,0.002100,0.011100,0.041000,31.9444,0.2837,0.2544,0.014900,0.003800,0.3235,0,0.3424,0.024000,0.001000,0.071300,5.6967,7.6153,7.0805,0.002000,0.000800,0.003700,0.018200,0.050800,0.5704,0.001500,0,0.024500,0.001600,0.001500,0.1343,0,0.012900,0.000100,57,0,0,13,0,0,0,0,1,1,3,3,46,2,49,0,5,4,4,0,3,15,0,15,3,0,3,4,0,0,0,0,0,0,0,0.1355,0,45,0,0,0.4815,0.6170,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.0016,3797.5664,5529.7773,6252.5000,0,9327.3438,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,8.4136,1051,0,1.6410,0,0
,0.060900,0.2075,0.012200,0.1448,0.014200,0.089500,0.037100,0.002100,0.006700,0,0,0,0,0,674,960,0,0.1390,135.2592,135.2782,0.001700,0.010600,0.036900,1.3430,0.2799,0.2412,0.013300,0.003500,0.3684,8.7519,0.2567,0.016600,0.001200,0.058800,11.5325,11.9665,12.1103,0.001900,0.000600,0.003800,0.020300,0.1984,0.7912,0.001800,0,0.024300,0.001600,0.001500,0.6795,0,0.014800,0.000200,55,0,0,26,0,0,0,0,1,1,2,2,46,2,49,0,5,8,8,0,1,27,0,27,3,0,2,8,0,0,0,0,0,0,0,0.1793,0,45,0,0,0.7047,0.8840,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.4604,3732.4961,5529.7773,6252.5000,0,9262.2734,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,10.4717,1,0,0.1396,0,0
,0.064600,0.2667,0.012400,0.1298,0.018200,0.1400,0.052200,0.002400,0.007300,0,0,0,0,0,917,640,0,0.1802,135.6021,135.6222,0.002700,0.013700,0.050900,28.7877,0.4240,0.3746,0.019000,0.005300,0.3725,0,0.4056,0.026300,0.000800,0.079600,11.1866,11.4475,12.6151,0.002100,0.000800,0.004100,0.021600,0.069600,1.1012,0.007800,0,0.028800,0.001600,0.002000,0.3786,0,0.013600,0.000100,57,0,0,13,0,0,0,0,1,1,5,5,46,2,51,0,3,8,8,0,38,319,0,15,2,0,5,8,0,0,0,0,0,0,0,0.1924,0,45,3.1807,0,1.2856,1.4780,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.3629,3712.1953,5529.9648,6252.5000,0,9242.1602,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,10.9224,971,0,0,0,0
,0.067100,0.1783,0.012300,0.1310,0.017200,0.1108,0.068400,0.002300,0.006800,0,0,0,0,0,2590,659,0,0.2525,159.0463,159.0647,0.001500,0.010000,0.033300,1.4386,0.3018,0.2789,0.012200,0.002600,0.4008,10.5859,0.4145,0.031000,0.000700,0.095600,7.0031,7.4335,7.7316,0.002400,0.000900,0.004600,0.020700,0.1010,0.7084,0.002400,0,0.029800,0.001700,0.002200,0.1686,0,0.013800,0.000300,57,0,0,26,0,0,0,0,1,1,3,3,46,2,49,0,5,8,8,0,1,28,0,28,2,0,3,8,0,0,0,0,0,0,0,0.1689,0,45,0,0,0.5916,0.7605,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.2855,3699.3398,5530.0273,6252.5000,0,9229.3672,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,12.3760,0,0,0,0,0
,0.077100,0.1297,0.017600,0.1292,0.016100,0.1284,0.037400,0.002300,0.007000,0,0,0,0,0,586,766,0,0.1346,165.5449,165.5664,0.002000,0.011300,0.041200,28.4000,0.2992,0.2662,0.014900,0.003200,0.2693,0,0.3279,0.017300,0.000800,0.080400,10.8396,11.0845,12.2061,0.002300,0.001100,0.004100,0.019200,0.1286,0.6321,0.001600,0,0.023300,0.001400,0.002100,0.1403,0,0.013700,0.000200,55,0,0,13,0,0,0,0,1,1,3,3,46,2,49,0,5,5,5,0,5,16,0,14,2,0,3,5,0,0,0,0,0,0,0,0.1413,0,45,1.0146,0,0.6480,0.7893,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.3216,3624.3789,5530.2773,6252.5000,0,9154.6562,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,10.8960,1000,0,0,0,0
,0.047800,0.1940,0.011800,0.1048,0.012200,0.094300,0.062000,0.002100,0.007000,0,0,0,0,0,1041,530,0,0.1808,159.0331,159.0529,0.001700,0.010200,0.040500,1.5989,0.3074,0.2668,0.016000,0.004200,0.4270,9.3625,0.2725,0.017600,0.000500,0.066200,12.1510,13.4400,13.4277,0.002100,0.001100,0.003900,0.021100,0.042600,0.9477,0.004100,0,0.019700,0.001100,0.001500,0.3742,0,0.013800,0.000100,57,0,0,26,0,0,0,0,1,1,3,3,46,2,51,0,3,9,9,0,39,35,0,28,2,0,3,9,0,0,0,0,0,0,0,0.2094,0,46,1.0088,0,0.9496,1.1590,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.2915,3542.9141,5530.2773,6252.5000,0,9073.1914,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,11.3614,0,0,0.2254,0,0
,0.070900,0.1631,0.008200,0.1310,0.015800,0.1118,0.068800,0.001800,0.007000,0,0,0,0,0,809,1146,0,0.1743,152.7881,152.8068,0.002900,0.014900,0.048000,34.3094,0.3244,0.2850,0.016300,0.003700,0.3085,0,0.4535,0.017700,0.000800,0.064000,11.4121,11.8801,12.7538,0.001600,0.001100,0.004500,0.019000,0.064700,0.6638,0.002700,0,0.029700,0.001700,0.002400,0.1654,0,0.015000,0.000300,57,0,0,13,0,0,0,0,1,1,4,4,46,2,49,0,5,4,4,0,3,15,0,15,2,0,4,4,0,0,0,0,0,0,0,0.1576,0,45,0,0,0.5691,0.7267,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.3782,4327.7031,5530.5273,6252.5000,0,9858.2305,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,10.7918,1135,0,0.2187,0,0
,0.070200,0.2134,0.013000,0.1371,0.019500,0.1184,0.064500,0.002800,0.007100,0,0,0,0,0,675,255,0,0.1260,177.3553,177.3757,0.002300,0.010800,0.037700,1.5492,0.3017,0.2472,0.014400,0.003400,0.3795,9.5237,0.3596,0.018400,0.000700,0.067100,11.1844,11.7627,11.8098,0.002400,0.001100,0.005000,0.022800,0.1783,0.5714,0.001800,0,0.024200,0.001400,0.001900,0.1087,0,0.014200,0.000100,57,0,0,26,0,0,0,0,1,1,3,3,46,2,49,0,5,8,8,0,1,28,0,28,2,0,3,8,0,0,0,0,0,0,0,0.1390,0,45,0,0,0.4758,0.6148,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.7510,4425.5156,5530.5273,6252.5000,0,9956.0430,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,11.5273,0,0,0.1958,0,0
,0.060600,0.1591,0.012300,0.1318,0.016200,0.1453,0.1253,0.002500,0.008000,0,0,0,0,0,929,887,0,0.1388,45.0773,45.1014,0.002200,0.011200,0.041000,38.9380,0.3849,0.4070,0.021400,0.006400,0.3292,0,0.2708,0.019900,0.000800,0.072600,13.8073,15.8374,15.3817,0.001800,0.000900,0.004800,0.022600,0.062800,0.9306,0.006300,0,0.024100,0.001500,0.002000,0.3801,0,0.012900,0.000100,57,0,0,13,0,0,0,0,1,1,5,5,46,2,51,0,3,5,5,0,37,20,0,16,2,0,5,5,0,0,0,0,0,0,0,0.2299,0,45,0.9648,0,0.8845,1.1144,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.8860,4387.6758,5530.8398,6252.5000,0,9918.5156,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,11.0553,1140,0,1.5794,0,0
,0.060100,0.1534,0.012100,0.1205,0.014700,0.098800,0.044900,0.002400,0.007100,0,0,0,0,0,823,534,0,0.094700,77.1964,77.2155,0.001300,0.008000,0.033200,1.3538,0.2488,0.2396,0.011300,0.002000,0.2955,9.6603,0.2853,0.017900,0.000700,0.067400,5.9119,6.4986,6.5184,0.002500,0.001000,0.004200,0.021000,0.065900,0.6171,0.001700,0,0.020700,0.001200,0.001900,0.1582,0,0.011200,0.000200,55,0,0,26,0,0,0,0,1,1,3,3,46,2,49,0,5,8,8,0,4,30,0,27,2,0,3,8,0,0,0,0,0,0,0,0.1495,0,44,0,0,0.5180,0.6675,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.8033,4363.3516,5530.9023,6252.5000,0,9894.2539,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,11.3161,0,0,0.2041,0,0
