EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderAuthority/GameThread/FixedStep,Exclusive/GameThread/EventWait/PrePhysics,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,0.4176,0.035100,0.006100,0.046900,0.006800,0.037600,0.001300,0.004200,0.3336,0.3448,0.000700,0.003300,0.018900,0.2159,0.088300,0.006700,0.065500,0.001500,0.089500,0.004600,0.000400,0.001400,0.088900,0.1964,0.000700,0.000600,0.001200,0.008000,0.027800,0.2837,0.048800,0.000500,0.010800,0.000700,0.000900,0.052700,0.006400,0.000200,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.072010,0,29.5000,0,0,0.2090,0.2810,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9892,10483.9805,5625.5859,6401.3984,0,16109.5664,0,0,1,0,0,0,0,0,0,0,0.091600,0,0,0,0,0,0
,0.077400,0.056400,0.012400,0.084000,0.010600,0.066300,0.002500,0.006900,0.3883,0.4072,0.000900,0.004100,0.024700,0.4140,0.1280,0.008600,0.089300,0.002500,0.089100,0.006900,0.000800,0.001800,2.6836,2.0606,0.000700,0.000500,0.002400,0.010200,0.029000,0.2242,0.053000,0.000700,0.011300,0.000800,0.001000,0.2650,0.006400,0.000100,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,12,0,12,0,0,2,2,0,0,0,0,0,0,0,0.065986,0,21.5000,0,0,0.1557,0.2217,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0574,10483.8828,5625.6484,6401.3984,0,16109.5312,0,0,0,0.7184,1,409,331,0,0.042800,1.5468,0,0,0,0,0,0,0
,0.4517,0.037500,0.006700,0.053900,0.007500,0.038700,0.001300,0.004300,0.3346,0.3463,0.001000,0.004100,0.019600,0.5811,0.1010,0.007600,0.078800,0.002000,0.1052,0.005300,0.000600,0.001900,0.6571,0.2269,0.000900,0.000700,0.001800,0.009100,0.028000,0.4203,0.1230,0.000800,0.010800,0.000800,0.000600,0.052300,0.007000,0.000100,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,6,8,0,2,1012,0,12,0,0,2,12,0,0,0,0,0,0,0,0.064503,0,20,8.7168,0,0.4632,0.5277,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3548,10483.9375,5625.6484,6401.3984,0,16109.5859,0,0,0,0.5905,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1164,0.048600,0.008000,0.074500,0.010900,0.062300,0.001300,0.004600,0.3516,0.3640,0.000900,0.004100,0.031400,0.3424,0.1138,0.006900,0.086600,0.002500,0.1067,0.007700,0.001800,0.051400,0.3556,0.3792,0.001700,0.001200,0.002300,0.013400,0.038600,0.4708,0.082400,0.002800,0.013400,0.000800,0.001000,0.067800,0.009700,0,0.026600,0,0,0,0,0,64,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,68,9,0,1,1,0,2,2,0,0,0,0,0,0,0,0.1261,0,28,0,0,0.3405,0.4666,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2844,10483.0586,5625.6484,6401.3984,0,16108.7070,0,0,1,0.1139,0,0,0,0,0,0,0,2,0,0,0,0,0
,0.3832,0.038300,0.009500,0.056600,0.007200,0.081900,0.002000,0.006100,0.3897,0.4065,0.001000,0.005200,0.023100,0.2168,0.1000,0.006700,0.072200,0.002000,0.096200,0.004400,0.000500,0.001400,0.1231,0.1752,0.000900,0.000700,0.001000,0.007200,0.025500,0.2051,0.052800,0.000500,0.009600,0.000900,0.000800,0.046900,0.006400,0.000100,0.032100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.058811,0,21.5000,0,0,0.1441,0.2029,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5248,10484.2852,5625.6484,6401.3984,0,16109.9336,0,0,0,0.027700,0,482,349,0,0.049400,0,0.068500,0,0,0,0,0,0
,0.063000,0.034200,0.007200,0.047900,0.007100,0.035100,0.001400,0.004500,0.3429,0.3554,0.001000,0.003700,0.018500,0.4088,0.084800,0.006500,0.065900,0.001700,0.067800,0.004600,0.000300,0.001100,0.4979,0.5175,0.000800,0.000700,0.001100,0.007500,0.067100,0.2612,0.049700,0.000500,0.010000,0.000700,0.000700,0.045900,0.005800,0.000200,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,4,14,0,12,1,0,2,2,0,0,0,0,0,0,0,0.080884,0,28,0,0,0.1781,0.2590,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4954,10483.8164,5625.6484,6401.3984,0,16109.4648,0,0,0,0.050600,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.3942,0.037300,0.006300,0.052200,0.006900,0.043400,0.001300,0.004200,0.3445,0.3567,0.000600,0.004300,0.023100,0.2254,0.095200,0.007100,0.074700,0.002300,0.1054,0.004600,0.000500,0.001400,0.003700,0.099600,0.000600,0.001100,0.001200,0.008500,0.086900,0.2777,0.054100,0.000300,0.011000,0.000900,0.000900,0.062600,0.007400,0.000100,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.078905,0,22,0,0,0.1961,0.2750,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0829,10484.0312,5625.7109,6401.3984,0,16109.7422,0,0,1,0,0,0,0,0,0,0,0.070600,0,0,0,0,0,0
,0.061500,0.041700,0.008000,0.071300,0.007600,0.055400,0.001500,0.006200,0.3845,0.4000,0.001000,0.004800,0.019900,0.3454,0.095800,0.007200,0.076000,0.001800,0.071200,0.004300,0.000300,0.001600,2.2473,2.3463,0.000800,0.000400,0.001800,0.009300,0.027100,0.2300,0.053600,0.000700,0.010900,0.001100,0.001100,0.4991,0.008400,0.000100,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,12,0,12,0,0,2,2,0,0,0,0,0,0,0,0.067402,0,25.5000,0,0,0.1600,0.2274,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4104,10483.9297,5625.9609,6401.3984,0,16109.8906,0,0,0,0,2,441,347,0,0.047600,2.2445,0,0,0,0,0,0,0
,0.6766,0.045200,0.006300,0.058800,0.008700,0.038300,0.001500,0.003800,0.3757,0.3872,0.000800,0.004800,0.021300,0.7041,0.1168,0.008500,0.084300,0.002300,0.1257,0.006500,0.000800,0.002300,0.077800,0.2652,0.002000,0.000900,0.001400,0.010200,0.038600,0.5631,0.1927,0.000900,0.014900,0.001000,0.001200,0.074500,0.008900,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,10,10,2,2,2012,0,12,0,0,2,20,0,0,0,0,0,0,0,0.1003,0,5,16.2764,0,0.6387,0.7390,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2376,10486.0703,5625.9609,6401.3984,0,16112.0312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.076500,0.047700,0.008300,0.070400,0.009400,0.074200,0.001500,0.004100,0.3720,0.3837,0.000900,0.003800,0.019500,0.1939,0.088700,0.006400,0.069100,0.001800,0.072900,0.005200,0.000500,0.038200,0.3369,0.3772,0.000700,0.001100,0.001200,0.007900,0.028800,0.3523,0.053600,0.000600,0.011600,0.000600,0.000700,0.057100,0.006600,0,0.024800,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0.098608,0,37.5000,0,0,0.2514,0.3500,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0890,10483.8438,5625.9609,6401.3984,0,16109.8047,0,0,1,0.043600,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.3847,0.044000,0.009900,0.056800,0.008000,0.049000,0.001500,0.004800,0.3943,0.4077,0.000800,0.004100,0.018500,0.4213,0.090200,0.006600,0.067000,0.001700,0.097900,0.005400,0.000300,0.001600,0.071900,0.1497,0.000800,0.000800,0.001600,0.008400,0.048800,0.2926,0.055000,0.001000,0.013500,0.000800,0.000900,0.063100,0.006700,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,12,0,12,0,0,2,2,0,0,0,0,0,0,0,0.079196,0,30.5000,0,0,0.2105,0.2897,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4817,10484.4922,5625.9609,6401.3984,0,16110.4531,0,0,0,0,0,391,328,0,0.052800,0,0,0,0,0,0,0,0
,0.097700,0.047200,0.009200,0.068500,0.008800,0.072300,0.001600,0.006700,0.5143,0.5322,0.001400,0.005300,0.022200,0.3390,0.1504,0.009300,0.1274,0.002200,0.093000,0.006300,0.000500,0.001600,0.3660,0.4641,0.000700,0.000400,0.002200,0.010000,0.029100,0.1864,0.062800,0.000700,0.010600,0.000800,0.001000,0.055500,0.007300,0.000200,0.030400,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.062000,0,19,0,0,0.1213,0.1833,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4784,10483.9766,5625.9609,6401.3984,0,16109.9375,0,0,0,0.046000,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.3821,0.038300,0.006900,0.055200,0.007200,0.038500,0.001500,0.004400,0.3616,0.3746,0.000700,0.003900,0.020200,0.4318,0.1028,0.007500,0.079300,0.001700,0.096700,0.005400,0.000300,0.001300,0.002400,0.074400,0.000800,0.000700,0.001000,0.007300,0.029000,0.3198,0.050500,0.000700,0.011700,0.000800,0.000900,0.053000,0.006500,0,0,0,0,0,0,0,62,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,12,0,12,0,0,2,2,0,0,0,0,0,0,0,0.093579,0,31,0,0,0.2238,0.3174,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7354,10484.0742,5625.9609,6401.3984,0,16110.0352,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.086100,0.049400,0.010600,0.076800,0.007900,0.047900,0.003100,0.007200,0.4954,0.5131,0.001100,0.005100,0.029200,0.2578,0.1484,0.023700,0.1066,0.002700,0.098800,0.006200,0.000500,0.001600,1.5950,1.9485,0.001000,0.000600,0.002000,0.010100,0.029100,0.3154,0.063400,0.000800,0.011100,0.000600,0.000800,0.075200,0.006100,0.000100,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,16,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.080507,0,34,0,0,0.2322,0.3127,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6107,10484.1367,5625.9609,6401.3984,0,16110.0977,0,0,0,0,2,432,347,0,0.063800,1.5918,0,0,0,0,0,0,0
,0.4745,0.040800,0.008000,0.050400,0.007000,0.041000,0.001400,0.004300,0.3632,0.3752,0.000900,0.003400,0.017100,0.4773,0.1048,0.008100,0.078400,0.002000,0.1077,0.004600,0.000500,0.001500,0.002300,0.1579,0.000700,0.000700,0.001000,0.007900,0.027400,0.3095,0.1232,0.000600,0.010100,0.000900,0.000700,0.064100,0.006600,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,4,4,0,2,612,0,12,0,0,2,8,0,0,0,0,0,0,0,0.058405,0,14,5.6211,0,0.3582,0.4166,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3717,10484.1328,5625.9609,6401.3984,0,16110.0938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.085200,0.056600,0.006200,0.067800,0.012200,0.057300,0.001200,0.004600,0.3835,0.3956,0.000500,0.005400,0.023900,0.3627,0.1204,0.009100,0.1237,0.003300,0.1007,0.006300,0.000500,0.053400,0.003300,0.1131,0.001100,0.000900,0.002000,0.011700,0.044100,0.6270,0.1167,0.000700,0.019400,0.001200,0.001500,0.1053,0.013700,0.000200,0.024200,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,2,0,0,401,0,1,1,0,2,4,0,0,0,0,0,0,0,0.1183,0,32,1.9619,0,0.5956,0.7139,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8400,10486.9727,5625.9609,6401.3984,0,16112.9336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.4196,0.048800,0.009800,0.061300,0.008600,0.056100,0.001800,0.006000,0.3925,0.4079,0.001700,0.004900,0.025900,0.4104,0.1466,0.009300,0.1057,0.002300,0.1151,0.004800,0.000400,0.001600,0.002500,0.087000,0.000700,0.000700,0.001400,0.008300,0.035300,0.1727,0.097900,0.001000,0.013900,0.001000,0.000800,0.053900,0.007600,0.000100,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,12,0,12,0,0,2,2,0,0,0,0,0,0,0,0.056397,0,17.5000,0,0,0.1138,0.1702,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5699,10484.1836,5625.9609,6401.3984,0,16110.1445,0,0,0,0,0,446,337,0,0.047900,0,0,0,0,0,0,0,0
,0.067600,0.037300,0.006300,0.056600,0.007800,0.059600,0.001100,0.004500,0.3451,0.3565,0.001000,0.004200,0.021000,0.4765,0.1009,0.008000,0.081700,0.003600,0.095100,0.006100,0.000300,0.009100,0.002200,0.093500,0.000800,0.000700,0.001000,0.008200,0.038200,0.3258,0.051400,0.000700,0.012600,0.000800,0.000900,0.066700,0.007800,0.000100,0.025100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,9,7,0,1,0,0,2,2,0,0,0,0,0,0,0,0.080504,0,30,0,0,0.2427,0.3232,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8482,10484.3438,5625.9609,6401.3984,0,16110.3047,0,0,0,0.034200,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.4144,0.048000,0.028300,0.060200,0.009100,0.056500,0.001700,0.006700,0.4257,0.4447,0.001200,0.004800,0.028300,0.7971,0.1632,0.009100,0.096400,0.002200,0.1303,0.009900,0.000500,0.001700,0.002200,0.078600,0.000700,0.000700,0.001400,0.008600,0.034100,0.3645,0.082100,0.002000,0.009900,0.000600,0.000700,0.049900,0.007000,0.000100,0,0,0,0,0,0,64,0,0,12,0,0,0,0,2,2,1,1,50,2,100,0,6,2,2,0,70,20,0,12,1,0,2,4,0,0,0,0,0,0,0,0.085488,0,24.5000,2.0049,0,0.3424,0.4279,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6020,10486.2812,5625.9609,6401.3984,0,16112.2422,0,0,1,0.036700,0,0,0,0,0,0,0,2,0,0,0,0,0
,0.068600,0.038700,0.007200,0.052600,0.007400,0.043200,0.001200,0.004100,0.3598,0.3716,0.000800,0.003400,0.016700,0.2122,0.1051,0.007100,0.1502,0.002100,0.1318,0.009000,0.000500,0.001400,0.7830,0.8890,0.001000,0.000700,0.001400,0.009600,0.059200,0.2800,0.052900,0.000500,0.010000,0.000700,0.000700,0.050000,0.006800,0.000100,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,3,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.082705,0,29,0,0,0.1944,0.2771,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4885,10486.1875,5625.9609,6401.3984,0,16112.1484,0,0,0,0,0,462,348,0,0.048000,0.7805,0,0,0,0,0,0,0
,0.4124,0.048900,0.006500,0.065600,0.009600,0.044300,0.001400,0.004600,0.3734,0.3865,0.000800,0.004600,0.025600,0.6033,0.1314,0.008700,0.2024,0.002900,0.2045,0.010400,0.001000,0.002000,0.004200,0.2840,0.001000,0.001000,0.002200,0.010900,0.1253,0.2954,0.094900,0.002400,0.017300,0.001400,0.001000,0.1281,0.010900,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,50,2,99,0,9,1,1,0,1,13,0,12,1,0,2,2,0,0,0,0,0,0,0,0.082117,0,21,0,0,0.2098,0.2919,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0366,10488.1211,5625.9609,6401.3984,0,16114.0820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.085900,0.046700,0.009800,0.065000,0.009000,0.094000,0.002000,0.005700,0.4244,0.4408,0.001200,0.006100,0.025400,0.3986,0.1366,0.008800,0.1843,0.002300,0.1451,0.010500,0.000500,0.093900,0.002800,0.083300,0.000700,0.000500,0.001100,0.008400,0.028300,0.2609,0.054700,0.000700,0.011800,0.000900,0.001000,0.056500,0.006900,0.000100,0.033300,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,1,1,0,2,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0.070784,0,29,0,0,0.1881,0.2589,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7356,10486.4961,5625.9609,6401.3984,0,16112.4570,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.3874,0.054900,0.006400,0.064300,0.012000,0.059500,0.001300,0.004200,0.3462,0.3577,0.000500,0.004200,0.019800,0.4188,0.1059,0.006800,0.1298,0.002900,0.1716,0.008400,0.000500,0.001900,0.003300,0.1042,0.001000,0.000900,0.001500,0.009500,0.084500,0.2425,0.079800,0.001300,0.015400,0.001100,0.000900,0.080000,0.012700,0.000400,0.023800,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,49,3,97,0,7,1,1,0,0,13,0,13,1,0,2,2,0,0,0,0,0,0,0,0.077508,0,19,0,0,0.1618,0.2393,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2546,10492.1953,5625.9609,6401.3984,0,16118.1562,0,0,0,0,0,430,335,0,0.045900,0,0,0,0,0,0,0,0
