EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Pathfinding,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiCombatEffectReplicationComponent,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,3.0866,0.069400,0.3872,0.013600,0.1043,0.016600,0.1150,0.075500,0.002400,0.007200,1.6946,1.7158,0.001700,0.008100,0.039100,2.2985,0.2911,0.4645,0.017200,0.005600,0,0.3547,0.3408,0.032000,0.000700,0.067100,0.2469,0.4561,0.001800,0.001000,0.002400,0.017500,0.048700,1.3793,0.4928,0.001500,0.025800,0.001600,0.001500,0.1064,0.012300,0.000500,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,8,10,0,6,1027,0,27,1,0,2,16,0,0,0,0,0,0,0,0.1562,0,27.5000,9.2109,0,1.7010,1.8572,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5461,4605.8672,5514.3281,6240.0820,0,10120.1953,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1584,0.074400,0.095600,0.015900,0.099300,0.015400,0.1146,0.077200,0.002300,0.007400,2.0345,2.0569,0.002000,0.011700,0.045300,0.4775,0.3830,0.6467,0.019000,0.004700,0,0,0.4314,0.025800,0.000800,0.002000,0.2254,0.4356,0.001600,0.000600,0.001900,0.014700,0.050400,0.5754,0.1158,0.001500,0.019200,0.001200,0.001600,0.1619,0.013800,0.000300,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1400,0,22.5000,0,0,0.5120,0.6520,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2610,4602.2969,5514.3281,6240.0820,0,10116.6250,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.6047,0.086100,0.2043,0.014800,0.1157,0.016200,0.074200,0,0.002200,0.007200,1.7183,1.7400,0.001200,0.007200,0.036200,1.3223,0.2480,0.4504,0.016700,0.004600,0.1973,2.9157,0.3690,0.030400,0.000500,0.002100,1.4057,1.4204,0.001600,0.000900,0.004000,0.020900,0.062500,0.6942,0.3216,0.002400,0.029800,0.001600,0.002300,0.1311,0.014400,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1640,0,25,0,0,0.6077,0.7717,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7098,4595.8867,5514.5352,6240.3320,0,10110.4219,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,6874,463,0,0.5374,0,0,0,0,0,0,0,0,0,0,0,0
,0.1752,0.070500,0.1481,0.014300,0.1177,0.016200,0.076100,0,0.002600,0.006700,1.9103,1.9316,0.001400,0.008900,0.040900,0.5678,0.3138,0.5048,0.021000,0.007100,0.2516,0,0.4239,0.024400,0.000800,0.002700,0.4487,0.4006,0.001500,0.000800,0.002700,0.018900,0.055200,0.8291,0.1054,0.005500,0.022900,0.001200,0.001600,0.1161,0.015900,0.000200,0,0,0,0,0,64,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1715,0,26.5000,0,0,0.7838,0.9553,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8022,4592.4609,5514.5352,6240.3320,0,10106.9961,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
,4.9865,0.074500,0.2033,0.012600,0.1250,0.016200,0.1422,0,0.002000,0.006900,1.4543,1.4748,0.001300,0.007400,0.034500,0.9706,0.2792,0.7866,0.012500,0.005000,1.7087,2.9990,0.4018,0.034800,0.000700,0.002000,2.1105,0.6424,0.002000,0.001000,0.004200,0.021300,0.056300,0.6006,0.2582,0.002000,0.023100,0.001300,0.001600,0.1150,0.014600,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,3,3,0,5,27,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1386,0,26,0,0,0.5675,0.7061,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5978,4584.9219,5516.2930,6242.3320,0,10101.2148,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,2141,293,0,0.2973,0,0,0,0,0,0,0,0,0,0,0,0
,0.1684,0.069100,0.1015,0.013900,0.1534,0.016500,0.1055,0.059300,0.002500,0.007500,1.7809,1.8031,0.001500,0.007500,0.034700,1.0132,0.5204,0.7494,0.024800,0.010800,0.2323,0,0.4791,0.028500,0.000700,0.002600,8.4131,8.4099,0.002300,0.001100,0.005100,0.024400,0.1028,0.6253,0.1087,0.001600,0.021900,0.001400,0.001700,0.7842,0.015700,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,50,2,100,0,10,1,1,0,11,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0.1510,0,26,0,0,0.5562,0.7072,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6311,4580.5352,5516.2930,6242.3320,0,10096.8281,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,7.5247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.5345,0.072700,0.3437,0.010900,0.1293,0.018400,0.061400,0,0.002400,0.006500,2.2835,2.3026,0.001700,0.009200,0.044100,2.3168,0.3882,0.7411,0.020300,0.006300,0,1.1597,0.3201,0.031500,0.000700,0.076400,0.3294,0.5828,0.002200,0.001100,0.004300,0.026200,0.1802,1.5292,0.5076,0.002400,0.031100,0.001500,0.002200,0.1439,0.016300,0.000400,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,50,2,100,0,9,6,6,0,2,626,0,26,1,0,2,12,0,0,0,0,0,0,0,0.2217,0,24.5000,5.8779,0,1.7967,2.0184,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3269,4591.6367,5516.3594,6242.3320,0,10107.9961,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1866,0.083400,0.1144,0.015800,0.1254,0.023100,0.1592,0.087900,0.002900,0.010700,2.1702,2.2150,0.001600,0.009200,0.036300,0.4526,0.2567,0.3790,0.015600,0.004600,0,0,0.4958,0.034300,0.000700,0.001900,0.2806,0.4982,0.001600,0.001000,0.002200,0.017500,0.1567,0.5789,0.3974,0.003300,0.030800,0.001900,0.002500,0.1710,0.020100,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,49,3,99,0,7,1,1,0,0,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0.1322,0,23,0,0,0.5154,0.6476,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2151,4611.1133,5516.3594,6242.3320,0,10127.4727,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4118,0.079800,0.1791,0.016600,0.1207,0.017800,0.093400,0,0.002400,0.007300,1.7399,1.7611,0.001400,0.007600,0.039300,1.1168,0.2741,0.5126,0.015700,0.005200,0.1802,3.3207,0.2991,0.029100,0.000600,0.003600,1.2869,2.2174,0.001900,0.000900,0.004700,0.024100,0.048700,1.1265,0.1904,0.001500,0.022300,0.001200,0.001600,0.1307,0.014300,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,97,0,6,2,4,0,16,400,0,0,0,0,2,5,0,0,0,0,0,0,0,0.1902,0,38,2.9385,0,1.2348,1.4250,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9464,4628.0430,5516.3594,6242.3320,0,10144.4023,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,5629,463,0,0.4347,0,0,0,0,0,0,0,0,0,0,0,0
,0.1582,0.070400,0.2036,0.012000,0.1290,0.017200,0.1077,0,0.002700,0.010000,1.8938,1.9214,0.001800,0.008500,0.039300,1.2129,0.3122,0.3204,0.017100,0.006500,0.2342,0,0.4024,0.027500,0.001000,0.002600,0.7812,0.8495,0.002300,0.001100,0.004600,0.025000,0.059500,0.5219,0.3296,0.002000,0.024300,0.001200,0.001900,0.1196,0.014600,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.1312,0,18.5000,0,0,0.4409,0.5721,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8853,4625.3164,5516.3594,6242.3320,0,10141.6758,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.7439,0.064600,0.2158,0.013300,0.095800,0.014400,0.089700,0,0.002200,0.006800,1.8438,1.8646,0.001800,0.007300,0.039500,1.3679,0.2853,0.2608,0.015000,0.006700,1.2982,3.1742,0.1981,0.025100,0.000500,0.001900,1.5209,0.4229,0.002300,0.000600,0.002600,0.015900,0.042200,0.7056,0.2419,0.000900,0.021500,0.001000,0.001200,0.1115,0.012300,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1649,0,29,0,0,0.6187,0.7836,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2754,4620.7070,5516.4219,6242.3320,0,10137.1289,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,3915,292,0,0.2826,0,0,0,0,0,0,0,0,0,0,0,0
,0.1564,0.072500,0.082200,0.014900,0.1296,0.016200,0.1126,0.077800,0.002400,0.007100,1.8636,1.8854,0.001500,0.008000,0.039800,0.4348,0.2789,0.2472,0.014800,0.005000,1.6710,0,0.2871,0.015200,0.000600,0.002200,7.7535,6.3301,0.001800,0.000900,0.004500,0.022200,0.055400,0.4326,0.1116,0.001600,0.025300,0.001400,0.001800,0.1256,0.016200,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1232,0,16,0,0,0.3728,0.4960,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4666,4615.3750,5516.4219,6242.3320,0,10131.7969,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,5.7388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.8347,0.085600,0.2040,0.019300,0.1278,0.017400,0.091000,0,0.003200,0.010000,1.9664,1.9964,0.001600,0.008100,0.040500,2.0341,0.3015,0.2477,0.015300,0.005100,0.1321,0.4087,0.3219,0.023400,0.000900,0.095400,0.4841,0.6419,0.002100,0.000800,0.004200,0.021400,0.057400,0.6751,0.2752,0.001900,0.024100,0.001400,0.002000,0.1200,0.012500,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,0,26,0,26,1,0,1,6,0,0,0,0,0,0,0,0.1624,0,28.5000,0,0,0.5809,0.7433,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9831,4612.4297,5516.4219,6242.3320,0,10128.8516,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1515,0.068400,0.090600,0.012700,0.1001,0.015000,0.1177,0.070900,0.002800,0.007500,1.7734,1.7973,0.001400,0.008200,0.037800,0.8412,0.2643,0.2528,0.016800,0.005900,0,0,0.3455,0.014200,0.000800,0.001900,0.2195,0.4165,0.001600,0.000800,0.002100,0.019500,0.050200,0.6066,0.1185,0.001700,0.022100,0.001200,0.001700,0.1282,0.011900,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,1,1,0,0,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0.1524,0,23,0,0,0.5262,0.6786,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6059,4608.2969,5516.4844,6242.3320,0,10124.7812,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.7748,0.075200,0.1854,0.016000,0.1094,0.017800,0.086100,0,0.002500,0.008800,2.1913,2.2178,0.001800,0.008600,0.044700,1.0382,0.3659,0.3364,0.019000,0.007200,0,2.0812,0.2802,0.016400,0.000600,0.019200,0.2545,0.4742,0.002800,0.000900,0.002700,0.021200,0.074600,0.5512,0.2897,0.002000,0.021900,0.001600,0.001800,0.1436,0.018300,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.1520,0,23.5000,0,0,0.4665,0.6185,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5901,4603.5078,5516.5430,6242.8320,0,10120.0508,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,2595,462,0,0.1861,0,0,0,0,0,0,0,0,0,0,0,0
,0.1541,0.067200,0.082900,0.011300,0.095700,0.014100,0.072900,0,0.002400,0.007200,1.7208,1.7424,0.001700,0.007600,0.036000,0.4323,0.2428,0.2371,0.014400,0.003700,0,0,0.2961,0.013400,0.000600,0.001900,0.2626,0.4699,0.002100,0.000900,0.002500,0.017200,0.051300,0.5065,0.1068,0.001900,0.021900,0.001400,0.001300,0.1213,0.014600,0.000300,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1188,0,24.5000,0,0,0.4502,0.5690,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6914,4600.9727,5516.5430,6242.8320,0,10117.5156,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.8763,0.072400,0.2887,0.010500,0.1111,0.016200,0.068600,0,0.002300,0.007300,1.7993,1.8209,0.002000,0.009800,0.038100,1.7195,0.2478,0.2598,0.018700,0.008500,0.3225,0.9207,0.2755,0.020600,0.000900,0.002500,1.2096,1.0803,0.001700,0.001000,0.004300,0.019200,0.086100,0.4672,0.3653,0.002500,0.024600,0.001600,0.001600,0.1155,0.014700,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1210,0,24,0,0,0.4002,0.5212,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5287,4595.4883,5516.5508,6242.8320,0,10112.0391,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,2185,292,0,0.2166,0,0,0,0,0,0,0,0,0,0,0,0
,0.1554,0.091000,0.1223,0.017300,0.1729,0.022400,0.084200,0,0.002600,0.007800,1.8430,1.8661,0.001600,0.008000,0.037800,0.4379,0.3049,0.2426,0.015700,0.004300,0.1882,0,0.2495,0.015200,0.000600,0.002300,7.5744,7.6224,0.002000,0.001000,0.006000,0.024900,0.072800,0.7260,0.1392,0.002500,0.035500,0.001700,0.002800,0.7296,0.014400,0.000300,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1790,0,24,0,0,0.6430,0.8220,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5099,4590.0391,5516.5703,6242.8320,0,10106.6094,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,7.3124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.2715,0.073000,0.3694,0.012800,0.1232,0.017100,0.1068,0.095600,0.002300,0.007800,1.9246,1.9463,0.001400,0.008000,0.037200,2.8229,0.3826,0.3604,0.020400,0.008400,0.1858,0.1505,0.3111,0.016600,0.001000,0.064700,0.5349,0.5618,0.001800,0.001100,0.002500,0.018200,0.057300,1.5059,0.5253,0.005900,0.026100,0.001100,0.001900,0.2816,0.014700,0.000100,0,0,0,0,0,64,0,0,0,0,0,0,2,2,0,1,50,2,100,0,6,7,9,0,70,1035,0,27,1,0,1,15,0,0,0,0,0,0,0,0.1866,0,26.5000,7.8252,0,1.7498,1.9364,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9563,4587.0352,5516.5898,6242.8320,0,10103.6250,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
,0.1594,0.077500,0.093500,0.011500,0.1296,0.017500,0.1154,0.091200,0.002200,0.006900,1.6496,1.6693,0.001700,0.007500,0.035200,0.5554,0.2631,0.3083,0.015900,0.006600,1.3678,0,0.3168,0.017600,0.000700,0.002800,1.6848,0.5757,0.002000,0.001000,0.004200,0.023800,0.062400,0.5590,0.1457,0.002100,0.028100,0.001500,0.002100,0.1458,0.015900,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1551,0,20.5000,0,0,0.4745,0.6296,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1031,4584.0664,5516.5898,6242.8320,0,10100.6562,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.4142,0.066900,0.092400,0.014100,0.1134,0.015400,0.072700,0,0.002200,0.007100,1.8897,1.9114,0.002000,0.007000,0.041800,0.5073,0.2919,0.2435,0.015200,0.004100,0.2326,4.6243,0.2863,0.016400,0.000600,0.002300,0.5930,0.6087,0.001600,0.000800,0.003400,0.021500,0.1163,0.6419,0.1009,0.001300,0.021400,0.001400,0.001400,0.3432,0.014800,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,50,2,100,0,10,1,1,0,2,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1402,0,29,0,0,0.5740,0.7142,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3842,4579.7656,5516.6719,6242.8320,0,10096.4375,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,7115,465,0,0.3763,0,0,0,0,0,0,0,0,0,0,0,0
