EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.076600,0.012500,0.084600,0.013000,0.068800,0.001800,0.006300,0.003600,0.022700,0.001300,0.004700,0.027900,1.3578,0.2555,0.012900,0.8328,0.003300,0.9647,0.2862,0.019000,0.000700,0.002400,0.2502,0.3442,0.001100,0.000900,0.002100,0.016100,0.048700,1.0306,0.6761,0.001400,0.020800,0.001300,0.001400,0.049900,0.014900,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,15,15,2,4,2818,0,18,9,0,2,30,0,0,0,0,0,0,0,0.1166,0,5,17.1211,0,1.3301,1.4467,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9084,10040.3672,5450.9531,6211.1875,0,15491.3203,0,0,18,3.4478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.061800,0.013500,0.089300,0.011600,0.081200,0.002000,0.005600,0.003800,0.024200,0.001200,0.004500,0.030800,0.5747,0.2274,0.015000,0.8687,0.003400,0.081700,0.3547,0.017900,0.000500,0.065500,0.2988,1.0154,0.001200,0.000700,0.002100,0.025600,0.045900,0.7186,0.1724,0.001400,0.019200,0.001300,0.001500,0.064700,0.017300,0.000200,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,2,4,1,3,400,0,0,1,0,2,5,0,0,0,0,0,0,0,0.1421,0,19.5000,2.9180,0,0.7001,0.8422,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5267,10040.3672,5450.9531,6211.1875,0,15491.3203,0,0,0,0.1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.067200,0.013000,0.090000,0.013300,0.082500,0.002300,0.005400,0.003500,0.022700,0.001400,0.004200,0.033600,0.8410,0.2697,0.014200,0.8703,0.004000,0.7237,0.3301,0.017600,0.000800,0.002400,1.5726,1.4846,0.001200,0.000800,0.002400,0.017700,0.048100,0.3813,0.2424,0.001500,0.021100,0.001200,0.001700,0.054300,0.013700,0.000200,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,4,6,1,0,11,0,11,0,0,2,8,0,0,0,0,0,0,0,0.1178,0,18.5000,0,0,0.2592,0.3770,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8940,10040.3633,5450.9531,6211.1875,0,15491.3164,0,0,18,2.6384,0.1839,0,0,0,0,514,360,0,0.1317,7,0,0,0,0,0,0,0,0,0,0
,0.062500,0.013200,0.092900,0.013600,0.066300,0.002000,0.005500,0.003200,0.022500,0.001100,0.004400,0.028000,0.5589,0.2187,0.014700,0.8124,0.002900,0.091700,0.3541,0.019100,0.000500,0.002300,0.1108,0.2097,0.001100,0.000700,0.002000,0.015600,0.1416,0.6732,0.094400,0.001400,0.024300,0.001400,0.001400,0.048500,0.012600,0.000200,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,1,1,0,4,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1458,0,39.5000,0,0,0.5229,0.6687,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8893,10040.3555,5450.9531,6211.1875,0,15491.3086,0,0,0,0.1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.064800,0.013600,0.088400,0.013300,0.079900,0.002000,0.005800,0.003500,0.023000,0.001500,0.004700,0.031000,0.7360,0.2693,0.012900,0.8365,0.003200,0.7265,0.2711,0.018300,0.000900,0.002200,0.2018,0.2976,0.001100,0.000900,0.002000,0.014700,0.050200,0.6209,0.3447,0.001500,0.029600,0.001300,0.001600,0.051900,0.012500,0.000100,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,2,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1459,0,40,0,0,0.4705,0.6164,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9542,10040.3594,5451.0156,6211.1875,0,15491.3750,0,0,18,2.6376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.063500,0.012600,0.1192,0.014200,0.076400,0.002400,0.007700,0.003400,0.026000,0.001300,0.004400,0.030700,0.3281,0.2559,0.015000,0.8549,0.003000,0,0.3477,0.018000,0.000500,0.002200,5.4431,5.5438,0.001600,0.000700,0.003200,0.016400,0.046600,0.3153,0.1078,0.001300,0.021700,0.001600,0.001400,0.5312,0.012600,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.089679,0,15.5000,0,0,0.2211,0.3108,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8712,10040.4805,5451.0156,6211.1875,0,15491.4961,0,0,0,0.1479,0,5.2111,1,0,0,472,366,0,0.089900,0,0,0,0,0,0,0,0,0,0,0
,0.066000,0.012700,0.082500,0.012900,0.029800,0.001900,0.006500,0.002900,0.023900,0.001400,0.004000,0.028800,1.5269,0.2351,0.014700,0.8266,0.003500,0.7452,0.3018,0.020900,0.000500,0.002300,0.2338,0.3335,0.001100,0.000900,0.002400,0.016600,0.046100,1.0233,0.7153,0.001500,0.022200,0.001400,0.001400,0.055600,0.013400,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,17,19,2,4,3218,0,18,9,0,0,34,0,0,0,0,0,0,0,0.1167,0,3.5000,20.5850,0,1.3484,1.4651,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6633,10040.4805,5451.0156,6211.1875,0,15491.4961,0,0,18,3.1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065000,0.013200,0.085500,0.012900,0.078100,0.002400,0.006500,0.003600,0.024500,0.001300,0.004500,0.031200,0.3430,0.2437,0.014800,1.0943,0.003400,0,0.3388,0.017800,0.000600,0.065100,0.2443,0.3433,0.001100,0.000900,0.002300,0.015300,0.049400,0.4581,0.1180,0.001500,0.022400,0.001400,0.001500,0.051000,0.013400,0.000100,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,1,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1185,0,19,0,0,0.3355,0.4540,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8178,10040.4805,5451.0156,6211.1875,0,15491.4961,0,0,0,0.1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.070300,0.014600,0.1001,0.013700,0.079400,0.002200,0.006600,0.003800,0.026200,0.001500,0.005200,0.032900,0.3637,0.2484,0.015000,0.8352,0.003000,1.5803,0.2810,0.019600,0.000800,0.002600,1.5143,1.4662,0.001300,0.000700,0.003100,0.018600,0.050100,0.6226,0.1182,0.001500,0.021000,0.001500,0.001600,0.061000,0.013300,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1592,0,39.5000,0,0,0.4585,0.6177,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6216,10040.4766,5451.0156,6211.1875,0,15491.4922,0,0,0,2.7691,0.1571,0,0,0,0,494,342,0,0.092200,0,0,0,0,0,0,0,0,0,0,0
,0.065900,0.012700,0.082900,0.012000,0.070700,0.002300,0.005500,0.003600,0.023400,0.001200,0.004600,0.031200,0.9418,0.2476,0.013600,0.8605,0.003100,0,0.3401,0.021900,0.000700,0.002400,0.1135,0.2133,0.001200,0.000800,0.002200,0.013900,0.051300,0.5597,0.3357,0.001500,0.022900,0.001600,0.001700,0.054400,0.012100,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,0,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1375,0,36.5000,0,0,0.4177,0.5552,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3046,10033.1016,5451.0156,6211.1875,0,15484.1172,0,0,18,0.1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.061600,0.012600,0.092900,0.014000,0.088200,0.002800,0.008500,0.003500,0.029200,0.001400,0.004500,0.038000,0.5041,0.2888,0.015300,0.8332,0.018900,1.2940,0.2687,0.019600,0.000900,0.002400,0.2242,0.3212,0.001200,0.000800,0.002000,0.015500,0.049900,0.6448,0.1001,0.004300,0.019900,0.001300,0.001800,0.053700,0.013600,0.000200,0,0,0,0,64,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1661,0,21.5000,0,0,0.4741,0.6402,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4688,10033.0977,5451.0156,6211.1875,0,15484.1133,0,0,0,2.5898,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.066000,0.013600,0.1208,0.012600,0.071900,0.002300,0.005900,0.003500,0.023900,0.001100,0.004300,0.029100,0.9269,0.2388,0.014700,0.8153,0.003400,0,0.3528,0.020400,0.001000,0.002300,5.4005,5.5030,0.001600,0.000700,0.003100,0.017200,0.046100,0.4686,0.3271,0.001200,0.024000,0.001600,0.001400,0.5877,0.012300,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,6,6,0,2,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1237,0,27,0,0,0.3398,0.4635,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8305,10033.0898,5451.0156,6211.1875,0,15484.1055,0,0,18,0.1383,0,5.1626,1,0,0,458,343,0,0.087000,0,0,0,0,0,0,0,0,0,0,0
,0.064100,0.014100,0.084100,0.013600,0.070000,0.002000,0.005600,0.003100,0.022400,0.001300,0.004300,0.031000,1.3014,0.2528,0.014600,0.8122,0.003800,0.6956,0.3650,0.019900,0.000900,0.002400,0.2540,0.3552,0.001100,0.000700,0.002500,0.014400,0.056800,0.8681,0.6632,0.001300,0.019300,0.001300,0.001400,0.055000,0.012700,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,15,15,2,4,2818,0,18,9,0,2,30,0,0,0,0,0,0,0,0.1137,0,4,17.0859,0,1.1412,1.2549,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9681,10032.9570,5451.0156,6211.1875,0,15483.9727,0,0,18,3.0842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.062500,0.012100,0.1104,0.012700,0.087900,0.002200,0.006400,0.004100,0.025700,0.001400,0.004800,0.032100,0.5697,0.2576,0.015600,0.8572,0.003400,0.068100,0.4570,0.023400,0.000600,0.061700,0.3286,0.4260,0.001900,0.000800,0.003000,0.019100,0.1159,0.6695,0.1543,0.001300,0.020800,0.001200,0.001300,0.047400,0.011800,0.000100,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,2,4,1,2,400,0,0,1,0,2,5,0,0,0,0,0,0,0,0.1285,0,20.5000,2.9316,0,0.6451,0.7736,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2348,10032.9570,5451.0156,6211.1875,0,15483.9727,0,0,0,0.1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.064200,0.018000,0.093200,0.013600,0.083600,0.002400,0.006300,0.003700,0.023900,0.001300,0.004300,0.030100,0.6849,0.2704,0.015100,0.8992,0.003200,0.8295,0.3220,0.029500,0.000600,0.002500,1.3440,1.2793,0.001300,0.000900,0.003300,0.021000,0.053200,0.4277,0.2753,0.001500,0.022100,0.001400,0.001700,0.055400,0.013600,0.000200,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,4,6,1,0,11,0,11,0,0,2,8,0,0,0,0,0,0,0,0.1343,0,19,0,0,0.2881,0.4224,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3855,10032.9688,5451.0156,6211.1875,0,15483.9844,0,0,18,2.5467,0.1720,0,0,0,0,514,360,0,0.1039,7,0,0,0,0,0,0,0,0,0,0
,0.091400,0.014400,0.092700,0.011500,0.069900,0.002100,0.005300,0.003100,0.021300,0.000900,0.003800,0.026200,0.3476,0.2523,0.014500,0.8376,0.003000,0.083100,0.3243,0.017600,0.000800,0.002100,0.6263,0.5682,0.001000,0.000700,0.002500,0.017300,0.047100,0.6315,0.098900,0.001600,0.026800,0.001200,0.001400,0.052000,0.013000,0.000300,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,4,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1466,0,38.5000,0,0,0.4804,0.6270,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5897,10033.0078,5451.0156,6211.1875,0,15484.0234,0,0,0,0.1518,0.1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.070700,0.012500,0.087600,0.010900,0.066600,0.001900,0.005300,0.003200,0.022400,0.001200,0.003900,0.029600,0.9043,0.2205,0.016400,0.8858,0.003000,0.9112,0.2518,0.019300,0.000600,0.002000,0.1913,0.9140,0.001200,0.000700,0.002300,0.017100,0.1229,0.6405,0.3178,0.001200,0.019600,0.001200,0.001500,0.061300,0.010200,0.000300,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,6,6,0,6,18,0,18,1,0,2,12,0,0,0,0,0,0,0,0.1448,0,40,0,0,0.4913,0.6361,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4344,10033.0195,5451.0156,6211.1875,0,15484.0352,0,0,18,2.6687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.067500,0.012500,0.1152,0.013100,0.081300,0.002200,0.005900,0.003400,0.023600,0.001300,0.004200,0.027500,0.3516,0.2447,0.015400,0.8226,0.003300,0.070100,0.3315,0.017700,0.000700,0.002400,5.0264,5.1339,0.001600,0.000700,0.003200,0.017600,0.049500,0.3573,0.1103,0.001400,0.021700,0.001300,0.001500,0.5310,0.015200,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.099812,0,21,0,0,0.2527,0.3525,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5522,10033.0469,5451.0156,6211.1875,0,15484.0625,0,0,0,0.1433,0,4.7970,1,0,0,480,366,0,0.086800,0,0,0,0,0,0,0,0,0,0,0
,0.063100,0.012200,0.080100,0.012800,0.033700,0.001900,0.006600,0.003200,0.023500,0.001300,0.004300,0.028500,1.2687,0.2401,0.015200,0.8474,0.003400,0.9861,0.3002,0.019500,0.000900,0.002200,0.2348,0.3308,0.001100,0.000700,0.001700,0.014100,0.046500,0.8562,0.6631,0.001300,0.021200,0.001200,0.001600,0.055100,0.012600,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,15,15,2,2,2818,0,18,9,0,0,30,0,0,0,0,0,0,0,0.096608,0,6,17.1074,0,1.1326,1.2292,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0961,10032.3477,5451.0156,6211.1875,0,15483.3633,0,0,18,3.3287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.075900,0.015100,0.1039,0.014400,0.089300,0.002700,0.007800,0.003800,0.027500,0.001200,0.005000,0.036200,2.7125,0.2343,0.014700,0.8830,0.003100,0,0.3547,0.020300,0.000600,0.067800,0.2497,0.3470,0.001400,0.000900,0.002100,0.016800,0.047700,0.6128,0.1608,0.001600,0.022700,0.001300,0.001400,0.053900,0.012800,0.000200,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,4,1,1,400,0,0,1,0,2,5,0,0,0,0,0,0,0,0.1242,0,19.5000,2.9180,0,0.6001,0.7243,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1534,10032.4375,5451.0195,6211.1875,0,15483.4570,0,0,0,0.1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.062300,0.012600,0.083700,0.012000,0.062700,0.001900,0.005500,0.003200,0.022000,0.001100,0.004200,0.026500,0.6523,0.2446,0.016000,0.8656,0.003500,0.9077,0.3998,0.019300,0.000700,0.002600,1.5377,1.4662,0.001000,0.000800,0.002200,0.015800,0.046100,0.4914,0.2525,0.001400,0.019900,0.001400,0.001300,0.2186,0.012900,0.000300,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,4,6,1,3,11,0,11,0,0,1,8,0,0,0,0,0,0,0,0.1352,0,20,0,0,0.3515,0.4867,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5385,10032.4375,5451.0195,6211.1875,0,15483.4570,0,0,18,2.6114,0.1647,0,0,0,0,494,342,0,0.088700,7,0,0,0,0,0,0,0,0,0,0
,0.067300,0.013900,0.097500,0.013200,0.075500,0.002000,0.006100,0.003300,0.022800,0.001400,0.004400,0.030200,0.6030,0.2448,0.015100,0.8274,0.003400,0,0.4773,0.019500,0.001000,0.002600,0.1123,0.2250,0.001200,0.000800,0.002300,0.017600,0.047200,0.7145,0.1089,0.001400,0.018900,0.001300,0.001500,0.053300,0.013200,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1636,0,40,0,0,0.5458,0.7094,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6260,10032.4375,5451.0195,6211.1875,0,15483.4570,0,0,0,0.1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.063900,0.014100,0.085100,0.013000,0.069000,0.002300,0.005500,0.003100,0.023300,0.001200,0.004600,0.030700,0.6979,0.2382,0.016400,0.9081,0.004300,0.7834,0.2700,0.019800,0.000600,0.002400,0.1835,0.2813,0.001100,0.000900,0.002100,0.015300,0.047900,0.5963,0.3226,0.001300,0.021800,0.001300,0.001600,0.051900,0.012100,0.000200,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,0,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1367,0,38,0,0,0.4547,0.5914,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6982,10032.4375,5451.0195,6211.1875,0,15483.4570,0,0,18,2.6305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
