EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgeConnectionBootstrap,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/Pathfinding,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,Exclusive/GameThread/EventWait
,0.1250,0.067800,0.012100,0.1313,0.014900,0.089100,0.002900,0.007700,0.004700,0.029800,0.001400,0.006000,0.035000,0.4921,0.2435,0.9143,0.013800,0.002900,0,0.3189,0.016100,0.000500,0.002100,3.5985,3.7122,0.001800,0.000800,0.004200,0.020600,0.1457,0.4235,0.1175,0.001500,0.024100,0.001400,0.001900,0.5177,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1314,0,26.5000,0,0,0.2874,0.4188,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015400,0.000100,0,21.0215,4125.2852,5462.7852,6226.9336,0,9588.0703,0,0,434,323,0,0.079000,3.3630,1,0,0,0,0,0,0,0,0
,2.1840,0.065800,0.013000,0.091100,0.013400,0.081600,0.002500,0.006900,0.003500,0.025300,0.001200,0.004800,0.031500,1.1889,0.2230,0.9302,0.015600,0.004200,0,0.3098,0.019600,0.000600,0.051300,1.3891,1.4362,0.001400,0.000700,0.002800,0.018400,0.045100,0.5387,0.6275,0.001500,0.019900,0.001400,0.001500,0.051700,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,15,15,2,2,632,0,32,1,0,2,30,0,0,0,0,0,0,0,0.1066,0,3.5000,4.9453,0,0.5977,0.7043,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013600,0.000200,0.058900,16.4567,4126.6094,5462.7852,6226.9336,0,9589.3945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1126,0.071200,0.015000,0.089000,0.013400,0.088000,0.001900,0.006000,0.003400,0.022400,0.001200,0.004500,0.033400,0.5096,0.2461,1.0375,0.015600,0.003800,0,0.3423,0.019600,0.000600,0.002500,0.1123,0.2176,0.001600,0.000600,0.002400,0.015700,0.045900,0.7011,0.1654,0.001400,0.020800,0.001400,0.001600,0.053100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,4,1,2,400,0,0,0,0,2,5,0,0,0,0,0,0,0,0.1319,0,20.5000,2.9082,0,0.6858,0.8177,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014100,0.000100,0,14.6476,4121.8594,5462.7852,6226.9336,0,9584.6445,0,0,437,227,0,0.077500,0,0,0,0,0,0,0,0,0,0
,0.9423,0.066400,0.013100,0.087900,0.014500,0.075500,0.002300,0.006000,0.003200,0.022400,0.001300,0.004500,0.032500,0.3335,0.2412,0.9315,0.017000,0.003200,0,0.2389,0.017800,0.000700,0.002500,0.2188,0.3270,0.001300,0.000700,0.002300,0.015000,0.050100,0.7711,0.1199,0.001500,0.023900,0.001200,0.001700,0.055500,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1823,0,40.5000,0,0,0.5841,0.7664,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013800,0.000100,0,17.2975,4118.2930,5462.7852,6226.9336,0,9581.0781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1296,0.068700,0.015900,0.094700,0.015000,0.079400,0.002500,0.006500,0.003300,0.023800,0.001200,0.005200,0.031800,0.5295,0.2578,0.9555,0.015300,0.003400,0.066000,0.4415,0.021900,0.001000,0.002700,0.2740,0.3897,0.001700,0.000600,0.002600,0.016800,0.067000,0.6407,0.1022,0.001700,0.021600,0.001300,0.001700,0.054500,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1512,0,35,0,0,0.4846,0.6358,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012800,0.000200,0,16.7427,4117.4219,5462.7852,6226.9336,0,9580.2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.5936,0.070600,0.014600,0.1051,0.014300,0.1076,0.002400,0.006400,0.003600,0.025800,0.001800,0.006000,0.035700,0.4434,0.3221,1.3444,0.020200,0.005200,0,0.2659,0.018700,0.001000,0.002800,0.2520,0.8143,0.001400,0.000600,0.003000,0.019900,0.050100,0.6264,0.1090,0.001400,0.022300,0.001400,0.001700,0.068400,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1491,0,32.5000,0,0,0.4724,0.6215,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012000,0.000100,0,17.1725,4116.7305,5462.7852,6226.9336,0,9579.5156,0,0,404,323,0,0.060200,0,0,0,0,0,0,0,0,0,0
,0.1453,0.077300,0.019900,0.1479,0.014800,0.085200,0.002100,0.007400,0.004100,0.028000,0.001800,0.006800,0.038000,0.4199,0.2836,0.9433,0.016800,0.003600,0.057500,0.4072,0.020000,0.000900,0.002500,7.8011,7.8277,0.001500,0.000600,0.004100,0.020000,0.048300,0.4631,0.1021,0.001600,0.022000,0.001300,0.001400,0.9159,0,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1517,0,21,0,0,0.3063,0.4580,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015300,0.000200,0.088500,23.6682,4116.5938,5462.7852,6226.9336,0,9579.3789,0,0,0,0,0,0,6.0563,2,0,0,0,0,0,0,0,0
,2.6855,0.071700,0.014900,0.1039,0.014300,0.068700,0.002300,0.005500,0.003600,0.022900,0.001200,0.004800,0.030800,1.3899,0.3344,1.0810,0.020500,0.005400,0,0.3821,0.020500,0.000600,0.062600,0.1913,0.3137,0.002300,0.001000,0.003300,0.022200,0.044100,0.5651,0.6676,0.001100,0.020200,0.001500,0.001600,0.048900,0,0,0,0,0,60,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,16,16,2,0,832,0,32,1,0,1,32,0,0,0,0,0,0,0,0.1071,0,1.5000,6.9512,0,0.6493,0.7564,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012700,0.000200,0,10.7940,4116.5859,5462.7852,6226.9336,0,9579.3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1188,0.063900,0.010800,0.077700,0.012300,0.068400,0.002800,0.006100,0.003500,0.023200,0.001100,0.004500,0.030100,0.3561,0.3085,1.0973,0.018400,0.003800,0,0.3610,0.020000,0.000700,0.002400,0.2171,0.3298,0.001200,0.000700,0.002200,0.015800,0.040700,0.6923,0.2769,0.001400,0.017900,0.001700,0.001400,0.053800,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,5,5,2,2,1200,0,0,0,0,2,10,0,0,0,0,0,0,0,0.1178,0,5.5000,7.7539,0,0.8151,0.9329,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014000,0.000300,0,15.3323,4116.4062,5462.7852,6226.9336,0,9579.1914,0,0,497,325,0,0.096300,0,0,0,0,0,0,0,0,0,0
,0.9461,0.062200,0.008700,0.080300,0.012100,0.058100,0.001900,0.005900,0.003000,0.021100,0.000900,0.003900,0.024300,0.4425,0.2112,1.0581,0.015200,0.003100,0.012500,0.3080,0.018200,0.000500,0.001800,0.2293,0.3329,0.001600,0.000700,0.002100,0.015200,0.065000,0.7240,0.1463,0.001900,0.026100,0.001500,0.001600,0.054800,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1608,0,39,0,0,0.5585,0.7193,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013700,0.000200,0,16.4292,4116.1484,5462.7852,6226.9336,0,9578.9336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.092300,0.066400,0.008800,0.1405,0.019800,0.070200,0.002300,0.008300,0.003900,0.029000,0.001300,0.005600,0.032300,0.4680,0.2605,0.8782,0.014800,0.003200,0,0.3393,0.016900,0.000600,0.002500,0.2338,0.3423,0.001900,0.000900,0.002900,0.015500,0.085300,1.0120,0.1282,0.006700,0.040600,0.001600,0.001600,0.054900,0,0,0,0,0,64,0,0,0,0,0,0,2,2,0,1,50,2,100,0,6,1,1,0,72,8,0,0,1,0,1,2,0,0,0,0,0,0,0,0.2222,0,38,0,0,0.7851,1.0073,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014400,0.000100,0,16.4401,4115.7734,5462.7852,6226.9336,0,9578.5586,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
,1.0280,0.074800,0.015600,0.1090,0.013900,0.090100,0.002700,0.007800,0.004300,0.030600,0.001500,0.006100,0.038600,0.3987,0.2867,1.1794,0.018000,0.003500,0,0.3158,0.021500,0.000800,0.002500,1.0079,1.0364,0.001400,0.000700,0.003600,0.018600,0.051500,0.3869,0.1064,0.001500,0.022100,0.001400,0.001600,0.058700,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1050,0,16.5000,0,0,0.2764,0.3814,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015200,0.000200,0.081000,16.8618,4113.6211,5462.7852,6226.9336,0,9576.4062,0,0,447,325,0,0.063000,0,0,0,0,0,0,0,0,0,0
,0.1242,0.069100,0.014000,0.1320,0.015000,0.087700,0.002300,0.007500,0.003900,0.026900,0.001500,0.005200,0.032900,0.5870,0.3211,1.4794,0.018800,0.005200,0,0.4386,0.018500,0.000700,0.002200,3.2991,3.4130,0.001700,0.000900,0.004100,0.018400,0.1096,0.7236,0.1162,0.001400,0.023100,0.001300,0.001400,0.064000,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,3,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1716,0,31.5000,0,0,0.5273,0.6989,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014200,0.000100,0,20.1792,4132.8008,5462.7852,6226.9336,0,9595.5859,0,0,0,0,0,0,2.9716,1,0,0,0,0,0,0,0,0
,1.0933,0.064100,0.012300,0.081200,0.013600,0.093400,0.002900,0.008700,0.004200,0.028600,0.001300,0.003700,0.038800,1.1708,0.2832,0.9513,0.019000,0.004300,0,0.2949,0.019900,0.000600,0.045600,0.2295,0.3216,0.001500,0.000900,0.002600,0.014900,0.043400,0.3524,0.5415,0.001300,0.019000,0.001400,0.001700,0.058200,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,2,50,2,99,0,9,14,14,2,2,332,0,32,1,0,3,28,0,0,0,0,0,0,0,0.096396,0,3.5000,3.0410,0,0.3631,0.4595,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014900,0.000200,0,14.2181,4131.7383,5462.7852,6226.9336,0,9594.5234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1202,0.063100,0.013300,0.084900,0.041700,0.075000,0.002000,0.005900,0.003200,0.021700,0.001200,0.004900,0.030400,0.5589,0.2370,0.9540,0.014500,0.003000,0,0.3828,0.018000,0.000500,0.002200,0.2253,0.3262,0.001400,0.000700,0.002300,0.016900,0.1280,0.8296,0.1281,0.001300,0.021900,0.001300,0.001500,0.056000,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,99,0,9,1,2,0,5,201,0,0,1,0,2,3,0,0,0,0,0,0,0,0.1507,0,40,0.9707,0,0.7490,0.8997,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015800,0.000300,0,16.2608,4132.6133,5462.7852,6226.9336,0,9595.3984,0,0,425,315,0,0.087500,0,0,0,0,0,0,0,0,0,0
,0.9411,0.063500,0.012800,0.092400,0.013900,0.087100,0.002500,0.005600,0.003500,0.022200,0.001200,0.004000,0.027200,0.3276,0.2499,0.9973,0.017400,0.004000,0,0.2487,0.017400,0.000600,0.002800,0.7506,0.7992,0.001600,0.000700,0.002700,0.017600,0.1219,0.5004,0.1103,0.001500,0.021900,0.001200,0.001700,0.054400,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,2,49,3,97,0,7,1,1,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0.1257,0,32,0,0,0.3702,0.4959,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015600,0.000100,0.059200,16.6623,4132.3633,5462.7852,6226.9336,0,9595.1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1224,0.075300,0.016300,0.093100,0.014800,0.1021,0.002500,0.007400,0.004400,0.028200,0.001300,0.005100,0.037600,0.4022,0.3291,1.1975,0.015000,0.003400,0.075000,0.3337,0.017200,0.000700,0.002600,0.005600,0.1344,0.001900,0.000900,0.002400,0.018100,0.048300,0.3650,0.1004,0.001500,0.020500,0.001300,0.001600,0.061600,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.095688,0,20.5000,0,0,0.2647,0.3604,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013700,0.000100,0,15.8507,4132.3711,5462.7852,6226.9336,0,9595.1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.9637,0.065000,0.010900,0.082400,0.012100,0.069900,0.001700,0.005300,0.003100,0.019500,0.001500,0.005300,0.030600,0.5048,0.2462,0.9417,0.015200,0.003300,0.092400,0.2846,0.018900,0.000800,0.002700,0.004200,0.1044,0.001400,0.000700,0.002000,0.014700,0.049800,0.4201,0.1157,0.001700,0.020100,0.001500,0.001600,0.050500,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1083,0,26.5000,0,0,0.3075,0.4158,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012800,0.000100,0,15.7189,4132.3242,5462.7852,6226.9336,0,9595.1094,0,0,489,332,0,0.087600,0,0,0,0,0,0,0,0,0,0
,0.1240,0.077500,0.016100,0.1602,0.019400,0.085900,0.001900,0.006300,0.003500,0.023800,0.001400,0.005200,0.030500,0.3664,0.2643,1.0024,0.017500,0.003900,0,0.4010,0.019900,0.000900,0.002400,3.3308,3.4476,0.001800,0.001000,0.005200,0.027500,0.055100,0.7596,0.1130,0.001600,0.026600,0.001400,0.001700,0.086300,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1708,0,24.5000,0,0,0.5799,0.7507,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013500,0.000100,0,21.3008,4127.6289,5462.7852,6226.9336,0,9590.4141,0,0,0,0,0,0,3.3248,1,0,0,0,0,0,0,0,0
,1.0680,0.071400,0.011300,0.086100,0.013500,0.070100,0.002100,0.005800,0.002900,0.020800,0.001400,0.005000,0.029000,1.2986,0.3665,1.0973,0.015700,0.004600,0,0.2546,0.019600,0.000600,0.042800,0.004000,0.1040,0.001300,0.000600,0.001900,0.013600,0.054300,0.5074,0.5902,0.001800,0.023300,0.001500,0.001900,0.066000,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,14,14,2,3,382,0,32,1,0,2,28,0,0,0,0,0,0,0,0.098798,0,4.5000,3.0703,0,0.5463,0.6451,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016400,0.000200,0,14.4185,4134.0430,5462.8477,6226.9336,0,9596.8906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1139,0.067100,0.010600,0.1180,0.015500,0.079500,0.002000,0.005800,0.003300,0.022000,0.001200,0.005200,0.028500,0.3260,0.2416,0.9844,0.015300,0.002800,0,0.3339,0.019100,0.001100,0.002700,0.004900,0.5358,0.001600,0.000800,0.002400,0.017700,0.050000,0.7456,0.1627,0.001500,0.022600,0.001400,0.001700,0.2997,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,2,0,5,150,0,0,0,0,2,3,0,0,0,0,0,0,0,0.1609,0,38.5000,0.9707,0,0.6821,0.8430,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017600,0.000300,0,16.5516,4131.2109,5462.8477,6226.9336,0,9594.0586,0,0,427,315,0,0.1093,0,0,0,0,0,0,0,0,0,0
,1.5598,0.068100,0.013200,0.099800,0.015000,0.077700,0.002300,0.006500,0.003300,0.023400,0.001300,0.005300,0.028500,0.5559,0.2593,1.0176,0.016000,0.003700,0.1661,0.3451,0.022900,0.001000,0.002800,0.005700,0.1237,0.002000,0.000800,0.002800,0.018000,0.060700,0.6493,0.1421,0.001900,0.044700,0.001400,0.002000,0.053800,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1576,0,28.5000,0,0,0.4864,0.6440,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013900,0.000100,0,16.5730,4133.9141,5462.8477,6226.9336,0,9596.7617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1485,0.066600,0.013000,0.097700,0.015100,0.070700,0.002300,0.005400,0.003400,0.021700,0.001500,0.004800,0.028800,0.3929,0.3300,1.2729,0.020900,0.004700,0,0.3670,0.021600,0.001100,0.002300,0.004600,0.1371,0.001400,0.000700,0.002900,0.015000,0.064100,0.5665,0.1696,0.002500,0.025800,0.001300,0.002200,0.075600,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1431,0,23.5000,0,0,0.4171,0.5602,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013000,0.000100,0,17.0089,4133.5234,5462.8477,6226.9336,0,9596.3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
