EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,4.1933,0.072600,0.4172,0.014300,0.1039,0.016500,0.074500,0,0.002600,0.007800,1.8038,1.8262,0.001700,0.009800,0.047200,2.7925,0.3529,0.2370,0.017400,0.006100,0.9856,0.3238,0.014800,0.000800,0.002600,0.2496,0.4470,0.001500,0.000800,0.002200,0.017400,0.1210,1.2829,0.4374,0.001500,0.023600,0.001300,0.001500,0.1157,0.015700,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,50,2,98,0,8,8,10,0,2,1026,0,26,1,0,1,16,0,0,0,0,0,0,0,0.1507,0,29,8.8916,0,1.5513,1.7020,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6614,5307.7695,5515.8281,6230.1172,0,10823.5977,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1306,0.095900,0.062000,0.029900,0.1162,0.015300,0.078800,0,0.002900,0.008100,1.8706,1.8940,0.001400,0.007300,0.041100,0.4235,0.2751,0.2701,0.013700,0.003800,0,0.2452,0.014400,0.000800,0.002800,0.2935,0.5387,0.001900,0.000700,0.002500,0.018400,0.053500,0.3949,0.1132,0.001700,0.031900,0.001400,0.002000,0.1152,0.011900,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,98,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1074,0,20,0,0,0.3346,0.4420,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9244,5311.7305,5515.8281,6230.1172,0,10827.5586,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.8721,0.084300,0.1702,0.012100,0.1394,0.019800,0.1224,0.084600,0.002300,0.007200,1.7254,1.7460,0.001600,0.009200,0.039600,0.5307,0.4271,0.2595,0.015100,0.004900,3.9773,0.4262,0.020500,0.001300,0.1044,1.9704,1.9953,0.001800,0.001200,0.005100,0.024200,0.067100,0.9693,0.1449,0.002200,0.033800,0.001600,0.002000,0.1565,0.020200,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0.2373,0,27.5000,0,0,0.8392,1.0765,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3301,5311.1328,5515.8906,6230.1172,0,10827.0234,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,6770,365,0,0.3422,0.2630,0,0,0,0,0,0,0,0,0,0
,0.2157,0.068600,0.1801,0.014800,0.098800,0.016200,0.038100,0,0.002900,0.009800,1.8570,1.8823,0.002000,0.006900,0.043400,1.6706,0.3458,0.2575,0.014400,0.019100,0,0.2502,0.016900,0.000800,0.002200,0.3521,0.3574,0.001200,0.000700,0.002200,0.015800,0.048900,0.5797,0.2241,0.001600,0.021000,0.001400,0.001700,0.1245,0.014500,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,3,3,0,10,30,0,26,0,0,0,6,0,0,0,0,0,0,0,0.1133,0,22.5000,0,0,0.5501,0.6634,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1622,5306.9141,5515.8906,6230.1172,0,10822.8047,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0.2732,0,0,0,0,0,0,0,0,0,0
,3.2040,0.089400,0.1094,0.013400,0.1430,0.020000,0.040600,0,0.002100,0.009700,1.4092,1.4333,0.001500,0.006900,0.039000,0.7279,0.3022,0.2679,0.011500,0.005300,2.0513,0.3062,0.016200,0.000500,0.002900,2.0644,0.6641,0.002600,0.001200,0.006400,0.032500,0.070000,0.7228,0.1256,0.001800,0.035600,0.001700,0.002700,0.1317,0.014500,0.000300,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1687,0,31,0,0,0.6494,0.8181,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0955,5306.7148,5515.8906,6230.1172,0,10822.6055,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,1.7476,0,0,0,0,0,0,0,0,0,0
,0.1602,0.070600,0.1851,0.014500,0.1469,0.016200,0.085500,0,0.003000,0.007600,1.8096,1.8320,0.001700,0.008000,0.038600,1.3024,0.2894,0.4246,0.016100,0.005500,0,0.2930,0.024700,0.000700,0.002700,7.3645,7.4232,0.001800,0.000900,0.004200,0.020200,0.052700,0.4723,0.2678,0.001500,0.020700,0.001300,0.001500,0.6920,0.013800,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,3,3,0,0,26,0,26,0,0,3,6,0,0,0,0,0,0,0,0.1262,0,23.5000,0,0,0.4329,0.5591,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8658,5305.5742,5515.9648,6230.1172,0,10821.5391,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,2380,364,0,0.1740,0.1485,6.7622,1,0,0,0,0,0,0,0,0
,5.5080,0.069900,0.2541,0.009600,0.096600,0.015900,0.030800,0,0.002700,0.011100,1.3912,1.4173,0.001400,0.005100,0.030200,1.8921,0.2422,0.3767,0.010700,0.003500,3.0778,0.3165,0.019700,0.000600,0.002400,0.2598,0.4891,0.002000,0.000800,0.002300,0.018200,0.046900,1.0900,0.4309,0.001300,0.022700,0.001700,0.001600,0.1255,0.016100,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,6,6,0,2,626,0,26,0,0,0,12,0,0,0,0,0,0,0,0.1785,0,27.5000,5.8506,0,1.2742,1.4527,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7448,5309.5703,5515.9648,6230.1172,0,10825.5352,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1632,0.071500,0.1169,0.011400,0.1387,0.018700,0.1126,0.079700,0.001800,0.006300,1.9633,1.9822,0.001600,0.014400,0.1075,0.9480,0.5641,0.9066,0.033100,0.009700,0,0.5782,0.043900,0.001600,0.005200,0.3950,0.7253,0.002000,0.001200,0.004500,0.027500,0.073300,0.7046,0.1669,0.002500,0.063100,0.001700,0.001900,0.1116,0.012700,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1971,0,19.5000,0,0,0.5938,0.7909,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0850,5308.1797,5515.9648,6230.1172,0,10824.1445,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.8317,0.078200,0.2665,0.014200,0.1297,0.018200,0.1094,0.074900,0.002700,0.007900,1.8785,1.9013,0.001800,0.008500,0.045000,1.3196,0.3625,0.4091,0.017300,0.005400,3.7909,0.4916,0.036600,0.001500,0.1125,1.7050,1.7595,0.002000,0.001000,0.004400,0.025200,0.063700,1.3052,0.2834,0.002000,0.082100,0.001600,0.002100,0.1431,0.013900,0.000300,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,4,0,0,401,0,1,1,0,2,5,0,0,0,0,0,0,0,0.2166,0,28.5000,2.9180,0,1.4442,1.6608,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0952,5308.7578,5515.9648,6230.1172,0,10824.7227,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,5160,391,0,0.2629,0.2428,0,0,0,0,0,0,0,0,0,0
,0.1778,0.073700,0.1493,0.014200,0.1112,0.019000,0.077600,0,0.002400,0.007900,1.7624,1.7859,0.001600,0.006800,0.036600,1.0093,0.2849,0.3847,0.014500,0.005600,0,0.2920,0.020100,0.000400,0.002200,0.5432,0.6581,0.001500,0.001000,0.002500,0.016000,0.051300,0.5210,0.2247,0.001700,0.023600,0.001300,0.001700,0.1177,0.026700,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,2,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.1240,0,23.5000,0,0,0.4524,0.5764,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7945,5308.8906,5516.0273,6230.1172,0,10824.9180,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0.1689,0,0,0,0,0,0,0,0,0,0
,3.8290,0.068000,0.1802,0.011500,0.1098,0.016000,0.062600,0,0.002300,0.006600,1.4551,1.4747,0.001000,0.006600,0.034000,1.2595,0.2649,0.4058,0.012100,0.004300,2.2350,0.3304,0.019300,0.000600,0.002400,1.9853,0.5174,0.001900,0.001000,0.004900,0.019800,0.054000,0.7656,0.2725,0.001700,0.023300,0.001400,0.001800,0.1227,0.017100,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.1695,0,26,0,0,0.6776,0.8471,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4803,5303.8398,5516.0312,6230.1172,0,10819.8711,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,3727,292,0,0.2175,1.6753,0,0,0,0,0,0,0,0,0,0
,0.1414,0.078600,0.1762,0.010500,0.1417,0.018800,0.068700,0,0.002100,0.006700,2.0586,2.0776,0.001300,0.008000,0.040700,0.6347,0.3486,0.7064,0.018900,0.007400,0,0.3244,0.023400,0.000600,0.002500,7.9386,6.1062,0.002100,0.000900,0.005600,0.025000,0.060700,0.8783,0.1230,0.005200,0.026900,0.001300,0.002200,0.1295,0.015700,0.000200,0,0,0,0,0,64,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,70,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1967,0,28,0,0,0.8370,1.0337,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8418,5323.2578,5516.0312,6230.1172,0,10839.2891,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,2.0936,5.5569,0,0,2,0,0,0,0,0,0
,3.7315,0.070200,0.1888,0.012600,0.1161,0.016200,0.1099,0.1160,0.002600,0.008200,1.6642,1.6871,0.001700,0.013000,0.050200,2.3779,0.2817,0.3929,0.019100,0.006900,1.0876,0.4344,0.076000,0.000600,0.002600,0.4893,1.6624,0.001400,0.000900,0.003000,0.021200,0.048400,0.7063,0.2404,0.001500,0.019800,0.001200,0.001600,0.1216,0.012800,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,3,3,0,5,28,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1693,0,34,0,0,0.6159,0.7852,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9711,5322.9766,5516.0312,6230.1172,0,10839.0078,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0.1296,0,0,0,0,0,0,0,0,0,0
,0.1868,0.1174,0.084100,0.019800,0.1122,0.017800,0.1017,0,0.003100,0.009500,2.0209,2.0498,0.002300,0.012500,0.047200,0.6223,0.4348,0.5635,0.018100,0.008600,0,0.3637,0.020000,0.000500,0.002900,0.2302,0.4495,0.001000,0.000600,0.002200,0.014600,0.1171,0.5489,0.1303,0.001300,0.023000,0.001400,0.001600,0.1292,0.015400,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,2,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1329,0,17.5000,0,0,0.4783,0.6112,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0719,5322.7344,5516.0938,6230.1172,0,10838.8281,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.5366,0.1121,0.2421,0.015000,0.1188,0.020600,0.1194,0.073900,0.002200,0.007200,1.7675,1.7888,0.001400,0.008300,0.037300,1.4451,0.3150,0.3893,0.016300,0.005500,1.7680,0.4008,0.029300,0.001000,0.089400,0.3105,0.5924,0.001900,0.000900,0.003300,0.020400,0.069800,0.9125,0.3320,0.002200,0.030100,0.001500,0.002200,0.1916,0.018200,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,3,3,0,0,27,0,27,1,0,2,6,0,0,0,0,0,0,0,0.1896,0,32.5000,0,0,0.8145,1.0041,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6712,5318.5781,5516.0938,6230.1172,0,10834.6719,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,3163,463,0,0.2128,0,0,0,0,0,0,0,0,0,0,0
,0.1898,0.075600,0.088000,0.016200,0.1085,0.016800,0.094400,0,0.002700,0.007700,1.9387,1.9638,0.001400,0.008600,0.047200,0.4715,0.2933,0.3807,0.014400,0.003800,0,0.2603,0.020400,0.001000,0.002900,0.2454,0.5122,0.001500,0.000700,0.002500,0.017700,0.1031,0.4963,0.1157,0.001500,0.023900,0.001500,0.001700,0.1011,0.012400,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1234,0,23,0,0,0.4425,0.5659,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6542,5318.7305,5516.1562,6230.1172,0,10834.8867,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.5618,0.077700,0.2736,0.017400,0.1321,0.019000,0.1003,0,0.002700,0.008200,1.7844,1.8085,0.001400,0.008500,0.044400,1.3595,0.2939,0.3859,0.015700,0.005700,3.0053,0.3974,0.020400,0.000900,0.002300,0.8007,0.8430,0.001400,0.000600,0.002900,0.057300,0.1145,0.6001,0.2622,0.002300,0.027200,0.001800,0.002000,0.1484,0.015000,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,3,3,0,2,26,0,26,1,0,2,6,0,0,0,0,0,0,0,0.1389,0,25.5000,0,0,0.6309,0.7698,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9793,5322.0039,5516.1602,6230.1172,0,10838.1641,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1925,288,0,0.1937,0.1786,0,0,0,0,0,0,0,0,0,0
,0.1136,0.079100,0.076700,0.014700,0.1716,0.016800,0.1271,0.086800,0.002700,0.007400,1.5315,1.5532,0.001900,0.009900,0.040400,0.4912,0.2957,0.3868,0.015600,0.005100,0,0.3476,0.024400,0.000500,0.002700,7.6976,7.7337,0.001900,0.001100,0.004600,0.023100,0.054700,0.4670,0.094900,0.001500,0.023200,0.001500,0.001600,0.6798,0.017300,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1314,0,21,0,0,0.3947,0.5261,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0177,5317.2539,5516.1602,6230.1172,0,10833.4141,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0.2216,7.3832,1,0,0,0,0,0,0,0,0
,4.9293,0.083700,0.3478,0.014600,0.1314,0.019700,0.076300,0,0.003000,0.009500,1.8284,1.8580,0.001600,0.008900,0.037300,2.3794,0.2530,0.4497,0.015700,0.005300,2.3185,0.3826,0.023000,0.000700,0.002400,0.6338,0.6754,0.002400,0.001100,0.005000,0.023500,0.065700,1.7439,0.4890,0.002200,0.029900,0.001500,0.002700,0.3839,0.017400,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,7,9,0,2,1026,0,26,0,0,1,14,0,0,0,0,0,0,0,0.2089,0,26,9.2969,0,2.1025,2.3114,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2883,5325.4062,5516.1602,6230.1172,0,10841.5664,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0.1921,0,1,0,0,0,0,0,0,0,0
,0.2294,0.065300,0.070000,0.010500,0.097900,0.013200,0.054400,0,0.002200,0.007000,1.4632,1.4825,0.001300,0.006200,0.1470,0.4600,0.2629,0.3917,0.016400,0.004300,0,0.2758,0.017200,0.000300,0.002100,1.6908,0.4746,0.001900,0.001100,0.003300,0.019200,0.041300,0.4286,0.089800,0.001200,0.019900,0.001400,0.001200,0.1209,0.015500,0.000400,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1094,0,20.5000,0,0,0.3730,0.4824,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2400,5332.0820,5516.3516,6230.2422,0,10848.4336,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,6812,366,0,0.5391,1.4461,0,0,0,0,0,0,0,0,0,0
,4.3390,0.067400,0.2090,0.014000,0.1191,0.016300,0.1147,0.070200,0.002400,0.007800,1.9329,1.9555,0.001400,0.008800,0.038900,1.5598,0.2929,0.4380,0.014800,0.006100,2.5525,0.4328,0.025100,0.000800,0.086400,0.6557,0.6718,0.001900,0.001100,0.004300,0.023200,0.056800,0.6750,0.2983,0.001800,0.025300,0.001600,0.001700,0.4316,0.014800,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,27,0,27,1,0,2,6,0,0,0,0,0,0,0,0.1712,0,24.5000,0,0,0.5750,0.7462,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4305,5331.4297,5516.4141,6230.2422,0,10847.8438,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0.2298,0,0,0,0,0,0,0,0,0,0
