EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Exclusive/GameThread/HandleRPC,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,0.083700,0.2076,0.014900,0.1454,0.019800,0.1045,0.002800,0.008400,2.4146,2.4403,0.002100,0.009700,0.044100,1.0172,0.4156,0.023100,0.4117,0.005400,0.2179,0,0.3094,0.017800,0.001000,0.002800,0.3491,1.7705,0.002200,0.001000,0.004100,0.027100,0.1269,1.2409,0.002200,0.030400,0.001500,0.002200,0.1470,0.016300,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,2,4,0,9,401,0,0,1,0,2,5,0,0,0,0,0,0,0,0.1750,0,29.5000,2.9082,0,1.3834,1.5584,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4364,4917.6328,5514.1914,6244.1367,0,10431.8242,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.064800,0.1135,0.010400,0.1135,0.016100,0.070400,0.001700,0.005800,2.0572,2.0750,0.001800,0.008500,0.044300,0.5411,0.3328,0.019300,0.3399,0.005800,0.1364,4.6046,0.3124,0.011300,0.000600,0.001400,0.3753,0.5919,0.002400,0.001100,0.004100,0.024500,0.1191,0.7529,0.001600,0.024800,0.001600,0.001400,0.1519,0.016300,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,9,1,1,0,3,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1787,0,24,0,0,0.6639,0.8426,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7720,4918.8555,5514.3828,6244.2617,0,10433.2383,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,5.5538,0,0,0,0,7546,362,0,0.8273,0,0,0,0,0,0,0,0
,0.060500,0.1993,0.013200,0.093700,0.012900,0.080800,0.002100,0.006800,2.1115,2.1317,0.001700,0.009500,0.042700,1.8083,0.4191,0.019200,0.3588,0.008200,0.3402,0,0.3004,0.016500,0.000600,0.001500,1.6439,1.6187,0.001600,0.000800,0.003000,0.014800,0.038200,0.6094,0.000700,0.019700,0.001000,0.000800,0.3323,0.015400,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,99,0,8,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1413,0,25.5000,0,0,0.5256,0.6669,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6641,4918.6016,5514.4453,6244.2617,0,10433.0469,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1636,0.2359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,0.078900,0.2229,0.014800,0.1351,0.018300,0.089200,0.002300,0.008400,2.1505,2.1763,0.001700,0.008600,0.044300,1.2789,0.3414,0.018900,0.3350,0.008900,0.3614,2.3568,0.4180,0.017500,0.001100,0.002200,0.5233,0.5225,0.002300,0.001000,0.004700,0.027200,0.1724,0.7203,0.001600,0.030100,0.002600,0.001600,0.1596,0.018500,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,98,0,8,3,3,0,0,26,0,26,1,0,2,6,0,0,0,0,0,0,0,0.1943,0,23,0,0,0.6042,0.7985,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3238,4918.9688,5514.4453,6244.2617,0,10433.4141,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,4.3243,0.2939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.079900,0.1295,0.015400,0.1428,0.018400,0.099800,0.002300,0.008800,2.2166,2.2423,0.001900,0.008500,0.042900,1.0080,0.3435,0.022000,0.3572,0.007600,0.1390,0,0.2261,0.020100,0.000900,0.076800,8.8922,7.3014,0.002500,0.001000,0.004700,0.027300,0.063100,0.5985,0.002100,0.029000,0.001600,0.002700,0.1149,0.014300,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,98,0,6,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1478,0,27,0,0,0.5216,0.6694,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0716,4918.5352,5514.4492,6244.6367,0,10432.9844,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1555,1.8900,6.7131,0,0,2295,391,0,0.2908,0,0,0,0,0,0,0,0
,0.074600,0.2450,0.010500,0.1218,0.016900,0.1373,0.002400,0.008600,2.1726,2.1983,0.002700,0.010800,0.047300,2.8057,0.3227,0.021800,0.3139,0.009800,0.3124,1.9483,0.3880,0.019900,0.000900,0.003100,0.7954,0.8290,0.001900,0.000900,0.004100,0.024900,0.051700,0.6713,0.001700,0.026400,0.001500,0.002200,0.1549,0.014200,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1911,0,25,0,0,0.5514,0.7425,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3504,4920.1719,5514.4492,6244.6367,0,10434.6211,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,5.4566,0.2233,0,0.1036,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.076700,0.1430,0.011000,0.1131,0.016300,0.1281,0.002400,0.008800,2.3641,2.3911,0.002300,0.011900,0.048100,1.0833,0.3794,0.025400,0.3810,0.007100,0.1636,0,0.4164,0.013800,0.000700,0.002200,0.2287,0.4579,0.002700,0.000700,0.003000,0.019100,0.069100,0.9832,0.002000,0.035600,0.001500,0.001600,0.1896,0.021000,0.000300,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.2021,0,24.5000,0,0,0.8855,1.0876,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3268,4920.5117,5514.4492,6244.6367,0,10434.9609,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.2229,0,0,0.097200,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.068000,0.2105,0.011200,0.1073,0.017100,0.079500,0.002300,0.008300,2.1479,2.1728,0.002400,0.010300,0.044200,1.3321,0.3664,0.023300,0.4179,0.006900,0.3530,3.4055,0.4163,0.019000,0.000600,0.002500,0.2811,0.5293,0.001600,0.000700,0.003100,0.020500,0.052700,0.5805,0.001600,0.021500,0.001500,0.001700,0.1316,0.014400,0.000100,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1423,0,28,0,0,0.5067,0.6490,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1981,4920.5312,5514.5117,6244.6367,0,10435.0430,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,5.5963,0,0,0,0,2114,359,0,0.1976,0,0,0,0,0,0,0,0
,0.069900,0.1152,0.013600,0.1201,0.018000,0.087200,0.003000,0.008200,2.2234,2.2490,0.001800,0.006800,0.043500,1.0260,0.2994,0.018100,0.3402,0.006100,0.1190,0,0.3006,0.021200,0.000800,0.001600,1.5480,1.6046,0.001900,0.001100,0.003900,0.020800,0.054700,0.7113,0.001800,0.027100,0.001400,0.001500,0.1722,0.014900,0.000300,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1673,0,24,0,0,0.6331,0.8004,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7599,4920.7109,5514.5117,6244.6367,0,10435.2227,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1624,0.2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.076000,0.2195,0.012900,0.1229,0.017700,0.082100,0.002600,0.008700,2.2287,2.2537,0.001600,0.009900,0.043300,1.3831,0.3549,0.015500,0.2470,0.008200,0.4161,2.9526,0.4020,0.017100,0.000600,0.002600,0.6017,0.6515,0.001800,0.000700,0.003100,0.021100,0.054600,0.6399,0.001600,0.026800,0.001600,0.001600,0.1094,0.013900,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1494,0,23.5000,0,0,0.5627,0.7121,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3924,4920.6133,5514.5117,6244.6367,0,10435.1250,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,5.0682,0.2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.080800,0.1415,0.010900,0.1677,0.018900,0.073800,0.003000,0.009900,2.2729,2.3011,0.002200,0.008100,0.046200,1.0780,0.3169,0.020300,0.4134,0.007800,0.1581,0,0.3807,0.020200,0.000600,0.093000,10.9628,9.3716,0.001900,0.000800,0.004800,0.024200,0.071900,0.7077,0.001700,0.033700,0.001700,0.002200,0.8221,0.020100,0.000300,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1697,0,24.5000,0,0,0.6127,0.7824,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1102,4920.2539,5514.5742,6244.6367,0,10434.8281,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1999,1.8664,8.9655,0,1,2354,390,0,0.3323,0,0,0,0,0,0,0,0
,0.076300,0.3489,0.015300,0.1320,0.019900,0.1421,0.003200,0.008300,2.0378,2.0641,0.001600,0.007000,0.034700,2.6353,0.4717,0.016800,0.3583,0.006400,0.4573,2.7250,0.3982,0.019200,0.000700,0.020000,2.6390,0.5137,0.002300,0.001200,0.005700,0.025700,0.066800,1.5008,0.001400,0.028800,0.001600,0.001400,0.1734,0.015500,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,2,627,0,27,0,0,2,12,0,0,0,0,0,0,0,0.2082,0,27,5.8154,0,1.7631,1.9713,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1205,4919.9023,5514.1992,6244.2617,0,10434.1016,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,6.2220,2.4130,0,0.1014,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.061800,0.1707,0.016600,0.1066,0.017600,0.1166,0.002700,0.009100,1.9408,1.9656,0.001600,0.006600,0.035100,0.9988,0.3341,0.027100,0.3403,0.005000,0.2939,0,0.3064,0.020400,0.000600,0.001900,0.4100,0.4623,0.001800,0.000900,0.002800,0.020500,0.058900,1.1322,0.002100,0.025700,0.001400,0.001700,0.1247,0.013000,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,4,0,0,401,0,1,0,0,2,5,0,0,0,0,0,0,0,0.1784,0,23.5000,2.9082,0,1.2922,1.4706,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0451,4919.7109,5514.1992,6244.2617,0,10433.9102,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1456,0.1498,0,0.094500,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.087400,0.3173,0.014000,0.1241,0.017900,0.092400,0.003200,0.008200,2.1748,2.2003,0.001500,0.009500,0.044600,1.4612,0.3619,0.018400,0.3834,0.007600,0.4691,1.5090,0.3924,0.020100,0.001500,0.002300,0.3162,0.5732,0.002000,0.000900,0.004300,0.022600,0.063200,1.2891,0.007000,0.027700,0.001300,0.002500,0.1555,0.019800,0.000100,0,0,0,0,0,64,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,6,4,4,0,68,34,0,26,1,0,2,8,0,0,0,0,0,0,0,0.2634,0,28,1.8789,0,1.3555,1.6189,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7217,4920.7266,5514.4492,6244.3867,0,10435.1758,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,3.7253,0,0,0,0,6828,361,0,0.6703,2,0,0,0,0,0,0,0
,0.078300,0.088100,0.014300,0.1160,0.019100,0.097800,0.002600,0.008400,2.1472,2.1729,0.002300,0.008800,0.041600,0.5531,0.3379,0.016600,0.3683,0.006500,0.1347,0,0.3113,0.019700,0.000600,0.002500,0.3312,0.5335,0.001800,0.000900,0.002800,0.020900,0.060200,0.5791,0.002200,0.025800,0.001800,0.002000,0.1196,0.013200,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1479,0,22,0,0,0.4981,0.6460,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0849,4920.4492,5514.4492,6244.3867,0,10434.8984,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.087500,0.1658,0.014800,0.1311,0.018000,0.095200,0.002900,0.008300,2.1989,2.2246,0.002200,0.009300,0.045700,1.0224,0.3403,0.018500,0.2873,0.005600,0.1532,4.2658,0.3760,0.018700,0.000600,0.002500,0.3378,1.6369,0.001900,0.001000,0.004500,0.026700,0.1591,1.1202,0.001900,0.027200,0.001400,0.002000,0.1290,0.015200,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,2,50,2,100,0,10,1,1,0,8,2,0,0,1,0,3,2,0,0,0,0,0,0,0,0.2366,0,37.5000,0,0,1.0193,1.2559,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2114,4919.9609,5514.4492,6244.3867,0,10434.4102,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,5.2443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.073900,0.3253,0.013500,0.1654,0.017700,0.037700,0.002300,0.009500,2.1772,2.2037,0.001700,0.009600,0.042300,1.1902,0.3777,0.016500,0.3762,0.007700,0.3048,0,0.2875,0.019400,0.000600,0.053900,9.4785,9.7220,0.002600,0.001100,0.005600,0.028000,0.060700,0.5726,0.001700,0.029200,0.001700,0.001800,0.7836,0.016100,0.000100,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,0,0,50,2,100,0,8,3,3,0,0,26,0,26,1,0,0,6,0,0,0,0,0,0,0,0.1576,0,18.5000,0,0,0.5793,0.7369,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2116,4920.8281,5514.4570,6244.7617,0,10435.2852,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1431,0,9.1944,0,1,2726,365,0,0.3200,0,0,0,0,0,0,0,0
,0.075800,0.3703,0.013900,0.1203,0.018400,0.1584,0.002400,0.007900,2.2339,2.2582,0.001900,0.010600,0.047700,3.2180,0.3941,0.019300,0.3748,0.009400,0.5983,2.8640,0.3927,0.020500,0.000900,0.002700,0.3376,0.6155,0.002100,0.001100,0.004200,0.021600,0.1541,1.8469,0.001200,0.026100,0.001700,0.001700,0.1382,0.016900,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,98,0,8,7,9,0,2,1028,0,28,1,0,2,14,0,0,0,0,0,0,0,0.2990,0,30.5000,9.2754,0,2.1478,2.4468,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2433,4921.1445,5514.4727,6244.7617,0,10435.6172,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,6.3844,0,0,0.1685,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.077800,0.1041,0.013800,0.1362,0.019000,0.076900,0.002300,0.006600,2.0696,2.0907,0.001700,0.008400,0.042900,0.5718,0.3706,0.019300,0.3639,0.006100,0.1603,0,0.3280,0.019900,0.000900,0.002600,1.6113,1.6335,0.002100,0.000900,0.005000,0.025500,0.067100,0.6716,0.002000,0.029700,0.001600,0.002200,0.1864,0.015800,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,98,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1752,0,22.5000,0,0,0.5762,0.7514,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3050,4921.2773,5514.4922,6244.7617,0,10435.7695,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1856,0.2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.083000,0.2122,0.015600,0.1316,0.018500,0.1166,0.002600,0.008300,2.4630,2.4891,0.002000,0.009600,0.043200,1.9483,0.3456,0.019600,0.4877,0.009000,0.3636,2.1950,0.3308,0.018300,0.000700,0.002200,0.5674,0.5892,0.002300,0.001400,0.004400,0.024000,0.058300,0.6307,0.001700,0.026900,0.001500,0.001800,0.1294,0.016000,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1618,0,21.5000,0,0,0.5409,0.7027,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5152,4920.1875,5514.7031,6244.8867,0,10434.8906,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,4.5882,0.2483,0,0,0,7004,392,0,0.8065,0,0,0,0,0,0,0,0
,0.073800,0.097700,0.014700,0.1144,0.015000,0.088800,0.002800,0.008000,2.3529,2.3784,0.002300,0.008500,0.046300,0.5376,0.3199,0.016700,0.3337,0.005400,0.083200,0,0.2838,0.016600,0.000600,0.002000,0.9323,0.9077,0.002400,0.001000,0.003800,0.022300,0.051600,0.6749,0.001800,0.025200,0.001500,0.002200,0.5171,0.015700,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1705,0,24.5000,0,0,0.5779,0.7484,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7167,4918.1055,5514.7656,6244.8867,0,10432.8711,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1735,0.3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
