EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/Physics,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/Generic_RepNotifies,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,GuLiCommanderHealthBars/GameThread/UpdateInstances,MassEntities/GameThread/BatchedCommand,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,GuLiCommanderHealthBars/VisibleInstances,MassEntitiesCounters/BatchedCommand,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderHealthBarRenderer,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/StartPhysicsTick,Ticks/MassProcessingPhase,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,Networking/GameThread/FastArray_Apply,Exclusive/GameThread/EventWait/PrePhysics,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiStrongholdNetworkPresentationComponent,Exclusive/GameThread/EventWait/StartPhysics,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.058900,0.006900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2808,0,0,0.013400,0.095600,0.013500,1.7336,0.034200,0.3204,0.5077,0.001800,0.005100,0.029200,0.3858,0.4684,0.1590,0.005600,0.080700,0.053800,0.3232,0.021500,0.000700,0.077800,0.071600,0.017900,0.032600,0.006500,0.1622,1.5023,0.041700,0.2087,0.046300,0.071200,0.002300,0.018300,0.001300,0.005800,0.001700,0.021000,0.046500,0.051400,0.006300,0.000100,0.1585,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2971,0.074275,4,0.050400,0.087400,17.8373,8549.1602,2459.3438,2434.8281,0,11012.6484,0,0,0,0,0,16.6667,0.5293,27.0096,0.008300,0,0,0,0,0,0,0,0,0
,0.054200,0.005700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1931,0,0,0.012800,0.093900,0.012300,1.3855,0.031700,0.083900,0,0.001100,0.004700,0.028900,0.3429,0.6737,0.1761,0.006700,0.078300,0.043200,0.2239,0.024300,0.000900,0.002200,0.072200,0.017500,0.035000,0.006500,0.1225,1.1088,0.043200,0.2215,0.046700,0.085800,0.002500,0.019500,0.001300,0.006100,0.001600,0.010700,0.037600,0.051500,0.005900,0.000200,0.022400,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2719,0.067975,4,0.055400,0.080500,15.4044,8549.1602,2459.3438,2434.8281,0,11008.5039,0,0,0,0,0,16.6667,0.4924,29.3985,0,0,0,0,0,0,0,0,0,0
,0.046500,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2696,0.003000,1,0.011900,0.082500,0.011700,1.6021,0.032200,0.2248,0.1540,0.001200,0.005500,0.027100,0.4556,0.4447,0.1207,0.004400,0.065800,0.050300,0.3063,0.033400,0.000700,0.002300,0.068200,0.016800,0.034200,0.006100,0.1259,1.3460,0.046200,0.2062,0.049200,0.088100,0.002300,0.020500,0.001400,0.006700,0.001700,0.020000,0.044100,0.049800,0.005800,0.000100,0.1741,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2794,0.069850,4,0.060300,0.086000,17.2684,8549.1602,2459.3438,2434.8281,0,11008.5039,0,0,0,0,0,16.6667,0.4949,29.4805,0,0.049000,566,383,0,0.1242,0,0,0,0
,0.056100,0.006800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2494,0.003700,1,0.013100,0.084600,0.013100,1.3759,0.028300,0.2172,0.1852,0.000900,0.006700,0.030900,0.3774,0.4450,0.1118,0.004500,0.064000,0.043700,0.2882,0.026000,0.000700,0.002500,0.068600,0.017300,0.033600,0.005500,0.1238,1.1170,0.043800,0.2140,0.044300,0.083100,0.002300,0.020200,0.001400,0.006000,0.001600,0.018400,0.042200,0.049500,0.005800,0.000100,0,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2498,0.062450,4,0.049100,0.075400,16.1446,8549.1602,2459.3633,2434.8281,0,11008.5234,0,0,0,0,0,16.6667,0.4679,28.9413,0,0.045000,0,0,0,0,0,0,0,0
,0.052600,0.006500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2866,0,0,0.014300,0.088300,0.013500,1.5539,0.030000,0.2126,0.2139,0.001100,0.006100,0.027900,0.3927,0.4434,0.1382,0.004400,0.064000,0.043800,0.2550,0.022100,0.000800,0.002300,0.078300,0.019400,0.031600,0.005800,0.1236,1.2692,0.061100,0.2078,0.047000,0.086400,0.002400,0.020200,0.001400,0.006900,0.001700,0.010400,0.035100,0.048600,0.005300,0,0.1598,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2353,0.058825,4,0.045600,0.079800,17.0141,8549.2227,2459.3633,2434.8281,0,11008.5234,0,0,0,0,0,16.6667,0.4958,29.0391,0,0,0,0,0,0,0,0,0,0
,0.056800,0.010900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2377,0,0,0.013000,0.093500,0.012700,1.3520,0.028600,0.031500,0,0.001300,0.004400,0.027800,0.3152,0.4963,0.1511,0.005200,0.066400,0.045700,0.2753,0.022100,0.000800,0.002300,0.061200,0.014700,0.028300,0.005200,0.1237,1.1060,0.041300,0.2092,0.044100,0,0.002100,0.018700,0.001400,0.006900,0.074900,0.019500,0.045200,0.049900,0.004800,0.000100,0,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2545,0.063625,4,0.049200,0.079700,15.8794,8549.0352,2459.4258,2434.8281,0,11008.6484,0,0,0,0,0,16.6667,0.4950,29.2675,0,0,572,384,0,0.1366,0,0,0,0
,0.048700,0.007500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2637,0.004100,2,0.013400,0.094100,0.013100,1.5283,0.032200,0.3217,0.048100,0.001300,0.004900,0.029800,0.3643,0.5396,0.1599,0.005200,0.073600,0.045900,0.2542,0.022000,0.000900,0.1362,0.078100,0.017100,0.035200,0.006900,0.1405,1.2637,0.043900,0.2124,0.048800,0.088000,0.002500,0.021300,0.001500,0.007400,0.001700,0.020500,0.045200,0.053000,0.006300,0.000100,0.1558,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2542,0.063550,4,0.053900,0.080800,17.6608,8549.0352,2459.4297,2434.8281,0,11008.4648,0,0,0,0,0,16.6667,0.5247,28.4303,0.004600,0,0,0,0,0,0,0,0,0
,0.042300,0.006900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2381,0.003400,1,0.013400,0.084000,0.013600,1.4005,0.031000,0.3249,0.5214,0.001100,0.005200,0.030000,0.3916,0.4777,0.1514,0.004800,0.061900,0.047400,0.2069,0.025300,0.000900,0.002200,0.066100,0.015700,0.030900,0.006600,0.1275,1.1444,0.040800,0.2149,0.053400,0.089500,0.009300,0.019800,0.001300,0.006300,0.001500,0.009800,0.032000,0.048600,0.005400,0,0.021700,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2368,0.059200,4,0.048800,0.074300,16.5805,8549.0352,2459.4297,2434.8281,0,11008.4648,0,0,0,0,0,16.6667,0.5180,29.3803,0.008900,0,0,0,0,0,0,0,0,0
,0.059300,0.007500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2834,0.003900,1,0.013600,0.092400,0.013000,1.5206,0.035500,0.1738,0,0.001400,0.005200,0.031500,0.5088,0.5321,0.1213,0.004800,0.063200,0.060800,0.4112,0.022400,0.000800,0.002200,0.073300,0.020500,0.031500,0.005800,0.1230,1.2254,0.047600,0.2392,0.054700,0.078200,0.002400,0.019500,0.001300,0.006500,0.001800,0.020100,0.043300,0.050300,0.005700,0.000100,0.1247,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2614,0.065350,4,0.048100,0.086100,16.6611,8549.0352,2459.4297,2434.8281,0,11008.4648,0,0,0,0,0,16.6667,0.5257,28.1122,0,0.054100,544,385,0,0.1039,0,0,0,0
,0.050100,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2495,0.003000,1,0.013500,0.088500,0.012600,1.6056,0.033300,0.1497,0.1969,0.001600,0.005200,0.043500,0.3523,0.4408,0.1412,0.004800,0.062600,0.042500,0.2022,0.024400,0.000700,0.002000,0.065300,0.017000,0.030900,0.006300,0.1272,1.2994,0.047800,0.2388,0.049900,0.085300,0.002200,0.021200,0.001300,0.005600,0.001600,0.019100,0.042500,0.053400,0.006200,0.000100,0,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2379,0.059475,4,0.046900,0.079900,16.2910,8549.0352,2459.4297,2434.8281,0,11008.4648,0,0,0,0,0,16.6667,0.5071,29.3423,0,0,0,0,0,0,0,0,0,0
,0.053000,0.005800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2542,0,0,0.012400,0.081900,0.012600,1.3453,0.030100,0.1002,0.1635,0.000900,0.004300,0.031500,0.4119,0.4776,0.1113,0.004500,0.062000,0.041100,0.3460,0.020800,0.000800,0.002200,0.076700,0.016800,0.029000,0.006500,0.1234,1.0847,0.042700,0.2130,0.046600,0.077400,0.002100,0.019500,0.001200,0.006400,0.001500,0.009800,0.035400,0.047600,0.005400,0,0,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2398,0.059950,4,0.048300,0.077100,16.5005,8549.0820,2459.4297,2434.8281,0,11008.4648,0,0,0,0,0,16.6667,0.4269,29.3288,0,0.001800,0,0,0,0,0,0,0,0
,0.064300,0.006500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2384,0,0,0.014400,0.087500,0.013100,1.6254,0.033800,0.2585,0.011200,0.001500,0.005000,0.029000,0.3837,0.5430,0.1410,0.004500,0.061500,0.042500,0.2854,0.025200,0.000800,0.002100,0.071500,0.015800,0.030000,0.005400,0.1233,1.3446,0.043900,0.2072,0.046200,0.089500,0.002600,0.022900,0.001600,0.007300,0.001800,0.020800,0.047200,0.052400,0.005500,0.000100,0.1535,0,0,63,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2061,0.051525,4,0.030400,0.077400,17.2027,8549.2070,2459.4297,2434.8281,0,11008.5117,0,0,0,0,0,16.6667,0.4878,28.3968,0,0,532,384,0,0.1442,1,0,0,0
,0.054700,0.006300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2313,0,0,0.017500,0.096600,0.012600,1.5578,0.031500,0.3074,0.5381,0.001300,0.004400,0.030000,0.4291,0.4702,0.1131,0.004500,0.063700,0.042800,0.2749,0.023600,0.000600,0.071400,0.076400,0.017900,0.031600,0.005900,0.1227,1.2823,0.040000,0.2225,0.048200,0.085500,0.002400,0.020400,0.001300,0.007500,0.001600,0.020100,0.043800,0.059700,0.005200,0.000100,0.1621,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2441,0.061025,4,0.049300,0.079000,17.1748,8549.2148,2459.4336,2434.8281,0,11008.6406,0,0,0,0,0,16.6667,0.5157,28.8283,0.009600,0,0,0,0,0,0,0,0,0
,0.048800,0.005800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2491,0,0,0.012000,0.079200,0.012800,1.3486,0.030400,0.1289,0,0.001200,0.004700,0.031400,0.4491,0.5426,0.1239,0.004300,0.060500,0.055000,0.2550,0.027100,0.000900,0.002500,0.067300,0.018000,0.031900,0.006200,0.1214,1.0937,0.040800,0.2094,0.044900,0.089600,0.002800,0.018500,0.001300,0.005900,0.001600,0.009200,0.032100,0.062000,0.005200,0.000200,0.023400,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2487,0.062175,4,0.049000,0.078700,15.6225,8549.0898,2459.4336,2434.8281,0,11008.6484,0,0,0,0,0,16.6667,0.5377,29.1271,0,0.032000,0,0,0,0,0,0,0,0
,0.051600,0.005500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2725,0.004300,1,0.012500,0.078800,0.020100,1.3947,0.032500,0.090300,0.1616,0.001100,0.004000,0.030700,0.3481,0.4663,0.1415,0.004300,0.062300,0.039900,0.3556,0.018700,0.000500,0.002300,0.062700,0.015700,0.028300,0.005500,0.1256,1.1184,0.047700,0.2307,0.045700,0.078500,0.002500,0.018700,0.001300,0.006000,0.001300,0.019400,0.043100,0.046000,0.005000,0.000100,0,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1808,0.045200,4,0.009900,0.071000,16.6794,8549.0898,2459.4336,2434.8281,0,11008.5234,0,0,0,0,0,16.6667,0.4576,29.2378,0,0,568,383,0,0.1019,0,0,0,0
,0.055500,0.006300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2508,0,0,0.013000,0.085000,0.013600,1.5867,0.029700,0.1799,0,0.001300,0.004700,0.029000,0.3282,0.6166,0.1460,0.005300,0.064900,0.043100,0.2996,0.024600,0.000900,0.002400,0.073100,0.020500,0.031800,0.006300,0.1440,1.3167,0.046200,0.2332,0.048100,0.081300,0.002500,0.020400,0.001400,0.006100,0.001700,0.018300,0.041700,0.050900,0.006200,0.000100,0.1547,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2772,0.069300,4,0.054100,0.076400,17.1199,8549.8633,2459.4336,2434.8281,0,11008.5234,0,0,0,0,0,16.6667,0.4830,28.9616,0,0,0,0,0,0,0,0,0,0
,0.057200,0.007000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3221,0,0,0.012800,0.088100,0.012700,1.5548,0.031200,0.1999,0.1501,0.001100,0.005400,0.030900,0.3735,0.4648,0.1518,0.004700,0.090400,0.043100,0.3336,0.021200,0.000900,0.002500,0.073600,0.016500,0.030100,0.005400,0.1230,1.2920,0.042200,0.2093,0.050100,0.1136,0.002700,0.020600,0.001400,0.006800,0.001700,0.010800,0.035400,0.051900,0.006100,0,0.1778,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2034,0.050850,4,0.009400,0.077900,16.7660,8550.2148,2459.4336,2434.8281,0,11009.2969,0,0,0,0,0,16.6667,0.5479,28.7363,0,0,0,0,0,0,0,0,0,0
,0.028300,0.006900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3052,0.005400,1,0.011400,0.084400,0.011800,1.4053,0.033600,0.087200,0.1618,0.001000,0.004200,0.047300,0.3410,0.4680,0.1478,0.004700,0.065800,0.044900,0.2976,0.023900,0.001000,0.002600,0.071500,0.016500,0.030700,0.006000,0.1232,1.1201,0.043200,0.2125,0.050500,0.086500,0.002800,0.020700,0.001400,0.007000,0.001800,0.020500,0.045200,0.049900,0.005700,0.000100,0,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2167,0.054175,4,0.011800,0.077300,16.1235,8550.2227,2459.4336,2434.8281,0,11009.6484,0,0,0,0,0,16.6667,0.5073,28.8340,0,0,562,383,0,0.1172,0,0,0,0
,0.042400,0.007000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2866,0.004900,1,0.011700,0.083900,0.011800,1.4947,0.030600,0.4668,0.5412,0.001500,0.004600,0.029500,0.3906,0.5196,0.1583,0.004800,0.062200,0.049100,0.3094,0.017400,0.000600,0.061200,0.065200,0.015000,0.029100,0.005500,0.1215,1.2167,0.042100,0.2086,0.045100,0.072200,0.002200,0.019200,0.001400,0.006200,0.001500,0.018900,0.042100,0.049200,0.005700,0.000100,0.1827,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2174,0.054350,4,0.009600,0.078300,17.8381,8550.2383,2459.4375,2434.8281,0,11009.6602,0,0,0,0,0,16.6667,0.5253,28.4353,0.009400,0,0,0,0,0,0,0,0,0
,0.043100,0.006400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2176,0,0,0.024700,0.1139,0.012300,1.3755,0.029500,0.2397,0.061900,0.001400,0.004700,0.027300,0.4156,0.5263,0.1162,0.004300,0.062800,0.057300,0.2450,0.023800,0.000800,0.002200,0.070300,0.015400,0.029300,0.005800,0.1249,1.1148,0.044400,0.2130,0.051000,0.1120,0.002400,0.020900,0.001400,0.006100,0.001600,0.010000,0.035100,0.051500,0.005700,0.000100,0.021800,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,0.056550,4,0.045300,0.070900,15.7174,8550.2383,2459.4375,2434.8281,0,11009.6758,0,0,0,0,0,16.6667,0.5031,29.4393,0.004500,0.067100,0,0,0,0,0,0,0,0
