EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingShieldComponent,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,0.1567,0.068400,0.082300,0.014000,0.1415,0.016500,0.091600,0.002200,0.007200,0.003900,0.025100,0.001400,0.005000,0.037200,0.4199,0.2825,0.012600,1.1025,0.006400,0.3804,0.025000,0.001100,0.002300,7.7205,7.8440,0.001800,0.001100,0.004400,0.023200,0.1218,0.5127,0.1067,0.001600,0.021900,0.001500,0.001900,0.6719,0.013500,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1301,0,23.5000,0,0,0.4470,0.5771,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5240,4431.9922,5475.5742,6220.6602,0,9907.5664,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,7.4621,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.2320,0.068500,0.2815,0.011400,0.085700,0.016000,0.063600,0.002100,0.007200,0.003200,0.021900,0.001400,0.004400,0.031300,2.8316,0.3210,0.016600,0.9725,0.006500,0.3749,0.028500,0.000600,0.002000,0.2684,0.3773,0.001500,0.001000,0.001800,0.015100,0.046000,0.9371,0.6687,0.001300,0.020600,0.001400,0.001600,0.1194,0.019100,0.000300,0,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,98,0,6,13,14,2,2,726,0,26,0,0,1,27,0,0,0,0,0,0,0,0.1186,0,2.5000,5.3115,0,1.1525,1.2711,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2053,4431.8047,5475.5938,6220.6602,0,9907.3984,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1649,0.076800,0.1753,0.014800,0.1307,0.018500,0.095200,0.002400,0.007400,0.003700,0.025000,0.001400,0.005500,0.036300,0.4044,0.2917,0.013200,0.9915,0.003600,0.5109,0.033100,0.000800,0.086600,1.8049,1.7567,0.001800,0.001100,0.005000,0.026900,0.073400,0.9838,0.1533,0.002500,0.031700,0.001500,0.002000,0.096200,0.014800,0.000100,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,3,0,3,300,0,0,1,0,2,4,0,0,0,0,0,0,0,0.1716,0,38.5000,1.9727,0,1.0395,1.2111,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8703,4430.6211,5475.5938,6220.6602,0,9906.2148,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0.1831,0,0,5324,391,0,0.2522,0,0,0,0,0,0,0,0,0
,4.8356,0.068800,0.1314,0.014000,0.091900,0.016800,0.081400,0.002200,0.007700,0.003600,0.024300,0.001300,0.004500,0.037500,0.4151,0.2598,0.017500,0.9535,0.003700,0.3787,0.028600,0.000800,0.002300,0.1221,0.2368,0.001300,0.000800,0.002900,0.018100,0.051600,0.6123,0.1161,0.001600,0.020600,0.001400,0.001600,0.1098,0.014700,0.000200,3.4832,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1369,0,32,0,0,0.5881,0.7250,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7155,4428.5000,5475.6562,6220.6602,0,9904.1562,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1452,0.069300,0.1651,0.012700,0.095600,0.016700,0.085100,0.002700,0.007500,0.003800,0.025400,0.001300,0.005400,0.036600,1.2107,0.2745,0.015500,1.0033,0.005700,0.3895,0.026800,0.000700,0.002700,0.2053,0.3121,0.001500,0.000800,0.002300,0.015100,0.055600,0.5043,0.4549,0.001600,0.020100,0.001200,0.001600,0.090500,0.013600,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,2,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1193,0,24.5000,0,0,0.4379,0.5572,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8391,4429.1562,5475.6562,6220.6602,0,9904.8125,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1381,0.075500,0.1779,0.014100,0.095400,0.015900,0.094100,0.003000,0.007800,0.003900,0.028400,0.001500,0.006100,0.036700,0.9110,0.2542,0.022900,1.0478,0.006400,0.2480,0.024800,0.000500,0.001800,0.2392,0.3458,0.001200,0.000900,0.002100,0.016600,0.051600,0.5662,0.4467,0.001600,0.023400,0.001300,0.001700,0.1124,0.015700,0.000200,2.7641,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,2,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1292,0,27,0,0,0.5008,0.6300,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6295,4429.0312,5475.6562,6220.6602,0,9904.6875,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,4064,364,0,0.3459,0,0,0,0,0,0,0,0,0
,0.1616,0.070100,0.052500,0.054200,0.1475,0.017200,0.078300,0.002500,0.007400,0.003800,0.024800,0.001200,0.004400,0.034000,0.6769,0.2437,0.014400,0.9830,0.004900,0.4040,0.026900,0.000700,0.002100,7.8279,7.9497,0.003700,0.000900,0.005200,0.021400,0.049600,0.3935,0.076300,0.001600,0.022400,0.001400,0.001700,0.6873,0.014200,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1059,0,18,0,0,0.3287,0.4346,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1342,4428.6680,5475.7188,6220.6602,0,9904.3867,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,7.5034,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.8230,0.065100,0.3098,0.011100,0.1104,0.014100,0.085600,0.002400,0.007500,0.003300,0.024900,0.001400,0.006300,0.033400,1.9353,0.2428,0.014600,0.8938,0.005600,0.2648,0.026600,0.000500,0.001900,0.2627,0.3714,0.001100,0.000800,0.002200,0.015900,0.043200,1.1295,0.6144,0.001400,0.020400,0.001200,0.001400,0.091600,0.014000,0.000200,2.6042,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,12,12,0,4,626,0,26,0,0,2,24,0,0,0,0,0,0,0,0.1579,0,31,5.5479,0,1.3781,1.5360,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0744,4428.4023,5475.7188,6220.6602,0,9904.1211,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1282,0.076900,0.1610,0.009200,0.1077,0.014800,0.054900,0.002200,0.007400,0.003000,0.022400,0.001200,0.004000,0.030200,0.6714,0.2533,0.010200,0.8262,0.002600,0.4033,0.027200,0.000500,0.080500,1.3912,1.3958,0.001800,0.001000,0.003500,0.022800,0.054000,0.8304,0.1915,0.001800,0.024300,0.001600,0.001700,0.1135,0.012300,0.000100,0,0,0,0,0,60,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,2,4,0,0,400,0,0,1,0,1,5,0,0,0,0,0,0,0,0.1437,0,16,2.9180,0,0.9028,1.0465,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9132,4428.2773,5475.7188,6220.6602,0,9903.9961,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0.1104,0,0,5442,391,0,0.3582,0,0,0,0,0,0,0,0,0
,4.4067,0.066700,0.083600,0.008700,0.1240,0.018800,0.081400,0.002600,0.007500,0.003400,0.025300,0.001200,0.004200,0.035300,0.4278,0.2612,0.015600,1.1697,0.004900,0.3113,0.030500,0.000500,0.002500,0.1315,0.2523,0.001400,0.000700,0.003200,0.020600,0.066600,0.5818,0.1183,0.001700,0.022200,0.001300,0.001700,0.088500,0.012500,0.000100,2.7435,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1414,0,26.5000,0,0,0.5061,0.6475,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1484,4431.3906,5475.7812,6220.6602,0,9907.1719,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2223,0.066000,0.1828,0.013700,0.092100,0.013400,0.074200,0.002200,0.008000,0.003700,0.025800,0.001200,0.004700,0.033100,0.8608,0.2573,0.013900,0.8851,0.004500,0.3852,0.025300,0.000700,0.001900,0.1732,0.9695,0.001200,0.000500,0.002100,0.014600,0.045100,0.6759,0.4232,0.001600,0.018900,0.001400,0.001300,0.1047,0.012100,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,9,9,0,6,26,0,26,0,0,1,18,0,0,0,0,0,0,0,0.1765,0,32.5000,0,0,0.5747,0.7512,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2366,4431.6250,5475.7812,6220.6602,0,9907.4062,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.9486,0.077300,0.1109,0.012400,0.096100,0.013700,0.1961,0.003500,0.009400,0.004900,0.034800,0.001600,0.009000,0.044900,0.8885,0.2920,0.016100,1.0479,0.005800,0.3477,0.028600,0.000600,0.001900,0.2418,0.3472,0.001200,0.001000,0.003700,0.016100,0.050000,0.7076,0.096100,0.004600,0.022500,0.001300,0.001600,0.1088,0.016700,0.000100,1.3664,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,70,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1538,0,18.5000,0,0,0.6448,0.7986,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2911,4430.7031,5476.5742,6221.7852,0,9907.2773,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,4138,364,0,0.2919,0,2,0,0,0,0,0,0,0
,0.1533,0.070300,0.3094,0.012700,0.1450,0.017400,0.084100,0.002100,0.008100,0.003500,0.025500,0.001200,0.005400,0.034300,0.8776,0.2767,0.014600,0.9538,0.004900,0.3990,0.023600,0.000500,0.001700,7.1312,7.2435,0.002000,0.000800,0.005000,0.021400,0.1199,0.7282,0.4575,0.001300,0.021700,0.001600,0.001500,0.6781,0.014300,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,10,10,0,2,28,0,26,1,0,2,20,0,0,0,0,0,0,0,0.1654,0,34,0,0,0.7626,0.9280,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8054,4443.6875,5476.6367,6221.7852,0,9920.3242,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,6.8945,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.2878,0.070300,0.2546,0.012200,0.095600,0.016900,0.071600,0.002100,0.006900,0.003700,0.022300,0.001200,0.004900,0.028100,2.0845,0.2769,0.012200,0.9229,0.004900,0.2795,0.028900,0.000700,0.001600,0.2828,0.3927,0.001400,0.000800,0.002700,0.017100,0.053400,0.8269,0.6359,0.001700,0.021000,0.001300,0.001700,0.083500,0.014700,0.000100,0.042200,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,12,13,2,2,726,0,26,0,0,2,25,0,0,0,0,0,0,0,0.1013,0,3.5000,6.4932,0,1.0986,1.1999,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6472,4443.4570,5476.6445,6221.7852,0,9920.1016,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1606,0.071600,0.1539,0.013400,0.093600,0.016300,0.093000,0.002300,0.007400,0.003300,0.024200,0.001300,0.004400,0.036800,0.4060,0.3308,0.017900,0.9486,0.005100,0.4534,0.026800,0.000900,0.069100,0.2793,0.3877,0.001300,0.000800,0.002300,0.017100,0.052000,0.7674,0.1636,0.001700,0.019100,0.001200,0.002000,0.089900,0.013600,0.000200,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,2,4,1,7,302,0,0,1,0,2,5,0,0,0,0,0,0,0,0.1389,0,24.5000,2.0322,0,0.8675,1.0064,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9446,4443.4141,5476.6445,6221.7852,0,9920.0586,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,5838,392,0,0.3002,0,0,0,0,0,0,0,0,0
,3.1004,0.066800,0.1739,0.012300,0.1009,0.016000,0.076700,0.002200,0.007200,0.003300,0.023600,0.001100,0.004100,0.033200,1.3304,0.2719,0.024500,1.1630,0.007700,0.3002,0.030600,0.000800,0.002500,1.5020,1.4620,0.001100,0.000800,0.002600,0.016700,0.056000,0.4744,0.5243,0.001700,0.021100,0.001300,0.001700,0.1173,0.014500,0.000200,0.3622,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,7,9,1,0,18,0,18,0,0,2,14,0,0,0,0,0,0,0,0.1331,0,19.5000,0,0,0.3875,0.5206,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5203,4443.3945,5476.6445,6221.7852,0,9920.0391,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0.1544,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
,0.1459,0.074400,0.092400,0.015500,0.1047,0.018100,0.082500,0.002400,0.006800,0.003400,0.024000,0.001300,0.004900,0.032400,0.3866,0.2745,0.016000,0.9629,0.004000,0.4217,0.026100,0.000700,0.002200,0.4584,0.4824,0.001200,0.000800,0.002600,0.016500,0.1335,0.6868,0.1152,0.001700,0.028300,0.001600,0.001800,0.087900,0.012300,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1527,0,38.5000,0,0,0.6062,0.7589,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8779,4443.3125,5476.6445,6221.7852,0,9919.9570,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0.092200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.8099,0.065300,0.2700,0.012900,0.091600,0.014900,0.073700,0.002300,0.007000,0.003700,0.024100,0.001300,0.004500,0.037000,1.3778,0.2670,0.016000,0.9873,0.007100,0.2691,0.028500,0.000700,0.002100,0.1865,0.2976,0.001200,0.000700,0.002400,0.017000,0.047800,0.8074,0.4840,0.001300,0.021200,0.001300,0.001300,0.091500,0.014100,0.000100,2.2294,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,98,0,6,9,9,0,4,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1734,0,39.5000,0,0,0.7290,0.9024,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5558,4443.1094,5476.7070,6221.7852,0,9919.8164,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,3750,372,0,0.2828,0,0,0,0,0,0,0,0,0
,0.1373,0.066500,0.068700,0.014100,0.1442,0.016000,0.091700,0.002200,0.007000,0.003400,0.023600,0.001300,0.004500,0.036000,0.6409,0.2582,0.014500,0.9380,0.005900,0.3602,0.023300,0.000700,0.002000,8.8504,8.9719,0.001600,0.000900,0.005300,0.022600,0.052700,0.4431,0.1196,0.001800,0.022200,0.001300,0.001600,0.6140,0.013600,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1165,0,17,0,0,0.3769,0.4934,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6334,4442.9727,5476.7070,6221.7852,0,9919.6797,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,8.6299,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.5135,0.076300,0.2158,0.015200,0.093500,0.015700,0.069600,0.002300,0.007600,0.003100,0.024200,0.001500,0.005000,0.033400,2.0617,0.2707,0.014700,0.8971,0.005200,0.2979,0.024900,0.000600,0.001800,0.2370,0.3520,0.001300,0.001000,0.002500,0.016900,0.050100,0.7230,0.5490,0.001600,0.021700,0.001500,0.001500,0.089500,0.014400,0.000100,2.1144,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,12,12,2,2,626,0,26,0,0,1,24,0,0,0,0,0,0,0,0.1117,0,5,5.5342,0,0.9091,1.0208,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0953,4442.7852,5476.7070,6221.7852,0,9919.4922,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1375,0.073300,0.1830,0.014000,0.096100,0.017900,0.080900,0.002300,0.007200,0.003500,0.024000,0.001200,0.004500,0.037100,0.8581,0.2479,0.014000,0.9146,0.006600,0.4091,0.024500,0.000600,0.068000,0.2550,0.3690,0.001300,0.000700,0.001900,0.015800,0.062000,1.0933,0.2406,0.001900,0.026500,0.001500,0.001600,0.3099,0.011100,0.000200,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,4,0,0,400,0,0,1,0,2,5,0,0,0,0,0,0,0,0.1671,0,37,2.9180,0,1.2369,1.4040,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1967,4442.7070,5476.7734,6221.7852,0,9919.4805,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,5214,391,0,0.3866,0,0,0,0,0,0,0,0,0
,4.7055,0.068200,0.1479,0.011200,0.088700,0.015200,0.073600,0.002100,0.006300,0.002700,0.020300,0.001500,0.004200,0.028700,0.7901,0.2540,0.009600,0.8415,0.002900,0.3430,0.030500,0.000900,0.002700,0.2736,0.3860,0.001300,0.000900,0.002700,0.017200,0.050200,0.4334,0.4501,0.001300,0.022100,0.001400,0.001500,0.084300,0.013700,0.000200,2.6755,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,8,9,1,1,23,0,23,0,0,2,17,0,0,0,0,0,0,0,0.1154,0,16.5000,0,0,0.3492,0.4646,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5234,4442.9023,5476.7734,6221.7852,0,9919.6758,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
