EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Ticks/GuLiBuildingShieldComponent,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,4.7571,0.057300,0.010700,0.081200,0.013100,0.057600,0.001800,0.005200,0.003000,0.021400,0.001100,0.004000,0.025900,1.8362,0.1917,0.8344,0.014400,0.003600,0.5085,0.3390,0.018700,0.000900,0.002100,0.2559,0.3591,0.001100,0.000800,0.002400,0.016200,0.041600,0.5686,0.001700,0.1047,0.001600,0.001500,0.049600,0.012400,0.000200,1.8026,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,12,12,2,4,626,0,26,0,0,2,24,0,0,0,0,0,0,0,0.089504,0,4,5.5537,0,0.6286,0.7181,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4408,8554.1328,5452.7734,6221.8359,0,14006.9062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1720,0.066500,0.011200,0.1023,0.011400,0.058200,0.002300,0.007100,0.003500,0.037600,0.001100,0.004900,0.035800,0.6628,0.2152,0.8697,0.015100,0.002800,0.1454,0.2226,0.019100,0.000500,0.060500,1.5042,1.4655,0.001200,0.000800,0.002700,0.015300,0.042900,0.5902,0.001200,0.018600,0.001400,0.001300,0.050100,0.012300,0.000200,0,0,0,0,0,60,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,2,4,1,0,400,0,0,1,0,1,5,0,0,0,0,0,0,0,0.1160,0,19,2.9189,0,0.5809,0.6969,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4939,8549.1602,5452.7734,6221.8359,0,14001.9336,0,0,0.1341,0,0,0,508,376,0,0.089200,0,0,0,0,0,0,0,0,0,0,0
,4.2263,0.064100,0.015100,0.075900,0.011900,0.087500,0.002100,0.005600,0.003300,0.025100,0.001200,0.004900,0.026500,0.7188,0.2143,0.7977,0.014800,0.003400,0.3417,0.3453,0.015700,0.000500,0.002100,0.1171,0.2080,0.001000,0.000600,0.001900,0.014400,0.039200,0.3902,0.001200,0.017900,0.001500,0.001300,0.042900,0.010500,0.000100,2.4965,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,2,48,4,96,0,6,7,9,1,1,18,0,18,0,0,3,14,0,0,0,0,0,0,0,0.1188,0,18,0,0,0.2669,0.3857,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2536,8549.1602,5452.7734,6221.8359,0,14001.9336,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
,0.1337,0.060300,0.009100,0.074000,0.015500,0.060000,0.002000,0.006000,0.002800,0.021700,0.001000,0.004100,0.024300,0.6079,0.1958,0.8215,0.014500,0.002800,0.1105,0.2549,0.019500,0.000500,0.001900,0.1901,0.2882,0.001200,0.000800,0.002100,0.015500,0.045500,0.6941,0.001400,0.021000,0.001400,0.001400,0.057300,0.014000,0.000300,0,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.2388,0,39,0,0,0.4506,0.6894,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0374,8549.1602,5452.7734,6221.8359,0,14001.9336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4761,0.056100,0.011000,0.077100,0.012100,0.060800,0.002300,0.005500,0.003400,0.022900,0.001300,0.004200,0.026200,0.8084,0.2117,0.8123,0.013300,0.003300,0.4207,0.3116,0.016800,0.000400,0.015500,0.2302,0.3222,0.001500,0.000900,0.002000,0.014600,0.043000,0.6204,0.001400,0.019600,0.001400,0.001400,0.067400,0.024400,0.000100,2.5425,0,0,0,0,60,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,4,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1610,0,40.5000,0,0,0.4550,0.6160,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3641,8549.2852,5452.7734,6221.8359,0,14002.0586,0,0,0,0,0,0,466,357,0,0.096100,0,0,0,0,0,0,0,0,0,0,0
,0.1552,0.055800,0.010400,0.1222,0.017100,0.056900,0.001800,0.005700,0.003400,0.022900,0.001100,0.004400,0.027600,0.3267,0.2128,0.8255,0.014900,0.003000,0.066100,0.2247,0.017400,0.000600,0.001900,7.4923,7.5865,0.001700,0.000900,0.003400,0.019300,0.056700,0.3424,0.001100,0.017900,0.001300,0.001500,0.5551,0.013500,0.000100,0.084300,0,0,0,0,59,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1209,0,16,0,0,0.2166,0.3375,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1061,8549.0977,5452.7734,6221.8359,0,14001.8711,0,0,0,7.2491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1336,0.068100,0.013200,0.070900,0.011400,0.061100,0.001500,0.005600,0.002500,0.019700,0.000900,0.003600,0.023200,2.0941,0.1815,0.8220,0.014000,0.003300,0.5079,0.3141,0.018300,0.000500,0.002100,0.2518,0.3466,0.001300,0.000900,0.001900,0.015800,0.040700,0.6507,0.001100,0.018700,0.001400,0.001400,0.048100,0.013000,0.000100,2.2500,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,12,13,2,2,726,0,26,0,0,2,25,0,0,0,0,0,0,0,0.1085,0,3.5000,6.4990,0,0.7063,0.8148,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6457,8549.0352,5452.7734,6221.8359,0,14001.8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1344,0.062400,0.015700,0.083000,0.011800,0.065600,0.002100,0.005300,0.007400,0.026700,0.001300,0.004300,0.031800,0.4071,0.2302,0.8446,0.023200,0.003100,0.1673,0.2418,0.017600,0.000700,0.060000,1.3526,1.3712,0.001000,0.000900,0.002300,0.014900,0.049400,1.0471,0.004600,0.021900,0.001400,0.001400,0.052500,0.012700,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,2,4,0,71,308,0,0,1,0,2,5,0,0,0,0,0,0,0,0.2004,0,41,2.2490,0,0.9606,1.1610,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2272,8549.0352,5452.7734,6221.8359,0,14001.8086,0,0,0.1063,0,2,0,510,376,0,0.089200,0,0,0,0,0,0,0,0,0,0,0
,4.3598,0.057500,0.011300,0.077100,0.011100,0.066200,0.001900,0.005600,0.003300,0.022600,0.001000,0.004200,0.029100,1.0835,0.2161,0.8342,0.015300,0.003700,0.3877,0.3841,0.022800,0.000700,0.002100,0.1062,0.2089,0.001400,0.000800,0.002500,0.016700,0.041900,0.3703,0.001300,0.019000,0.001500,0.001400,0.047300,0.011100,0.000200,2.5040,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,6,8,9,1,1,21,0,21,0,0,2,16,0,0,0,0,0,0,0,0.1100,0,15,0,0,0.2555,0.3655,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2068,8549.0352,5452.7734,6221.8359,0,14001.8086,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
,0.1741,0.068900,0.012300,0.1668,0.020700,0.061000,0.002200,0.005600,0.003500,0.023000,0.001200,0.004700,0.029800,0.3384,0.2125,0.9018,0.015200,0.003400,0.1057,0.2486,0.018200,0.000700,0.002100,0.2108,0.3118,0.001100,0.000700,0.001800,0.015000,0.1360,0.6409,0.001200,0.020000,0.001500,0.002100,0.054800,0.013500,0.000100,0.073700,0,0,0,0,59,0,0,0,0,0,0,0,2,2,0,1,50,2,100,0,10,1,1,0,4,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1447,0,39.5000,0,0,0.4920,0.6367,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3544,8549.0352,5452.7734,6221.8359,0,14001.8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.2888,0.058400,0.011600,0.084400,0.011700,0.072500,0.001900,0.005800,0.003100,0.023000,0.001200,0.004300,0.029800,0.3355,0.2064,0.8253,0.014100,0.002600,0.1147,0.3402,0.017400,0.000400,0.002100,0.2363,0.3361,0.001300,0.000800,0.002000,0.016500,0.054300,0.5202,0.001100,0.019500,0.001300,0.001300,0.045800,0.011600,0.000100,3.1826,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,2,50,2,100,0,8,1,1,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0.1247,0,33,0,0,0.3906,0.5153,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4176,8549.0820,5452.7734,6221.8359,0,14001.8555,0,0,0,0,0,0,472,355,0,0.098000,0,0,0,0,0,0,0,0,0,0,0
,0.1514,0.066200,0.009800,0.1204,0.011300,0.068500,0.001900,0.005200,0.003100,0.020900,0.001100,0.003600,0.023400,1.0622,0.1818,0.8021,0.014200,0.003400,0.3950,0.2404,0.018100,0.000400,0.002000,7.5083,7.6118,0.001700,0.000800,0.003400,0.019500,0.1194,0.4185,0.001200,0.020000,0.001200,0.001400,0.5518,0.013400,0.000100,0,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,50,2,98,0,8,9,9,0,2,26,0,26,1,0,2,18,0,0,0,0,0,0,0,0.1199,0,23,0,0,0.2933,0.4132,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4379,8549.2070,5452.7734,6221.8359,0,14001.9805,0,0,0,7.2538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2543,0.052400,0.009800,0.069100,0.010100,0.055500,0.001800,0.005100,0.002700,0.019600,0.001000,0.004000,0.026100,1.8884,0.2590,0.8577,0.013400,0.003800,0.5086,0.3813,0.016500,0.000500,0.002000,0.2596,0.3480,0.001200,0.000800,0.001900,0.013600,0.038300,0.6114,0.001100,0.017600,0.001200,0.001100,0.043300,0.011400,0.000200,2.1987,0,0,0,0,59,0,0,26,0,0,0,0,2,2,0,1,48,4,98,0,6,12,12,2,4,626,0,26,0,0,1,24,0,0,0,0,0,0,0,0.1049,0,7,5.5205,0,0.6592,0.7641,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1479,8549.2148,5452.7734,6221.8359,0,14001.9883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1617,0.061500,0.011300,0.1116,0.010600,0.079300,0.001800,0.005400,0.002700,0.021100,0.000900,0.003700,0.026400,0.3164,0.1837,0.7918,0.057500,0.003000,0.1025,0.2242,0.016100,0.000500,0.061000,0.2739,1.2299,0.000900,0.000800,0.002400,0.016800,0.042900,0.5142,0.001400,0.019500,0.001400,0.001500,0.064300,0.011000,0.000100,0.2478,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1302,0,35.5000,0,0,0.3799,0.5101,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0111,8549.2148,5452.7734,6221.8359,0,14001.9883,0,0,0,0,0,0,508,376,0,0.088400,0,0,0,0,0,0,0,0,0,0,0
,4.2507,0.055900,0.008400,0.072000,0.009200,0.062700,0.001900,0.005700,0.003100,0.022200,0.000800,0.003500,0.026000,0.6903,0.4156,0.8127,0.015700,0.003300,0.1422,0.3267,0.027000,0.000400,0.001800,1.4695,1.3917,0.001200,0.000800,0.001900,0.014900,0.039900,0.6949,0.001300,0.018000,0.001200,0.001100,0.045800,0.011500,0.000200,2.8852,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,4,0,2,400,0,0,0,0,2,5,0,0,0,0,0,0,0,0.1239,0,29,2.9082,0,0.6727,0.7966,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4312,8549.0898,5452.7734,6221.8359,0,14001.8633,0,0,0.1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1461,0.051700,0.009300,0.082600,0.009100,0.060100,0.001800,0.004700,0.002200,0.019200,0.001300,0.003600,0.023400,0.9085,0.2085,0.8152,0.013700,0.003500,0.4570,0.2693,0.019300,0.000400,0.001900,0.4311,0.4079,0.001000,0.001100,0.001900,0.013100,0.040300,0.3264,0.001000,0.018700,0.001300,0.001100,0.048000,0.016000,0.000200,0,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.092201,0,18,0,0,0.2299,0.3221,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6583,8549.0898,5452.7734,6221.8359,0,14001.8633,0,0,0.1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4305,0.058200,0.011000,0.077400,0.011200,0.068800,0.002100,0.005800,0.003300,0.023400,0.001300,0.004300,0.031300,1.0985,0.2194,0.8448,0.017100,0.003700,0.4129,0.3366,0.022600,0.000500,0.001900,0.1945,0.2899,0.001400,0.000800,0.002000,0.015600,0.041400,0.3831,0.001200,0.019100,0.001400,0.001200,0.045000,0.011100,0.000200,2.4341,0,0,0,0,60,0,0,26,0,0,0,0,2,2,1,2,48,4,96,0,6,8,9,1,1,24,0,24,0,0,3,17,0,0,0,0,0,0,0,0.1112,0,14.5000,0,0,0.2673,0.3785,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7550,8549.8633,5452.7734,6221.8359,0,14002.6367,0,0,0,0,0,0,480,349,0,0.087000,2,0,0,0,0,0,0,0,0,0,0
,0.1463,0.059600,0.011400,0.1310,0.011800,0.058900,0.002000,0.005600,0.003200,0.022800,0.001100,0.004200,0.030100,0.3229,0.2104,0.8520,0.015800,0.003600,0.096100,0.2228,0.015600,0.000500,0.001900,7.3174,7.4197,0.001700,0.000700,0.003700,0.020000,0.046400,0.6018,0.001400,0.020300,0.001400,0.001600,0.5923,0.010900,0.000200,0.061000,0,0,0,0,59,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1525,0,38,0,0,0.4447,0.5972,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3017,8550.2148,5452.7734,6221.8359,0,14002.9883,0,0,0,7.1090,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.9434,0.056200,0.011400,0.075800,0.011000,0.071100,0.001800,0.005700,0.003500,0.022900,0.001000,0.004400,0.030000,1.7810,0.2206,0.8051,0.014800,0.003400,0.4921,0.3047,0.017400,0.000400,0.001800,0.2330,0.3195,0.001400,0.001000,0.001700,0.014700,0.037600,0.6746,0.001100,0.017500,0.001300,0.001100,0.042100,0.010500,0.000100,2.0660,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,2,48,4,96,0,6,12,12,2,6,626,0,26,0,0,3,24,0,0,0,0,0,0,0,0.1298,0,8.5000,5.6162,0,0.7013,0.8311,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3725,8550.2227,5452.7734,6221.8359,0,14002.9961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1610,0.076200,0.011700,0.081300,0.011700,0.057100,0.007000,0.006100,0.003000,0.028400,0.000900,0.004600,0.027800,0.6696,0.2018,0.8764,0.012800,0.003200,0.1402,0.2331,0.020300,0.000500,0.059300,0.2295,0.3243,0.001100,0.000700,0.002300,0.014800,0.044700,0.7396,0.001000,0.020300,0.001400,0.001200,0.049400,0.012800,0.000400,0,0,0,0,0,60,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,2,4,0,0,400,0,0,1,0,1,5,0,0,0,0,0,0,0,0.1299,0,36.5000,2.9180,0,0.7040,0.8339,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0747,8550.2383,5452.7773,6221.8359,0,14003.0156,0,0,0,0,0,0,508,378,0,0.086000,0,0,0,0,0,0,0,0,0,0,0
,4.3098,0.058800,0.012100,0.081300,0.011500,0.076100,0.002100,0.005800,0.003300,0.022900,0.001100,0.004200,0.030600,0.7798,0.2074,0.8244,0.015200,0.003400,0.4066,0.3020,0.015800,0.000500,0.002400,0.2710,0.3670,0.001400,0.000700,0.002200,0.015200,0.056700,0.3568,0.001100,0.018400,0.001300,0.001300,0.2605,0.010900,0.000200,2.3915,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,2,48,4,96,0,6,9,10,1,1,22,0,22,0,0,3,18,0,0,0,0,0,0,0,0.1121,0,16.5000,0,0,0.2405,0.3526,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5288,8550.3633,5452.7773,6221.8359,0,14003.1406,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
,0.1673,0.064900,0.012200,0.085800,0.013400,0.071500,0.002300,0.006700,0.002900,0.025000,0.001300,0.004500,0.029800,0.6676,0.2221,0.9173,0.015000,0.003100,0.1298,0.2527,0.018100,0.000700,0.002000,0.2643,0.3632,0.001300,0.001000,0.002700,0.016300,0.047000,0.5971,0.001400,0.022000,0.001500,0.001600,0.053200,0.014000,0.000200,0.028200,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1434,0,37.5000,0,0,0.4487,0.5921,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0050,8550.3008,5452.8398,6221.8359,0,14003.1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.2021,0.055200,0.014600,0.084700,0.012200,0.063600,0.001800,0.005100,0.003100,0.020900,0.001100,0.003900,0.033200,0.9212,0.2421,0.8355,0.015500,0.003600,0.4508,0.3121,0.016400,0.000600,0.001800,1.3379,1.3048,0.001400,0.000700,0.002800,0.018200,0.044100,0.8521,0.004300,0.018700,0.001400,0.001100,0.043400,0.011300,0.000100,2.1244,0,0,0,0,62,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,6,10,10,0,71,34,0,26,1,0,2,20,0,0,0,0,0,0,0,0.1921,0,38.5000,0,0,0.6557,0.8478,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9837,8550.3008,5452.8398,6221.8359,0,14003.1406,0,0,0.1267,0,2,0,468,353,0,0.085900,0,0,0,0,0,0,0,0,0,0,0
