EVENTS,Exclusive/AllWorkers/Physics,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Generic_RepNotifies,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,GuLiCommanderHealthBars/GameThread/UpdateInstances,MassEntities/GameThread/BatchedCommand,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,GuLiCommanderHealthBars/VisibleInstances,MassEntitiesCounters/BatchedCommand,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderHealthBarRenderer,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/StartPhysicsTick,Ticks/MassProcessingPhase,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,Networking/GameThread/FastArray_Apply,Exclusive/GameThread/EventWait/PrePhysics,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiStrongholdNetworkPresentationComponent,Exclusive/GameThread/EventWait,FMsgLogf/FMsgLogfCount
,0.2210,0.006200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033900,0.010300,0.081800,0.010300,1.1259,0.028700,0.1976,0.1857,0,0.001100,0.003800,0.025100,0.3147,0.4444,0.1291,0.003900,0.066600,0.039600,0.2888,0.023400,0.000500,0.002000,0.064300,0.017300,0.030400,0.005600,0.072500,0.8981,0.028000,0.1482,0.046700,0.076800,0.002700,0.020400,0.001400,0.005900,0.001400,0.009200,0.033000,0.048900,0.005900,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1813,0.045325,4,0.011500,0.064100,16.6461,12024.4023,2470.6680,2439.3711,0,14495.0703,0,0,0,0,0,16.6667,0.4752,28.8452,0,0,0,0,0,0,0,0,0,0,0
,0.2608,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046000,0.010400,0.078400,0.011100,0.9284,0.025600,0.4865,0.020200,0.3317,0.001100,0.004500,0.028200,0.3394,0.4743,0.1397,0.004400,0.058100,0.040000,0.3001,0.019600,0.000600,0.002100,0.059800,0.014100,0.027000,0.006600,0.067100,0.7001,0.024100,0.1528,0.041000,0.073300,0.001900,0.018200,0.001500,0.005900,0.001600,0.016600,0.038700,0.044900,0.004900,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1857,0.046425,4,0.010900,0.071300,16.9326,12024.3594,2470.6680,2439.3711,0,14495.0703,0,0,0,0,0,16.6667,0.4960,28.9983,0,0,0.005800,0,0,0,0,0,0,0,0
,0.2716,0.005800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038200,0.010300,0.087500,0.011000,1.1204,0.035600,0.056700,0,0,0.001100,0.004600,0.041300,0.3184,0.5130,0.1532,0.003400,0.056000,0.036000,0.2756,0.026700,0.000600,0.002100,0.075500,0.015600,0.034700,0.005900,0.068600,0.8625,0.037300,0.1429,0.043500,0.074700,0.002600,0.021400,0.001300,0.005900,0.001600,0.017100,0.039700,0.047100,0.005100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1817,0.045425,4,0.009800,0.059800,16.1575,12024.3594,2470.6680,2439.3711,0,14495.0273,0,0,0,0,0,16.6667,0.4690,29.4991,0,0,0,0,544,383,0,0.1200,0,0,0
,0.2287,0.005100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053500,0.011800,0.084100,0.012100,0.9476,0.034000,0.1481,0,0.2337,0.000900,0.004400,0.025700,0.3701,0.4982,0.1380,0.005000,0.059500,0.040400,0.2737,0.022100,0.000500,0.002100,0.066600,0.018100,0.031700,0.006400,0.065400,0.7144,0.025600,0.1467,0.046600,0.083000,0.002300,0.021800,0.001500,0.006400,0.001500,0.008400,0.031500,0.046900,0.004900,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222,0.055550,4,0.049100,0.066100,16.8232,12024.3594,2470.6719,2439.3711,0,14495.0312,0,0,0,0,0,16.6667,0.4879,29.7894,0,0,0,0,0,0,0,0,0,0,0
,0.2457,0.006400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031800,0.012400,0.080900,0.011600,1.3001,0.030400,0.080500,0,0.016100,0.001000,0.004200,0.027600,0.3188,0.4732,0.1332,0.004400,0.054600,0.049100,0.2807,0.035000,0.000400,0.001800,0.065300,0.014800,0.031800,0.005300,0.1028,1.0319,0.034600,0.1853,0.049500,0.093400,0.002600,0.020400,0.001400,0.005900,0.001500,0.042900,0.068400,0.046200,0.004900,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1747,0.043675,4,0.011200,0.060500,16.7549,12024.3594,2470.6719,2439.3711,0,14495.0312,0,0,0,0,0,16.6667,0.4910,29.1411,0,0,0,0,0,0,0,0,0,0,0
,0.2588,0.004900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053200,0.013200,0.083200,0.013600,0.9668,0.033300,0.1017,0,0,0.001200,0.004500,0.030400,0.3812,0.5248,0.1472,0.004600,0.065600,0.041800,0.2918,0.023900,0.000500,0.1122,0.070300,0.017200,0.043300,0.007100,0.078000,0.7254,0.025600,0.1576,0.043300,0.070400,0.002200,0.020100,0.001300,0.005500,0.001400,0.017000,0.039200,0.059100,0.005300,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262,0.056550,4,0.047000,0.071700,16.5442,12024.5273,2470.6719,2439.3711,0,14495.0312,0,0,0,0,0,16.6667,0.4099,28.7499,0,0,0,0,510,382,0,0.1089,0,0,0
,0.1947,0.007300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053400,0.012400,0.083300,0.011400,1.1536,0.028000,0.2007,0.1841,0,0.001100,0.003900,0.027100,0.3112,0.6737,0.1524,0.005100,0.059600,0.038800,0.2313,0.026200,0.000400,0.002000,0.065200,0.016100,0.029300,0.005400,0.073900,0.9066,0.029900,0.1668,0.044000,0.074800,0.002100,0.018900,0.001500,0.005900,0.001600,0.008500,0.032100,0.051200,0.005400,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1855,0.046375,4,0.011100,0.066300,17.0096,12025.1602,2470.6719,2439.3711,0,14495.1992,0,0,0,0,0,16.6667,0.5038,28.9042,0,0,0,0,0,0,0,0,0,0,0
,0.2295,0.006200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040200,0.010300,0.081200,0.009600,0.9239,0.025400,0.6192,0.017500,0.5508,0.000800,0.003600,0.025100,0.3367,0.5143,0.1361,0.004100,0.052600,0.036400,0.3197,0.020100,0.000500,0.001800,0.060300,0.014500,0.027400,0.005300,0.067400,0.6963,0.025000,0.1494,0.045600,0.085000,0.002300,0.020500,0.001500,0.006200,0.001500,0.017900,0.040400,0.048100,0.005300,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1857,0.046425,4,0.041900,0.057300,17.1294,12025.1602,2470.6719,2439.3711,0,14495.8320,0,0,0,0,0,16.6667,0.5016,29.4363,0,0,0.008200,0,544,377,0,0.1328,0,0,0
,0.2069,0.006400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031600,0.010600,0.082800,0.010800,0.9450,0.027100,0.048300,0,0,0.000900,0.003700,0.024200,0.3226,0.4995,0.1341,0.004200,0.057600,0.036300,0.2419,0.026800,0.000400,0.001900,0.069500,0.016800,0.030700,0.006100,0.065500,0.7300,0.024200,0.1419,0.043300,0.069700,0.002100,0.019500,0.001300,0.006900,0.001500,0.015700,0.038000,0.047300,0.005300,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1610,0.040250,4,0.008700,0.059200,15.4450,12026.2500,2470.6719,2439.3711,0,14495.8320,0,0,0,0,0,16.6667,0.4972,29.1047,0,0,0,0,0,0,0,0,0,0,0
,0.2012,0.005200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043400,0.011800,0.085400,0.011000,0.9939,0.028700,0.1068,0,0,0.001100,0.003600,0.026300,0.3714,0.4658,0.1258,0.003800,0.048500,0.034500,0.2122,0.018700,0.000400,0.001900,0.086500,0.014000,0.026000,0.005400,0.069000,0.7478,0.027100,0.1501,0.055600,0.1119,0.002600,0.026700,0.001500,0.007800,0.001700,0.009900,0.036500,0.051300,0.005500,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1160,0.029000,4,0.007700,0.052300,16.8277,12026.4766,2470.6719,2439.3711,0,14496.9219,0,0,0,0,0,16.6667,0.3184,29.2449,0,0,0,0,0,0,0,0,0,0,0
,0.1927,0.007400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026700,0.011600,0.079100,0.010000,0.9829,0.028800,0.093400,0,0.1657,0.001000,0.004300,0.1193,0.3281,0.5390,0.1090,0.004400,0.058100,0.039500,0.2496,0.018500,0.000400,0.001900,0.064800,0.015200,0.029500,0.005800,0.066600,0.7482,0.026100,0.1531,0.045300,0.071200,0.002200,0.020500,0.001300,0.006100,0.001500,0.017300,0.038900,0.045900,0.005100,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2386,0.059650,4,0.050600,0.071800,16.8746,12026.4180,2470.6719,2439.3711,0,14497.1484,0,0,0,0,0,16.6667,0.3947,29.8652,0.004300,2,0,0,0,0,0,0,0,0,0
,0.2798,0.005800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045900,0.012700,0.077000,0.010900,0.9972,0.028800,0.2176,0,0.1661,0.000800,0.005800,0.028600,0.3689,0.4393,0.1494,0.003900,0.078800,0.038200,0.3227,0.022900,0.000400,0.044300,0.057900,0.014500,0.027200,0.005200,0.087300,0.7541,0.058400,0.1443,0.055100,0.064300,0.002000,0.018500,0.001300,0.005900,0.001200,0.016000,0.038000,0.048700,0.005000,0.000100,0,0,63,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1367,0.034175,4,0.012400,0.080200,16.8465,12026.4766,2470.6719,2439.3711,0,14497.0898,0,0,0,0,0,16.6667,0.4615,28.9678,0.003600,2,0,0,508,387,0,0.1098,1,0,0
,0.2134,0.006400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043200,0.012100,0.085100,0.019500,1.1142,0.029600,0.2051,0.1844,0,0.001000,0.003700,0.024400,0.2913,0.5083,0.1324,0.003900,0.055200,0.037100,0.1896,0.023200,0.000500,0.001800,0.064200,0.015200,0.028700,0.005400,0.072800,0.8800,0.028000,0.1559,0.045000,0.074600,0.002100,0.021000,0.001400,0.006200,0.001500,0.009400,0.050400,0.050400,0.005600,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1878,0.046950,4,0.041700,0.057400,16.5974,12026.6875,2470.6719,2439.3711,0,14497.1484,0,0,0,0,0,16.6667,0.4910,28.7417,0.003600,1,0,0,0,0,0,0,0,0,0
,0.2378,0.005400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045500,0.011200,0.081200,0.010700,0.9059,0.025800,0.4623,0.018500,0.2930,0.000800,0.003400,0.025100,0.3311,0.4513,0.1530,0.004400,0.053600,0.039700,0.2683,0.017900,0.000400,0.001700,0.057300,0.015000,0.028000,0.005500,0.065500,0.6857,0.023700,0.1424,0.048800,0.073300,0.008200,0.018700,0.001300,0.005300,0.001300,0.016300,0.036600,0.055800,0.004300,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087100,0.021775,4,0.006700,0.062700,16.9296,12026.6875,2470.6719,2439.3711,0,14497.3594,0,0,0,0,0,16.6667,0.4327,29.1755,0,0,0.005800,0,0,0,0,0,0,0,0
,0.1970,0.006600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043400,0.011700,0.085400,0.011300,0.9304,0.026100,0.027600,0,0,0.001100,0.003900,0.025600,0.2874,0.5460,0.1509,0.004900,0.053200,0.034700,0.1788,0.018800,0.000400,0.001700,0.058200,0.013700,0.025400,0.005500,0.068700,0.7123,0.024800,0.1452,0.042800,0,0.001700,0.019300,0.001200,0.005500,0.001200,0.018200,0.041100,0.061800,0.005300,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2065,0.051625,4,0.047300,0.055100,15.7926,12026.6562,2470.6719,2439.3711,0,14497.3594,0,0,0,0,0,16.6667,0.4601,28.5064,0,0,0,0,550,388,0,0.1018,0,0,0
,0.2422,0.005300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046200,0.012200,0.078300,0.010800,0.9576,0.030300,0.1355,0,0.2243,0.000800,0.003900,0.024200,0.3370,0.4689,0.1470,0.004100,0.058400,0.038200,0.2682,0.020600,0.000700,0.001900,0.071100,0.015800,0.029000,0.005800,0.067000,0.7349,0.025500,0.1473,0.043000,0.074300,0.002400,0.019900,0.001400,0.006100,0.001600,0.008600,0.031500,0.047600,0.005600,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1837,0.045925,4,0.011300,0.064900,17.1586,12026.6562,2470.6719,2439.3711,0,14497.3281,0,0,0,0,0,16.6667,0.3813,29.6726,0,0,0,0,0,0,0,0,0,0,0
,0.1936,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048500,0.012000,0.078600,0.010700,0.9669,0.027700,0.1320,0,0.2198,0.000600,0.003400,0.024200,0.3637,0.4656,0.096900,0.004300,0.057300,0.040800,0.2405,0.026900,0.000300,0.002000,0.066900,0.016600,0.029800,0.005900,0.073500,0.7376,0.029300,0.1530,0.046300,0.075800,0.002400,0.021000,0.001500,0.006000,0.001500,0.018100,0.038800,0.047300,0.005000,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2004,0.050100,4,0.011700,0.068700,16.6323,12026.7188,2470.6719,2439.3711,0,14497.3281,0,0,0,0,0,16.6667,0.5012,29.2184,0,0,0,0.007700,0,0,0,0,0,0,0
,0.3487,0.005700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041600,0.012800,0.082500,0.011300,0.8985,0.029800,0.052400,0,0,0.001000,0.003800,0.027400,0.3416,0.5150,0.1434,0.004200,0.055900,0.038900,0.4606,0.019600,0.000500,0.046500,0.062900,0.017100,0.028800,0.005200,0.066100,0.6744,0.024300,0.1422,0.045700,0.071500,0.002600,0.019600,0.001300,0.006100,0.001700,0.031000,0.054000,0.046000,0.005700,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2054,0.051350,4,0.034900,0.066500,16.6333,12026.8750,2470.6719,2439.3711,0,14497.3906,0,0,0,0,0,16.6667,0.4453,28.7620,0.004100,1,0,0,510,382,0,0.2820,0,0,0
,0.2243,0.005300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052900,0.012000,0.079000,0.012700,1.1401,0.029200,0.1990,0.1890,0,0.001000,0.004300,0.026000,0.3193,0.5284,0.1442,0.004600,0.061900,0.043200,0.2660,0.025600,0.000700,0.002100,0.068300,0.017300,0.031100,0.006000,0.073200,0.9160,0.025800,0.1481,0.045700,0.084200,0.002200,0.020100,0.001500,0.005800,0.001400,0.1200,0.1560,0.051100,0.005400,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1928,0.048200,4,0.011400,0.070600,17.1608,12026.8672,2470.6719,2439.3711,0,14497.5469,0,0,0,0,0,16.6667,0.4908,29.4042,0,0,0,0,0,0,0,0,0,0,0
,0.3127,0.004900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045600,0.010100,0.079600,0.010100,0.9807,0.028600,0.5680,0.017400,0.5207,0.000800,0.004200,0.026500,0.3632,0.4807,0.1314,0.004300,0.052200,0.038900,0.3550,0.022400,0.000400,0.002200,0.070400,0.017400,0.033500,0.006500,0.066000,0.7548,0.025300,0.1454,0.065300,0.081900,0.002400,0.020300,0.001400,0.006500,0.001500,0.017200,0.039700,0.048200,0.004800,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2399,0.059975,4,0.056700,0.061800,17.1423,12026.8047,2470.6719,2439.3711,0,14497.5391,0,0,0,0,0,16.6667,0.4750,29.0451,0.010500,2,0.008700,0,534,340,0,0.1082,0,0,0
