EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,FMsgLogf/FMsgLogfCount,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/FlushNet,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/FixedStep,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Pathfinding,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush
,0.055600,0.2586,0.013500,0.1132,0.013100,0.1586,0.078300,0.002300,0.007600,0,0,0,0,0,1013,491,0,0.1311,132.6805,132.7006,0.002100,0.011300,0.044000,28.5833,0.3178,0.3709,0.019700,0.008500,62,0,0,1023,11.3154,0.3296,0.3879,0.016700,0.000800,0.080000,4.4228,4.6596,4.8921,0.002400,0.000500,0.004000,0.023600,0.1240,1.0613,0.001200,0.022000,0.001100,0.001200,0.1034,0.013600,0.000200,26,0,0,0,0,2,2,3,4,50,2,100,0,8,4,4,0,2,29,0,29,2,0,7,8,0,0,0,0,0,0,0,0.2357,0,44,0,0,0.9397,1.1754,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.0392,3620.1797,5552.3320,6290.8594,0,9172.5117,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0,0,0,0
,0.059000,0.5227,0.010000,0.1199,0.013900,0.1412,0.1406,0.001800,0.006500,0,0,0,0,0,1767,855,0,0.1674,119.2041,119.2226,0.002100,0.010900,0.043100,2.4312,0.2605,0.2486,0.015800,0.005000,64,0,0,0,11.4683,0.4806,0.4063,0.017100,0.001000,0.075000,11.9681,12.2381,13.2558,0.002000,0.000900,0.004800,0.024000,0.056500,1.7427,0.005600,0.021900,0.001400,0.001800,0.1625,0.016800,0.000100,52,0,0,0,0,2,2,3,3,50,2,102,0,6,8,8,0,84,68,0,56,2,0,6,16,0,0,0,0,0,0,0,0.3574,0,46,0.9424,0,1.7842,2.1416,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.6387,3586.0898,5552.3945,6290.8594,0,9138.4844,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,8.8093,0.097200,0,0,0
,0.068600,0.4123,0.012600,0.1445,0.017300,0.1467,0.071800,0.001500,0.005800,0,0,0,0,0,1478,1010,0,0.1706,138.7737,138.7912,0.001700,0.012200,0.044400,44.2067,0.3661,0.2737,0.015800,0.007600,64,0,0,1050,12.5433,0.5565,0.4741,0.028800,0.000900,0.1000,6.6986,8.1999,8.1816,0.003000,0.000900,0.005100,0.028200,0.077700,1.4433,0.002500,0.033400,0.001900,0.002000,0.4896,0.016400,0.000200,26,0,0,0,0,2,2,3,4,50,2,100,0,10,4,4,0,6,30,0,28,2,0,7,8,0,0,0,0,0,0,0,0.3043,0,46,0,0,1.3048,1.6091,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.7282,3503.2344,5552.5859,6290.8594,0,9055.8203,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0.4101,0,0,0
,0.065900,0.4268,0.015000,0.1512,0.016800,0.2065,0.1609,0.002800,0.008900,0,0,0,0,0,1894,376,0,0.2415,160.7545,160.7796,0.002100,0.012300,0.041000,2.0650,0.2859,0.6828,0.016500,0.004900,64,0,0,0,12.2304,0.5303,0.3436,0.028100,0.000800,0.1021,11.3141,11.6631,12.4493,0.002900,0.001000,0.006400,0.030200,0.3022,1.3147,0.001600,0.032600,0.001100,0.001500,0.1643,0.009300,0.000200,52,0,0,0,0,2,2,3,4,50,2,100,0,10,8,8,0,15,64,0,56,2,0,7,16,0,0,0,0,0,0,0,0.2985,0,46,0,0,1.1830,1.4815,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.1150,3401.7227,5552.6484,6290.8594,0,8954.3711,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,9.3643,0.2012,0,0,0
,0.061900,0.2432,0.007500,0.1228,0.014000,0.1502,0.1003,0.001800,0.006800,0,0,0,0,0,1222,639,0,0.2987,165.6300,165.6480,0.002100,0.013100,0.052200,29.9960,0.4040,1.0419,0.019900,0.006400,62,0,0,1063,7.3873,0.3169,0.4565,0.029100,0.000700,0.083300,12.6409,14.4245,13.1835,0.002300,0.000900,0.004600,0.023200,0.072600,0.8678,0.001700,0.022500,0.001400,0.002100,0.1188,0.015000,0.000100,26,0,0,0,0,2,2,3,4,50,2,100,0,8,4,4,0,4,30,0,30,2,0,7,8,0,0,0,0,0,0,0,0.2079,0,44,0,0,0.7649,0.9728,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.7346,3307.7578,5552.8359,6290.8594,0,8860.5938,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,1.4647,0,0,0
,0.067700,0.4154,0.014300,0.1655,0.019300,0.1634,0.1253,0.002400,0.020800,0,0,0,0,0,1880,768,0,0.6592,184.2981,184.3324,0.002000,0.011500,0.048400,2.2963,0.3428,0.9318,0.019400,0.005700,64,0,0,1,8.8106,0.5010,0.3677,0.032500,0.000600,0.090300,18.9169,19.6387,20.5968,0.002200,0.000900,0.004800,0.022200,0.1456,1.5367,0.005100,0.034100,0.001800,0.001900,0.9792,0.016100,0.000400,52,0,0,0,0,2,2,4,4,50,2,100,0,8,8,8,0,50,61,0,57,2,0,8,16,0,0,0,0,0,0,0,0.2950,0,46,0,0,1.4328,1.7278,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.2962,3215.1641,5552.8984,6290.8594,0,8768.0625,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,5.5610,0.1796,0,0,0
,0.081300,0.6794,0.011400,0.1581,0.022400,0.2158,0.1752,0.002600,0.009800,0,0,0,0,0,1532,1217,0,0.3336,190.2094,190.2370,0.002000,0.010300,0.044300,39.3304,0.4204,0.2866,0.014400,0.006800,65,0,0,1058,12.2069,0.6977,0.3743,0.025500,0.000600,0.087200,13.6314,13.8959,14.1326,0.003500,0.001300,0.005700,0.030700,0.071900,2.5284,0.009100,0.035300,0.001400,0.002200,0.1787,0.019700,0.000400,26,0,0,0,0,2,2,3,4,50,2,102,0,8,9,11,1,40,1036,0,30,2,0,7,18,0,0,0,0,0,0,0,0.4036,0,29,9.3467,0,2.9851,3.3887,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,65,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.1812,3114.6445,5553.2109,6290.8594,0,8667.8555,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0,0,1,0
,0.077200,0.4576,0.017200,0.1623,0.022000,0.2664,0.1587,0.003100,0.010400,0,0,0,0,0,5533,109,0,0.4642,48.5513,48.5801,0.002000,0.015200,0.048100,2.9057,0.4763,0.4146,0.033300,0.007700,64,0,0,0,8.9537,0.7132,0.3950,0.040700,0.001000,0.092500,17.1484,17.5494,18.8530,0.005000,0.078500,0.005900,0.026600,0.088800,1.1755,0.002600,0.037300,0.001700,0.005200,0.1846,0.020300,0.000200,52,0,0,0,0,2,2,4,5,50,2,100,0,10,7,8,1,5,51,0,49,2,0,8,14,0,0,0,0,0,0,0,0.2573,0,22.5000,0,0,1.0343,1.2916,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.9595,3090.6133,5553.2109,6290.8594,0,8643.8242,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,5.2800,0,8,0,0
,0.072500,0.3692,0.014700,0.1623,0.022000,0.2372,0.1040,0.002100,0.007300,0,0,0,0,0,1243,1331,0,0.1695,69.2406,69.2615,0.002400,0.012700,0.051500,44.1439,0.4684,0.4479,0.030000,0.008700,62,0,0,1132,5.4337,0.5661,0.4691,0.018300,0.000600,0.082800,6.3774,7.8103,7.8830,0.002700,0.000700,0.004100,0.021200,0.1397,1.3229,0.004600,0.035300,0.001800,0.005700,0.2026,0.014300,0.000100,26,0,0,0,0,2,2,3,4,50,2,100,0,10,4,4,0,16,32,0,28,2,0,6,8,0,0,0,0,0,0,0,0.2512,0,46,0,0,1.2245,1.4757,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.7784,3048.4648,5553.5859,6290.8594,0,8602.0508,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0.2910,0,0,0
,0.070700,0.7193,0.010500,0.1644,0.022700,0.1939,0.096000,0.002700,0.009700,0,0,0,0,0,1736,176,0,0.3026,77.6650,77.6885,0.001900,0.016100,0.069700,3.2369,0.4869,1.0512,0.026900,0.009300,64,0,0,0,13.9656,0.7835,0.4315,0.030800,0.000800,0.1275,4.9264,5.4700,5.5307,0.002500,0.001400,0.006400,0.034000,0.070300,1.5518,0.007000,0.041100,0.001800,0.002800,0.5282,0.013800,0.000300,52,0,0,0,0,2,2,2,3,50,2,102,0,8,8,9,0,40,60,0,54,2,0,5,17,0,0,0,0,0,0,0,0.3141,0,45,0.9121,0,1.5725,1.8866,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.5846,3015.6992,5553.6484,6290.8594,0,8569.3477,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,9.0911,0.2135,0,0,0
,0.070600,0.2534,0.013300,0.1422,0.017500,0.1833,0.072000,0.002200,0.007200,0,0,0,0,0,2499,168,0,0.2740,108.3813,108.4028,0.002300,0.011700,0.058000,2.7043,0.3183,0.6720,0.016400,0.008400,62,0,0,0,7.6526,0.3299,0.5413,0.026100,0.000700,0.081900,6.3252,8.4845,7.9386,0.002100,0.000900,0.005700,0.025900,0.058600,0.9066,0.002000,0.025300,0.001400,0.002100,0.1341,0.013500,0.000100,26,0,0,0,0,2,2,3,3,50,2,100,0,10,3,3,0,6,28,0,28,2,0,6,6,0,0,0,0,0,0,0,0.2079,0,42,0,0,0.8008,1.0087,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.5078,2968.7578,5553.7109,6290.8594,0,8522.4688,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,4.3860,1.7993,0,0,0
,0.068000,0.4175,0.013800,0.1351,0.017100,0.1168,0.088300,0.002000,0.006900,0,0,0,0,0,364,147,0,0.1303,95.6618,95.6806,0.001900,0.010400,0.040900,1.9040,0.3154,0.7420,0.018700,0.006500,64,0,0,0,10.6915,0.5022,0.5387,0.028700,0.000500,0.1138,11.1782,13.2711,11.7772,0.003100,0.000900,0.005600,0.025800,0.1964,1.0300,0.001900,0.026300,0.001400,0.002000,0.1264,0.016600,0.000200,52,0,0,0,0,2,2,2,3,50,2,100,0,10,5,6,0,4,54,0,54,3,0,5,11,0,0,0,0,0,0,0,0.2441,0,45,0,0,0.9784,1.2225,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.0021,2922.4297,5553.7109,6290.8594,0,8476.1406,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,8.0037,1.7929,0,0,0
,0.078000,0.3676,0.012200,0.1789,0.019000,0.1292,0.1020,0.002300,0.007600,0,0,0,0,0,1287,965,0,0.2720,101.4483,101.4691,0.002100,0.013500,0.050600,29.9328,0.4985,0.7190,0.020700,0.007500,62,0,0,1071,9.5812,0.4292,0.3805,0.024300,0.000800,0.080800,7.9963,8.5098,9.4796,0.002900,0.001300,0.005900,0.029500,0.067800,1.6211,0.002700,0.029300,0.001500,0.001700,0.8747,0.019500,0.000200,26,0,0,0,0,2,2,3,3,48,4,100,0,6,4,4,0,20,35,0,29,3,0,6,8,0,0,0,0,0,0,0,0.3434,0,44,0,0,1.4948,1.8382,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.0745,2862.6680,5554.0859,6290.8594,0,8416.7539,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0.1577,0,0,0
,0.078900,0.6578,0.014300,0.1852,0.019300,0.1862,0.098800,0.002500,0.007100,0,0,0,0,0,1918,454,0,0.1776,116.2268,116.2493,0.001700,0.010700,0.042800,2.0609,0.2842,0.9006,0.015600,0.007000,64,0,0,0,11.1910,0.7076,0.4078,0.031900,0.001300,0.081700,6.7036,7.0214,7.3289,0.003300,0.001300,0.007200,0.034800,0.084900,2.4295,0.008100,0.035600,0.001800,0.002500,0.5477,0.016200,0.000300,52,0,0,0,0,2,2,2,3,50,2,100,0,6,9,11,0,74,463,0,55,2,0,5,19,0,0,0,0,0,0,0,0.4231,0,45,4.7559,0,2.7017,3.1248,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.1221,2843.0117,5554.0859,6290.8594,0,8397.0977,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,8.2510,0,0,0,0
,0.068300,0.4052,0.011800,0.1396,0.017600,0.1534,0.1312,0.002600,0.008200,0,0,0,0,0,3127,120,0,0.2079,132.5732,132.5969,0.001800,0.010800,0.041000,2.4856,0.3219,1.0803,0.021800,0.006100,62,0,0,0,10.0574,0.5093,0.6095,0.055500,0.000900,0.1153,14.8593,15.1821,16.4712,0.003700,0.001200,0.006000,0.030900,0.063100,1.7916,0.001900,0.029700,0.001400,0.001700,0.1632,0.015400,0.000300,26,0,0,0,0,2,2,2,3,50,2,100,0,10,6,6,1,12,631,0,29,2,0,5,12,0,0,0,0,0,0,0,0.2976,0,28.5000,5.8369,0,2.0604,2.3580,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.3091,2775.9141,5554.1484,6290.8594,0,8330.0625,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,6.6708,0,0,0,0
,0.066800,0.2624,0.015100,0.1204,0.016400,0.1822,0.1259,0.003100,0.009700,0,0,0,0,0,3926,150,0,0.4022,132.7940,132.8216,0.001400,0.009900,0.039900,1.9730,0.2773,1.2267,0.019200,0.008500,64,0,0,0,11.5677,0.4036,0.3038,0.031000,0.000900,0.095200,6.2818,6.6046,6.8867,0.002100,0.000800,0.005300,0.023300,0.048600,0.6319,0.001200,0.020500,0.001800,0.001900,0.1456,0.017400,0.000100,52,0,0,0,0,2,2,3,4,50,2,100,0,10,7,7,1,5,55,0,53,2,0,7,14,0,0,0,0,0,0,0,0.1753,0,22.5000,0,0,0.5222,0.6975,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.5593,2741.8945,5554.1484,6290.8594,0,8296.0430,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,8.5062,0,2,0,0
,0.087800,0.3394,0.015200,0.1671,0.021200,0.1985,0.1091,0.004000,0.009100,0,0,0,0,0,1197,761,0,0.2146,142.1950,142.2239,0.001700,0.010900,0.043800,30.7247,0.3714,2.0259,0.021100,0.008700,64,0,0,998,10.7217,0.3649,0.5394,0.033100,0.001500,0.1318,11.3585,12.6410,13.8910,0.002900,0.001000,0.006800,0.028900,0.1352,1.1060,0.001900,0.025900,0.001400,0.002200,0.3643,0.015100,0.000200,26,0,0,0,0,2,2,3,4,50,2,100,0,10,5,5,0,11,29,0,29,2,0,7,10,0,0,0,0,0,0,0,0.2683,0,46,2.0361,0,1.1540,1.4223,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.5217,2711.6367,5554.3984,6290.8594,0,8266.0352,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0.1967,0,0,0
,0.063000,0.3614,0.012500,0.1290,0.016900,0.1456,0.1141,0.002400,0.007500,0,0,0,0,0,1989,636,0,0.2235,150.9087,150.9295,0.002200,0.012200,0.042200,2.4224,0.4122,1.2601,0.015300,0.006800,62,0,0,0,12.1381,0.4815,0.6181,0.067600,0.001800,0.1817,15.7227,16.4183,16.4470,0.002100,0.000800,0.005100,0.024500,0.1346,0.9817,0.001900,0.031700,0.001400,0.002100,0.1769,0.013500,0.000300,52,0,0,0,0,2,2,3,4,50,2,100,0,8,8,8,0,6,56,0,56,2,0,6,16,0,0,0,0,0,0,0,0.2050,0,44,0,0,0.8949,1.0999,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.5345,3436.7148,5554.3984,6290.8594,0,8991.1133,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,8.8181,0.3503,0,0,0
,0.070700,0.3502,0.010700,0.1284,0.017000,0.1465,0.1000,0.002100,0.006700,0,0,0,0,0,1003,1022,0,0.2161,155.1867,155.2058,0.001900,0.014800,0.050200,32.7591,0.4181,1.8324,0.018900,0.009600,64,0,0,1134,7.8232,0.3782,0.4689,0.028900,0.000700,0.079100,11.5358,12.1951,13.1068,0.001900,0.000900,0.005400,0.024000,0.074500,1.2417,0.005200,0.027800,0.001300,0.001700,0.1781,0.014100,0.000100,26,0,0,0,0,2,2,3,4,50,2,102,0,6,5,5,0,78,38,0,30,2,0,7,10,0,0,0,0,0,0,0,0.2477,0,45,1.9111,0,1.3554,1.6031,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.2050,3649.2227,5554.6562,6290.8594,0,9203.8789,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0.1957,0,0,0
,0.062200,0.3262,0.013400,0.1315,0.015300,0.1403,0.094700,0.002700,0.010100,0,0,0,0,0,2245,447,0,0.2051,160.5712,160.5948,0.002100,0.014400,0.048700,1.9150,0.3946,1.8990,0.016500,0.007600,64,0,0,0,6.8655,0.5205,0.3867,0.030800,0.000600,0.083700,11.4907,13.1946,12.1250,0.001900,0.001000,0.005100,0.022900,0.053300,0.9683,0.001600,0.023500,0.001600,0.001500,0.3540,0.015600,0.000300,52,0,0,0,0,2,2,3,4,50,2,100,0,10,9,9,0,9,58,0,56,2,0,7,18,0,0,0,0,0,0,0,0.2139,0,46,2.0293,0,1.0231,1.2370,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.6556,3604.1680,5554.6562,6290.8594,0,9158.8242,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,2.8570,1.2882,0,0,0
,0.072400,0.3415,0.012200,0.1673,0.019700,0.1238,0.072800,0.002000,0.006200,0,0,0,0,0,1085,532,0,0.1751,171.3987,171.4172,0.002500,0.012800,0.049300,32.5258,0.3329,1.5362,0.018100,0.008500,64,0,0,1142,11.8013,0.4591,0.5714,0.031500,0.000700,0.091300,11.4705,12.0931,12.9757,0.003300,0.001100,0.006500,0.040200,0.1627,1.3688,0.002600,0.033000,0.001600,0.002100,0.1882,0.015100,0.000300,26,0,0,0,0,2,2,2,3,50,2,100,0,10,5,5,0,12,31,0,29,2,0,5,10,0,0,0,0,0,0,0,0.2870,0,45,2.0371,0,1.4661,1.7531,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.1793,3547.7422,5554.9688,6290.8594,0,9102.7109,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0.2636,0,0,0
