EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/LogFlush,Exclusive/GameThread/EventWait
,0.064300,0.011800,0.077000,0.011300,0.039700,0.002500,0.008900,0.6146,0.6393,0.001000,0.005500,0.024600,0.2326,0.2117,0.3383,0.009900,0.4603,0.029300,0.001300,0.003300,0.005100,0.1420,0.001500,0.000400,0.000100,0.006400,0.031200,0.000500,0.000900,0.009900,0.000800,0.001200,0.048200,0.011400,0.000100,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9192,1865.2969,5532.1680,6301.5586,0,7397.4648,0,0,1,0.6074,0,0,0,331,298,0,0.070500,0,0,0,0,0
,0.056900,0.009800,0.084700,0.009100,0.024900,0.001900,0.006400,0.5616,0.5806,0.001100,0.004600,0.020800,0.1958,0.1745,0.1655,0.008200,0.2041,0.014500,0.000400,0.001700,0.015600,0.3476,0.001100,0.000800,0,0.006200,0.047500,0.000100,0.001300,0.014100,0.001200,0.001400,0.074300,0.030000,0.000300,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5807,1865.2969,5532.1680,6301.5586,0,7397.4648,0,0,0,0.096900,0,0,0,0,0,0,0,0,0,0,0,0
,0.074400,0.013500,0.072600,0.009400,0.030800,0.004200,0.008200,0.5709,0.5967,0.001300,0.004800,0.036400,0.2746,0.2523,0.3857,0.010000,0.2827,0.019800,0.000600,0.001600,0.003900,0.1490,0.017300,0.000700,0,0.005100,0.067300,0.000300,0.001200,0.010700,0.000800,0.000700,0.050500,0.011300,0.000100,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8069,1865.2969,5532.1680,6301.5586,0,7397.4648,0,0,0,0.6323,0,0,0,0,0,0,0,0,0,0,0,0
,0.061100,0.011700,0.084400,0.010900,0.029600,0.001900,0.006500,0.7496,0.7693,0.001400,0.007100,0.027900,0.2336,0.2467,0.3202,0.010900,0.2230,0.012100,0.000200,0.007300,1.4368,1.5423,0.001600,0.000700,0.000100,0.006000,0.033600,0.000100,0.002000,0.013500,0.000800,0.001100,0.058900,0.013100,0.000200,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8551,1865.2969,5532.1680,6301.5586,0,7397.4648,0,0,1,0.1089,0,1.4332,0,402,305,0,0.067500,0,0,0,0,0
,0.065800,0.010900,0.077000,0.011900,0.029200,0.001700,0.006500,0.5552,0.5744,0.001100,0.005000,0.025200,0.5087,0.2384,0.3474,0.009800,0.3271,0.016600,0.000500,0.002100,0.003800,0.1186,0.001200,0.000700,0.000100,0.005600,0.038500,0.000100,0.001600,0.013400,0.000900,0.001400,0.064500,0.014500,0.000100,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1166,1865.4766,5532.1680,6301.5586,0,7397.6445,0,0,0,0.5008,0,0,0,0,0,0,0,0,0,0,0,0
,0.049200,0.009700,0.062600,0.009600,0.024100,0.001700,0.005900,0.3609,0.3770,0.001000,0.004300,0.017400,0.1646,0.1428,0.2009,0.009800,0.1689,0.014200,0.000400,0.002000,0.003400,0.1011,0.001100,0.000600,0.000100,0.005600,0.027000,0.000100,0.001700,0.010500,0.001000,0.001400,0.047200,0.009500,0.000100,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5638,1865.4492,5532.1680,6301.5586,0,7397.6172,0,0,0,0.1099,0,0,0,0,0,0,0,0,0,0,0,0
,0.056700,0.010600,0.064100,0.010500,0.023500,0.001600,0.005200,0.5780,0.5950,0.001100,0.004400,0.023700,0.2517,0.2312,0.3615,0.010500,0.2011,0.009300,0.000300,0.001600,0.003000,0.091500,0.000900,0.000400,0,0.004400,0.024300,0.000100,0.001100,0.009500,0.001000,0.001100,0.052800,0.011200,0.000200,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2175,1865.5430,5532.1680,6301.5586,0,7397.7109,0,0,1,0.6793,0,0,0,404,305,0,0.046100,0,0,0,0,0
,0.061400,0.011900,0.068300,0.011200,0.025300,0.001800,0.006700,0.5623,0.5812,0.000800,0.004200,0.024300,0.2238,0.2247,0.2968,0.009000,0.2666,0.016900,0.000300,0.002300,0.003200,0.1293,0.001200,0.000600,0.000100,0.005800,0.032100,0.000100,0.001300,0.012800,0.000900,0.001200,0.057900,0.012300,0.000300,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2122,1868.2344,5532.1680,6301.5586,0,7400.4023,0,0,0,0.1098,0,0,0,0,0,0,0,0,0,0,0,0
,0.063500,0.011200,0.057700,0.007700,0.017700,0.001300,0.005600,0.5089,0.5242,0.000800,0.006400,0.031400,0.2699,0.2376,0.3429,0.022400,0.3260,0.011500,0.000500,0.001400,0.002800,0.087100,0.000800,0.000500,0,0.003500,0.020300,0.000100,0.000400,0.010200,0.000700,0.000800,0.042500,0.010100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4413,1868.2617,5532.1680,6301.5586,0,7400.4297,0,0,0,0.6277,0,0,0,0,0,0,0,0,0,0,0,0
,0.082400,0.010200,0.077600,0.010800,0.027100,0.001900,0.005900,0.5476,0.5668,0.000800,0.004800,0.023500,0.2259,0.2226,0.3098,0.010100,0.2256,0.020000,0.000900,0.009200,1.3101,1.4356,0.001400,0.000500,0.000100,0.005100,0.033400,0,0.001500,0.012200,0.000900,0.001400,0.1433,0.011800,0.000200,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7469,1868.2852,5532.1680,6301.5586,0,7400.4531,0,0,1,0.097800,0,1.3066,0,402,305,0,0.070500,0,0,0,0,0
,0.051100,0.010500,0.085300,0.010100,0.023700,0.001600,0.005900,0.5311,0.5487,0.001200,0.007400,0.024300,0.4774,0.2259,0.3570,0.009100,0.3429,0.017100,0.000500,0.002100,0.003200,0.1313,0.001200,0.000600,0,0.005100,0.048800,0.000100,0.009700,0.013200,0.000900,0.000800,0.059700,0.014200,0.000300,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0861,1868.2852,5532.1680,6301.5586,0,7400.4531,0,0,0,0.6568,0,0,0,0,0,0,0,0,0,0,0,0
,0.059800,0.009300,0.071100,0.010200,0.028200,0.002000,0.007000,0.6432,0.6626,0.001200,0.004700,0.022200,0.2445,0.2414,0.3049,0.009200,0.2227,0.017500,0.000200,0.002300,0.003900,0.1439,0.001500,0.000700,0.000200,0.006400,0.033200,0.000200,0.001500,0.013300,0.001000,0.001600,0.063100,0.012600,0.000100,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5112,1868.2812,5532.1680,6301.5586,0,7400.4492,0,0,0,0.099100,0,0,0,0,0,0,0,0,0,0,0,0
,0.055900,0.012200,0.074000,0.010400,0.032200,0.002300,0.007000,0.6043,0.6249,0.001100,0.012300,0.031100,0.2822,0.1446,0.3601,0.010600,0.3836,0.020400,0.000500,0.002000,0.003400,0.1461,0.001300,0.000500,0.000100,0.011700,0.029400,0,0.001300,0.011600,0.000700,0.001100,0.054300,0.012000,0.000200,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,50,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2429,1868.2812,5532.1680,6301.5586,0,7400.4492,0,0,1,0.6075,0,0,0,404,305,0,0.042000,0,2,0,0,0
,0.062200,0.010100,0.090100,0.014300,0.032100,0.002900,0.006600,0.5461,0.5668,0.001100,0.005700,0.023200,0.2462,0.2104,0.3204,0.009000,0.2547,0.018200,0.000800,0.002300,0.004200,0.1830,0.001600,0.001000,0,0.007200,0.038400,0.000100,0.001900,0.014600,0.001000,0.001500,0.067900,0.014800,0.000400,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5052,1868.2812,5532.1680,6301.5586,0,7400.4492,0,0,0,0.1209,0,0,0,0,0,0,0,0,0,0,0,0
,0.065300,0.011300,0.089400,0.013000,0.034100,0.002500,0.008300,0.6085,0.6319,0.001500,0.005500,0.031400,0.2606,0.2414,0.3220,0.010300,0.3665,0.018100,0.000500,0.002000,0.004600,0.1467,0.001300,0.000500,0.000200,0.005900,0.1653,0,0.001500,0.016600,0.001400,0.001600,0.055300,0.011000,0.000200,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8458,1868.2812,5532.1680,6301.5586,0,7400.4492,0,0,0,0.6397,0,0,0,0,0,0,0,0,0,0,0,0
,0.061400,0.009500,0.1051,0.010700,0.020600,0.002400,0.009400,0.3785,0.3982,0.001000,0.004600,0.019200,0.1599,0.1470,0.1720,0.008000,0.2286,0.011500,0.000500,0.006200,1.5171,1.6834,0.001400,0.000600,0,0.021800,0.037200,0.000200,0.002000,0.020600,0.000900,0.002100,0.056100,0.017200,0.000100,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7302,1868.2891,5532.1680,6301.5586,0,7400.4570,0,0,1,0.096600,0,1.5046,0,402,306,0,0.066100,0,0,0,0,0
,0.074400,0.010700,0.087200,0.014800,0.024600,0.001400,0.006000,0.5915,0.6095,0.001300,0.004500,0.026000,0.5133,0.2553,0.3790,0.010100,0.3388,0.018700,0.000600,0.001900,0.004600,0.5538,0.001200,0.000800,0.000100,0.009900,0.051600,0.000100,0.002200,0.019400,0.001000,0.001500,0.097600,0.016800,0.000500,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7103,1868.2891,5532.1680,6301.5586,0,7400.4570,0,0,0,0.7240,0,0,0,0,0,0,0,0,0,0,0,0
,0.061900,0.011900,0.071900,0.010400,0.030200,0.001600,0.006800,0.6627,0.6848,0.000900,0.006500,0.024800,0.2529,0.2495,0.3131,0.009900,0.1633,0.013800,0.000300,0.001600,0.003500,0.1180,0.000800,0.000400,0.000100,0.004400,0.030300,0.000200,0.001500,0.011900,0.000800,0.001400,0.061000,0.014400,0.000200,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3145,1868.2891,5532.1680,6301.5586,0,7400.4570,0,0,0,0.085700,0,0,0,0,0,0,0,0,0,0,0,0
,0.071600,0.010700,0.1134,0.014800,0.028300,0.001900,0.007800,0.5857,0.6077,0.001400,0.005300,0.025900,0.3738,0.2618,0.8234,0.015900,0.5185,0.034900,0.001400,0.003000,0.007400,0.2198,0.002800,0.001000,0.000100,0.010600,0.079900,0.000200,0.003000,0.017100,0.001000,0.001100,0.078400,0.016200,0.000200,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5477,1868.3203,5532.1680,6301.5586,0,7400.4883,0,0,1,0.9104,0,0,0,404,305,0,0.073300,0,0,0,0,0
,0.075000,0.010800,0.085300,0.011300,0.031400,0.002300,0.007700,0.6688,0.6908,0.001300,0.005600,0.026000,0.2189,0.2798,0.1862,0.010000,0.2232,0.026400,0.000300,0.001900,0.003300,0.1458,0.001600,0.000700,0.000100,0.005300,0.040000,0.000200,0.002100,0.014100,0.000900,0.001500,0.070900,0.016800,0.000400,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4340,1868.5156,5532.1680,6301.5586,0,7400.6836,0,0,0,0.1105,0,0,0,0,0,0,0,0,0,0,0,0
,0.075700,0.015100,0.098400,0.014800,0.030300,0.002200,0.008600,0.7471,0.7706,0.001500,0.019900,0.030000,0.2915,0.3777,0.4005,0.013700,0.3445,0.019200,0.001100,0.002700,0.004700,0.1610,0.001400,0.001000,0.000100,0.006500,0.042600,0.000200,0.002300,0.015000,0.001000,0.001500,0.081300,0.017000,0.000400,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2200,1861.8945,5532.2305,6301.5586,0,7394.1250,0,0,0,0.9903,0,0,0,0,0,0,0,0,0,0,0,0
,0.073600,0.042400,0.1225,0.014300,0.028900,0.001900,0.008100,0.6653,0.6878,0.001500,0.007100,0.025200,0.2464,0.2352,0.4069,0.010200,0.2168,0.015300,0.000400,0.008200,1.3729,1.5126,0.001700,0.000600,0,0.006200,0.064600,0.000200,0.002100,0.018200,0.001000,0.001500,0.063500,0.014500,0.000100,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0256,1859.6992,5532.2305,6301.5586,0,7391.9297,0,0,1,0.1154,0,1.3697,0,402,305,0,0.070400,0,0,0,0,0
,0.067400,0.010900,0.089500,0.013700,0.024800,0.001900,0.007400,0.6197,0.6406,0.000900,0.005300,0.027300,0.7718,0.2626,0.4105,0.011100,0.4759,0.024200,0.001200,0.002400,0.005400,0.1635,0.002100,0.000600,0,0.008700,0.049100,0.000400,0.002600,0.017700,0.000900,0.002000,0.075600,0.017800,0.000200,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3316,1858.5430,5532.2305,6301.5586,0,7390.7734,0,0,0,0.6989,0,0,0,0,0,0,0,0,0,0,0,0
,0.065300,0.013700,0.084600,0.013200,0.026500,0.001700,0.006700,0.5692,0.5881,0.001200,0.004800,0.021700,0.2328,0.2304,0.3705,0.009000,0.2532,0.018500,0.000400,0.002900,0.004000,0.1749,0.001500,0.001000,0.000100,0.007300,0.040100,0.000100,0.002100,0.013500,0.000900,0.001200,0.058400,0.012900,0.000200,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0910,1858.8984,5532.2305,6301.5586,0,7391.1289,0,0,0,0.6302,0,0,0,0,0,0,0,0,0,0,0,0
,0.062900,0.010400,0.090400,0.011300,0.028600,0.002600,0.006500,0.5662,0.5860,0.001300,0.005200,0.024600,0.2719,0.2170,0.2141,0.010100,0.3743,0.027700,0.000500,0.003700,0.004500,0.1770,0.002400,0.000900,0.000100,0.010100,0.047800,0,0.002400,0.016900,0.000900,0.001700,0.069500,0.016200,0.000200,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3224,1858.9727,5532.2305,6301.5586,0,7391.2031,0,0,1,0.1161,0,0,0,404,305,0,0.069000,0,0,0.014000,0,0
,0.2034,0.012100,0.084500,0.014700,0.030900,0.001900,0.007100,0.6033,0.6241,0.001200,0.006600,0.026100,0.2295,0.2313,0.3584,0.009300,0.2378,0.022800,0.000500,0.003100,0.003900,0.1846,0.001700,0.001200,0.000100,0.007400,0.039700,0.000500,0.001900,0.015200,0.001100,0.002900,0.053600,0.011700,0.000200,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7225,1858.9375,5532.2305,6301.5586,0,7391.1680,0,0,0,0.6410,0,0,0,0,0,0,0,0,0,0,0,0
,0.076900,0.014600,0.1112,0.013900,0.1365,0.001600,0.005600,0.3754,0.3943,0.000600,0.004300,0.016400,0.2623,0.3855,0.3405,0.011800,0.2946,0.015800,0.000600,0.002400,1.7401,1.9169,0.003200,0.000800,0.000300,0.010100,0.068700,0.000200,0.018800,0.027600,0.001300,0.001700,0.085700,0.016800,0.000200,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8256,1858.8984,5532.2305,6301.5586,0,7391.1289,0,0,0,0.099200,0,1.7344,0,0,0,0,0,0,0,0,0,0
