EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingShieldComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.1718,0.078800,0.092600,0.009900,0.1533,0.017500,0.068400,0.003700,0.012300,1.7692,1.8013,0.001800,0.007500,0.034800,0.7086,0.2729,0.014200,0.2409,0.004100,0.1734,0,0.2850,0.014100,0.000600,0.034800,7.6618,7.8766,0.001900,0.000900,0.004200,0.019800,0.055300,0.4179,0.002100,0.023500,0.001300,0.001800,0.6619,0.016200,0.000200,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,1,0,0,3,0,0,0,0,0,0,0,0.1092,0,25,0,0,0.3351,0.4443,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1987,11296.3320,5529.0312,6253.7539,0,16825.3633,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,7.4202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.1713,0.068700,0.1393,0.013100,0.1001,0.015700,0.070400,0.002400,0.006900,1.9538,1.9763,0.001800,0.007900,0.034300,2.3273,0.2617,0.013000,0.2654,0.003100,0.3150,1.5417,0.3275,0.014300,0.000700,0.002200,0.2793,0.4864,0.001700,0.000900,0.002300,0.016400,0.045200,0.6269,0.001500,0.021900,0.001500,0.001600,0.098500,0.012100,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,6,6,0,1,313,0,13,0,0,2,6,0,0,0,0,0,0,0,0.097893,0,23,2.7471,0,0.7157,0.8136,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3528,11294.2266,5529.0312,6253.7539,0,16823.2578,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,1081,263,0,0.1263,0,0,0,0,0,0,0,0,0,0
,0.1765,0.070000,0.039700,0.015100,0.1021,0.014600,0.081700,0.002800,0.011800,2.4096,2.4395,0.002200,0.009000,0.047500,0.5682,0.3153,0.019400,0.3692,0.005200,0.070700,0,0.3347,0.014600,0.000600,0.002000,1.3490,1.3558,0.001900,0.000800,0.001900,0.013600,0.039300,0.2790,0.001200,0.019800,0.001300,0.001600,0.097200,0.013300,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.082098,0,23,0,0,0.2253,0.3074,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0379,11293.8359,5529.0938,6253.7539,0,16822.9297,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4146,0.076400,0.049300,0.015000,0.1165,0.017200,0.082000,0.002900,0.008600,1.7363,1.7623,0.001900,0.006800,0.035900,0.4558,0.2656,0.014000,0.2596,0.003300,0.1077,3.7572,0.3128,0.017200,0.000700,0.002600,0.3736,0.4106,0.002000,0.000800,0.002500,0.018400,0.1429,0.3893,0.001500,0.027600,0.001600,0.001900,0.1113,0.013600,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.099000,0,23,0,0,0.3273,0.4263,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1679,11297.9023,5529.0938,6253.7539,0,16826.9961,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0.2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1539,0.072400,0.1155,0.013300,0.1130,0.015300,0.067600,0.002800,0.008700,1.6536,1.6776,0.001700,0.006400,0.035400,1.4142,0.2732,0.014000,0.2405,0.003000,0.1885,0,0.3365,0.019800,0.001000,0.002500,2.1454,1.9956,0.001700,0.000800,0.003300,0.019100,0.045000,0.4799,0.001600,0.021700,0.001300,0.001300,0.1483,0.010800,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,10,16,0,13,0,0,2,3,0,0,0,0,0,0,0,0.1050,0,32,0,0,0.4306,0.5356,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6294,11293.0859,5529.0938,6253.7539,0,16822.1797,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1.8810,0,0,0,2784,355,0,0.3111,0,0,0,0,0,0,0,0,0,0
,4.5235,0.075400,0.058000,0.011200,0.1037,0.015500,0.091400,0.002200,0.007300,1.5646,1.5846,0.001600,0.007600,0.035400,0.7774,0.2500,0.014200,0.2400,0.002500,0.098800,3.4395,0.3356,0.028000,0.000700,0.002200,0.6207,0.6834,0.001500,0.000900,0.002900,0.018900,0.047300,0.4105,0.001700,0.022700,0.001500,0.001700,0.1183,0.020500,0.000300,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.1247,0,24,0,0,0.3331,0.4578,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0723,11293.0508,5529.0938,6253.7539,0,16822.1445,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.080000,0.2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1465,0.085900,0.089600,0.015700,0.1781,0.017400,0.078100,0.003100,0.010600,1.8487,1.8787,0.001800,0.011000,0.043900,0.9454,0.2814,0.016600,0.3969,0.003200,0.2055,0,0.3305,0.020600,0.000600,0.044600,7.7111,7.9232,0.002600,0.001200,0.005000,0.027400,0.046400,0.3809,0.001400,0.024300,0.001600,0.002000,0.7103,0.017900,0.000100,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,1,0,1,3,0,0,0,0,0,0,0,0.1117,0,24,0,0,0.2880,0.3997,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2298,11294.0742,5529.1562,6253.7539,0,16823.2305,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,7.4432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2496,0.068100,0.1207,0.013100,0.1061,0.017000,0.068900,0.002400,0.006600,1.9063,1.9270,0.001300,0.008300,0.035200,1.7811,0.2991,0.014900,0.4173,0.003700,0.2508,2.8528,0.3204,0.027900,0.001200,0.002700,0.2640,0.4993,0.001800,0.000800,0.002300,0.017800,0.047100,0.6194,0.001800,0.024200,0.001400,0.001700,0.1193,0.016700,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,6,6,0,1,313,0,13,0,0,2,6,0,0,0,0,0,0,0,0.093706,0,20,2.9082,0,0.7246,0.8183,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8442,11293.3477,5528.9062,6253.5039,0,16822.2539,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,1458,361,0,0.1985,0,0,0,0,0,0,0,0,0,0
,0.1486,0.1112,0.2121,0.013200,0.1895,0.025900,0.075400,0.002700,0.009800,1.8105,1.8363,0.001500,0.007400,0.032300,0.5830,0.2513,0.015900,0.3896,0.003300,0.3790,0,0.3970,0.020300,0.000700,0.002300,1.5403,1.5001,0.002300,0.001000,0.003800,0.031700,0.079400,1.5667,0.003100,0.038900,0.002100,0.003300,0.1933,0.025900,0.000400,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,4,4,0,1,400,0,0,0,0,1,4,0,0,0,0,0,0,0,0.2527,0,29,2.9082,0,1.7918,2.0445,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3863,11293.0312,5528.9062,6253.5039,0,16821.9375,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4741,0.063000,0.2484,0.010700,0.089000,0.035200,0.077700,0.002500,0.007400,2.0276,2.0506,0.001200,0.005700,0.035100,1.3524,0.3479,0.019100,0.5402,0.005500,0.2927,2.1754,0.3281,0.022600,0.000900,0.002200,0.4329,0.4782,0.001200,0.000800,0.001700,0.011300,0.036000,0.4986,0.003200,0.042400,0.001600,0.001400,0.1105,0.014300,0.000200,0,0,0,0,0,57,0,0,13,0,0,0,0,1,1,2,2,46,2,49,0,3,4,4,0,34,17,0,13,1,0,2,4,0,0,0,0,0,0,0,0.1188,0,24,0.9844,0,0.5287,0.6475,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4157,11293.1680,5528.9688,6253.5039,0,16822.1367,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0.1655,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1350,0.074900,0.041900,0.012700,0.094700,0.013900,0.026900,0.001700,0.007500,1.4299,1.4500,0.001000,0.005500,0.056600,0.8345,0.2442,0.014000,0.3552,0.003300,0,0,0.3144,0.020500,0.000500,0.002100,1.4012,0.4987,0.001500,0.000700,0.003000,0.016100,0.043400,0.3878,0.001300,0.018900,0.001300,0.001300,0.1124,0.014500,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,0,0,46,2,49,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096306,0,25,0,0,0.3267,0.4230,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0982,11292.6602,5528.9688,6253.5039,0,16821.6289,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1.0934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.9468,0.080800,0.099200,0.010400,0.1184,0.016500,0.1523,0.001900,0.006800,1.8200,1.8393,0.001600,0.007200,0.031800,0.9810,0.4875,0.018100,0.5579,0.004600,0.2618,2.9723,0.3021,0.020000,0.000900,0.002400,1.9259,0.5280,0.002500,0.001200,0.005000,0.022000,0.1395,0.3635,0.001500,0.023600,0.001300,0.001800,0.1106,0.016000,0.000400,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,46,2,49,0,5,3,3,0,0,14,0,14,1,0,1,3,0,0,0,0,0,0,0,0.1075,0,23,0,0,0.2750,0.3825,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3283,11293.7188,5528.9688,6253.5039,0,16822.6875,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1232,1.6291,0,0,0,5005,454,0,0.4794,0,0,0,0,0,0,0,0,0,0
,0.1774,0.093200,0.067600,0.011100,0.1626,0.019900,0.062300,0.002200,0.008200,1.4419,1.4637,0.002000,0.007000,0.034700,0.6406,0.2357,0.014600,0.3566,0.002200,0.091500,0,0.3197,0.017000,0.000500,0.060600,7.5116,7.5939,0.002000,0.001200,0.003800,0.019400,0.1355,0.4471,0.001600,0.030800,0.001600,0.002300,0.8652,0.015400,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,45,3,49,0,4,1,1,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1137,0,30,0,0,0.3634,0.4771,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4862,11291.3711,5529.0352,6253.5039,0,16820.4062,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0.1257,6.9698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.8443,0.068000,0.1278,0.014100,0.1003,0.016000,0.081800,0.002500,0.007300,1.7254,1.7478,0.001500,0.007600,0.032600,1.8008,0.2640,0.013300,0.3605,0.002800,0.2574,2.5588,0.3823,0.022200,0.000800,0.002400,0.2665,0.4719,0.002200,0.000900,0.002100,0.016400,0.044300,0.6843,0.001500,0.020900,0.001300,0.001500,0.1004,0.012000,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,48,0,3,6,6,0,1,313,0,13,0,0,1,6,0,0,0,0,0,0,0,0.1034,0,25,2.9424,0,0.7746,0.8780,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3406,11291.2070,5529.0352,6253.5039,0,16820.2422,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,1141,263,0,0.1295,0,0,0,0,0,0,0,0,0,0
,0.1831,0.069700,0.060100,0.014900,0.098700,0.014500,0.086300,0.002600,0.007000,2.0011,2.0228,0.001500,0.007600,0.037100,1.1707,0.3178,0.014900,0.3797,0.003600,0.079900,0,0.3587,0.021300,0.000600,0.001900,0.2449,0.4834,0.001300,0.000900,0.001500,0.013700,0.043300,0.4366,0.001400,0.018400,0.001400,0.001600,0.1129,0.013800,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,3,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0.093594,0,30,0,0,0.3924,0.4860,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5634,11290.6992,5529.0352,6253.5039,0,16819.7344,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.4379,0.077600,0.076000,0.047800,0.1069,0.017300,0.065700,0.001900,0.008900,1.8090,1.8315,0.001600,0.007300,0.032000,0.9819,0.2775,0.016900,0.4502,0.003800,0.1878,1.7689,0.3339,0.026300,0.001000,0.003100,0.2722,0.5138,0.001600,0.001000,0.002200,0.019700,0.047800,0.2827,0.001500,0.022800,0.001300,0.001700,0.1183,0.015700,0.000300,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.082090,0,20,0,0,0.2172,0.2993,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2673,11290.9023,5529.0352,6253.5039,0,16819.9375,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0.091800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1565,0.067900,0.050700,0.013400,0.1007,0.015400,0.072700,0.002900,0.008700,1.7917,1.8183,0.001200,0.007300,0.040400,0.3706,0.2469,0.013400,0.5770,0.002600,0.076200,0,0.3788,0.023400,0.000800,0.003200,1.2230,1.2664,0.001700,0.000900,0.002000,0.015400,0.043800,0.3805,0.001400,0.018500,0.001300,0.001500,0.1000,0.014300,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.092309,0,23,0,0,0.3274,0.4197,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7472,11289.4062,5529.0352,6253.5039,0,16818.4414,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4794,0.090700,0.092900,0.015500,0.1460,0.024400,0.1126,0.003000,0.008900,2.0005,2.0264,0.001600,0.008300,0.034100,1.1725,0.2603,0.015300,0.4766,0.003500,0.2280,3.0794,0.4148,0.046900,0.001300,0.003100,0.6279,0.6520,0.002800,0.001900,0.005300,0.022500,0.068100,0.5408,0.002000,0.036200,0.001600,0.001900,0.1421,0.014700,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,14,0,14,0,0,1,3,0,0,0,0,0,0,0,0.1272,0,23,0,0,0.4383,0.5655,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2309,11289.9922,5529.0977,6253.5039,0,16819.0898,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.085000,0.2871,0,0,0,3049,453,0,0.2465,0,0,0,0,0,0,0,0,0,0
,0.1674,0.072300,0.065500,0.013500,0.1348,0.016700,0.072600,0.002700,0.007300,1.8228,1.8442,0.001700,0.007100,0.035400,0.4007,0.3037,0.014400,0.4792,0.004700,0.086000,0,0.3826,0.024400,0.001000,0.065200,6.4451,6.5056,0.002500,0.001200,0.004700,0.025000,0.051900,0.4214,0.001300,0.026700,0.001500,0.002200,0.1273,0.015300,0.000300,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.1117,0,25,0,0,0.3372,0.4489,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0654,11290.0664,5529.0977,6253.5039,0,16819.1641,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0.1909,5.8040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.0851,0.066700,0.1209,0.013400,0.1188,0.018300,0.058300,0.002300,0.007300,1.9745,1.9960,0.001600,0.007600,0.037900,1.9096,0.3026,0.016100,0.5038,0.003400,0.2163,0.6430,0.3527,0.026200,0.000500,0.002400,1.6132,1.4512,0.002800,0.000800,0.004400,0.024800,0.055100,0.7813,0.001400,0.024500,0.001400,0.002000,0.1424,0.014500,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,3,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.2074,0,36,0,0,0.6292,0.8366,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5510,11289.8906,5529.0977,6253.5039,0,16818.9883,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1.3084,0,0,0,1095,262,0,0.1491,0,0,0,0,0,0,0,0,0,0
,0.1403,0.082700,0.1658,0.014700,0.1475,0.018300,0.076300,0.002600,0.007600,1.9382,1.9623,0.001700,0.009800,0.034300,0.3788,0.2930,0.014400,0.6109,0.004000,0.1108,0,0.3340,0.024500,0.001000,0.002700,0.4773,0.6364,0.002100,0.000800,0.002200,0.014200,0.060200,0.3228,0.002100,0.022000,0.001500,0.001700,0.1260,0.017600,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.094701,0,15,0,0,0.3819,0.4766,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0047,11291.5547,5529.0977,6253.5039,0,16820.6523,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0.1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
