EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Pathfinding,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/EventWait/PrePhysics,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager
,0.045600,0.026400,0.004300,0.045100,0.004900,0.024400,0.000700,0.002400,0.3257,0.3338,0.000300,0.002200,0.012600,0.4880,0.089100,0.1015,0.006800,0.001300,0.1122,0.006700,0.000300,0.001000,1.5445,1.5953,0.000500,0.000400,0.001100,0.007000,0.020600,0.3460,0.043400,0.002000,0.007300,0.000500,0.000600,0.2396,0.005800,0.000100,0,0,0,0,0,0,0,64,0,0,12,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,68,20,0,12,1,0,2,2,0,0,0,0,0,0,0,0.077508,0,29.5000,0,0,0.2664,0.3439,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4743,8226.9648,5566.9609,6336.9727,0,13793.9258,0,0,1,1.4620,1,0,0,0,0,0,2,0
,0.4690,0.023900,0.004300,0.030300,0.004700,0.024500,0.000800,0.002400,0.3472,0.3553,0.000200,0.002200,0.011900,0.3769,0.093800,0.092500,0.006000,0.001400,0.1418,0.006800,0.000300,0.000900,0.4779,0.4830,0.000400,0.000300,0.000900,0.006000,0.043400,0.3026,0.084800,0.000500,0.007200,0.000400,0.000700,0.038700,0.004900,0,0,0.059100,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,50,2,100,0,8,4,4,0,5,613,0,12,1,0,2,8,0,0,0,0,0,0,0,0.056207,0,23,5.3555,0,0.3149,0.3711,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4090,8226.9023,5566.9609,6336.9727,0,13793.8633,0,0,0,0,0,0,0,0,0,0,0,0
,0.039300,0.024900,0.004200,0.032700,0.004600,0.040000,0.000900,0.002600,0.3232,0.3319,0.000300,0.002200,0.011600,0.2095,0.085800,0.1108,0.007000,0.001400,0.082000,0.005700,0.000300,0.001300,0.5976,0.1513,0.000600,0.000500,0.001200,0.006600,0.046900,0.1882,0.042000,0.000500,0.007300,0.000500,0.000500,0.040800,0.005000,0.000100,0.018500,0.5406,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,50,2,99,0,9,1,1,0,1,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0.053108,0,23.5000,0,0,0.1335,0.1866,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2343,8226.9023,5566.9609,6336.9727,0,13793.8633,0,0,0,0,0,450,349,0,0.059500,0,0,0
,0.3779,0.027200,0.004100,0.031900,0.005100,0.039100,0.000600,0.002800,0.3241,0.3327,0.000300,0.002200,0.013000,0.3432,0.089100,0.1073,0.006800,0.001600,0.1222,0.007700,0.000300,0.029000,0.2418,0.2427,0.000500,0.000400,0.000800,0.010400,0.044600,0.2761,0.070300,0.000700,0.011900,0.000500,0.000600,0.040800,0.005200,0.000100,0.018600,0.062100,0,0,0,0,0,62,0,0,12,0,0,0,0,2,2,1,1,50,2,98,0,8,3,5,0,2,413,0,13,1,0,2,6,0,0,0,0,0,0,0,0.054121,0,25.5000,3.6416,0,0.2740,0.3281,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0016,8226.9023,5566.9609,6336.9727,0,13793.8633,0,0,1,0,0,0,0,0,0,0,0,0
,0.047900,0.025300,0.004900,0.032600,0.004800,0.035300,0.001100,0.003500,0.3261,0.3361,0.000300,0.002200,0.011900,0.2235,0.093300,0.1231,0.006900,0.001400,0.086200,0.006500,0.000200,0.001000,0.1222,0.1564,0.000400,0.000300,0.000800,0.006100,0.046900,0.2524,0.037600,0.000600,0.007400,0.000500,0.000600,0.040500,0.004900,0,0,0.026800,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,1,1,0,10,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.062104,0,25.5000,0,0,0.1884,0.2505,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4865,8226.8438,5566.9609,6336.9727,0,13793.8047,0,0,0,0,0,0,0,0,0,0,0,0
,0.3543,0.025500,0.004500,0.031000,0.003900,0.026400,0.001000,0.002600,0.2894,0.2976,0.000400,0.001800,0.010900,0.1529,0.079800,0.058800,0.006400,0.001400,0.091800,0.006600,0.000200,0.001100,0.4642,0.4712,0.000400,0.000400,0.000700,0.005800,0.018600,0.1900,0.039900,0.000500,0.007000,0.000400,0.000500,0.041200,0.005400,0.000100,0,0.046300,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.053205,0,27,0,0,0.1354,0.1886,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1279,8226.8438,5566.9609,6336.9727,0,13793.8047,0,0,0,0,0,456,335,0,0.057400,0.1140,0,0
,0.035900,0.027200,0.004000,0.030000,0.004600,0.024300,0.000700,0.002300,0.2922,0.3000,0.000600,0.001800,0.010800,0.3447,0.092800,0.063700,0.005500,0.001600,0.060200,0.006300,0.000300,0.000800,0.001700,0.053900,0.000500,0.000400,0.000900,0.005100,0.021600,0.1677,0.040300,0.000500,0.008300,0.000500,0.000600,0.044900,0.005800,0,0,0,0,0,0,0,0,62,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,12,0,12,0,0,2,2,0,0,0,0,0,0,0,0.045095,0,18.5000,0,0,0.1206,0.1657,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9783,8226.8438,5566.9609,6336.9727,0,13793.8047,0,0,1,0,0,0,0,0,0,0,0,0
,0.5063,0.026700,0.004000,0.045600,0.004600,0.025200,0.001000,0.002600,0.3032,0.3117,0.000400,0.002200,0.012000,0.1650,0.082300,0.069700,0.005600,0.001100,0.083000,0.004000,0.000200,0.007900,2.0463,2.1034,0.000600,0.000400,0.001200,0.006900,0.025800,0.1992,0.040000,0.000500,0.007100,0.000900,0.000600,0.4230,0.005500,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.057720,0,26.5000,0,0,0.1393,0.1970,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4411,8226.7812,5566.9609,6336.9727,0,13793.7422,0,0,0,2.0445,2,0,0,0,0,0.1939,0,0
,0.046300,0.025400,0.004400,0.028400,0.004000,0.022200,0.000700,0.002600,0.2972,0.3052,0.000300,0.001600,0.012300,0.5725,0.085900,0.062800,0.006300,0.001200,0.074400,0.004500,0.000300,0.000800,0.065400,0.1203,0.000900,0.000300,0.000800,0.005600,0.023700,0.4429,0.1115,0.000600,0.007700,0.000700,0.000600,0.047700,0.005400,0,0,0.031300,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,11,1218,0,12,0,0,2,12,0,0,0,0,0,0,0,0.068001,0,24.5000,9.4795,0,0.4701,0.5381,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4834,8226.7812,5566.9805,6336.9727,0,13793.7617,0,0,0,0,0,440,337,0,0.038400,0,0,0
,0.5573,0.028800,0.004700,0.034600,0.005300,0.044200,0.000900,0.002800,0.3117,0.3201,0.000400,0.002300,0.014400,0.3833,0.087200,0.069100,0.007300,0.001600,0.1040,0.005200,0.000300,0.028100,0.3177,0.3728,0.000500,0.000300,0.000900,0.006200,0.021700,0.4049,0.084800,0.000500,0.008400,0.000500,0.000600,0.044200,0.006700,0.000100,0.028200,0.063800,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,4,4,0,4,802,0,2,1,0,2,8,0,0,0,0,0,0,0,0.067178,0,27,5.8643,0,0.4064,0.4736,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3052,8226.8398,5566.9844,6336.9727,0,13793.8242,0,0,1,0,0,0,0,0,0,0.1499,0,0
,0.097600,0.028700,0.004800,0.034200,0.005000,0.028700,0.000900,0.003100,0.3216,0.3304,0.000300,0.002200,0.013400,0.3501,0.093500,0.1350,0.006900,0.001200,0.096800,0.007700,0.000400,0.000900,0.068100,0.1397,0.000400,0.000400,0.000900,0.006600,0.025600,0.2108,0.050400,0.000500,0.008500,0.000700,0.000700,0.048600,0.006400,0,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,12,0,12,0,0,2,2,0,0,0,0,0,0,0,0.062291,0,23,0,0,0.1464,0.2087,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5193,8227.0586,5566.9844,6336.9727,0,13794.0430,0,0,0,0,0,0,0,0,0,0,0,0
,0.3798,0.027100,0.005200,0.035200,0.004500,0.027400,0.001200,0.003700,0.3276,0.3379,0.000300,0.002200,0.012700,0.1912,0.082000,0.1063,0.005600,0.001600,0.2648,0.007600,0.000300,0.001200,0.3453,0.3680,0.000500,0.000400,0.001100,0.007100,0.019200,0.1988,0.040600,0.000500,0.007600,0.000600,0.000700,0.043100,0.006900,0.000100,0,0.050000,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.055693,0,24,0,0,0.1410,0.1967,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4206,8227.1797,5566.9844,6336.9727,0,13794.1641,0,0,0,0,0,498,347,0,0.041100,0.1049,0,0
,0.2184,0.027100,0.004300,0.032100,0.004200,0.023300,0.000700,0.003200,0.3292,0.3378,0.000300,0.001900,0.012400,0.4362,0.092800,0.1290,0.006600,0.001400,0.1982,0.006400,0.000200,0.000800,0.001800,0.058400,0.000500,0.000400,0.000700,0.006300,0.022200,0.2396,0.043500,0.000500,0.007500,0.000600,0.000600,0.046100,0.005500,0.000100,0,0,0,0,0,0,0,62,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,12,0,12,0,0,2,2,0,0,0,0,0,0,0,0.061400,0,24.5000,0,0,0.1759,0.2373,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5288,8227.1797,5566.9844,6336.9727,0,13794.1641,0,0,1,0,0,0,0,0,0,0,0,0
,0.3560,0.026900,0.004700,0.046200,0.005000,0.028000,0.000900,0.003400,0.3225,0.3312,0.000300,0.002400,0.011600,0.2380,0.082700,0.096600,0.006000,0.001300,0.1281,0.006800,0.000200,0.001100,1.5575,1.6145,0.000500,0.000500,0.001300,0.007100,0.018800,0.1787,0.039300,0.000400,0.007500,0.000600,0.000500,0.048700,0.005300,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.053007,0,23.5000,0,0,0.1236,0.1766,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3411,8227.1797,5566.9844,6336.9727,0,13794.1641,0,0,0,1.5554,2,0,0,0,0,0.087500,0,0
,0.050600,0.026100,0.004300,0.029000,0.004400,0.024600,0.001000,0.002300,0.3058,0.3136,0.000400,0.002100,0.010000,0.3673,0.084700,0.1054,0.006100,0.001300,0.090500,0.005700,0.000200,0.001100,0.001900,0.2626,0.000500,0.000400,0.000800,0.005300,0.017500,0.3430,0.086300,0.000500,0.007300,0.000600,0.000700,0.050400,0.005200,0.000100,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,4,4,0,14,612,0,12,0,0,2,8,0,0,0,0,0,0,0,0.060458,0,31.5000,5.6562,0,0.3528,0.4133,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5188,8227.1758,5566.9844,6336.9727,0,13794.1602,0,0,0,0,0,436,337,0,0.036400,0,0,0
,0.4539,0.023900,0.004000,0.030500,0.004600,0.061900,0.001000,0.002500,0.3046,0.3133,0.000300,0.002400,0.011700,0.2788,0.092400,0.1020,0.006700,0.001300,0.1334,0.006100,0.000500,0.024400,0.001900,0.053800,0.000400,0.000300,0.000600,0.005700,0.019500,0.4039,0.071100,0.002100,0.007300,0.000500,0.000600,0.037600,0.005200,0.000100,0.028300,0,0,0,0,0,0,64,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,3,3,0,68,410,0,2,1,0,2,6,0,0,0,0,0,0,0,0.072110,0,23.5000,2.5166,0,0.3868,0.4589,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3469,8227.1758,5566.9844,6336.9727,0,13794.1602,0,0,1,0,0,0,0,0,0,0.1596,2,0
,0.044800,0.029100,0.008200,0.032600,0.005100,0.029200,0.000900,0.003800,0.3279,0.3374,0.000300,0.002000,0.011900,0.1598,0.091500,0.1151,0.006100,0.001000,0.1114,0.006300,0.000400,0.001100,0.001500,0.098300,0.000600,0.000500,0.000700,0.005500,0.050700,0.2788,0.043100,0.000400,0.007900,0.000500,0.000800,0.045400,0.006000,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,5,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.069790,0,30.5000,0,0,0.2067,0.2765,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6430,8227.1758,5566.9844,6336.9727,0,13794.1602,0,0,0,0,0,0,0,0,0,0,0,0
,0.3606,0.027500,0.004200,0.032400,0.004800,0.026800,0.000700,0.002700,0.3336,0.3419,0.000300,0.002400,0.011300,0.2751,0.091600,0.1078,0.006200,0.001200,0.1395,0.006300,0.000200,0.001000,0.001600,0.059800,0.000500,0.000400,0.000900,0.005900,0.063300,0.2467,0.040300,0.000400,0.007400,0.000500,0.000800,0.042600,0.005700,0.000100,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,50,2,99,0,9,1,1,0,1,13,0,12,1,0,2,2,0,0,0,0,0,0,0,0.063706,0,27,0,0,0.1807,0.2444,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0439,8227.1758,5566.9844,6336.9727,0,13794.1602,0,0,0,0,0,452,336,0,0.048500,0,0,0
,0.034900,0.022700,0.003900,0.035200,0.003300,0.025700,0.000600,0.002400,0.3040,0.3114,0.000300,0.001800,0.010600,0.2233,0.079200,0.1031,0.005900,0.001200,0.079700,0.005600,0.000100,0.000900,0.001500,0.052200,0.000600,0.000200,0.000900,0.005400,0.018500,0.1525,0.036900,0.000500,0.007400,0.000500,0.000600,0.039900,0.005200,0.000100,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.044610,0,21,0,0,0.1061,0.1507,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7046,8227.1758,5566.9844,6336.9727,0,13794.1602,0,0,1,0,0,0,0,0,0,0,0,0
,0.3626,0.026400,0.003700,0.034200,0.004400,0.022000,0.000500,0.002600,0.3053,0.3129,0.000300,0.001500,0.011200,0.2566,0.083200,0.096100,0.005900,0.001300,0.1184,0.006900,0.000300,0.000800,0.8259,0.8827,0.000500,0.000400,0.001200,0.006700,0.050900,0.1852,0.037400,0.000500,0.007400,0.000600,0.000600,0.069000,0.005200,0,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,49,3,97,0,7,1,1,0,0,12,0,12,1,0,2,2,0,0,0,0,0,0,0,0.053406,0,26,0,0,0.1303,0.1837,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2364,8227.1758,5566.9844,6336.9727,0,13794.1602,0,0,0,0.8243,0,400,254,0,0.032100,0,0,0
,0.079300,0.035300,0.005000,0.033600,0.005000,0.047100,0.000600,0.003100,0.3198,0.3299,0.000400,0.002900,0.014000,0.4401,0.1067,0.1111,0.007300,0.001700,0.094000,0.007000,0.000300,0.001000,0.001700,0.056400,0.000400,0.000300,0.000800,0.005700,0.020400,0.2056,0.044600,0.000500,0.007800,0.000600,0.000700,0.041500,0.005700,0.000100,0.018000,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,13,0,13,0,0,2,2,0,0,0,0,0,0,0,0.056401,0,27,0,0,0.1474,0.2038,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3732,8227.1055,5567.0469,6336.9727,0,13794.1523,0,0,0,0,0,0,0,0,0,0,0,0
,0.4044,0.040800,0.004800,0.037800,0.005100,0.040800,0.000800,0.003400,0.3335,0.3431,0.000300,0.002300,0.014400,0.1887,0.094800,0.1135,0.006500,0.001200,0.1679,0.006800,0.000200,0.029700,0.001900,0.064300,0.000600,0.000400,0.000900,0.006200,0.020700,0.1717,0.041900,0.000500,0.008400,0.000700,0.001100,0.085200,0.006000,0.000100,0.022200,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0.047997,0,21,0,0,0.1219,0.1699,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4519,8227.1055,5567.0469,6336.9727,0,13794.1523,0,0,1,0,0,0,0,0,0,0.069000,0,0
,0.036100,0.023700,0.004300,0.028700,0.004100,0.024200,0.000700,0.002800,0.3173,0.3257,0.000400,0.002100,0.012100,0.1541,0.087900,0.1057,0.006900,0.001300,0.1046,0.006900,0.000200,0.000800,0.001800,0.096700,0.000400,0.000400,0.000800,0.005500,0.018100,0.1803,0.039000,0.000500,0.007500,0.000500,0.000700,0.038900,0.005200,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.050884,0,24.5000,0,0,0.1275,0.1784,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6844,8227.1055,5567.0469,6336.9727,0,13794.1523,0,0,0,0,0,0,0,0,0,0,0,0
,0.4526,0.028600,0.004500,0.032400,0.004600,0.024800,0.001400,0.002600,0.3549,0.3638,0.000300,0.002100,0.011900,0.3900,0.096400,0.1008,0.005800,0.001300,0.1639,0.006600,0.000400,0.000900,0.002300,0.066300,0.000500,0.000500,0.000900,0.007300,0.021300,0.2396,0.048100,0.000700,0.009500,0.000700,0.000800,0.045700,0.006300,0.000100,0,0,0,0,0,0,0,61,0,0,12,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,12,0,12,0,0,2,2,0,0,0,0,0,0,0,0.065207,0,27,0,0,0.1721,0.2373,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3610,8227.1055,5567.0469,6336.9727,0,13794.1523,0,0,0,0,0,460,428,0,0.041200,0,0,0
