EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/FixedStep,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,FMsgLogf/FMsgLogfCount,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Exclusive/AllWorkers/MassProcessorTask,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Pathfinding,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush
,0.069900,0.1523,0.014700,0.1517,0.020500,0.2275,0.1535,0.002500,0.009400,0,0,0,0,0,435,1105,0,0.1440,30.8592,30.8906,0.001700,0.010900,0.044400,32.9375,0.3913,1.2227,0.020300,0.004500,0.2505,0.3898,0.022300,0.001000,0.091300,26.4643,57,0,0,1199,13,0,0,0,0,8.3962,26.7238,27.8731,0.002800,0.001000,0.004800,0.024600,0.1382,0.7478,0.001500,0.031700,0.001700,0.002000,0.1759,0.015500,0.000300,1,1,7,7,46,2,49,0,5,5,5,0,18,28,0,19,2,0,7,5,0,0,0,0,0,0,0,0.1548,0,46,0,0,0.6591,0.8139,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.3729,1579.3164,5555.5586,6307.5742,0,7134.8750,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,2.0041,0,0,0,0,0
,0.071600,0.099400,0.013400,0.1187,0.018800,0.1139,0.044800,0.002600,0.008000,0,0,0,0,0,855,382,0,0.082100,35.0129,35.0348,0.002200,0.010800,0.042000,1.4587,0.2341,0.2668,0.015900,0.002900,0.3392,0.4104,0.028500,0.000800,0.002500,0,57,0,0,0,26,0,0,0,0,8.2077,0.2554,0.5347,0.001800,0.000700,0.002400,0.016500,0.051200,0.1036,0.002500,0.038500,0.001600,0.003100,0.1634,0.017000,0.000300,1,1,3,3,46,2,49,0,3,8,8,1,0,26,0,26,0,0,3,8,0,0,0,0,0,0,0,0.099801,0,0,0,0,0,0.099801,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0323,1568.1953,5555.5703,6307.5742,0,7123.7656,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,6.4906,0,0,2.0087,0,1,0,0,0
,0.074900,0.1358,0.017500,0.1295,0.017500,0.096800,0,0.002400,0.008100,0,0,0,0,0,467,723,0,0.1220,39.4244,39.4472,0.001900,0.009800,0.041800,38.8202,0.3048,0.3961,0.020000,0.006200,0.2407,0.2697,0.023900,0.000800,0.061000,5.4546,57,0,0,1146,13,0,0,0,0,7.4809,6.7823,6.8280,0.001700,0.000800,0.004200,0.020300,0.053900,0.7339,0.005500,0.027700,0.001500,0.002200,0.1209,0.012800,0.000200,1,1,1,1,46,2,49,0,3,4,4,0,35,17,0,13,1,0,1,4,0,0,0,0,0,0,0,0.1783,0,46,0,0,0.6215,0.7998,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.5833,1588.5781,5555.8203,6307.5742,0,7144.3984,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0.1832,0,2.0616,0,0,0,0.1406,0
,0.062200,0.1505,0.009700,0.1524,0.016000,0.089100,0.067600,0.002500,0.007700,0,0,0,0,0,1116,736,0,0.1279,61.2867,61.3080,0.002100,0.009700,0.045700,1.9691,0.4373,0.3992,0.019200,0.005100,0.5255,0.3792,0.019200,0.000700,0.069700,6.0367,57,0,0,0,26,0,0,0,0,10.0628,6.4027,6.4316,0.002700,0.001000,0.005300,0.024900,0.070300,0.1404,0.002800,0.033100,0.001600,0.002400,0.1328,0.014800,0.000300,1,1,2,2,46,2,49,0,5,8,8,1,0,27,0,27,2,0,2,8,0,0,0,0,0,0,0,0.1351,0,0,0,0,0,0.1351,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.4199,1591.0391,5555.8906,6307.5742,0,7146.9297,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,7.3639,0.2014,0,2.0045,0,0,0,0.019100,0
,0.067100,0.1691,0.014100,0.1600,0.019300,0.1234,0.049400,0.002700,0.007500,0,0,0,0,0,107,112,0,0.042300,57.3828,57.4050,0.002100,0.011300,0.041000,2.4112,0.2717,0.2991,0.017700,0.004500,0.2323,0.2913,0.019100,0.000600,0.069200,6.5923,57,0,0,0,13,0,0,0,0,5.1282,8.7701,8.2482,0.002600,0.001100,0.004600,0.023100,0.1316,0.5903,0.001400,0.035400,0.001600,0.002100,0.1466,0.012700,0.000200,1,1,3,3,46,2,49,0,5,3,3,0,8,14,0,14,2,0,3,3,0,0,0,0,0,0,0,0.1358,0,45,0,0,0.5440,0.6798,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.6427,1580.5195,5555.8984,6307.5742,0,7136.4180,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,2.5509,1.7063,0,2.2532,0,0,0,0,0
,0.073200,0.1886,0.018200,0.1227,0.018100,0.1356,0.060600,0.002500,0.007500,0,0,0,0,0,760,134,0,0.085100,66.0800,66.1019,0.002700,0.012000,0.042300,1.7071,0.3122,0.3581,0.018200,0.006200,0.4793,0.3355,0.017700,0.000500,0.002400,0,57,0,0,0,26,0,0,0,0,8.3028,0.6065,0.6416,0.001800,0.001100,0.003400,0.020900,0.084000,0.7014,0.005500,0.030700,0.001400,0.002200,0.1207,0.013100,0.000200,1,1,3,3,46,2,51,0,3,8,8,0,34,31,0,27,1,0,3,8,0,0,0,0,0,0,0,0.1685,0,45,0.9482,0,0.7124,0.8809,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.6177,1561.3984,5555.9219,6307.5742,0,7117.3203,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,5.9809,0.1773,0,0.5888,0,0,0,0,0
,0.075000,0.1153,0.013500,0.2025,0.018400,0.1135,0.045900,0.002400,0.006700,0,0,0,0,0,970,143,0,0.1431,35.5854,35.6078,0.002200,0.012700,0.041200,2.2437,0.3121,0.3923,0.021900,0.005300,0.2432,0.3931,0.023800,0.001000,0.075300,9.0776,57,0,0,1,13,0,0,0,0,6.7983,9.4205,9.7117,0.002200,0.001000,0.004300,0.021700,0.052500,0.5359,0.001900,0.035600,0.002000,0.002600,0.9671,0.013100,0.000200,1,1,2,2,46,2,49,0,5,3,3,0,0,14,0,14,1,0,2,3,0,0,0,0,0,0,0,0.1299,0,42,0,0,0.4402,0.5701,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.2516,1554.8438,5555.9961,6307.5742,0,7110.8398,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,4.2250,0,0,1.3354,0,0,0,0,0
,0.068600,0.2043,0.012400,0.1586,0.018300,0.074600,0,0.002500,0.007400,0,0,0,0,0,670,131,0,0.071700,45.8560,45.8767,0.002200,0.010700,0.041800,1.1612,0.3397,0.2691,0.020000,0.003700,0.5066,0.3115,0.021700,0.000700,0.079600,6.3084,57,0,0,0,13,0,0,0,0,5.0481,6.7063,7.0278,0.003400,0.001300,0.005700,0.032000,0.1594,1.3777,0.001800,0.024300,0.001300,0.001500,0.1095,0.015600,0.000300,1,1,2,2,46,2,49,0,5,6,6,0,1,413,0,13,2,0,2,6,0,0,0,0,0,0,0,0.2251,0,44,2.9307,0,1.4509,1.6760,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.7732,1551.7031,5555.9961,6307.5742,0,7107.6992,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,3.5943,0,0,0,0,0,0,0,0
,0.071700,0.1567,0.016200,0.1223,0.017100,0.1144,0.1011,0.002400,0.008500,0,0,0,0,0,2709,152,0,0.1765,54.5029,54.5280,0.002100,0.010600,0.041800,1.2863,0.4144,0.4252,0.023300,0.006200,0.3042,0.2601,0.017200,0.000600,0.002900,0,57,0,0,0,13,0,0,0,0,8.4138,1.1877,2.1063,0.001700,0.000900,0.003600,0.020200,0.053000,0.6897,0.005500,0.023500,0.001300,0.001600,0.1321,0.012500,0.000400,1,1,3,3,46,2,51,0,3,4,4,0,39,18,0,14,1,0,3,4,0,0,0,0,0,0,0,0.1519,0,41,0.9502,0,0.7247,0.8766,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.9464,1545.2617,5555.9961,6307.5742,0,7101.2578,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,6.5612,0.1717,0,0,0,0,0,0,0
,0.066400,0.2182,0.014200,0.1334,0.017700,0.1022,0.054600,0.002100,0.007700,0,0,0,0,0,663,112,0,0.094300,62.4397,62.4605,0.002300,0.011800,0.041800,2.3423,0.2923,0.2652,0.015000,0.003800,0.4301,0.4133,0.020300,0.000600,0.067800,5.7723,57,0,0,0,13,0,0,0,0,7.8538,6.3094,6.3873,0.002600,0.001100,0.004100,0.023100,0.063100,1.1075,0.002500,0.031000,0.001800,0.002400,0.1365,0.014800,0.000200,1,1,3,3,46,2,49,0,5,6,6,0,2,314,0,14,1,0,3,6,0,0,0,0,0,0,0,0.1798,0,45,2.9219,0,1.2301,1.4099,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.3836,1546.1797,5556.0586,6307.5742,0,7102.2383,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,5.2252,0.1639,0,0,0,0,0,0,0
,0.068500,0.1848,0.013900,0.1295,0.015300,0.080000,0,0.003000,0.009000,0,0,0,0,0,2148,134,0,0.1596,74.3212,74.3462,0.001700,0.009800,0.044900,1.4872,0.2865,0.3210,0.020200,0.004900,0.3051,0.2495,0.013900,0.001000,0.057200,6.6550,57,0,0,0,26,0,0,0,0,11.8492,8.2895,7.2473,0.001900,0.000900,0.004400,0.021200,0.1435,0.5023,0.001600,0.029200,0.001500,0.001600,0.1099,0.015500,0.000200,1,1,2,2,46,2,49,0,5,6,6,0,0,26,0,26,2,0,2,6,0,0,0,0,0,0,0,0.1328,0,42,0,0,0.4030,0.5358,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.2293,1539.9219,5556.0586,6307.5742,0,7095.9805,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,9.9266,1.2939,0,0,0,0,0,0,0
,0.062000,0.1858,0.012000,0.1440,0.017100,0.091500,0.051400,0.002000,0.007400,0,0,0,0,0,1027,173,0,0.1420,93.1614,93.1802,0.002000,0.012100,0.040300,2.3230,0.2980,0.2725,0.014200,0.003400,0.3604,0.4366,0.020300,0.000800,0.065300,6.9797,57,0,0,0,13,0,0,0,0,8.4117,9.7189,7.5526,0.002800,0.001200,0.005600,0.047800,0.072900,1.1458,0.008000,0.031800,0.001900,0.002200,0.1524,0.014800,0.000200,1,1,2,2,46,2,51,0,3,4,4,0,40,21,0,14,2,0,2,4,0,0,0,0,0,0,0,0.2701,0,46,1.0264,0,1.1354,1.4055,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.2459,1521.1953,5556.0586,6307.5742,0,7077.2539,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,5.9923,2.4052,0,0,0,0,0,0,0
,0.059700,0.1565,0.012300,0.1532,0.015000,0.1041,0.060700,0.002100,0.007200,0,0,0,0,0,701,112,0,0.075900,93.6775,93.6970,0.002100,0.011100,0.040900,1.3349,0.2799,0.2571,0.014600,0.003300,0.3281,0.3603,0.022300,0.000600,0.068300,6.8190,57,0,0,1,26,0,0,0,0,10.3700,7.3211,8.3437,0.002000,0.002300,0.004000,0.020200,0.050600,0.6575,0.001700,0.024300,0.001400,0.001800,0.9011,0.014400,0.000300,1,1,3,3,46,2,49,0,5,7,7,0,6,27,0,27,2,0,3,7,0,0,0,0,0,0,0,0.1532,0,45,1.0234,0,0.6701,0.8233,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.2176,1480.9648,5556.1211,6307.5742,0,7037.0859,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,8.8117,0.1574,0,0,0,0,0,0,0
,0.070000,0.2614,0.014800,0.1786,0.020000,0.1112,0.076900,0.002100,0.006600,0,0,0,0,0,1081,170,0,0.1508,116.6959,116.7162,0.001900,0.011700,0.042100,2.9322,0.3336,0.3105,0.018500,0.004600,0.6026,0.4809,0.024200,0.001100,0.077300,5.4825,57,0,0,0,13,0,0,0,0,11.2229,5.7645,6.0248,0.002200,0.001100,0.004200,0.023400,0.1917,1.5325,0.002800,0.034700,0.002000,0.002000,0.1947,0.015300,0.000300,1,1,2,2,46,2,49,0,5,7,7,0,5,318,0,15,2,0,2,7,0,0,0,0,0,0,0,0.3057,0,45,2.7559,0,1.7745,2.0802,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.5241,1432.0508,5556.1211,6307.5742,0,6988.1719,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,7.8031,0.1312,0,0,0,0,0,0,0
,0.082300,0.2505,0.015900,0.1437,0.017700,0.1296,0.062300,0.002900,0.007600,0,0,0,0,0,2005,120,0,0.1675,140.8272,140.8501,0.002100,0.010300,0.038700,1.9573,0.3380,0.4419,0.023100,0.005900,0.3635,0.3079,0.017200,0.000400,0.076000,12.7598,55,0,0,0,26,0,0,0,0,12.0857,13.0971,14.0826,0.001600,0.000800,0.004300,0.021700,0.050300,0.5714,0.002000,0.022500,0.001300,0.001500,0.1368,0.014400,0.000400,1,1,3,3,44,4,49,0,3,6,6,0,9,27,0,27,2,0,3,6,0,0,0,0,0,0,0,0.1340,0,43,0,0,0.5636,0.6976,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.8127,1388.4805,5556.1211,6307.5742,0,6944.6016,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,9.3354,0.1248,0,0,0,0,0,0,0
,0.061500,0.1733,0.012400,0.1418,0.017200,0.1117,0.072000,0.001900,0.005800,0,0,0,0,0,1715,1226,0,0.2134,119.4681,119.4855,0.002500,0.019100,0.050400,30.2405,0.3552,0.7423,0.019800,0.004400,0.3392,0.6624,0.032700,0.001700,0.1109,7.7444,57,0,0,964,13,0,0,0,0,7.1131,8.2773,8.6254,0.002500,0.001100,0.004900,0.024400,0.070700,0.9475,0.005600,0.025600,0.001400,0.002200,0.1389,0.016000,0.000300,1,1,4,4,46,2,49,0,3,5,5,0,36,19,0,15,2,0,4,5,0,0,0,0,0,0,0,0.2058,0,45,0.9541,0,0.9289,1.1347,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.7540,1397.7852,5556.3711,6307.5742,0,6954.1562,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.073200,0.1918,0.015400,0.1571,0.017600,0.1101,0.051000,0.003400,0.012400,0,0,0,0,0,325,60,0,0.1268,145.7453,145.7764,0.002300,0.013800,0.043000,1.5367,0.3156,1.0288,0.032200,0.005800,0.4003,0.3947,0.027200,0.001000,0.086400,11.7204,57,0,0,0,26,0,0,0,0,6.9546,13.0910,14.0592,0.002700,0.001200,0.006300,0.028800,0.066700,0.8092,0.002700,0.038900,0.001400,0.001700,0.3981,0.010900,0.000200,1,1,3,3,46,2,49,0,5,9,9,0,10,27,0,27,2,0,3,9,0,0,0,0,0,0,0,0.1963,0,45,1.0254,0,0.7987,0.9950,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.5432,1337.6641,5556.3711,6307.5742,0,6894.0352,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,4.3177,0.2491,0,0,0,0,0,0,0
,0.087500,0.1620,0.014900,0.1715,0.027500,0.1259,0.071000,0.002500,0.008500,0,0,0,0,0,827,1147,0,0.3445,191.9768,192.0013,0.003200,0.016100,0.056100,35.4241,0.3629,0.8652,0.016900,0.006400,0.3300,0.5808,0.030700,0.001200,0.1040,13.0230,55,0,0,1000,13,0,0,0,0,12.4629,13.6684,13.7238,0.003300,0.001400,0.004900,0.027400,0.1819,0.8950,0.002200,0.043000,0.001900,0.003600,0.1449,0.016000,0.000400,1,1,4,4,46,2,49,0,5,4,4,0,2,15,0,15,2,0,4,4,0,0,0,0,0,0,0,0.2283,0,45,0,0,0.7313,0.9596,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.0342,1438.1992,5556.5625,6307.5742,0,6994.7617,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0.2798,0,0,0,0,0,0,0
,0.071400,0.2377,0.014400,0.1293,0.017900,0.1330,0.076300,0.002900,0.007500,0,0,0,0,0,918,158,0,0.2080,155.3932,155.4143,0.001900,0.009700,0.037500,1.8507,0.3749,0.8427,0.020700,0.005100,0.4744,0.2940,0.027300,0.000800,0.065800,13.0106,57,0,0,0,26,0,0,0,0,11.8361,13.6939,14.5913,0.001800,0.001200,0.004600,0.024400,0.072700,1.0331,0.008200,0.030500,0.001300,0.002200,0.1813,0.017100,0.000400,1,1,3,3,46,2,51,0,3,9,9,0,49,35,0,28,2,0,3,9,0,0,0,0,0,0,0,0.2193,0,46,0.9785,0,1.0446,1.2639,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.5915,1438.1055,5556.5898,6307.5742,0,6994.6953,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,9.0323,0.2150,0,0,0,0,0,0,0
,0.097700,0.1854,0.019500,0.1594,0.019700,0.1813,0.098400,0.002600,0.009600,0,0,0,0,0,992,1275,0,0.2628,157.3371,157.3643,0.002200,0.012200,0.047600,33.8175,0.3683,0.3755,0.018300,0.005500,0.2627,0.4187,0.039800,0.000800,0.093100,9.2670,57,0,0,1133,13,0,0,0,0,8.8708,11.0469,9.8861,0.003600,0.001000,0.007400,0.031000,0.060500,0.8510,0.002400,0.028600,0.001400,0.001900,0.3740,0.016200,0.000300,1,1,4,4,46,2,49,0,5,4,4,0,1,15,0,15,2,0,4,4,0,0,0,0,0,0,0,0.1845,0,45,0,0,0.7281,0.9126,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.7523,1408.3789,5556.8750,6307.5742,0,6965.2539,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,1.4935,0,0,0,0,0,0,0
,0.076000,0.2210,0.013100,0.1629,0.018000,0.1212,0.076300,0.003100,0.009700,0,0,0,0,0,868,155,0,0.1562,170.6974,170.7229,0.002300,0.012100,0.044100,1.6925,0.3563,0.4199,0.028300,0.006700,0.4767,0.3012,0.024100,0.000700,0.069500,13.4344,57,0,0,1,26,0,0,0,0,9.3748,13.9310,14.8698,0.002400,0.000700,0.004700,0.027600,0.1980,0.9318,0.002000,0.036500,0.001800,0.002500,0.3980,0.016700,0.000500,1,1,4,4,46,2,49,0,5,8,8,0,7,28,0,28,2,0,4,8,0,0,0,0,0,0,0,0.2282,0,45,0,0,0.7777,1.0059,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.6880,1420.9453,5556.8750,6307.5742,0,6977.8203,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,6.9027,0.1769,0,0,0,0,0,0,0
