EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Exclusive/GameThread/HandleRPC,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,4.0248,0.074500,0.1250,0.014300,0.1166,0.017500,0.034800,0.002700,0.008800,2.1378,2.1615,0.002100,0.007800,0.044000,2.2129,0.3690,0.3593,0.019400,0.005000,0.2953,1.1687,0.2432,0.017900,0.000900,0.003600,0.2709,0.5666,0.001800,0.000800,0.002300,0.018100,0.052800,0.7046,0.001700,0.021900,0.001500,0.001500,0.1599,0.018000,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,6,6,0,1,313,0,13,0,0,0,6,0,0,0,0,0,0,0,0.1300,0,21,2.9199,0,0.7617,0.8917,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1823,11180.0547,5534.0508,6262.3555,0,16714.1055,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1508,0.065100,0.045600,0.009200,0.1074,0.013600,0.091200,0.002000,0.006400,1.4507,1.4689,0.001400,0.007800,0.032600,0.3781,0.2292,0.2480,0.013600,0.002400,0.081400,0,0.2350,0.013000,0.000500,0.002000,0.2628,0.4676,0.001200,0.000900,0.002000,0.012700,0.043900,0.3365,0.001700,0.018600,0.001400,0.001500,0.097700,0.014100,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.089303,0,25,0,0,0.2821,0.3714,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0627,11180.5508,5534.0508,6262.3555,0,16714.6016,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0.076700,0,0,0,0,0,0,0,0,0,0,0
,4.7259,0.075600,0.1449,0.012000,0.1165,0.017900,0.068000,0.002400,0.007200,1.5233,1.5435,0.002000,0.008400,0.038000,1.0803,0.3041,0.2789,0.012400,0.004400,0.1640,3.3123,0.2691,0.015800,0.000800,0.069400,1.2206,1.2208,0.002000,0.001500,0.003700,0.020700,0.043900,0.3611,0.001000,0.021500,0.001600,0.002000,0.1155,0.017200,0.000200,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,0,13,0,13,1,0,2,3,0,0,0,0,0,0,0,0.1037,0,23,0,0,0.2735,0.3772,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6948,11178.7969,5534.1133,6262.3555,0,16712.9102,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,2678,352,0,0.2224,0.2383,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1628,0.072900,0.045400,0.009500,0.1062,0.016500,0.060600,0.001700,0.007300,1.4405,1.4598,0.001700,0.008100,0.033800,0.4181,0.3138,0.2785,0.016200,0.003400,0.1203,0,0.3088,0.015200,0.000400,0.002500,0.4348,0.4375,0.001500,0.001200,0.002500,0.018200,0.061100,0.3303,0.002100,0.023200,0.001800,0.002200,0.1255,0.018700,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.092402,0,19,0,0,0.2707,0.3631,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9624,11178.8047,5534.1133,6262.3555,0,16712.9180,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0.2584,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.9259,0.063800,0.061900,0.012500,0.1168,0.015300,0.071000,0.002300,0.008300,1.7026,1.7259,0.001800,0.008200,0.039900,0.4470,0.2660,0.2529,0.015200,0.003600,0.1205,2.1406,0.2319,0.013800,0.000600,0.002200,1.7545,0.5419,0.001300,0.000900,0.003100,0.016900,0.045300,0.4429,0.001500,0.019200,0.001200,0.001700,0.098800,0.014000,0,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.1014,0,29,0,0,0.3917,0.4931,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8453,11178.1992,5534.1133,6262.3555,0,16712.3125,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1.4368,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1759,0.074200,0.1293,0.014000,0.1659,0.017700,0.065700,0.002500,0.009900,1.9175,1.9424,0.002600,0.012700,0.054600,1.1193,0.3111,0.2701,0.017400,0.003000,0.3223,0,0.3274,0.015200,0.000600,0.002600,7.3135,7.3614,0.001300,0.000900,0.003900,0.017200,0.060400,0.6847,0.007500,0.029700,0.001700,0.002400,0.7167,0.012400,0.000100,0,0,0,0,0,57,0,0,13,0,0,0,0,1,1,1,1,46,2,49,0,3,4,4,0,34,17,0,13,1,0,1,4,0,0,0,0,0,0,0,0.1519,0,24,0.9316,0,0.6890,0.8409,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2237,11175.8203,5534.1133,6262.3555,0,16709.9336,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1248,351,0,0.1348,0.1621,6.7000,0,1,0,0,0,0,0,0,0,0,0,0
,5.0435,0.065800,0.1206,0.009500,0.098600,0.015300,0.050900,0.002000,0.006300,1.6830,1.7008,0.001600,0.007500,0.032700,1.9334,0.2513,0.2409,0.017100,0.002800,0.2316,2.7763,0.3171,0.019800,0.000800,0.003100,0.3447,0.5672,0.003200,0.001100,0.005000,0.026300,0.043700,0.6513,0.001600,0.021100,0.016900,0.001700,0.1071,0.013100,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,46,2,49,0,3,6,6,0,1,313,0,13,0,0,1,6,0,0,0,0,0,0,0,0.1135,0,26,2.9297,0,0.7147,0.8282,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6851,11177.8633,5534.1133,6262.3555,0,16711.9766,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1680,0.077400,0.082100,0.016500,0.1106,0.015400,0.1380,0.002500,0.008900,1.8430,1.8670,0.001800,0.008900,0.038200,0.5822,0.2899,0.2385,0.013800,0.002600,0.1977,0,0.3057,0.011100,0.000400,0.002000,0.2255,0.4605,0.001300,0.000700,0.001600,0.011400,0.1553,0.5560,0.002400,0.022600,0.001200,0.001700,0.1010,0.014600,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,46,2,49,0,5,4,4,0,0,401,0,1,1,0,2,4,0,0,0,0,0,0,0,0.091698,0,21,2.9082,0,0.6572,0.7489,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1463,11177.0078,5534.1758,6262.3555,0,16711.1836,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0.078400,0,0,0,0,0,0,0,0,0,0,0
,4.3585,0.095100,0.073600,0.021800,0.1325,0.019100,0.1046,0.003100,0.011200,2.0266,2.0594,0.001800,0.008600,0.036000,0.4589,0.2718,0.2646,0.015400,0.003000,0.088900,3.6270,0.2940,0.015000,0.000600,0.064400,1.2802,2.3199,0.001900,0.000800,0.003200,0.017700,0.048700,0.6272,0.001800,0.020900,0.001200,0.001500,0.1386,0.018700,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,44,4,49,0,3,1,1,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1130,0,36,0,0,0.5530,0.6660,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7145,11178.6445,5534.1758,6262.3555,0,16712.8203,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,4776,366,0,0.4683,0.1665,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1505,0.063600,0.2370,0.012400,0.096500,0.016000,0.074500,0.002300,0.008200,1.6965,1.7195,0.001500,0.006600,0.033200,1.2010,0.2736,0.3596,0.020200,0.004400,0.2002,0,0.2766,0.015200,0.001000,0.003000,0.5422,0.5780,0.001800,0.001000,0.002200,0.015100,0.048100,0.4111,0.001900,0.020300,0.001300,0.001500,0.1289,0.016400,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,4,4,0,3,16,0,13,0,0,1,4,0,0,0,0,0,0,0,0.093192,0,23,0.9932,0,0.4687,0.5619,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5933,11177.7852,5534.1758,6262.3555,0,16711.9609,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0.2570,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.2871,0.065000,0.090300,0.014500,0.1105,0.016300,0.079600,0.002400,0.008000,1.7586,1.7826,0.001700,0.008900,0.038800,1.3257,0.2957,0.2504,0.016700,0.003800,0.2308,2.6618,0.3140,0.020500,0.000900,0.002800,1.6341,0.5049,0.002200,0.000800,0.003100,0.018400,0.046100,0.3391,0.001700,0.021500,0.001100,0.002000,0.1262,0.014100,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,0,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.091009,0,26,0,0,0.2686,0.3596,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9535,11177.3906,5534.2383,6262.3555,0,16711.6289,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1325,266,0,0.097600,1.4406,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1859,0.071600,0.049600,0.012900,0.1139,0.015400,0.065400,0.002000,0.007500,1.3127,1.3328,0.001300,0.005300,0.030500,0.4635,0.3002,0.4172,0.011500,0.003700,0.081400,0,0.4081,0.019200,0.000400,0.002700,8.1372,6.4756,0.002000,0.000900,0.004400,0.020700,0.043700,0.3522,0.001400,0.020800,0.001400,0.001500,0.1064,0.015200,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.094496,0,22,0,0,0.2964,0.3909,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0533,11176.1289,5534.2383,6262.3555,0,16710.3672,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1.8665,5.9766,0,0,0,0,0,0,0,0,0,0,0,0
,3.0773,0.071200,0.1087,0.012200,0.096600,0.014800,0.035200,0.002300,0.008500,1.4468,1.4693,0.001700,0.008000,0.033300,2.5462,0.3799,0.4836,0.017000,0.003600,0.2146,0,0.3100,0.020500,0.000600,0.002300,0.4323,0.4972,0.001400,0.000700,0.002400,0.015100,0.061200,0.4519,0.020100,0.018900,0.001300,0.001500,0.2033,0.016200,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,4,4,0,6,16,0,13,0,0,0,4,0,0,0,0,0,0,0,0.1017,0,33,1.0059,0,0.4746,0.5763,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6202,11177.3984,5534.2383,6262.3555,0,16711.6367,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0.2118,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1496,0.061000,0.052400,0.010700,0.087100,0.014500,0.1004,0.002200,0.008100,1.9879,2.0103,0.001400,0.008600,0.032500,0.7040,0.2561,0.4112,0.016500,0.003800,0.097300,0,0.3703,0.020200,0.000600,0.002300,0.2500,0.4468,0.001800,0.000800,0.001900,0.014100,0.059300,0.3610,0.001600,0.018600,0.001400,0.001300,0.1071,0.014400,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,3,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.083711,0,21,0,0,0.3186,0.4023,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3175,11176.8477,5534.2383,6262.3555,0,16711.0859,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0.1022,0,0.073600,0,0,0,0,0,0,0,0,0,0,0
,4.3851,0.085000,0.1076,0.013600,0.1276,0.020300,0.063000,0.002200,0.007400,1.6774,1.6978,0.001700,0.007000,0.033900,1.0073,0.2817,0.4885,0.016300,0.003300,0.2426,2.9078,0.3166,0.028600,0.000800,0.071200,0.3095,0.5514,0.003500,0.001400,0.002900,0.023700,0.059300,0.6131,0.002600,0.032700,0.001600,0.003000,0.1688,0.020300,0.000200,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,1,0,1,3,0,0,0,0,0,0,0,0.2141,0,25,0,0,0.4309,0.6450,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1910,11177.4688,5534.3008,6262.3555,0,16711.7695,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1689,449,0,0.2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1748,0.072300,0.043200,0.010200,0.097100,0.042300,0.058900,0.001700,0.006800,1.3142,1.3324,0.001200,0.005300,0.025900,0.4019,0.3669,0.5549,0.019700,0.004600,0.083000,0,0.4004,0.024900,0.000600,0.002700,0.2720,0.5674,0.001600,0.001500,0.002400,0.017500,0.048600,0.3163,0.001900,0.020600,0.001400,0.001800,0.1409,0.023700,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.088297,0,21,0,0,0.2597,0.3480,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7978,11177.8633,5534.3008,6262.3555,0,16712.1641,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.5593,0.079200,0.091800,0.010600,0.1154,0.018100,0.077700,0.002400,0.008500,1.9390,1.9632,0.001500,0.008000,0.036200,0.9410,0.2192,0.4671,0.014200,0.003500,0.2483,3.1508,0.3267,0.034000,0.000700,0.003200,1.1652,1.1702,0.001900,0.000800,0.003300,0.021500,0.053700,0.3719,0.001400,0.023900,0.001600,0.001600,0.1170,0.013500,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,1,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.098314,0,24,0,0,0.2980,0.3963,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6277,11187.6328,5518.5625,6246.3555,0,16706.1953,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1052,266,0,0.081900,0.2117,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1863,0.076100,0.052400,0.018400,0.1572,0.016800,0.079400,0.002900,0.009200,1.9718,1.9981,0.003600,0.011600,0.049600,0.4348,0.2844,0.4631,0.015200,0.003600,0.080400,0.090700,0.4093,0.024700,0.000900,0.002600,6.8366,6.8679,0.002200,0.000800,0.004300,0.019400,0.045200,0.3466,0.001700,0.022900,0.001400,0.001700,0.6607,0.016900,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.096302,0,21,0,0,0.2898,0.3861,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2435,11186.9180,5518.6250,6246.3555,0,16705.5430,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0.1821,6.5800,0,1,0,0,0,0,0,0,0,0,0,0
,4.3451,0.067100,0.1600,0.010800,0.1002,0.017000,0.030100,0.001700,0.008200,1.5809,1.6015,0.001200,0.007200,0.030900,2.2635,0.3785,0.6036,0.018100,0.004100,0.3280,1.3020,0.3889,0.031600,0.000700,0.002400,0.5391,0.5461,0.001400,0.000800,0.002200,0.015500,0.056400,0.6593,0.002300,0.029700,0.001500,0.001800,0.1137,0.016000,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,6,6,0,2,313,0,13,0,0,0,6,0,0,0,0,0,0,0,0.1029,0,24,2.9756,0,0.7573,0.8602,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2193,11187.3203,5518.6250,6246.3555,0,16705.9453,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0.1931,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1661,0.073200,0.061900,0.012500,0.1265,0.018200,0.1140,0.001800,0.007300,1.8176,1.8367,0.001900,0.008000,0.030100,0.3835,0.3410,0.5131,0.018400,0.003000,0.1147,0,0.3513,0.023200,0.000400,0.002300,1.7033,0.5772,0.001900,0.001000,0.003900,0.022300,0.062800,0.5082,0.002500,0.022700,0.001400,0.001700,0.1039,0.012800,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.1288,0,25,0,0,0.4278,0.5566,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9248,11187.1953,5518.6250,6246.3555,0,16705.8203,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1.3328,0,0.093500,0,0,0,0,0,0,0,0,0,0,0
,4.3431,0.059000,0.1839,0.014500,0.095100,0.014500,0.069300,0.002200,0.007800,1.8798,1.9027,0.002000,0.009300,0.035100,1.2437,0.3534,0.7285,0.021200,0.006400,0.2285,2.3838,0.2802,0.035200,0.001000,0.062500,0.4531,0.4988,0.001800,0.000900,0.002500,0.016700,0.037400,0.6593,0.003800,0.016600,0.000800,0.000700,0.5006,0.014700,0.000100,0,0,0,0,0,57,0,0,13,0,0,0,0,1,1,1,1,46,2,49,0,3,4,4,0,35,17,0,13,1,0,1,4,0,0,0,0,0,0,0,0.1597,0,26,0.9600,0,0.6654,0.8251,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1245,11185.1367,5518.6250,6246.3555,0,16703.7617,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,2978,450,0,0.1850,0.1796,0,0,1,0,0,0,0,0,0,0,0,0,0
