EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.1359,0.088900,0.098100,0.011800,0.1679,0.016000,0.071600,0.002300,0.008700,2.1355,2.1600,0.001200,0.007600,0.037100,0.5301,0.3524,0.5048,0.018300,0.006400,0.4359,0.023400,0.000700,0.083500,7.5641,7.8185,0.001800,0.001100,0.006800,0.025800,0.050900,0.4768,0.1077,0.001400,0.024500,0.002100,0.001400,0.6382,0.014500,0.000100,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1313,0,21,0,0,0.3946,0.5259,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9251,5514.0039,5496.3398,6219.5391,0,11010.3438,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,0,0,0,7.2877,1,0,0,0,0,0,0,0
,5.5799,0.065100,0.2942,0.013000,0.1225,0.015800,0.075700,0.002500,0.008500,1.8356,1.8600,0.002400,0.008600,0.039100,2.4265,0.2839,0.3890,0.015200,0.005900,0.3428,0.028300,0.000500,0.003100,0.3806,0.6152,0.002200,0.001200,0.005000,0.029100,0.047200,1.3012,0.4726,0.001400,0.021900,0.001300,0.001500,0.1275,0.026700,0.000200,0,2.9110,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,8,10,0,2,1026,0,26,0,0,2,16,0,0,0,0,0,0,0,0.1634,0,21.5000,8.8799,0,1.5957,1.7591,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3552,5512.9023,5496.3438,6219.5391,0,11009.2461,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,1812,293,0,0.2684,0,0,0,0,0,0,0,0,0,0
,0.1671,0.083600,0.1482,0.015600,0.1365,0.017500,0.1228,0.002500,0.009200,1.7968,1.8235,0.001800,0.007900,0.036900,0.4737,0.2893,0.4209,0.014700,0.005200,0.3487,0.018400,0.000700,0.002700,1.4178,2.3771,0.001400,0.000900,0.004300,0.020900,0.063300,1.0087,0.1530,0.002000,0.027800,0.001500,0.002000,0.1491,0.015700,0.000300,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,8,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.2083,0,33.5000,0,0,0.9220,1.1303,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1857,5513.3633,5496.4062,6219.5391,0,11009.7695,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0.2136,0,0,0,0,0,0,0,0,0
,4.7313,0.071000,0.1569,0.012000,0.095900,0.015200,0.036800,0.002500,0.009100,1.4335,1.4559,0.001500,0.005100,0.038200,1.4994,0.2902,0.3976,0.016600,0.005400,0.3452,0.024400,0.000700,0.003100,0.3576,0.3554,0.001400,0.000800,0.002800,0.018700,0.047300,0.4420,0.2787,0.001700,0.020200,0.001300,0.001400,0.1014,0.014200,0.000100,0,2.9598,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,3,3,0,2,26,0,26,0,0,0,6,0,0,0,0,0,0,0,0.1060,0,18,0,0,0.3881,0.4941,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3312,5497.9297,5496.4062,6219.5391,0,10994.3359,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,1,0,0,0,0,0.1934,0,0,0,0,0,0,0,0,0
,0.1733,0.081700,0.099000,0.015700,0.2554,0.022900,0.1353,0.002500,0.009900,2.3358,2.3642,0.002100,0.012300,0.054300,0.6029,0.3059,0.6832,0.022400,0.008700,0.3980,0.025100,0.000600,0.001700,2.4635,0.7882,0.004800,0.001300,0.006600,0.034600,0.057500,0.7116,0.1014,0.001700,0.029500,0.001500,0.002400,0.1181,0.015300,0.000100,0.098800,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.2109,0,28.5000,0,0,0.5810,0.7919,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3414,5492.1094,5496.4688,6219.5391,0,10988.5781,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,6890,364,0,0.5621,1.9747,0,0,0,0,0,0,0,0,0
,3.0830,0.072200,0.2514,0.011500,0.1153,0.015700,0.1453,0.002100,0.006900,1.9915,2.0120,0.001600,0.011900,0.042200,1.9801,0.3722,0.6227,0.023700,0.012200,0.2759,0.029500,0.001100,0.027600,0.7443,0.8132,0.002000,0.000800,0.004500,0.021300,0.049500,0.5360,0.3549,0.001400,0.021700,0.001200,0.001600,0.1388,0.010300,0.000100,0.1203,0.4134,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1370,0,26,0,0,0.4976,0.6346,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3210,5507.4258,5496.4688,6219.5391,0,11003.8945,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0.2432,0,0,0,0,0,0,0,0,0
,0.1664,0.062700,0.1826,0.015200,0.1468,0.015700,0.073700,0.002200,0.006900,1.7639,1.7850,0.001500,0.007600,0.036000,0.6090,0.2649,0.4152,0.014900,0.003900,0.3770,0.026900,0.001000,0.090400,8.3454,8.6083,0.002700,0.003000,0.005900,0.021200,0.052200,1.1997,0.1021,0.004100,0.022900,0.001200,0.001400,0.6927,0.017300,0.000100,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.2925,0,27,0,0,1.0256,1.3181,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2538,5501.8438,5496.5312,6219.5391,0,10998.3750,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2,1,0,0,0,0,0,8.0577,1,0,0,0,0,0,0,0
,3.1530,0.066700,0.2954,0.012600,0.1081,0.018800,0.063100,0.002000,0.006400,1.7204,1.7399,0.001100,0.005100,0.048000,2.3591,0.2829,0.4000,0.015900,0.006200,0.3236,0.025100,0.001000,0.002600,0.2619,0.4790,0.002400,0.001100,0.003000,0.025600,0.054500,1.4942,0.4510,0.001700,0.028200,0.001400,0.002000,0.1352,0.014700,0.000400,0,0.4863,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,8,10,0,4,1026,0,26,0,0,2,16,0,0,0,0,0,0,0,0.1679,0,22.5000,9.3105,0,1.7897,1.9576,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4977,5505.0586,5496.5312,6219.5391,0,11001.5898,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,2763,392,0,0.3226,0,0,0,0,0,0,0,0,0,0
,0.1529,0.074900,0.087300,0.017300,0.1109,0.017700,0.083000,0.003400,0.008900,1.9649,1.9911,0.001700,0.009800,0.035300,0.4404,0.2629,0.4003,0.013900,0.004300,0.3786,0.020800,0.000800,0.002300,1.2143,1.2620,0.001500,0.000700,0.003000,0.016800,0.1215,0.6100,0.1097,0.001900,0.020400,0.001500,0.001500,0.1048,0.014700,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,50,2,100,0,10,1,1,0,2,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1354,0,30.5000,0,0,0.5421,0.6775,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3109,5500.8945,5496.5312,6219.5391,0,10997.4258,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0.1567,0,0,0,0,0,0,0,0,0
,2.9599,0.068100,0.1888,0.031400,0.1177,0.016500,0.1180,0.002900,0.009300,2.2135,2.2412,0.001600,0.008800,0.043500,1.7476,0.3444,0.5265,0.020500,0.007500,0.3262,0.020200,0.000600,0.002200,0.5505,0.6204,0.002000,0.001000,0.003800,0.019100,0.048900,0.5772,0.2800,0.001600,0.021800,0.001300,0.001600,0.1315,0.015200,0.000100,0.094000,0.6451,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,50,2,100,0,8,3,3,0,1,28,0,27,0,0,1,6,0,0,0,0,0,0,0,0.1410,0,26.5000,0,0,0.4966,0.6376,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4704,5500.3203,5496.5938,6219.5391,0,10996.9141,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,1,0,0,0,0,0.1751,0,0,0,0,0,0,0,0,0
,0.1638,0.097000,0.1175,0.014600,0.1614,0.019700,0.1059,0.002700,0.007800,1.7221,1.7454,0.001800,0.009500,0.043400,0.4577,0.2817,0.4160,0.017200,0.004300,0.3625,0.019800,0.000900,0.002600,1.8821,0.6300,0.002600,0.001300,0.005800,0.029200,0.073300,0.8192,0.1558,0.002700,0.054600,0.001700,0.002900,0.1766,0.017200,0.000300,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0.2088,0,28,0,0,0.6975,0.9063,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5021,5498.6641,5496.5938,6219.5391,0,10995.2578,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,7027,364,0,0.5516,1.4930,0,0,0,0,0,0,0,0,0
,3.5345,0.1036,0.3245,0.018100,0.1438,0.021700,0.1685,0.002100,0.008500,2.1951,2.2220,0.001700,0.009000,0.035900,1.1018,0.2849,0.3756,0.028000,0.007800,0.3449,0.020900,0.000800,0.002700,2.0377,0.5272,0.001900,0.001000,0.004000,0.022600,0.1908,0.5981,0.3010,0.003200,0.028100,0.001300,0.002100,0.1373,0.016900,0.000300,0.096400,1.7388,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,3,3,0,4,27,0,27,1,0,2,6,0,0,0,0,0,0,0,0.1384,0,27.5000,0,0,0.5292,0.6676,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3982,5502.8789,5496.5938,6219.5391,0,10999.4727,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,1.7485,0,0,0,0,0,0,0,0,0
,0.1664,0.070200,0.1387,0.013800,0.1870,0.017500,0.085700,0.002600,0.023700,1.8051,1.8496,0.002200,0.010100,0.042400,0.8117,0.2895,0.4363,0.017000,0.004500,0.4319,0.023400,0.000800,0.083400,7.4120,7.4985,0.003000,0.001200,0.006800,0.032800,0.1416,0.6519,0.1327,0.002000,0.023100,0.001300,0.001700,0.6356,0.014500,0.000200,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1704,0,24,0,0,0.5612,0.7316,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1886,5500.1016,5496.6562,6219.5391,0,10996.7578,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,0,0,0.1233,6.9718,1,0,0,0,0,0,0,0
,4.9437,0.067500,0.2522,0.011700,0.093200,0.015100,0.033900,0.002600,0.010600,1.9694,1.9979,0.001700,0.008800,0.040800,2.2558,0.2724,0.4126,0.020100,0.007500,0.3647,0.021900,0.000500,0.002400,0.2506,0.4623,0.001500,0.000800,0.002600,0.017400,0.044700,1.0622,0.3236,0.001700,0.020900,0.001400,0.001200,0.1120,0.016800,0.000200,0,2.1166,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,0,48,4,97,0,6,6,6,0,2,626,0,26,0,0,0,12,0,0,0,0,0,0,0,0.1519,0,30,5.9004,0,1.2323,1.3842,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3262,5502.7422,5496.6562,6219.5391,0,10999.3984,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,2459,387,0,0.3120,0,0,0,0,0,0,0,0,0,0
,0.1636,0.1139,0.1384,0.012700,0.099600,0.018700,0.091500,0.002200,0.007500,1.5764,1.5984,0.001200,0.005500,0.031100,0.7569,0.2509,0.3592,0.010500,0.003900,0.2987,0.016500,0.000200,0.002300,0.2659,0.5089,0.001500,0.001000,0.001400,0.014400,0.046300,0.9350,0.2091,0.001500,0.024000,0.001700,0.003200,0.1205,0.016300,0.000200,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,4,0,0,400,0,0,0,0,2,5,0,0,0,0,0,0,0,0.1827,0,27,2.9082,0,1.0327,1.2154,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5446,5502.0547,5496.6562,6219.5391,0,10998.7109,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4360,0.073600,0.2229,0.014900,0.1266,0.020000,0.1667,0.002800,0.008400,2.1368,2.1616,0.001500,0.007100,0.039200,1.3372,0.2663,0.5131,0.017800,0.007800,0.2921,0.026400,0.000600,0.003000,0.2603,0.5197,0.001300,0.000900,0.002300,0.016700,0.046400,0.7548,0.3487,0.001300,0.020300,0.000900,0.001800,0.1324,0.015000,0.000100,0.092200,2.1715,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1726,0,24.5000,0,0,0.6528,0.8254,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9767,5501.4219,5496.6562,6219.5391,0,10998.0781,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2125,0.070000,0.1882,0.014900,0.1198,0.015900,0.071800,0.002100,0.006200,1.9016,1.9225,0.001800,0.009300,0.041800,0.4736,0.2754,0.4063,0.015300,0.003600,0.3519,0.019700,0.000600,0.002100,1.4814,1.4241,0.001400,0.001100,0.003800,0.019600,0.052500,0.6098,0.1102,0.002000,0.023700,0.001300,0.001800,0.1102,0.011600,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1413,0,28.5000,0,0,0.6370,0.7783,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7665,5499.7969,5496.6562,6219.5391,0,10996.4531,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,7011,368,0,0.6183,0.2604,0,0,0,0,0,0,0,0,0
,3.0259,0.075600,0.1818,0.014400,0.1080,0.018000,0.1165,0.001900,0.007700,1.4985,1.5190,0.001800,0.008300,0.038800,1.5791,0.2804,0.3951,0.014900,0.004600,0.3677,0.024900,0.000900,0.002400,0.4316,1.4024,0.001600,0.000900,0.003400,0.019000,0.049100,0.6972,0.3506,0.001700,0.022100,0.001500,0.001800,0.2517,0.013600,0.000100,0.084000,1.4101,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,4,4,0,4,27,0,27,0,0,2,8,0,0,0,0,0,0,0,0.1676,0,32,1.0195,0,0.7237,0.8913,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4609,5501.2109,5496.7188,6219.5391,0,10997.9297,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0.1863,0,1,0,0,0,0,0,0,0
,0.1443,0.079300,0.1222,0.015100,0.1499,0.018100,0.080600,0.003000,0.008700,1.7769,1.8034,0.001500,0.007900,0.036700,0.4556,0.2584,0.4040,0.015500,0.004100,0.3333,0.019000,0.000600,0.073500,6.9947,7.0635,0.002400,0.001100,0.006300,0.026400,0.065400,0.6206,0.1354,0.002300,0.028500,0.001400,0.003200,0.1254,0.014800,0.000600,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1537,0,22,0,0,0.5376,0.6913,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0636,5496.7070,5496.7188,6219.5391,0,10993.4258,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,0,0,0.1784,6.3672,0,0,0,0,0,0,0,0
,4.2079,0.086600,0.1770,0.011800,0.1140,0.015300,0.1183,0.002200,0.007600,1.8556,1.8788,0.001700,0.008100,0.042900,2.7318,0.3203,0.4290,0.017200,0.006000,0.4109,0.034100,0.001300,0.002700,1.3969,0.5259,0.001600,0.000900,0.004400,0.022700,0.051100,0.5403,0.2586,0.001600,0.022400,0.001500,0.001900,0.1139,0.012300,0.000100,0,1.3038,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,10,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1289,0,27.5000,0,0,0.4914,0.6203,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7815,5496.3320,5496.7812,6219.5391,0,10993.1133,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,2312,361,0,0.2152,1.0985,0,0,0,0,0,0,0,0,0
,0.1791,0.082200,0.074800,0.017500,0.1133,0.018800,0.1363,0.003300,0.010300,1.9064,1.9367,0.002100,0.008700,0.041200,0.4562,0.2830,0.2652,0.014300,0.003900,0.4245,0.024100,0.000600,0.002700,0.5093,0.5384,0.001900,0.001300,0.002700,0.018100,0.054600,0.5275,0.076300,0.001800,0.023400,0.001600,0.001600,0.3445,0.014900,0.000200,0.098100,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.1257,0,24.5000,0,0,0.4601,0.5858,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0334,5500.1016,5496.7812,6219.5391,0,10996.8828,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0.1870,0,0,0,0,0,0,0,0,0
