EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/Pathfinding,Exclusive/GameThread/HandleRPC,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates
,0.1687,0.071200,0.061500,0.017000,0.1566,0.016600,0.1270,0.002300,0.009500,1.7430,1.7684,0.001800,0.009200,0.038600,0.4218,0.2792,0.2619,0.014300,0.003600,0.093100,0,0.2479,0.014600,0.000700,0.002200,7.6302,7.8415,0.001900,0.001000,0.004400,0.019300,0.046600,0.3649,0.001800,0.021700,0.001300,0.001500,0.6510,0.014600,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.1012,0,27,0,0,0.3136,0.4148,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1687,11215.1250,5510.6289,6230.0977,0,16725.7539,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.087300,7.3682,1,0,0,0,0,0,0
,0.1525,0.1062,0.080100,0.015400,0.1030,0.016200,0.048200,0.002200,0.011000,2.1394,2.1673,0.001500,0.007800,0.037600,0.9525,0.2804,0.2420,0.017900,0.003700,0.2085,0,0.2405,0.010900,0.000500,0.001600,0.2685,0.4678,0.002100,0.000800,0.001600,0.013300,0.036800,0.5038,0.001100,0.017500,0.001300,0.001200,0.1107,0.014000,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.1265,0,27,0,0,0.3984,0.5249,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3713,11210.8008,5510.6367,6230.0977,0,16721.4375,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0
,5.2270,0.078800,0.1351,0.015600,0.1166,0.019000,0.075600,0.002400,0.009100,1.9575,1.9817,0.002000,0.008600,0.044200,1.8715,0.3281,0.2767,0.017000,0.004600,0.2851,2.8804,0.3259,0.018000,0.000900,0.002600,1.4463,1.5391,0.001800,0.000900,0.002600,0.020400,0.047400,0.7327,0.001300,0.022800,0.001500,0.001800,0.1380,0.015500,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,6,6,0,2,313,0,13,0,0,2,6,0,0,0,0,0,0,0,0.1233,0,26,2.7598,0,0.8272,0.9505,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7037,11208.8359,5510.6875,6230.0977,0,16719.5234,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.2168,0,0,0,1356,365,0,0.1545,0,0
,4.7766,0.076800,0.054700,0.018600,0.1204,0.018700,0.087500,0.002900,0.011600,1.7701,1.7984,0.002000,0.008400,0.039300,0.6593,0.2975,0.2705,0.016100,0.004100,0.1067,4.1079,0.3929,0.016900,0.000600,0.072200,0.3726,0.4107,0.002400,0.001900,0.003800,0.017700,0.044800,0.3525,0.001600,0.020300,0.001400,0.001400,0.1071,0.014400,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.094198,0,26,0,0,0.2768,0.3710,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5212,11212.5156,5510.7031,6230.0977,0,16723.2188,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1974,0,0,0,0,0,0,0,0,0
,0.1815,0.068400,0.1130,0.012600,0.1200,0.016400,0.068300,0.002300,0.007700,2.0561,2.0797,0.002200,0.010700,0.040100,0.8544,0.3423,0.2724,0.1472,0.005800,0.1862,0,0.2978,0.014600,0.000500,0.002400,1.9380,0.5783,0.001600,0.000800,0.004000,0.018100,0.047000,0.3457,0.001600,0.024300,0.001300,0.001800,0.1059,0.012700,0.000300,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.1029,0,26,0,0,0.2870,0.3899,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0043,11208.4766,5510.7227,6230.0977,0,16719.1992,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1.5728,0,0,0,0,0,0,0,0,0
,5.0906,0.1256,0.079300,0.015600,0.1095,0.017300,0.091300,0.002300,0.008500,1.7259,1.7497,0.001700,0.007700,0.037500,0.7479,0.3610,0.2467,0.016100,0.003800,0.091800,4.2264,0.4081,0.015200,0.000800,0.002100,0.6304,0.6474,0.001700,0.000700,0.002800,0.017100,0.048800,0.5819,0.004400,0.021100,0.001400,0.002100,0.1053,0.014100,0.000200,0,0,0,0,0,57,0,0,0,0,0,0,0,1,1,2,2,46,2,49,0,3,1,1,0,34,4,0,0,1,0,2,1,0,0,0,0,0,0,0,0.1365,0,32,0,0,0.5129,0.6494,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0311,11207.7734,5510.7852,6230.0977,0,16718.5586,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1810,0,0,0,2880,364,0,0.1819,0,0
,0.1945,0.081100,0.1038,0.017900,0.1568,0.018300,0.1122,0.002300,0.008100,1.8859,1.9096,0.003200,0.010500,0.042000,0.9233,0.3299,0.2566,0.015600,0.004700,0.1777,0,0.3132,0.015100,0.000800,0.002500,7.7016,8.8397,0.002100,0.000800,0.004800,0.019200,0.045800,0.4940,0.001700,0.020000,0.001300,0.001700,0.6811,0.017400,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,46,2,49,0,3,3,3,0,2,14,0,14,0,0,1,3,0,0,0,0,0,0,0,0.1118,0,36,0,0,0.4154,0.5272,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1969,11207.2969,5510.7852,6230.0977,0,16718.0820,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.071700,7.4094,1,0,0,0,0,0,0
,5.2153,0.066200,0.1989,0.013900,0.1057,0.015000,0.074800,0.002100,0.005700,1.4011,1.4201,0.001800,0.007500,0.033800,2.0187,0.3252,0.2471,0.015100,0.003600,0.3288,2.9824,0.3609,0.013500,0.000600,0.001700,0.3234,0.5732,0.001700,0.001100,0.003000,0.018600,0.1190,0.9008,0.001500,0.019500,0.001400,0.001400,0.095100,0.013600,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,46,2,49,0,5,10,10,0,1,713,0,13,1,0,2,10,0,0,0,0,0,0,0,0.1010,0,20,6.3359,0,1.0915,1.1925,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9515,11206.6133,5510.7852,6230.0977,0,16717.3984,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,3265,268,0,0.2358,0,0
,0.2139,0.088800,0.2041,0.019100,0.1414,0.019700,0.1169,0.003900,0.014000,2.0912,2.1283,0.001800,0.009500,0.046800,0.6066,0.4107,0.3315,0.020700,0.006700,0.1166,0,0.3474,0.020000,0.000600,0.082600,1.7460,1.8093,0.001900,0.001100,0.003500,0.019600,0.057200,0.4832,0.001700,0.027100,0.001600,0.002000,0.1306,0.016100,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,44,4,49,0,3,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1383,0,26,0,0,0.5030,0.6413,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4829,11206.3828,5510.7852,6230.0977,0,16717.1680,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.2344,0,0,0,0,0,0,0,0,0
,4.7025,0.075500,0.090800,0.016500,0.1163,0.017700,0.088700,0.002200,0.008300,1.8578,1.8796,0.002000,0.009300,0.036700,1.1106,0.3227,0.2604,0.014800,0.002600,0.1948,3.4051,0.5736,0.022900,0.001000,0.003200,0.5731,0.6212,0.001800,0.000900,0.002000,0.038800,0.053100,0.4439,0.001800,0.023900,0.001300,0.001800,0.1061,0.031600,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,1,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.1127,0,25,0,0,0.3575,0.4702,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0633,11206.0078,5510.8477,6230.0977,0,16716.8555,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1897,0,0,0,0,0,0,0,0,0
,0.1627,0.076900,0.054400,0.014200,0.1338,0.020400,0.069500,0.002100,0.008300,1.7539,1.7774,0.002000,0.009300,0.041400,0.5072,0.3905,0.3719,0.019900,0.006000,0.1292,0,0.2843,0.017000,0.001200,0.003100,1.9500,0.5741,0.002000,0.001500,0.003400,0.021000,0.057700,0.3492,0.001600,0.026400,0.001400,0.001800,0.1236,0.019900,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1094,0,22,0,0,0.2811,0.3905,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3131,11205.0312,5510.8477,6230.0977,0,16715.8789,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1.6165,0,0,0,0,0,0,0,0,0
,2.9318,0.081700,0.082800,0.009600,0.1309,0.019000,0.1112,0.002300,0.007300,1.8691,1.8928,0.001700,0.008000,0.039600,0.8191,0.3195,0.2658,0.016300,0.003400,0.1984,1.6392,0.3111,0.015200,0.000600,0.002600,2.2683,0.5310,0.001800,0.000700,0.004600,0.019800,0.058100,0.3961,0.002000,0.030900,0.001400,0.002500,0.1376,0.020900,0.000300,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.1049,0,22,0,0,0.3102,0.4151,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0617,11208.2266,5510.8477,6230.0977,0,16719.0742,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1.9658,0,0,0,2977,449,0,0.2653,0,0
,0.1519,0.087000,0.071800,0.016000,0.1894,0.021900,0.1247,0.002100,0.008500,1.7992,1.8215,0.001700,0.006800,0.036000,0.6453,0.3146,0.2660,0.016500,0.004100,0.1384,0,0.2504,0.017400,0.001000,0.002200,8.2283,8.3545,0.003200,0.001300,0.005500,0.029800,0.067000,0.5512,0.002300,0.031700,0.001700,0.002700,0.8362,0.018300,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.1791,0,24,0,0,0.4271,0.6062,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5225,11206.6445,5510.9141,6230.0977,0,16717.5586,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1236,0.078900,7.8034,1,0,0,0,0,0,0
,4.8714,0.080400,0.1402,0.010300,0.1038,0.019700,0.028900,0.002200,0.009200,1.3351,1.3588,0.001600,0.006500,0.034200,1.9873,0.2525,0.2505,0.012700,0.002800,0.2914,2.4715,0.4143,0.019200,0.000600,0.002300,0.2602,0.5047,0.002100,0.000900,0.002300,0.018000,0.059300,0.8791,0.002100,0.073300,0.001600,0.002500,0.1646,0.018100,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,6,6,0,1,313,0,13,0,0,0,6,0,0,0,0,0,0,0,0.1601,0,23,2.9463,0,0.9587,1.1188,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3820,11204.9180,5510.9141,6230.0977,0,16715.8320,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1057,263,0,0.1684,0,0
,0.1500,0.089400,0.060500,0.013200,0.1120,0.018000,0.077100,0.001800,0.007400,1.3217,1.3426,0.001300,0.004600,0.027000,0.7103,0.2700,0.2536,0.017300,0.003500,0.1554,0,0.2957,0.015200,0.000500,0.057500,0.2932,0.5240,0.001500,0.001000,0.002300,0.017400,0.072000,0.4657,0.002600,0.030700,0.001800,0.002400,0.1481,0.018100,0.000400,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.1324,0,23,0,0,0.3575,0.4899,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1669,11207.8945,5510.9141,6230.0977,0,16718.8086,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0
,4.6252,0.072100,0.094600,0.015000,0.1081,0.018500,0.070800,0.002200,0.007700,1.7512,1.7747,0.001900,0.008900,0.039900,0.9350,0.3512,0.3800,0.022700,0.005200,0.2513,2.9124,0.4014,0.019400,0.000500,0.002600,0.2418,0.4455,0.001800,0.000800,0.002100,0.017600,0.050100,0.3426,0.001600,0.022700,0.001500,0.001800,0.2239,0.016100,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.095092,0,26,0,0,0.2676,0.3627,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9805,11208.0039,5510.9141,6230.0977,0,16718.9180,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0
,0.1651,0.070400,0.053000,0.012800,0.1151,0.017600,0.036500,0.001800,0.007900,1.4721,1.4941,0.001400,0.006900,0.068100,0.4502,0.3252,0.2593,0.015300,0.003900,0.1019,0,0.3205,0.014700,0.000500,0.002200,1.1814,1.2171,0.001600,0.001100,0.002800,0.017000,0.055100,0.3521,0.001900,0.022500,0.001300,0.001600,0.1101,0.014700,0.000300,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.090394,0,23,0,0,0.3011,0.3915,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9093,11207.9258,5510.9141,6230.0977,0,16718.8398,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1706,0,0,0,0,0,0,0,0,0
,4.3498,0.069600,0.086700,0.016100,0.099300,0.014500,0.077100,0.002300,0.009300,1.7578,1.7839,0.001300,0.007400,0.034700,1.0238,0.2884,0.2410,0.017000,0.003000,0.1767,3.1111,0.3304,0.016100,0.000800,0.002200,0.4187,0.4500,0.001900,0.000800,0.002600,0.017500,0.044900,0.3901,0.001400,0.023000,0.001300,0.001400,0.1082,0.013700,0.000100,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,0,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.1021,0,28,0,0,0.3089,0.4110,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6319,11203.3906,5510.9766,6230.0977,0,16714.3672,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1796,0,0,0,2949,453,0,0.1884,0,0
,0.1973,0.083100,0.049800,0.017200,0.1414,0.018600,0.1387,0.003100,0.010800,2.1049,2.1371,0.002300,0.011700,0.044000,0.4743,0.3047,0.2563,0.016000,0.003800,0.1026,0,0.2634,0.014700,0.001800,0.004300,6.3589,6.4832,0.002600,0.001100,0.005200,0.020900,0.050800,0.3643,0.001800,0.025000,0.001300,0.001800,0.1121,0.014400,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.1043,0,22,0,0,0.2970,0.4013,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2789,11203.8555,5510.9766,6230.0977,0,16714.8320,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1768,0.1077,5.7408,0,0,0,0,0,0,0
,4.4692,0.073600,0.1214,0.017100,0.1093,0.017300,0.043100,0.002500,0.010300,1.6773,1.7043,0.001700,0.006600,0.035800,2.2511,0.2805,0.2646,0.013900,0.002700,0.2079,1.7247,0.3393,0.014500,0.000700,0.002800,1.5947,0.5405,0.001400,0.000900,0.003200,0.018100,0.043900,0.3818,0.001200,0.022500,0.001400,0.001700,0.2825,0.015700,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.1038,0,28,0,0,0.2997,0.4035,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7077,11202.9648,5510.9766,6230.0977,0,16713.9414,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1.2993,0,0,1,1123,266,0,0.1385,0,0
,0.1554,0.073900,0.1094,0.014400,0.1439,0.019000,0.069700,0.002200,0.007800,1.8110,1.8343,0.001800,0.009800,0.037800,0.9015,0.3121,0.2683,0.017100,0.003900,0.087000,0,0.3041,0.022900,0.000900,0.082400,0.7236,0.7616,0.002200,0.001100,0.004000,0.020700,0.055400,0.7374,0.006100,0.027300,0.001500,0.001800,0.1434,0.017300,0.000200,0,0,0,0,0,57,0,0,0,0,0,0,0,1,1,1,1,46,2,49,0,3,1,1,0,34,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1926,0,25,0,0,0.6086,0.8012,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8488,11203.0195,5511.0391,6230.0977,0,16714.0586,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.2583,0,0,0,0,0,0,0,0,0
,3.6106,0.087000,0.1291,0.022000,0.1455,0.019100,0.078700,0.002200,0.007800,1.7953,1.8203,0.002100,0.007800,0.037200,0.4854,0.3467,0.2671,0.033700,0.003700,0.1138,2.8030,0.4252,0.018600,0.000800,0.002800,0.4701,1.5409,0.002100,0.001100,0.004000,0.022100,0.094900,0.5378,0.001800,0.026300,0.001600,0.002000,0.3486,0.012000,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,46,2,49,0,4,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1296,0,34,0,0,0.5230,0.6526,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1419,11201.7812,5511.0391,6230.0977,0,16712.8203,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1079,0,0,0,0,0,0,0,0,0
