EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.1646,0.077800,0.2611,0.014100,0.1711,0.018800,0.087000,0.002300,0.007900,1.6874,1.7097,0.001600,0.007800,0.040700,1.3082,0.2936,0.2581,0.014400,0.005200,0.2506,0,0.3020,0.017900,0.000600,0.002400,7.5245,7.7453,0.002500,0.000900,0.007300,0.027900,0.066800,0.4960,0.001300,0.024000,0.001600,0.001900,0.7305,0.015400,0.000200,0,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,8,3,3,0,1,27,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1302,0,20,0,0,0.4248,0.5550,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8430,3202.1289,5538.9648,6259.6289,0,8741.0938,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,7.2655,1,0,0,0,0,0,0,0,0,0,0,0
,3.2858,0.068000,0.2451,0.009500,0.090900,0.012900,0.058500,0.001700,0.006700,1.4611,1.4792,0.000800,0.006800,0.060300,1.9640,0.2607,0.2571,0.013100,0.004400,0.4761,0.6530,0.2439,0.011800,0.000700,0.001800,0.2278,0.4145,0.001500,0.000700,0.001600,0.012800,0.1154,1.0732,0.001300,0.020900,0.001200,0.001400,0.1124,0.014500,0.000200,0,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,50,2,100,0,10,6,6,0,3,627,0,26,1,0,1,12,0,0,0,0,0,0,0,0.1704,0,33.5000,5.6572,0,1.2175,1.3879,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4757,3200.8477,5538.9648,6259.6289,0,8739.8125,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1450,0.081400,0.1848,0.013300,0.1407,0.019700,0.1014,0.002100,0.008000,1.8429,1.8650,0.001300,0.005500,0.038700,0.7281,0.2194,0.2286,0.014200,0.003300,0.2558,0,0.3227,0.018600,0.000700,0.001900,1.9195,1.9172,0.002500,0.001700,0.006100,0.026700,0.066900,1.1436,0.003400,0.027000,0.001500,0.001800,0.1455,0.016600,0.000300,0.072900,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,1,50,2,100,0,8,2,4,0,1,402,0,1,0,0,1,5,0,0,0,0,0,0,0,0.1819,0,18,2.9082,0,1.3152,1.4971,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8808,3199.7656,5538.9648,6259.6289,0,8738.7305,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.2788,0,0,5708,393,0,0.3652,0,0,0,0,0,0,0
,3.7699,0.062700,0.094000,0.012300,0.091100,0.014800,0.099100,0.002200,0.006800,1.8154,1.8363,0.001400,0.007000,0.041600,0.4524,0.2464,0.2574,0.016900,0.004300,0.090500,3.1109,0.2854,0.014600,0.000700,0.002500,0.3692,0.3786,0.001900,0.000800,0.002800,0.018800,0.049400,0.7060,0.001700,0.023300,0.001300,0.001500,0.1050,0.014700,0.000200,0.068500,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,50,2,98,0,8,1,1,0,1,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0.1404,0,27.5000,0,0,0.6323,0.7727,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8685,3197.8555,5539.0273,6259.6289,0,8736.8828,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.2018,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1926,0.086100,0.1920,0.016100,0.1402,0.019700,0.085200,0.002100,0.007300,1.4324,1.4537,0.001800,0.009500,0.041400,1.3666,0.3340,0.2636,0.014600,0.004400,0.2885,0,0.2990,0.018800,0.000800,0.002500,2.2335,1.5014,0.002000,0.001700,0.005500,0.025200,0.1169,0.8470,0.001700,0.022800,0.001400,0.001800,0.1810,0.021100,0.000100,0,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,98,0,8,3,3,0,8,26,0,26,1,0,2,6,0,0,0,0,0,0,0,0.1783,0,35,0,0,0.7617,0.9400,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7715,3197.2969,5539.0273,6259.6289,0,8736.3242,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1.8374,0,0,3822,266,0,0.2166,0,0,0,0,0,0,0
,4.7757,0.065900,0.4529,0.013200,0.1027,0.016000,0.067600,0.002000,0.007400,1.6740,1.6962,0.001600,0.007300,0.041300,1.6565,0.3237,0.3570,0.018600,0.009400,0.4696,1.9813,0.2756,0.015900,0.000900,0.057700,0.5996,0.6584,0.001600,0.000900,0.002400,0.017800,0.1115,0.4931,0.001600,0.021700,0.001400,0.001600,0.099200,0.013500,0.000200,0,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,0,1,49,3,98,0,7,3,3,0,0,26,0,26,1,0,1,6,0,0,0,0,0,0,0,0.1090,0,20,0,0,0.4255,0.5345,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0823,3195.9766,5539.0273,6259.6289,0,8735.0039,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1487,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1559,0.075900,0.083700,0.015400,0.1459,0.015100,0.038500,0.002000,0.007800,1.9229,1.9445,0.001500,0.009000,0.049900,0.9020,0.4176,0.3930,0.025600,0.007900,0.1114,0,0.2976,0.014400,0.000700,0.001800,7.1036,7.3197,0.001600,0.000800,0.004200,0.020300,0.046700,0.5582,0.001600,0.021100,0.001500,0.001400,0.6750,0.012700,0.000200,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,0,48,4,98,0,6,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1332,0,27,0,0,0.4885,0.6217,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2829,3194.4648,5539.0898,6259.6289,0,8733.5547,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,6.8292,1,0,0,0,0,0,0,0,0,0,0,0
,5.4428,0.069200,0.2657,0.014800,0.1066,0.017500,0.1239,0.002100,0.007600,1.7953,1.8162,0.001800,0.007300,0.041100,2.1997,0.2769,0.2608,0.015300,0.006800,0.4206,2.7298,0.3289,0.016700,0.001100,0.003100,0.2657,0.5190,0.001600,0.000800,0.003200,0.021000,0.051100,0.9784,0.002200,0.025000,0.001400,0.001600,0.1054,0.011500,0.000300,0.071100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,2,627,0,27,0,0,2,12,0,0,0,0,0,0,0,0.1548,0,23.5000,5.8711,0,1.1740,1.3288,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2804,3250.8477,5539.0898,6259.6289,0,8789.9375,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2107,387,0,0.2986,0,0,0,0,0,0,0
,0.2140,0.066900,0.1099,0.013000,0.098900,0.013900,0.059000,0.001700,0.006800,1.7605,1.7797,0.002400,0.010500,0.045600,0.9001,0.3527,0.3341,0.016200,0.005100,0.1422,0,0.3562,0.016200,0.000600,0.002800,1.1849,1.2579,0.001400,0.000700,0.002700,0.016700,0.044000,0.7322,0.001700,0.019200,0.001200,0.001400,0.1057,0.012800,0.000200,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,2,4,0,0,400,0,0,0,0,1,4,0,0,0,0,0,0,0,0.1146,0,22,2.9082,0,0.8391,0.9537,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5080,3355.3750,5539.0898,6259.6289,0,8894.4648,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1536,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.5773,0.088900,0.082600,0.017600,0.1192,0.023400,0.1297,0.002000,0.008700,1.7611,1.7851,0.001900,0.007300,0.040900,0.4714,0.2848,0.2748,0.015600,0.004200,0.095400,2.8042,0.4879,0.018600,0.001400,0.002700,0.5225,0.6031,0.001800,0.000800,0.003000,0.020200,0.062100,0.7373,0.002300,0.036900,0.002100,0.002400,0.1486,0.016700,0.000200,0.078900,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.1632,0,22.5000,0,0,0.6443,0.8075,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5985,3483.1602,5539.0898,6259.6289,0,9022.2500,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.2187,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1872,0.074900,0.2233,0.013100,0.1371,0.018800,0.038800,0.002100,0.009100,1.9761,1.9996,0.002000,0.010400,0.042200,1.4103,0.2610,0.3568,0.020200,0.009600,0.3892,0,0.4624,0.024200,0.001100,0.003300,2.3829,0.7948,0.001900,0.001000,0.004800,0.024800,0.063700,0.7480,0.002000,0.033900,0.005600,0.004800,0.1530,0.019700,0.003700,0,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,0,48,4,96,0,6,3,3,0,0,26,0,26,0,0,0,6,0,0,0,0,0,0,0,0.1884,0,25,0,0,0.6436,0.8320,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0527,3480.6680,5539.1523,6259.6289,0,9019.8203,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1.9298,0,0,6726,368,0,0.6266,0,0,0,0,0,0,0
,4.4080,0.074500,0.1070,0.013400,0.1229,0.017300,0.093300,0.002600,0.008400,1.8179,1.8429,0.001500,0.008300,0.042000,0.9474,0.2980,0.2486,0.015100,0.004300,0.1051,3.6746,0.3066,0.024200,0.001300,0.1256,2.5036,0.7702,0.001700,0.000800,0.004500,0.022000,0.049200,0.4915,0.002000,0.023900,0.001400,0.001500,0.1159,0.014400,0.000200,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1277,0,23,0,0,0.4126,0.5403,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5332,3497.2930,5539.1523,6259.6289,0,9036.4453,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,2.1495,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1695,0.067600,0.2356,0.012200,0.1873,0.023600,0.1225,0.005000,0.013900,1.9265,1.9644,0.001200,0.006200,0.035600,1.2821,0.2829,0.3800,0.019700,0.007800,0.3456,0,0.5268,0.023000,0.000800,0.003500,8.8038,8.9338,0.001900,0.001000,0.005400,0.025600,0.050900,0.5530,0.001600,0.022400,0.001300,0.001600,0.6574,0.014700,0.000200,0,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.1426,0,26.5000,0,0,0.4736,0.6162,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9049,3636.3828,5539.2148,6259.6289,0,9175.5977,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1956,8.1440,1,0,0,0,0,0,0,0,0,0,0,0
,4.0938,0.068600,0.2865,0.011900,0.099100,0.017500,0.080500,0.002000,0.006600,1.6388,1.6564,0.002200,0.006500,0.039800,2.0582,0.3429,0.2759,0.016600,0.005600,0.4085,1.5096,0.3719,0.014900,0.000900,0.002600,0.2630,0.4849,0.001800,0.000700,0.002700,0.019700,0.060300,1.2827,0.002000,0.025900,0.001300,0.001500,0.1397,0.020800,0.000200,0.069000,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,6,6,0,4,627,0,27,0,0,1,12,0,0,0,0,0,0,0,0.2015,0,26,5.9043,0,1.4831,1.6846,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6496,3676.5000,5539.2148,6259.6289,0,9215.7148,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2375,391,0,0.3100,0,0,0,0,0,0,0
,0.2021,0.069600,0.1634,0.014000,0.1113,0.013500,0.082700,0.002700,0.009600,1.6363,1.6605,0.002000,0.006800,0.046600,0.8658,0.3532,0.2891,0.011300,0.004200,0.1648,0,0.2760,0.023300,0.001000,0.001700,0.2375,0.4364,0.001700,0.000700,0.002200,0.016200,0.047700,1.0683,0.004600,0.020700,0.001200,0.001300,0.1015,0.010800,0.000200,0,0,0,0,0,0,64,0,0,0,0,0,0,0,2,2,0,1,50,2,100,0,6,3,5,0,68,408,0,0,1,0,1,6,0,0,0,0,0,0,0,0.1908,0,24.5000,3.1846,0,1.1441,1.3349,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4449,3678.0078,5539.2148,6259.6289,0,9217.2227,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
,4.5841,0.079400,0.079500,0.016800,0.1028,0.017500,0.080900,0.002800,0.011000,1.8870,1.9166,0.001600,0.009000,0.043300,0.4778,0.2806,0.2424,0.016100,0.003500,0.093200,3.8443,0.3435,0.019700,0.000800,0.002600,0.2452,0.4597,0.001700,0.000800,0.002800,0.019200,0.049700,0.5573,0.002000,0.024100,0.001300,0.001700,0.1069,0.013400,0.000200,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,50,2,100,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1332,0,24,0,0,0.4882,0.6214,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4685,3673.7422,5539.2148,6259.6289,0,9212.9570,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1694,0.073200,0.1657,0.013700,0.1079,0.015600,0.1060,0.001700,0.006300,1.4136,1.4307,0.001000,0.006300,0.042200,0.9269,0.2988,0.2448,0.011600,0.003700,0.2337,0,0.2428,0.013800,0.000800,0.003100,1.1576,1.1927,0.001500,0.001000,0.002000,0.017300,0.1110,0.5690,0.001300,0.018700,0.001100,0.001400,0.1041,0.013400,0.000200,0.082400,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,50,2,100,0,10,3,3,0,2,29,0,27,1,0,1,6,0,0,0,0,0,0,0,0.1465,0,24,0,0,0.4842,0.6307,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1356,3674.2461,5539.2148,6259.6289,0,9213.4609,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1758,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4786,0.088600,0.1381,0.016400,0.1118,0.018600,0.080500,0.002500,0.008800,2.2996,2.3254,0.002100,0.008700,0.049200,0.9547,0.4355,0.4288,0.020500,0.005900,0.1082,3.3298,0.2976,0.016200,0.000800,0.080500,0.4270,0.4562,0.002400,0.000700,0.003300,0.021100,0.052000,0.5660,0.001800,0.024500,0.001200,0.001600,0.2503,0.016000,0.000300,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,1,50,2,100,0,8,1,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1307,0,28.5000,0,0,0.5257,0.6564,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3419,3677.5820,5539.2773,6259.6289,0,9216.8594,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1895,0,1,7600,463,0,0.3739,0,0,0,0,0,0,0
,0.1929,0.068400,0.1819,0.013300,0.1267,0.015100,0.1026,0.002300,0.007800,1.8714,1.8936,0.002000,0.009200,0.043400,1.0698,0.3249,0.2685,0.017600,0.006300,0.2477,0,0.3660,0.016100,0.000600,0.002100,6.7855,6.8399,0.001700,0.000800,0.004400,0.022700,0.1063,0.5009,0.001600,0.020800,0.001200,0.001900,0.1175,0.014200,0.000200,0.069600,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,50,2,100,0,8,3,3,0,0,27,0,27,1,0,1,6,0,0,0,0,0,0,0,0.1317,0,26,0,0,0.4378,0.5695,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8365,3677.4062,5539.2773,6259.6289,0,9216.6836,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1782,6.1618,0,0,0,0,0,0,0,0,0,0,0,0
,4.6623,0.082400,0.2582,0.015300,0.1243,0.017400,0.091000,0.001900,0.007400,1.3597,1.3802,0.001100,0.004500,0.031800,2.6596,0.3552,0.2546,0.010100,0.005900,0.3905,1.8144,0.4030,0.025000,0.000800,0.004800,1.9778,1.8125,0.002200,0.001000,0.004700,0.023900,0.1336,0.9791,0.001800,0.031200,0.001400,0.001400,0.1645,0.012600,0.000300,0,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,49,3,98,0,7,3,3,0,4,26,0,26,1,0,1,6,0,0,0,0,0,0,0,0.2207,0,33,0,0,0.8900,1.1107,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3266,3677.7031,5539.2773,6259.6289,0,9216.9805,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1.5865,0,0,1891,289,0,0.2658,0,0,0,0,0,0,0
,0.1754,0.071800,0.083400,0.013100,0.1094,0.016800,0.080400,0.002100,0.006400,1.7950,1.8149,0.001800,0.007200,0.041300,0.4941,0.2995,0.2591,0.015200,0.004600,0.1295,0,0.4449,0.013500,0.001200,0.003000,0.5269,0.5882,0.001600,0.001100,0.002500,0.021200,0.053000,0.5122,0.002200,0.021800,0.001600,0.001900,0.1101,0.013600,0.000200,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,97,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1260,0,19.5000,0,0,0.4472,0.5732,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3675,3679.6953,5539.3398,6259.6289,0,9219.0352,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1851,0,0,0,0,0,0,0,0,0,0,0,0,0
