EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/HandleRPC,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.064200,0.1164,0.013400,0.090800,0.014300,0.069500,0.002100,0.006800,1.8385,1.8590,0.001800,0.005600,0.036100,2.0071,0.2839,0.2809,0.014400,0.003200,0.2704,0.013600,0.000600,0.001800,0.2426,0.4404,0.001900,0.000800,0.001900,0.015200,0.042600,0.6410,0.2441,0.001400,0.019800,0.001400,0.001400,0.1050,0.014200,0.000200,2.5776,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,6,6,0,1,313,0,13,0,0,2,6,0,0,0,0,0,0,0,0.1181,0,26,2.7471,0,0.6885,0.8066,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5366,7576.8398,5543.0312,6263.1484,0,13119.8711,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,4.9300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065000,0.049500,0.012900,0.1065,0.015200,0.070700,0.002200,0.007200,1.9119,1.9336,0.001800,0.006100,0.035100,0.3849,0.2717,0.2438,0.013500,0.002900,0.2354,0.015000,0.000300,0.002000,0.3807,0.5765,0.002000,0.000700,0.002600,0.017500,0.044800,0.3596,0.085400,0.001600,0.020600,0.001300,0.001700,0.095600,0.012400,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.099201,0,29,0,0,0.2984,0.3976,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9236,7576.6992,5543.0312,6263.1484,0,13119.7305,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.072700,0.1489,0.011000,0.1148,0.015400,0.068400,0.001800,0.007400,2.0065,2.0264,0.001300,0.006800,0.034100,1.3354,0.2243,0.2485,0.018400,0.003900,0.3563,0.022400,0.000600,0.063000,1.5712,1.6486,0.001900,0.000800,0.003400,0.019000,0.064500,0.5836,0.2912,0.004800,0.022900,0.001200,0.001900,0.1112,0.013600,0.000100,3.2955,0,0,0,0,0,0,57,0,0,0,0,0,0,1,1,2,2,46,2,49,0,3,4,4,0,35,17,0,13,1,0,2,4,0,0,0,0,0,0,0,0.1466,0,27,0.9990,0,0.6123,0.7589,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8001,7576.1133,5543.0938,6263.1484,0,13119.2070,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,1,4.5960,0.1975,0,0,2832,365,0,0.1586,2,0,0,0,0,0,0,0,0,0,0
,0.073100,0.041800,0.015100,0.097300,0.015700,0.071300,0.002200,0.007700,1.7772,1.8002,0.001700,0.007400,0.034600,0.4166,0.2832,0.2384,0.014300,0.003200,0.2926,0.014800,0.000600,0.002400,0.3495,0.3543,0.001300,0.000800,0.001600,0.014000,0.048800,0.3300,0.090700,0.001500,0.019200,0.001100,0.001900,0.093100,0.012000,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,46,2,49,0,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.085086,0,25,0,0,0.2749,0.3600,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0715,7576.1133,5543.0938,6263.1484,0,13119.2070,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1513,0.1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.062000,0.080200,0.013700,0.1013,0.014800,0.1109,0.001800,0.007300,1.8556,1.8760,0.001500,0.007500,0.035500,0.9268,0.2954,0.2772,0.015000,0.003100,0.3134,0.017100,0.000600,0.002800,1.9026,0.5250,0.001500,0.000800,0.002900,0.016700,0.1092,0.3308,0.1721,0.001700,0.019300,0.001300,0.001700,0.099900,0.014200,0.000100,3.5886,0.078300,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,46,2,49,0,5,3,3,0,0,14,0,14,1,0,2,3,0,0,0,0,0,0,0,0.088897,0,23,0,0,0.2608,0.3497,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4056,7576.3125,5543.0938,6263.1484,0,13119.4062,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,4.7936,1.5940,0,0,1279,263,0,0.1411,0,0,0,0,0,0,0,0,0,0,0
,0.062000,0.049400,0.011700,0.1346,0.014000,0.060900,0.002300,0.007300,1.8656,1.8873,0.001700,0.006200,0.037900,0.4036,0.2750,0.2411,0.014500,0.003900,0.2302,0.015100,0.000800,0.003000,7.7256,7.7621,0.002100,0.001000,0.003000,0.019700,0.1022,0.3451,0.082500,0.001200,0.020500,0.001300,0.001800,0.6283,0.014400,0.000200,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,45,3,49,0,4,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.096790,0,25,0,0,0.2848,0.3816,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0827,7576.1953,5543.1562,6263.1484,0,13119.3516,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0.1552,0.1688,7.1081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.064200,0.1295,0.010500,0.085700,0.014400,0.067100,0.002300,0.006300,1.8021,1.8217,0.001200,0.007400,0.048200,1.7609,0.2502,0.2480,0.014500,0.002900,0.2777,0.014900,0.000600,0.002200,0.2525,0.4502,0.001500,0.001000,0.002100,0.015200,0.046500,0.6856,0.2721,0.001900,0.020100,0.001300,0.001400,0.1040,0.014200,0.000100,0.9395,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,48,0,3,6,6,0,1,313,0,13,0,0,1,6,0,0,0,0,0,0,0,0.1066,0,28,2.9248,0,0.7572,0.8638,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9116,7576.1211,5543.1562,6263.1484,0,13119.2773,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,3.1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.074400,0.1116,0.013000,0.1048,0.016300,0.081800,0.002100,0.007600,1.8806,1.9024,0.001600,0.007600,0.042100,0.6834,0.3172,0.2488,0.015700,0.003800,0.2845,0.017000,0.000800,0.002600,0.2681,0.4684,0.001800,0.000700,0.002500,0.015500,0.059000,0.7946,0.2360,0.002500,0.026000,0.001500,0.002100,0.1577,0.016800,0.000300,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,4,4,0,0,400,0,0,0,0,2,4,0,0,0,0,0,0,0,0.1050,0,24,2.9082,0,0.9735,1.0785,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0760,7575.9141,5543.1562,6263.1484,0,13119.0703,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.075800,0.079700,0.010000,0.1041,0.014800,0.028500,0.002400,0.008700,1.3809,1.4035,0.000900,0.005700,0.030900,0.7188,0.3780,0.2433,0.015600,0.003200,0.3663,0.018100,0.000600,0.063100,1.2032,1.2242,0.001500,0.000900,0.002700,0.017300,0.049100,0.2951,0.2058,0.001700,0.020800,0.001300,0.002000,0.1065,0.012600,0.000300,2.3102,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,1,0,0,3,0,0,0,0,0,0,0,0.080593,0,19,0,0,0.2278,0.3084,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2173,7575.4453,5543.1562,6263.1484,0,13118.6016,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,1,3.5603,0.1732,0,0,4863,454,0,0.3481,0,0,0,0,0,0,0,0,0,0,0
,0.070000,0.047800,0.013500,0.1052,0.015300,0.070100,0.002000,0.006900,1.7690,1.7902,0.001200,0.006700,0.035400,0.5626,0.2437,0.2357,0.015000,0.002800,0.2094,0.014300,0.000600,0.001900,0.5575,0.5972,0.001600,0.001000,0.002100,0.014200,0.046800,0.3517,0.093000,0.001500,0.019700,0.001400,0.001600,0.1010,0.013500,0.000300,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.093702,0,26,0,0,0.2942,0.3879,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6906,7575.3984,5543.1562,6263.1484,0,13118.5547,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1390,0.1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.063200,0.1844,0.012900,0.1141,0.015200,0.1057,0.002200,0.006700,1.7532,1.7744,0.001900,0.008300,0.035900,0.7424,0.2878,0.2840,0.015700,0.003600,0.2373,0.011800,0.000500,0.001600,1.6946,1.4018,0.001700,0.000800,0.003300,0.019100,0.044600,0.4646,0.1964,0.001700,0.017900,0.001300,0.001700,0.1221,0.012500,0.000100,2.7175,0.069400,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,2,14,0,14,0,0,2,3,0,0,0,0,0,0,0,0.1037,0,35,0,0,0.3943,0.4980,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1133,7575.1484,5543.2188,6263.1484,0,13118.3672,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,4.1161,1.4080,0,0,1077,266,0,0.1279,0,0,0,0,0,0,0,0,0,0,0
,0.1399,0.043100,0.010800,0.1159,0.016900,0.060600,0.001700,0.007800,1.8380,1.8913,0.001400,0.007400,0.036500,0.6731,0.2557,0.2427,0.014200,0.002600,0.2374,0.017000,0.000600,0.002300,7.6315,6.0444,0.001700,0.000800,0.004000,0.018600,0.043300,0.2695,0.075600,0.001700,0.020700,0.001300,0.001700,0.1058,0.014400,0.000200,0.008400,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.087101,0,20,0,0,0.2152,0.3023,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5725,7575.1133,5543.2188,6263.1484,0,13118.3320,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0.1627,1.7819,5.5598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.063900,0.078600,0.008700,0.1093,0.014500,0.027400,0.001900,0.007400,1.6991,1.7201,0.001400,0.007400,0.031800,1.7010,0.3006,0.2463,0.015200,0.003500,0.3316,0.015000,0.000700,0.002200,0.4469,0.5440,0.001800,0.000800,0.002600,0.016700,0.044600,0.3426,0.1986,0.001700,0.021600,0.001400,0.001800,0.096600,0.011300,0.000100,1.5834,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.094105,0,26,0,0,0.2668,0.3609,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7165,7575.0742,5543.2188,6263.1484,0,13118.2930,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,3.7651,0.1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.066600,0.038800,0.011000,0.083200,0.013200,0.061100,0.001900,0.007600,1.8075,1.8279,0.001300,0.007900,0.031200,0.5874,0.2596,0.2482,0.014800,0.002800,0.2505,0.012100,0.000600,0.001800,0.2134,0.3890,0.001500,0.000600,0.001200,0.011200,0.044900,0.3116,0.073500,0.001600,0.020100,0.001200,0.001400,0.1015,0.013100,0.000200,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.1068,0,18,0,0,0.2298,0.3366,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4913,7575.0078,5543.2812,6263.1484,0,13118.2891,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.064900,0.057200,0.016100,0.097700,0.015900,0.072200,0.002200,0.007700,2.0417,2.0641,0.001200,0.008800,0.033000,0.5048,0.2676,0.2347,0.014600,0.003100,0.3368,0.017400,0.000600,0.071600,0.2556,0.4456,0.001300,0.000800,0.002300,0.015300,0.045400,0.3866,0.098600,0.001300,0.020000,0.001300,0.001500,0.1011,0.013300,0.000100,3.6530,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.1009,0,32,0,0,0.3075,0.4084,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9647,7573.6719,5543.2812,6263.1484,0,13116.9531,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,4.3576,0,0,0,1555,449,0,0.1682,0,0,0,0,0,0,0,0,0,0,0
,0.065700,0.073300,0.013800,0.095100,0.015000,0.097300,0.002100,0.008000,1.7018,1.7234,0.001800,0.006500,0.035000,0.7168,0.2784,0.2431,0.014100,0.003000,0.3205,0.015600,0.000700,0.002600,0.2723,0.4560,0.001500,0.000800,0.002100,0.016100,0.043100,0.2644,0.1788,0.001600,0.018500,0.001300,0.002100,0.092700,0.012300,0.000200,0,0.057600,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,14,0,14,0,0,1,3,0,0,0,0,0,0,0,0.075702,0,19,0,0,0.2024,0.2781,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4746,7573.1523,5543.2812,6263.1484,0,13116.4336,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0.1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.070900,0.069200,0.010700,0.1715,0.015400,0.1258,0.001900,0.007300,1.7952,1.8156,0.001500,0.007300,0.033200,0.6887,0.2771,0.2476,0.014800,0.002500,0.3087,0.019700,0.001100,0.003000,1.4083,1.4428,0.002100,0.000900,0.004000,0.021300,0.057200,0.5520,0.1023,0.001900,0.025200,0.001500,0.001800,0.1246,0.013800,0.000100,3.6569,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1327,0,30,0,0,0.4752,0.6079,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0316,7573.0781,5543.2812,6263.1484,0,13116.3594,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,4.3803,0.2354,0,0,964,249,0,0.1104,0,0,0,0,0,0,0,0,0,0,0
,0.070500,0.1170,0.011500,0.1448,0.015900,0.033200,0.002300,0.009000,1.7093,1.7329,0.001300,0.005700,0.033100,0.9254,0.2329,0.2257,0.014300,0.003000,0.2777,0.017600,0.000500,0.002600,7.5436,7.5851,0.001700,0.000800,0.004000,0.019700,0.049500,0.5677,0.2560,0.005200,0.022000,0.001500,0.001700,1.0402,0.015700,0.000100,0,0,0,0,0,0,0,57,0,0,0,0,0,0,1,1,0,0,46,2,49,0,3,4,4,0,34,17,0,13,1,0,0,4,0,0,0,0,0,0,0,0.1404,0,24,0.9365,0,0.5760,0.7164,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7702,7572.9570,5543.3477,6263.1484,0,13116.3047,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,1,0.1590,0.1760,7.2937,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
,0.064100,0.1195,0.013500,0.099100,0.015800,0.068600,0.002300,0.007700,2.0534,2.0754,0.002000,0.010100,0.039100,1.9364,0.3081,0.2534,0.014000,0.003500,0.2955,0.015500,0.000600,0.002300,0.5306,0.5546,0.001400,0.000600,0.002300,0.016900,0.046200,0.7548,0.2398,0.001800,0.022500,0.001300,0.001500,0.1029,0.013000,0.000200,2.6589,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,46,2,49,0,4,5,5,0,1,313,0,13,0,0,2,5,0,0,0,0,0,0,0,0.1062,0,25,2.9512,0,0.8393,0.9455,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8024,7572.8945,5543.3477,6263.1484,0,13116.2422,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,4.9103,0.1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.070400,0.051000,0.013100,0.1204,0.015400,0.075400,0.002300,0.007000,1.8649,1.8864,0.001300,0.006000,0.033700,0.4139,0.2837,0.2751,0.017300,0.004200,0.2337,0.014300,0.000600,0.002700,1.5517,0.4800,0.002100,0.000800,0.004100,0.019700,0.1075,0.3715,0.099000,0.001600,0.020400,0.001400,0.001600,0.1075,0.013200,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,46,2,49,0,5,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.1053,0,28,0,0,0.3042,0.4095,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2117,7572.7695,5543.3477,6263.1484,0,13116.1172,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1538,1.2814,0,0,3120,371,0,0.1795,0,0,0,0,0,0,0,0,0,0,0
,0.066100,0.087000,0.011000,0.089000,0.015500,0.028500,0.002000,0.008000,1.3678,1.3888,0.001400,0.005900,0.030800,0.9399,0.2703,0.2395,0.010900,0.002300,0.3385,0.015700,0.000600,0.055400,0.4921,0.5106,0.001500,0.000800,0.002100,0.014800,0.1283,0.3454,0.1883,0.001800,0.018900,0.001100,0.001500,0.3199,0.012800,0.000100,3.2127,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,0,0,45,3,49,0,4,4,4,0,0,13,0,13,1,0,0,4,0,0,0,0,0,0,0,0.087097,0,26,0,0,0.2754,0.3625,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8604,7572.6445,5543.3477,6263.1484,0,13115.9922,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,1,4.4142,0.1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
