EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Ticks/GameplayDebuggerPlayerManager,Ticks/PathFollowingComponent,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/EventWait,FMsgLogf/FMsgLogfCount
,1.6510,0.063000,0.014300,0.082100,0.011900,0.031000,0.002300,0.007800,0.003500,0.025900,0.001100,0.004200,0.024200,0.2813,0.2353,0.7699,0.015100,0.6189,0.3373,0.017800,0.000700,0.002300,0.004500,0.094400,0.000900,0.000500,0.000100,0.006600,0.037300,0.000200,0.002000,0.016000,0.001300,0.001400,0.051500,0.012200,0.000100,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6178,15559.8516,5447.1133,6208.7500,0,21006.9648,0,0,0,0,0,0,0,0,0,2,0,0,0,0
,0.1425,0.065900,0.013300,0.095400,0.012000,0.031700,0.002300,0.007700,0.003400,0.027500,0.001300,0.004100,0.025700,0.2786,0.2574,0.8876,0.015300,0,0.2969,0.020900,0.000700,0.002600,2.3150,2.4223,0.001300,0.000500,0.000200,0.007000,0.037700,0.000300,0.001900,0.016800,0.001200,0.001600,0.051300,0.013800,0.000100,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3643,15559.8203,5447.1133,6208.7500,0,21006.9336,0,0,375,236,0,0.079200,0,2.3093,0,2,0,0,0,0
,1.5947,0.056200,0.012100,0.073100,0.011300,0.028100,0.001700,0.006100,0.003100,0.022300,0.001000,0.003400,0.020500,0.5689,0.2203,0.7322,0.014900,0.3068,0.3351,0.018400,0.000800,0.002400,0.004900,0.089900,0.001000,0.000800,0.000100,0.006300,0.035800,0.000200,0.001900,0.014800,0.001300,0.001400,0.045900,0.012800,0.000200,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3764,15559.9648,5447.1133,6208.7500,0,21007.0781,0,0,0,0,0,0,0,0,0,2,0,0,0,0
,0.1406,0.064200,0.013200,0.084900,0.020300,0.032600,0.002400,0.007400,0.003300,0.026200,0.001100,0.004100,0.024800,0.3190,0.2435,0.8934,0.019600,0.091400,0.3126,0.021600,0.000600,0.012100,0.005100,0.1082,0.001000,0.000600,0.000100,0.006600,0.038600,0.000200,0.001900,0.017100,0.001400,0.002200,0.054700,0.014800,0.000200,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5895,15560.0195,5447.1133,6208.7500,0,21007.1328,0,0,0,0,0,0,0,0,0,2,0,0,0,0
,2.5432,0.088900,0.019600,0.1098,0.015900,0.043500,0.003200,0.011100,0.004300,0.037100,0.001800,0.006000,0.036300,0.4248,0.4538,1.1339,0.022000,0.7843,0.5290,0.029000,0.001100,0.003700,0.011900,0.1389,0.001500,0.000900,0.000100,0.009500,0.049700,0.000300,0.002300,0.022900,0.001900,0.001700,0.063700,0.018600,0.000200,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4099,15560.0039,5447.1133,6208.7500,0,21007.1172,0,0,386,301,0,0.1190,0,0,0,2,0,0,0,0
,0.1742,0.072700,0.015500,0.092200,0.013400,0.035500,0.002800,0.009200,0.003800,0.031100,0.001600,0.004600,0.028800,0.3478,0.3010,1.1592,0.020800,0.1181,0.3219,0.021900,0.000900,0.002900,0.005400,0.1112,0.001300,0.000700,0.000100,0.007800,0.043100,0.000400,0.002300,0.019900,0.001600,0.001800,0.058500,0.016100,0.000200,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8833,15560.0156,5447.1133,6208.7500,0,21007.1289,0,0,0,0,0,0,0,0,0,2,0,0,0,0
,2.3556,0.079200,0.015500,0.1072,0.014900,0.056800,0.003000,0.010200,0.003800,0.033900,0.001600,0.004900,0.034600,0.4436,0.3450,1.1079,0.021200,0.7075,0.4554,0.023500,0.000900,0.003100,0.005500,0.1105,0.001400,0.000800,0.000200,0.008000,0.045000,0.000700,0.002400,0.017900,0.001600,0.001800,0.060800,0.017000,0.000300,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,50,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6370,15559.9727,5447.1133,6208.7500,0,21007.0859,0,0,0,0,0,0,0,0,0,2,2,2,0,0
,0.1151,0.065600,0.014200,0.092400,0.012900,0.032300,0.002700,0.007500,0.002900,0.026900,0.001500,0.004200,0.025000,0.3045,0.2794,0.9083,0.017000,0.027200,0.2942,0.021100,0.000700,0.002900,2.3038,2.4091,0.001400,0.000700,0.000100,0.007000,0.038700,0.000200,0.001700,0.016900,0.001400,0.001700,0.052300,0.013400,0.000200,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1488,15560.0352,5447.1133,6208.7500,0,21007.1484,0,0,418,307,0,0.099100,0,2.2981,0,2,0,0,0,0
,2.1214,0.065900,0.014600,0.090000,0.011600,0.031900,0.002400,0.007100,0.003300,0.025400,0.001500,0.003900,0.025000,0.7147,0.2580,0.9923,0.019700,0.4307,0.7093,0.022200,0.000800,0.002700,0.006200,0.1122,0.001200,0.000800,0.000200,0.007400,0.041400,0.000200,0.002200,0.017000,0.001500,0.002400,0.068900,0.012600,0.000100,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4639,15560.0742,5447.1133,6208.7500,0,21007.1875,0,0,0,0,0,0,0,0,0,2,0,0,0,0
,0.2219,0.076600,0.021100,0.097300,0.014500,0.039400,0.002800,0.008700,0.004200,0.032700,0.001800,0.005200,0.030500,0.3996,0.3553,1.1210,0.021100,0.050100,0.3922,0.023200,0.000900,0.014300,0.005700,0.1264,0.001200,0.000700,0.000100,0.008100,0.042900,0.000100,0.002100,0.020200,0.001600,0.001800,0.059100,0.018500,0.000100,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1151,15560.0508,5447.1133,6208.7500,0,21007.1641,0,0,0,0,0,0,0,0,0,2,0,0,0,0
,2.5512,0.082400,0.017300,0.1086,0.015700,0.041600,0.003100,0.009400,0.003900,0.033700,0.001500,0.005200,0.028700,0.3853,0.3668,1.3832,0.022800,0.6728,0.4914,0.026100,0.000900,0.003400,0.006100,0.1359,0.001600,0.000900,0.000100,0.009300,0.051900,0.000200,0.002400,0.024000,0.001900,0.002100,0.069000,0.019100,0.000100,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4522,15561.2148,5447.1133,6208.7500,0,21008.3281,0,0,386,305,0,0.1174,0,0,0,2,0,0,0,0
,0.1719,0.090400,0.018400,0.1195,0.016300,0.042200,0.003100,0.009400,0.007100,0.037300,0.001800,0.006100,0.032600,0.3792,0.3733,1.3186,0.024100,0,0.3814,0.028300,0.000700,0.003900,0.005900,0.1395,0.001600,0.001300,0.000100,0.010200,0.055600,0.000200,0.002600,0.022800,0.001900,0.002100,0.074100,0.021100,0.000200,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2572,15561.6289,5447.1133,6208.7500,0,21008.7422,0,0,0,0,0,0,0,0,0,2,0,0,0,0
,2.5391,0.081000,0.018400,0.1027,0.014500,0.040900,0.002600,0.009600,0.004200,0.033800,0.001500,0.005000,0.033100,0.3665,0.3694,1.1021,0.021800,0.8782,0.4414,0.021900,0.000700,0.002900,0.005100,0.1152,0.001700,0.000700,0.000100,0.007800,0.045300,0.000200,0.002300,0.020100,0.002600,0.001900,0.061500,0.017200,0.000200,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8894,15561.6914,5447.1133,6208.7500,0,21008.8047,0,0,0,0,0,0,0,0,0,2,0,0,0,0
,0.2537,0.092700,0.018800,0.1454,0.017100,0.056400,0.004100,0.012300,0.004200,0.040000,0.001800,0.006300,0.035400,0.4473,0.4324,1.2956,0.025100,0.1346,0.4410,0.029100,0.001000,0.003700,4.3480,4.5014,0.002000,0.000900,0.000200,0.011500,0.052900,0.000200,0.002400,0.051200,0.001800,0.002400,0.1015,0.018000,0.000300,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8561,15561.7461,5447.1133,6208.7500,0,21008.8594,0,0,345,296,0,0.1298,0,4.3401,0,2,0,0,0,0
,1.8784,0.069800,0.012400,0.094300,0.012800,0.026400,0.002000,0.006800,0.002900,0.023200,0.001300,0.004300,0.022900,0.7688,0.2521,0.7796,0.015600,0.2963,0.4656,0.026000,0.001100,0.003700,0.006000,0.6827,0.001500,0.000800,0.000100,0.008400,0.045800,0.000100,0.001800,0.019100,0.001500,0.001900,0.064000,0.017600,0.000100,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9909,15562.0195,5447.1133,6208.7500,0,21009.1328,0,0,0,0,0,0,0,0,0,2,0,0,0,0
,0.1881,0.090700,0.018700,0.1137,0.017000,0.042100,0.003500,0.009900,0.004200,0.034900,0.001700,0.006300,0.032900,0.4526,0.4025,1.2918,0.023400,0.062000,0.4877,0.028300,0.000900,0.017100,0.006100,0.1447,0.001600,0.001000,0.000100,0.010700,0.057100,0.000200,0.003000,0.022900,0.006900,0.002200,0.069100,0.018500,0.000100,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2042,15563.3164,5447.1133,6208.7500,0,21010.4297,0,0,0,0,0,0,0,0,0,2,0,0,0,0
,2.5873,0.093900,0.021400,0.1114,0.017500,0.045700,0.003600,0.011800,0.004200,0.042400,0.002000,0.005900,0.038400,0.4492,0.4996,1.5555,0.027800,0.3029,0.4803,0.025300,0.001000,0.024200,0.006500,0.1326,0.001600,0.000800,0.000100,0.008800,0.049000,0.000200,0.003000,0.020400,0.001900,0.002100,0.066500,0.018900,0.000200,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8598,15563.2539,5447.1758,6208.7500,0,21010.4297,0,0,410,305,0,0.1376,0,0,0,2,0,0,0,0
,0.2056,0.082000,0.017300,0.1079,0.015300,0.035700,0.002900,0.008400,0.003900,0.030500,0.001300,0.004900,0.028700,0.4076,0.3287,1.0543,0.021200,0.066000,0.3643,0.024700,0.001000,0.003300,0.006000,0.1332,0.001400,0.000800,0.000100,0.010000,0.072300,0.000200,0.003100,0.019100,0.002000,0.002000,0.066800,0.019200,0.000100,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4613,15563.3164,5447.1758,6208.7500,0,21010.4922,0,0,0,0,0,0,0,0,0,2,0,0,0,0
,2.4670,0.084200,0.018800,0.1067,0.015700,0.044300,0.003300,0.015600,0.004600,0.042700,0.001700,0.005600,0.036700,0.3976,0.4815,1.1082,0.021900,0.7035,0.4544,0.023200,0.000700,0.003200,0.005800,0.1210,0.001400,0.000800,0.000100,0.008600,0.045500,0.000200,0.002300,0.021100,0.001700,0.001900,0.061900,0.018200,0.000300,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0899,15563.2969,5447.1758,6208.7500,0,21010.4727,0,0,0,0,0,0,0,0,0,2,0,0,0,0
,0.1899,0.075400,0.016600,0.1030,0.013700,0.038300,0.002300,0.009000,0.003900,0.032200,0.001500,0.004900,0.030100,0.3758,0.3041,1.2659,0.027200,0,0.3936,0.026100,0.000700,0.003500,5.2340,5.3581,0.001500,0.000700,0.000100,0.007400,0.039300,0.000800,0.002100,0.016200,0.001500,0.001700,0.052500,0.019400,0.000300,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8742,15563.3594,5447.1758,6208.7500,0,21010.5352,0,0,408,305,0,0.1235,0,5.2271,0,2,0,0,0,0
,1.7197,0.057100,0.012800,0.072400,0.010600,0.028400,0.001600,0.006700,0.002600,0.022100,0.001200,0.003900,0.022100,0.6214,0.2390,0.7372,0.014500,0.3620,0.3632,0.018800,0.000700,0.009500,0.004700,0.086600,0.000900,0.000600,0.000100,0.006200,0.035600,0.000100,0.001300,0.014400,0.001300,0.001500,0.047100,0.013400,0.000100,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,51,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6313,15563.4219,5447.1758,6208.7500,0,21010.5977,0,0,0,0,0,0,0,0,1,2,2,2,0,0
,0.1408,0.065500,0.013000,0.083000,0.012300,0.031000,0.001800,0.006900,0.003500,0.024300,0.001100,0.004500,0.022800,0.2821,0.2608,0.8239,0.016300,0.067600,0.3846,0.022400,0.000900,0.002600,0.005000,0.1083,0.001300,0.000800,0.000100,0.007200,0.041400,0.000200,0.002100,0.018700,0.001500,0.002200,0.055000,0.014800,0.000100,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1574,15561.2812,5447.1758,6208.7500,0,21008.4570,0,0,0,0,0,0,0,0,0,2,0,0,0,0
,2.2856,0.093600,0.016700,0.1013,0.014200,0.040200,0.002800,0.013100,0.003700,0.034600,0.001600,0.005100,0.028600,0.3421,0.3076,1.0089,0.019000,0.8763,0.4297,0.021900,0.000900,0.002900,0.005600,0.1176,0.001600,0.000900,0.000100,0.007400,0.043800,0.000200,0.002400,0.023000,0.001500,0.001900,0.076100,0.021500,0.000200,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7545,15561.3438,5447.1758,6208.7500,0,21008.5195,0,0,408,308,0,0.1086,0,0,0,2,0,0,0,0
,0.1543,0.070900,0.014700,0.092100,0.012600,0.034300,0.002100,0.007500,0.003100,0.027100,0.001200,0.004700,0.026200,0.3883,0.2593,0.9444,0.019300,0.086800,0.4594,0.024400,0.001100,0.002800,0.005700,0.1153,0.001000,0.000800,0.000100,0.007800,0.044000,0.000200,0.002200,0.019800,0.001700,0.001800,0.072400,0.014100,0.000200,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3202,15561.3438,5447.1758,6208.7500,0,21008.5195,0,0,0,0,0,0,0,0,0,2,0,0,0,0
,2.7071,0.086300,0.017100,0.1241,0.017600,0.044400,0.003000,0.011600,0.004200,0.037700,0.002000,0.006600,0.034200,0.4383,0.3839,1.2212,0.024500,0.9232,0.4813,0.024300,0.001200,0.003300,0.006300,0.1348,0.001500,0.000800,0.000100,0.009600,0.049400,0.000200,0.002600,0.020500,0.001700,0.003100,0.067100,0.019700,0.000100,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3826,15561.4062,5447.1758,6208.7500,0,21008.5820,0,0,0,0,0,0,0,0,0,2,0,0,0,0
,0.2142,0.091000,0.020700,0.1324,0.015700,0.044100,0.003300,0.010100,0.004000,0.037200,0.001700,0.006100,0.034300,0.4050,0.3720,1.1647,0.024200,0.1366,0.3655,0.033300,0.000900,0.002900,4.1085,4.2404,0.001700,0.000800,0.000200,0.008500,0.046000,0.000200,0.002500,0.022600,0.001700,0.001800,0.058100,0.016400,0.000200,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8191,15561.4688,5447.1758,6208.7500,0,21008.6445,0,0,408,305,0,0.1472,0,4.1022,0,2,0,0,0,0
