EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/Pathfinding,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/FixedStep,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,FMsgLogf/FMsgLogfCount,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Exclusive/AllWorkers/MassProcessorTask,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/EventWait/PrePhysics,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush
,0.068900,0.2463,0.008900,0.1293,0.015200,0.1158,0.082800,0.001700,0.006000,0,0,0,0,0,1441,1233,0,0.2082,125.3982,125.4159,0.002500,0.014700,0.046700,30.7612,0.3973,0.2718,0.018700,0.006600,0.3535,0,0.3084,0.021300,0.000600,0.067700,5.5508,5.7973,6.9107,0.001800,0.000900,0.005000,0.022400,0.2088,0.9621,64,0,0,1020,26,0,0,0,0,10.2116,0.002200,0.035500,0.001700,0.002600,0.1359,0.015300,0.000100,2,2,3,3,50,2,100,0,10,4,4,0,6,28,0,28,2,0,6,8,0,0,0,0,0,0,0,0.2068,0,45,0,0,0.8667,1.0735,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.8499,2784.0820,5561.6094,6305.4844,0,8345.6914,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.061000,0.3447,0.010200,0.1296,0.015400,0.1150,0.1033,0.002300,0.008400,0,0,0,0,0,1574,177,0,0.2041,135.5366,135.5582,0.002000,0.012500,0.042500,2.1719,0.3083,0.2601,0.014400,0.004600,0.4461,0,0.4017,0.024600,0.001200,0.1332,11.8204,12.1093,12.4181,0.002200,0.000800,0.005800,0.024800,0.054800,1.0371,62,0,0,0,52,0,0,0,0,12.0522,0.001900,0.023800,0.001400,0.001900,0.1571,0.019000,0.000200,2,2,2,3,48,4,100,0,6,8,8,0,8,62,0,56,2,0,5,16,0,0,0,0,0,0,0,0.2227,0,44,0,0,0.9409,1.1636,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.8131,2764.4961,5561.7344,6305.4844,0,8326.2305,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,9.6438,0,0,0
,0.062500,0.4432,0.013400,0.1340,0.017700,0.1788,0.1123,0.002200,0.008600,0,0,0,0,0,1390,1210,0,0.3216,138.1170,138.1397,0.002200,0.011700,0.042000,27.9603,0.2734,0.2537,0.014700,0.006400,0.4202,0.2117,0.4651,0.021900,0.000800,0.076800,6.2720,8.1032,9.1784,0.001500,0.000900,0.005500,0.022700,0.070500,1.5558,64,0,0,1052,26,0,0,0,0,6.7608,0.007500,0.031600,0.001600,0.001800,0.3727,0.014700,0.000400,2,2,3,3,50,2,100,0,6,4,5,0,74,37,0,29,2,0,6,9,0,0,0,0,0,0,0,0.3196,0,45,0.9092,0,1.5618,1.8814,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.3857,2812.5117,5561.9883,6305.4844,0,8374.5000,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.062500,0.4074,0.013000,0.1341,0.015400,0.1274,0.076300,0.002600,0.007000,0,0,0,0,0,1237,116,0,0.1246,149.4133,149.4334,0.002300,0.012600,0.046200,2.6559,0.2913,0.3025,0.019800,0.008400,0.7115,0.1894,0.3118,0.017000,0.000800,0.088300,12.2451,12.5622,12.5755,0.002400,0.000800,0.005000,0.025100,0.055900,0.8797,64,0,0,0,52,0,0,0,0,9.7985,0.001700,0.023200,0.001400,0.001700,0.1509,0.013200,0.000200,2,2,3,3,50,2,100,0,10,7,8,0,4,57,0,55,2,0,6,15,0,0,0,0,0,0,0,0.1911,0,45,0,0,0.7911,0.9822,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.2554,2799.4766,5561.9883,6305.4844,0,8361.4648,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,6.3639,0,0,0
,0.072900,0.3018,0.015900,0.1358,0.017500,0.3076,0.1714,0.002400,0.008500,0,0,0,0,0,1644,456,0,0.2284,155.2313,155.2545,0.001800,0.011800,0.042900,31.3832,0.4147,0.3940,0.018600,0.008300,0.3253,1.4933,0.3741,0.016400,0.001100,0.091900,11.3154,13.1160,12.6961,0.002000,0.000800,0.005800,0.025300,0.1369,0.9707,62,0,0,1065,26,0,0,0,0,11.2556,0.001600,0.023200,0.001500,0.001600,0.1705,0.015800,0.000500,2,2,3,3,50,2,100,0,10,4,4,0,18,38,0,30,2,0,6,8,0,0,0,0,0,0,0,0.1946,0,46,0,0,0.9382,1.1328,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.1297,2703.6836,5562.2383,6305.4844,0,8265.9219,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.061000,0.4169,0.013200,0.1495,0.016400,0.1475,0.1148,0.002300,0.007100,0,0,0,0,0,1418,944,0,0.1702,172.5146,172.5350,0.002200,0.010600,0.047200,2.8973,0.3275,0.3516,0.022500,0.009400,0.5966,0.2984,0.3448,0.019000,0.000700,0.086100,14.1796,14.8999,14.9459,0.002600,0.000900,0.005100,0.022400,0.051400,1.1417,64,0,0,1,52,0,0,0,0,10.1530,0.005000,0.024600,0.001300,0.001600,0.9588,0.020900,0.000200,2,2,4,4,50,2,102,0,8,7,8,0,38,60,0,56,2,0,8,15,0,0,0,0,0,0,0,0.2761,0,46,1.0156,0,1.0810,1.3571,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.4469,2613.1523,5562.2383,6305.4844,0,8175.3906,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,6.5163,0,0,0
,0.063400,0.3493,0.014200,0.1312,0.016000,0.1607,0.083000,0.002300,0.007300,0,0,0,0,0,1809,994,0,0.2638,179.6082,179.6284,0.002100,0.011700,0.053000,33.3574,0.3222,1.1634,0.022800,0.008700,0.4949,0,0.3978,0.024600,0.000800,0.085000,10.6205,10.9581,12.2253,0.001800,0.000800,0.005300,0.025600,0.052500,1.4604,64,0,0,1049,26,0,0,0,0,11.1499,0.001900,0.024100,0.001600,0.001600,0.1391,0.013600,0.000100,2,2,4,4,50,2,100,0,10,9,11,1,16,1030,0,30,2,0,8,18,0,0,0,0,0,0,0,0.2004,0,27.5000,9.1562,0,1.7293,1.9297,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.6450,2523.3281,5562.5508,6305.4844,0,8085.8789,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.079300,0.3421,0.011000,0.1540,0.018700,0.1497,0.1230,0.002000,0.006200,0,0,0,0,0,5721,388,0,0.3607,83.7675,83.7872,0.002500,0.015500,0.054500,2.9101,0.3410,0.2728,0.017700,0.006500,0.5124,0.1379,0.4835,0.056800,0.000800,0.1133,14.5450,15.1201,15.3924,0.003100,0.001500,0.007400,0.024100,0.1980,0.8881,64,0,0,0,52,0,0,0,0,11.1790,0.002200,0.039400,0.001800,0.002300,0.2253,0.015900,0.000300,2,2,4,4,50,2,100,0,10,7,8,1,4,53,0,51,2,0,8,14,0,0,0,0,0,0,0,0.1896,0,23.5000,0,0,0.7592,0.9488,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.7703,2551.0039,5562.5508,6305.4844,0,8113.5547,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,7.9958,5,0,0
,0.082300,0.2724,0.012800,0.1449,0.019900,0.2146,0.1765,0.003200,0.011500,0,0,0,0,0,1221,1104,0,0.2108,79.4866,79.5190,0.002000,0.011300,0.048300,35.4274,0.3496,0.3632,0.017100,0.009500,0.3033,0.2895,0.3779,0.035500,0.001000,0.091500,5.7760,7.1479,8.2096,0.002200,0.001000,0.005100,0.026700,0.057000,1.0833,62,0,0,1125,26,0,0,0,0,8.3826,0.002300,0.026800,0.001600,0.001800,0.1458,0.015800,0.000300,2,2,2,2,50,2,100,0,8,4,4,0,15,33,0,29,2,0,4,8,0,0,0,0,0,0,0,0.2219,0,46,0,0,0.9921,1.2140,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.6315,2508.1211,5562.9258,6305.4844,0,8071.0469,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.071200,0.4978,0.013000,0.1370,0.016600,0.1633,0.080600,0.002200,0.007400,0,0,0,0,0,1349,349,0,0.1357,86.8620,86.8828,0.002100,0.010200,0.039800,2.8424,0.4424,0.9448,0.020900,0.009600,0.6651,0.2640,0.5373,0.037700,0.001600,0.1666,12.6455,13.4334,13.4819,0.002100,0.000800,0.005600,0.026700,0.067000,1.1543,64,0,0,0,52,0,0,0,0,6.8034,0.005300,0.021000,0.001400,0.001600,0.4129,0.011700,0.000300,2,2,3,3,50,2,100,0,8,8,9,0,38,59,0,55,2,0,6,17,0,0,0,0,0,0,0,0.2521,0,46,0.9170,0,1.1786,1.4307,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.0636,2458.5547,5562.9883,6305.4844,0,8021.5430,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,2.7611,0,0,0
,0.066300,0.3559,0.012500,0.1469,0.016200,0.1580,0.081300,0.002700,0.009000,0,0,0,0,0,1813,772,0,0.2058,100.3423,100.3684,0.001800,0.009600,0.040200,29.6163,0.3187,0.6219,0.016000,0.006800,0.3412,2.0746,0.3745,0.039600,0.001200,0.1300,8.9572,11.4626,9.6700,0.003100,0.001100,0.006400,0.030800,0.067500,1.4688,62,0,0,1052,26,0,0,0,0,10.7465,0.002200,0.037700,0.001600,0.002000,0.1545,0.024000,0.000100,2,2,3,4,50,2,100,0,10,4,4,0,6,30,0,28,2,0,7,8,0,0,0,0,0,0,0,0.3235,0,45,0,0,1.3368,1.6603,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.5062,2441.0469,5563.1758,6305.4844,0,8004.2227,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.1419,0.3227,0.024400,0.1609,0.017800,0.1589,0.1418,0.002500,0.010200,0,0,0,0,0,1273,612,0,0.2138,117.4614,117.4868,0.001700,0.011700,0.042800,2.0618,0.3003,0.6929,0.015900,0.005600,0.4960,2.5410,0.6260,0.036500,0.001200,0.094400,6.8368,9.7992,8.7280,0.002400,0.001000,0.006100,0.024400,0.1526,0.9376,64,0,0,0,52,0,0,0,0,11.1905,0.002200,0.024500,0.001500,0.002000,0.1349,0.014600,0.000200,2,2,3,3,50,2,100,0,10,8,9,0,8,54,0,54,2,0,6,17,0,0,0,0,0,0,0,0.2166,0,45,1.0127,0,0.9383,1.1549,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.1884,2384.6641,5563.2383,6305.4844,0,7947.9023,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,8.4902,0,0,0
,0.1050,0.6118,0.021100,0.1958,0.019600,0.1957,0.1259,0.002800,0.008100,0,0,0,0,0,1892,203,0,0.1694,118.7969,118.8205,0.002000,0.010800,0.043000,3.0610,0.3813,0.7436,0.026300,0.009200,0.4927,0.1397,0.3066,0.033500,0.000300,0.086100,13.0915,13.6634,13.7969,0.003000,0.001600,0.006700,0.033200,0.2389,2.2549,65,0,0,1,26,0,0,0,0,13.9542,0.007800,0.035100,0.001700,0.002400,0.9119,0.018000,0.000300,2,2,3,3,50,2,102,0,8,3,4,0,38,34,0,30,2,0,6,7,0,0,0,0,0,0,0,0.4853,0,45,0.9932,0,2.2172,2.7025,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,65,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.2863,2411.4375,5563.2383,6305.4844,0,7974.6758,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,10.2394,0,1,0
,0.068800,0.4487,0.016800,0.1434,0.017900,0.2806,0.2062,0.003100,0.012900,0,0,0,0,0,1142,122,0,0.1480,127.0133,127.0536,0.001600,0.010300,0.040900,3.1464,0.3408,0.9845,0.031500,0.006400,0.4895,0.1166,0.5756,0.026100,0.000700,0.082700,5.7907,6.0752,7.3073,0.002200,0.001000,0.004900,0.023300,0.052700,1.3319,62,0,0,0,52,0,0,0,0,12.3607,0.001900,0.023100,0.001200,0.001600,0.4994,0.017500,0.000200,2,2,3,3,50,2,100,0,8,7,9,0,29,458,0,54,2,0,6,14,0,0,0,0,0,0,0,0.2158,0,46,3.7617,0,1.4555,1.6713,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.7567,2369.1836,5563.3008,6305.4844,0,7932.4844,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,8.0529,0,0,0
,0.064100,0.7037,0.012100,0.1239,0.016300,0.1486,0.085100,0.002600,0.007300,0,0,0,0,0,3629,783,0,0.3260,140.2369,140.2569,0.001700,0.011600,0.040700,40.5348,0.2955,0.8733,0.016100,0.009300,0.7579,0,0.4351,0.031800,0.000600,0.077100,13.7701,14.0693,14.3017,0.002200,0.001200,0.005400,0.023600,0.051700,2.1637,64,0,0,964,26,0,0,0,0,12.2507,0.005300,0.024700,0.001500,0.001400,0.1479,0.015300,0.000200,2,2,3,4,50,2,100,0,8,7,8,0,42,636,0,30,2,0,7,15,0,0,0,0,0,0,0,0.3540,0,45,6.0830,0,2.5794,2.9334,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.5031,2348.7539,5563.4883,6305.4844,0,7912.2422,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.077200,0.3144,0.016600,0.1535,0.020100,0.1926,0.1269,0.002300,0.006600,0,0,0,0,0,4303,512,0,0.2820,130.3149,130.3354,0.001600,0.011400,0.044200,1.9726,0.3252,0.9047,0.019700,0.007300,0.4448,0,0.4337,0.034100,0.000600,0.093200,12.6417,12.8919,14.0167,0.004400,0.001200,0.005400,0.028700,0.054900,0.9281,64,0,0,0,52,0,0,0,0,10.2845,0.001500,0.027700,0.001600,0.002500,0.1671,0.014300,0.000200,2,2,4,4,50,2,100,0,10,7,8,1,4,54,0,54,2,0,8,15,0,0,0,0,0,0,0,0.2425,0,22.5000,0,0,0.7655,1.0080,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.0378,2289.7852,5563.4883,6305.4844,0,7853.2734,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,6.9593,2,0,0
,0.075900,0.3307,0.014600,0.1531,0.022700,0.1951,0.1368,0.003200,0.010000,0,0,0,0,0,1206,304,0,0.2344,146.3614,146.3887,0.001900,0.010000,0.038900,31.3240,0.2568,0.7534,0.015600,0.006200,0.3791,0.2901,0.4328,0.028800,0.001100,0.1592,7.0372,8.7695,8.7793,0.003100,0.001400,0.006300,0.030200,0.2626,1.3829,62,0,0,1126,26,0,0,0,0,11.4547,0.002700,0.030100,0.001800,0.003300,0.5466,0.012700,0.000200,2,2,3,3,50,2,100,0,10,4,5,0,6,29,0,29,2,0,6,9,0,0,0,0,0,0,0,0.2964,0,45,1.0264,0,1.3430,1.6394,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.3296,2276.2188,5563.8008,6305.4844,0,7840.0195,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.067200,0.7106,0.012500,0.1629,0.025000,0.1951,0.1357,0.002700,0.007700,0,0,0,0,0,1549,1188,0,0.1945,153.2090,153.2328,0.002000,0.016200,0.049900,2.6131,0.5047,1.0633,0.041100,0.006500,0.8404,0.3222,0.3499,0.024100,0.000600,0.1018,15.3624,16.0612,17.2163,0.002400,0.001000,0.005400,0.030600,0.094200,2.3456,64,0,0,0,52,0,0,0,0,11.0660,0.010500,0.049000,0.001800,0.002400,0.1790,0.015600,0.000200,2,2,3,4,50,2,104,0,6,9,9,0,76,64,0,56,2,0,7,18,0,0,0,0,0,0,0,0.5361,0,45,1.9502,0,2.3371,2.8732,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.7126,2339.0938,5563.8633,6305.4844,0,7902.9570,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,7.0391,0,0,0
,0.066900,0.3056,0.014500,0.1307,0.016000,0.2632,0.1285,0.002600,0.007000,0,0,0,0,0,1691,417,0,0.1760,158.2054,158.2296,0.002300,0.011400,0.041700,35.1856,0.2960,0.8899,0.019000,0.008200,0.3571,0.2009,0.4780,0.025700,0.000600,0.087100,12.8705,13.5905,13.6139,0.001900,0.000800,0.005200,0.022800,0.062700,1.0012,64,0,0,1017,26,0,0,0,0,12.6217,0.002200,0.024400,0.001400,0.002000,0.1316,0.015000,0.000200,2,2,3,3,50,2,100,0,10,3,4,0,6,31,0,29,2,0,6,7,0,0,0,0,0,0,0,0.2348,0,45,0,0,0.8928,1.1276,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.9463,2283.8398,5564.1133,6305.4844,0,7847.9531,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0,0,0
,0.074000,0.5671,0.014000,0.1500,0.016800,0.2030,0.1544,0.002700,0.007900,0,0,0,0,0,1262,907,0,0.1624,163.1498,163.1726,0.001500,0.011100,0.039200,2.7875,0.3429,1.2720,0.017900,0.007900,0.6675,1.2815,0.4020,0.025700,0.000500,0.087900,12.0919,13.7453,13.5669,0.002100,0.000800,0.005100,0.026900,0.1360,1.2648,64,0,0,0,52,0,0,0,0,10.6107,0.001800,0.023600,0.001500,0.001700,0.4285,0.015700,0.000100,2,2,2,3,50,2,100,0,10,9,9,0,23,65,0,57,2,0,5,18,0,0,0,0,0,0,0,0.2472,0,47,2.0205,0,1.4026,1.6498,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.2483,2294.1055,5564.1758,6305.4844,0,7858.2812,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,6.2272,0,0,0
,0.061200,0.2519,0.012200,0.1279,0.015700,0.1668,0.086700,0.002100,0.007600,0,0,0,0,0,2197,1353,0,0.3754,71.9731,71.9934,0.001800,0.011000,0.040100,31.4229,0.2830,1.2420,0.017800,0.007300,0.2806,0.2756,0.3864,0.039000,0.000800,0.1057,12.6959,13.4693,13.4680,0.002200,0.001000,0.004400,0.024200,0.049000,0.8991,62,0,0,1141,26,0,0,0,0,10.6487,0.001200,0.021800,0.001900,0.001500,0.1225,0.015100,0.000200,2,2,3,3,50,2,100,0,8,4,4,0,6,29,0,29,2,0,6,8,0,0,0,0,0,0,0,0.1916,0,44,0,0,0.8113,1.0029,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.6851,2478.3242,5564.4883,6305.4844,0,8042.8125,32.9436,0.5000,32.0039,0.000977,0.4387,0,0,0,0,0,0
