EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,0.1360,0.068500,0.1917,0.012500,0.1554,0.016200,0.078700,0.002200,0.006900,0.003900,0.024000,0.001300,0.004000,0.031900,0.8723,0.2379,0.012800,0.9507,0.005000,0.4596,0,0.3460,0.023700,0.000600,0.002100,7.6652,7.8298,0.001900,0.000700,0.005100,0.021900,0.052200,0.6685,0.002000,0.023500,0.001300,0.001700,0.6247,0.013500,0.000200,0,0,0,0,60,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,10,10,0,2,26,0,26,0,0,2,20,0,0,0,0,0,0,0,0.1568,0,37.5000,0,0,0.5923,0.7491,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6422,4711.5820,5465.5820,6205.8047,0,10177.1641,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,7.3355,1,0,0,0,0,0,0,0,0,0,0,0,0
,4.4680,0.070100,0.2265,0.010600,0.090300,0.016100,0.067800,0.002500,0.008000,0.003900,0.026400,0.001000,0.004200,0.033500,2.5707,0.2486,0.022500,1.2636,0.006900,0.5727,0.4243,0.2663,0.029100,0.000600,0.002000,0.2830,0.3914,0.001500,0.001000,0.002100,0.017000,0.043800,0.7380,0.001100,0.021800,0.001300,0.001500,0.092200,0.013700,0.000100,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,12,13,2,2,726,0,26,0,0,2,25,0,0,0,0,0,0,0,0.095598,0,2.5000,6.4990,0,0.9511,1.0467,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1901,4711.6172,5465.6445,6205.8047,0,10177.2617,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1518,0.085700,0.1766,0.013600,0.1094,0.017600,0.083000,0.002600,0.007000,0.003600,0.024100,0.001500,0.005600,0.034900,0.3868,0.2789,0.012900,1.0918,0.004900,0.1444,0,0.3934,0.025500,0.000600,0.002400,1.5535,1.5271,0.001500,0.001100,0.002800,0.018900,0.046800,0.8204,0.001500,0.021100,0.001400,0.001900,0.099300,0.014700,0.000200,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,3,1,5,300,0,0,0,0,2,4,0,0,0,0,0,0,0,0.1585,0,23.5000,1.9766,0,0.9245,1.0830,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1682,4713.3984,5465.6445,6205.8047,0,10179.0430,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0.1405,0,0,5974,391,0,0.4301,0,0,0,0,0,0,0,0
,3.8011,0.070800,0.2086,0.010700,0.1058,0.016300,0.072900,0.002100,0.007200,0.003400,0.022400,0.001300,0.005100,0.032500,1.3477,0.2790,0.015200,0.9024,0.005200,0.4797,1.5025,0.3669,0.038500,0.001000,0.077700,0.1538,0.2812,0.001700,0.001800,0.003100,0.020800,0.058500,0.6214,0.001900,0.025200,0.001600,0.001700,0.1130,0.015300,0.000300,0,0,0,0,60,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,7,9,1,0,18,0,18,1,0,2,14,0,0,0,0,0,0,0,0.1685,0,18.5000,0,0,0.5216,0.6901,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6418,4713.3516,5465.6445,6205.8047,0,10178.9961,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
,0.1707,0.075800,0.1630,0.013300,0.1167,0.018800,0.082900,0.002600,0.007400,0.004100,0.025100,0.001700,0.005600,0.036700,0.4335,0.2764,0.023400,1.1163,0.005900,0.1467,0.062600,0.4457,0.023900,0.000700,0.002200,0.2282,0.3595,0.002100,0.001100,0.003900,0.022300,0.072100,1.1156,0.002400,0.030900,0.001700,0.002000,0.1175,0.014900,0.000200,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.2536,0,38,0,0,0.9921,1.2457,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2261,4712.2031,5465.6445,6205.8047,0,10177.8477,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.7321,0.074300,0.1175,0.013700,0.099900,0.017500,0.1065,0.002400,0.008300,0.004400,0.028500,0.001900,0.006900,0.034800,0.4192,0.2800,0.016400,1.0397,0.004500,0.087800,3.2647,0.3544,0.030300,0.000700,0.002200,0.2433,0.3636,0.001400,0.000900,0.002500,0.017800,0.047200,0.7035,0.001600,0.022400,0.001500,0.001800,0.095700,0.013800,0.000200,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1571,0,38.5000,0,0,0.6439,0.8010,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2043,4712.5508,5465.7070,6205.8047,0,10178.2578,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,3672,372,0,0.1923,0,0,0,0,0,0,0,0
,0.1248,0.076500,0.1975,0.014400,0.1561,0.018000,0.067400,0.002300,0.008000,0.003400,0.024400,0.001300,0.005300,0.037700,1.3392,0.2452,0.013900,0.9361,0.005400,0.4717,0,0.4389,0.027800,0.000800,0.002200,9.6237,9.7446,0.001800,0.000700,0.005200,0.024700,0.062200,0.6629,0.006800,0.030100,0.001600,0.002400,0.6284,0.014600,0.000100,0,0,0,0,62,0,0,26,0,0,0,0,2,2,0,1,50,2,100,0,6,10,10,0,68,34,0,26,1,0,1,20,0,0,0,0,0,0,0,0.1577,0,17.5000,0,0,0.5923,0.7500,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7074,4712.4336,5465.7070,6205.8047,0,10178.1406,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,2,1,0,9.3987,1,0,0,0,0,0,0,0,0,0,0,0,0
,5.6570,0.057800,0.3398,0.012000,0.091400,0.014200,0.069600,0.001800,0.006500,0.002900,0.020600,0.001200,0.004100,0.031500,2.5014,0.2783,0.017100,1.0282,0.010200,0.6844,1.4208,0.2707,0.027300,0.000400,0.001800,0.2865,0.3885,0.001300,0.000800,0.003100,0.018600,0.041900,0.6758,0.001100,0.018900,0.001300,0.001200,0.089700,0.013800,0.000200,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,6,12,12,2,4,626,0,26,0,0,2,24,0,0,0,0,0,0,0,0.1085,0,3,5.5869,0,0.8246,0.9331,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3134,4712.5039,5465.7070,6205.8047,0,10178.2109,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1575,0.077500,0.1275,0.015000,0.1173,0.016800,0.078300,0.001800,0.007200,0.003800,0.024200,0.001500,0.005500,0.036000,0.7044,0.2707,0.015600,0.9622,0.003800,0.2017,0,0.4872,0.028400,0.000700,0.002400,1.4920,1.5030,0.001500,0.000800,0.003400,0.020300,0.1431,0.7896,0.001800,0.027300,0.001400,0.001600,0.086100,0.013000,0.000200,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,2,4,1,0,400,0,0,1,0,2,5,0,0,0,0,0,0,0,0.1575,0,19.5000,2.9082,0,0.8924,1.0499,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3318,4712.5039,5465.7070,6205.8047,0,10178.2109,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0.1163,0,0,5456,392,0,0.3463,0,0,0,0,0,0,0,0
,2.9710,0.074100,0.1681,0.014800,0.1184,0.017100,0.094000,0.002300,0.007300,0.003700,0.024100,0.001200,0.004700,0.034100,0.8626,0.2759,0.011200,1.1510,0.004800,0.4034,0.5477,0.3994,0.039800,0.001200,0.084500,0.1566,0.3077,0.002500,0.001100,0.003900,0.027700,0.053100,0.6321,0.001700,0.022800,0.001300,0.001700,0.093000,0.012800,0.000100,0,0,0,0,60,0,0,26,0,0,0,0,2,2,1,1,50,2,98,0,8,7,10,1,2,18,0,18,1,0,2,15,0,0,0,0,0,0,0,0.2284,0,20.5000,0,0,0.4394,0.6678,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5726,4712.3164,5465.7695,6205.8047,0,10178.0859,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
,0.1566,0.069100,0.1374,0.012500,0.090000,0.015200,0.084500,0.002200,0.007300,0.003300,0.023200,0.001300,0.005200,0.032600,0.3795,0.2685,0.013300,1.0229,0.004800,0.1050,0,0.4188,0.026700,0.000800,0.002300,0.1898,0.3006,0.001200,0.000700,0.002200,0.014400,0.050600,1.0266,0.001700,0.021500,0.001400,0.001600,0.089000,0.012900,0.000200,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,5,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0.2213,0,41,0,0,0.9156,1.1369,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9566,4712.3086,5465.7695,6205.8047,0,10178.0781,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.8824,0.066200,0.4297,0.013100,0.090700,0.014200,0.075600,0.002200,0.006900,0.003500,0.022800,0.001100,0.004300,0.034000,1.2746,0.2510,0.033200,0.9968,0.005500,0.4866,2.5264,0.2838,0.034900,0.000700,0.002700,0.2050,0.3141,0.001300,0.000700,0.002300,0.016100,0.066200,0.9002,0.001700,0.021400,0.001500,0.001800,0.1091,0.013800,0.000100,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,50,2,98,0,8,9,9,0,2,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.2025,0,39.5000,0,0,0.9025,1.1050,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0333,4711,5466.7188,6207.4297,0,10177.7188,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,4132,372,0,0.2819,0,0,0,0,0,0,0,0
,0.1312,0.072500,0.063100,0.017500,0.1560,0.028400,0.080700,0.002300,0.006800,0.003500,0.023400,0.001200,0.005000,0.037200,0.3730,0.2488,0.014100,0.9610,0.003700,0.1194,0,0.3730,0.026400,0.000600,0.004400,7.5377,7.6580,0.001900,0.000700,0.004900,0.023400,0.052200,0.3936,0.001600,0.021900,0.001300,0.001900,0.6304,0.014300,0.000300,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1150,0,17,0,0,0.3233,0.4383,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0535,4708.3672,5466.7812,6207.4297,0,10175.1484,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,7.2585,1,0,0,0,0,0,0,0,0,0,0,0,0
,5.9854,0.066100,0.2638,0.013100,0.1043,0.015500,0.079100,0.002100,0.008800,0.003500,0.025300,0.001600,0.004500,0.033000,1.9356,0.2617,0.018300,1.0599,0.005000,0.5361,2.5948,0.3441,0.033300,0.001100,0.003000,0.3811,0.5344,0.001600,0.000900,0.004200,0.023200,0.1194,1.1417,0.001600,0.022000,0.001200,0.001900,0.087500,0.012100,0.000200,0,0,0,0,59,0,0,26,0,0,0,0,2,2,0,1,50,2,98,0,8,12,12,0,4,626,0,26,1,0,1,24,0,0,0,0,0,0,0,0.1708,0,28.5000,5.5186,0,1.3068,1.4776,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3587,4708.2148,5466.7812,6207.4297,0,10174.9961,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1632,0.069300,0.1686,0.013800,0.1046,0.017300,0.076100,0.002200,0.007100,0.003500,0.023600,0.001200,0.004900,0.035700,0.7172,0.2678,0.021000,0.9742,0.006300,0.1593,0,0.3900,0.026600,0.000800,0.002500,0.3174,1.3439,0.001400,0.000900,0.003300,0.020800,0.050000,1.1095,0.001900,0.022700,0.001200,0.001600,0.1023,0.011300,0.000300,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,98,0,6,2,4,0,4,400,0,0,0,0,2,5,0,0,0,0,0,0,0,0.1561,0,30.5000,2.9082,0,1.2198,1.3759,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8361,4708.1523,5466.7812,6207.4297,0,10174.9336,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,5636,391,0,0.2681,0,0,0,0,0,0,0,0
,3.3762,0.067200,0.1571,0.013600,0.098400,0.015600,0.087300,0.002500,0.007200,0.003600,0.024200,0.001300,0.005100,0.036500,0.8690,0.2558,0.015600,0.9467,0.004700,0.4397,1.1579,0.4220,0.028300,0.000700,0.061200,1.4895,1.4298,0.001300,0.001000,0.003100,0.019100,0.048800,0.3578,0.001700,0.022200,0.001200,0.001500,0.087000,0.014000,0.000200,0,0,0,0,60,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,8,9,1,1,23,0,23,1,0,2,17,0,0,0,0,0,0,0,0.1046,0,11,0,0,0.2821,0.3867,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0115,4708.0195,5466.8438,6207.4297,0,10174.8633,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0.1690,0,0,0,0,0,0,3,0,0,0,0,0,0,0
,0.1545,0.064800,0.1225,0.012600,0.088900,0.015300,0.081600,0.002000,0.006900,0.003100,0.022700,0.001200,0.004400,0.033800,0.4032,0.2522,0.015700,0.9289,0.004400,0.095900,0.1537,0.3911,0.024600,0.000700,0.002500,0.4109,0.4309,0.001400,0.000800,0.002600,0.017500,0.051100,0.7035,0.001700,0.020700,0.001200,0.001400,0.084800,0.012500,0.000100,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1497,0,39.5000,0,0,0.6567,0.8064,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6308,4707.9023,5466.8438,6207.4297,0,10174.7461,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0.089600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.5221,0.067500,0.2278,0.013000,0.097600,0.014900,0.076300,0.002300,0.007000,0.003200,0.022700,0.001200,0.004500,0.035900,1.2061,0.2475,0.015500,1.0061,0.004700,0.4399,2.1867,0.3242,0.033500,0.000800,0.002400,0.2086,0.3327,0.001700,0.000900,0.003300,0.019300,0.048200,0.6375,0.001700,0.021600,0.001200,0.001600,0.083400,0.011900,0.000100,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,2,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1430,0,32,0,0,0.5657,0.7087,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8595,4707.8398,5466.8438,6207.4297,0,10174.6836,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,4222,367,0,0.2129,0,0,0,0,0,0,0,0
,0.1417,0.067200,0.1001,0.011000,0.1518,0.015300,0.1121,0.002500,0.007100,0.003700,0.027100,0.001500,0.007900,0.035200,0.3626,0.2817,0.015200,0.9769,0.004400,0.1209,0,0.4008,0.023300,0.000500,0.002300,8.7924,8.9139,0.002300,0.001000,0.006000,0.027100,0.057600,0.5990,0.001900,0.025200,0.001400,0.001700,0.6327,0.014600,0.000100,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1647,0,20.5000,0,0,0.5064,0.6711,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8002,4707.5898,5466.9062,6207.4297,0,10174.4961,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,8.5744,1,0,0,0,0,0,0,0,0,0,0,0,0
,5.0254,0.069000,0.3049,0.013000,0.096600,0.016600,0.063300,0.002100,0.006700,0.002900,0.022000,0.001300,0.004400,0.034500,2.6013,0.2517,0.020700,1.0307,0.007600,0.6883,1.2984,0.3526,0.032500,0.000700,0.002500,0.2542,0.3753,0.001300,0.000800,0.002700,0.018200,0.062300,1.0581,0.002100,0.029400,0.002000,0.002100,0.1413,0.014200,0.000300,0,0,0,0,59,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,12,13,1,2,726,0,26,0,0,1,25,0,0,0,0,0,0,0,0.1420,0,15,6.4990,0,1.2712,1.4132,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6627,4707.5977,5466.9102,6207.4297,0,10174.5078,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1451,0.073300,0.1382,0.014000,0.088200,0.014500,0.075700,0.002400,0.007200,0.004100,0.024700,0.001100,0.004100,0.036600,0.3738,0.2604,0.012900,0.9366,0.004200,0.1622,0,0.3466,0.026700,0.000700,0.015300,0.2443,0.3511,0.001500,0.000800,0.002900,0.015600,0.060200,0.9178,0.001600,0.021100,0.001200,0.001400,0.085200,0.013500,0.000100,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,3,0,3,300,0,0,0,0,2,4,0,0,0,0,0,0,0,0.1767,0,39,1.9619,0,0.9766,1.1533,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8292,4707.5508,5466.9102,6207.4297,0,10174.4609,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,5710,391,0,0.4539,0,0,0,0,0,0,0,0
,4.4340,0.073000,0.2544,0.013900,0.1130,0.017400,0.078200,0.002200,0.006900,0.003600,0.023700,0.001300,0.004400,0.036600,1.4132,0.2566,0.015300,0.9342,0.004600,0.4541,2.1921,0.3289,0.032400,0.000700,0.065300,0.3101,0.4486,0.001400,0.000900,0.003000,0.020400,0.073500,0.6498,0.008800,0.028700,0.001700,0.002100,0.3475,0.012400,0.000100,0,0,0,0,62,0,0,26,0,0,0,0,2,2,1,1,50,2,98,0,6,9,10,1,35,27,0,23,1,0,2,18,0,0,0,0,0,0,0,0.1527,0,18.5000,0,0,0.6040,0.7567,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8752,4707.4531,5466.9102,6207.4297,0,10174.3633,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
