EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,3.0198,0.060000,0.1167,0.011300,0.095600,0.015600,0.026300,0.002300,0.008900,1.7552,1.7757,0.001300,0.006600,0.031700,1.9679,0.2520,0.016600,0.4707,0.003800,0.6996,0.5527,0.026000,0.000700,0.002800,0.2597,0.4771,0.001800,0.000800,0.002100,0.017800,0.048400,0.6824,0.2698,0.002000,0.020100,0.001300,0.001500,0.1394,0.017700,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,6,6,0,1,313,0,13,0,0,0,6,0,0,0,0,0,0,0,0.1112,0,25,2.7490,0,0.7684,0.8796,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0671,9783.5859,5569.1992,6304.2305,0,15352.7852,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1758,0.067900,0.048200,0.015200,0.1053,0.014100,0.079600,0.002500,0.007400,1.8210,1.8595,0.001900,0.010000,0.036500,0.4032,0.2998,0.015500,0.3856,0.003500,0,0.2680,0.020700,0.000900,0.002200,0.3272,0.5333,0.001500,0.001000,0.002800,0.015500,0.043600,0.3403,0.091200,0.001500,0.020000,0.001200,0.001600,0.1008,0.014800,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.087503,0,23,0,0,0.2906,0.3781,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3423,9774.9805,5569.1992,6304.2305,0,15344.1797,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.6495,0.065700,0.1332,0.009300,0.1198,0.014100,0.055500,0.001900,0.006900,1.5119,1.5313,0.001200,0.007400,0.033300,1.1436,0.2457,0.017800,0.4005,0.004000,2.0549,0.4439,0.022800,0.000800,0.073100,1.7269,2.7587,0.001600,0.001100,0.004100,0.020700,0.049700,0.5386,0.2448,0.001800,0.021800,0.001300,0.001900,0.1303,0.012000,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,4,13,0,13,1,0,1,3,0,0,0,0,0,0,0,0.1202,0,37,0,0,0.4595,0.5797,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6632,9763.8984,5569.3867,6304.2305,0,15333.2852,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,1,0,0.1946,0,0,2848,365,0,0.1813,0,0,0,0,0,0,0,0,0,0
,0.2401,0.069800,0.043700,0.014900,0.1242,0.017100,0.077400,0.002200,0.009500,1.8828,1.9078,0.001800,0.010500,0.038400,0.4661,0.3134,0.015700,0.5255,0.004700,0,0.3131,0.021300,0.000800,0.002800,0.5269,0.4974,0.002000,0.001300,0.003200,0.021700,0.049100,0.2672,0.1090,0.001400,0.021000,0.001300,0.001800,0.1028,0.012300,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.083007,0,17,0,0,0.2164,0.2994,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8499,9758.4609,5569.3867,6304.2305,0,15327.8477,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0.3197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.3038,0.080500,0.051200,0.015600,0.1281,0.017000,0.044500,0.002900,0.010900,1.8472,1.8740,0.001500,0.006300,0.036500,0.4809,0.2340,0.014500,0.3566,0.003500,3.4642,0.5101,0.024500,0.000500,0.002300,1.8530,0.5792,0.001600,0.000900,0.003800,0.019400,0.050700,0.4261,0,0.001700,0.021800,0.001300,0.001600,0.1077,0.013500,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1093,0,28,0,0,0.3554,0.4647,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5696,9746.9570,5569.3867,6304.2305,0,15316.3438,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1.5092,0,0,1069,253,0,0.1239,0,0,0,0,0,0,0,0,0,0
,0.1799,0.065800,0.1165,0.015800,0.1544,0.016000,0.1036,0.002200,0.007500,1.8283,1.8495,0.001700,0.007900,0.040500,1.1294,0.3028,0.017200,0.4722,0.003800,0,0.3375,0.026600,0.001200,0.003200,7.8840,7.9506,0.001900,0.001000,0.004700,0.021200,0.049900,0.5874,0.2600,0.005000,0.021400,0.001300,0.001700,0.6534,0.015000,0.000200,0,0,0,0,0,57,0,0,0,0,0,0,1,1,1,1,46,2,49,0,3,4,4,0,35,18,0,14,1,0,1,4,0,0,0,0,0,0,0,0.1518,0,25,0.9316,0,0.5750,0.7268,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7574,9740.7227,5569.4492,6304.2305,0,15310.1719,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,2,1,0.077300,0.1561,7.2741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.3398,0.063100,0.1349,0.012600,0.089100,0.014300,0.068900,0.002100,0.006800,1.4167,1.4376,0.001300,0.006200,0.032700,1.8153,0.3290,0.011800,0.4045,0.002900,1.8287,0.4268,0.019500,0.000500,0.001900,0.2536,0.4462,0.001500,0.000800,0.002400,0.014700,0.042500,0.6663,0.2504,0.001500,0.021100,0.001300,0.001400,0.1042,0.014300,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,46,2,49,0,4,6,6,0,2,313,0,13,0,0,1,6,0,0,0,0,0,0,0,0.1054,0,29,2.9395,0,0.7417,0.8471,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6929,9734.4414,5569.4492,6304.2305,0,15303.8906,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1709,0.078200,0.056900,0.015400,0.1258,0.016400,0.085100,0.002200,0.009300,1.8102,1.8353,0.001400,0.006600,0.036000,0.4341,0.2805,0.020300,0.5249,0.004700,0,0.2789,0.023000,0.000800,0.002900,0.2760,0.6066,0.001900,0.000900,0.002500,0.018300,0.1785,0.3996,0.1303,0.002200,0.021600,0.001500,0.002200,0.1085,0.012900,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,46,2,49,0,5,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.1072,0,26,0,0,0.3327,0.4399,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3153,9728.9297,5569.4492,6304.2305,0,15298.3789,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.1568,0.072300,0.2181,0.010200,0.1139,0.014100,0.066800,0.001600,0.006500,1.6127,1.6318,0.001100,0.008900,0.038200,1.0174,0.3275,0.020100,0.4488,0.004400,1.6577,0.3727,0.022200,0.000600,0.062000,1.2952,1.3399,0.002400,0.000700,0.003900,0.021400,0.049300,0.6628,0.3523,0.002100,0.022900,0.001400,0.001600,0.1278,0.013100,0.000300,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,7,7,0,0,413,0,13,1,0,1,7,0,0,0,0,0,0,0,0.1010,0,23,3.8955,0,0.8924,0.9934,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8614,9718.4414,5569.4492,6304.2305,0,15287.8906,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,1,0,0.1827,0,0,3341,464,0,0.2661,0,0,0,0,0,0,0,0,0,0
,0.1468,0.1091,0.064600,0.033700,0.1289,0.017000,0.089300,0.002300,0.009100,1.7052,1.7304,0.001900,0.007800,0.036500,0.4657,0.2678,0.017200,0.5323,0.004900,0,0.3851,0.021900,0.000900,0.002100,1.0368,0.7568,0.001900,0.000800,0.002900,0.018500,0.054200,0.6192,0.1010,0.001600,0.026700,0.001600,0.001500,0.1159,0.014400,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1566,0,24,0,0,0.5134,0.6700,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9489,9711.2930,5569.4492,6304.2305,0,15280.7422,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0.5265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.6995,0.086200,0.077800,0.010100,0.1230,0.015700,0.053200,0.002400,0.009700,1.7313,1.7568,0.001100,0.007000,0.033000,1.0202,0.2375,0.015700,0.4066,0.004000,2.3512,0.4459,0.023300,0.000600,0.002800,1.8488,0.5471,0.001800,0.001000,0.004600,0.021200,0.049500,0.3446,0.1993,0.001700,0.023900,0.001600,0.002100,0.1255,0.013600,0.000300,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.099298,0,23,0,0,0.2624,0.3617,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5760,9702.1406,5569.5117,6304.2305,0,15271.6523,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,1.5248,0,0,2965,266,0,0.3240,0,0,0,0,0,0,0,0,0,0
,0.1456,0.078800,0.053200,0.018300,0.1505,0.018100,0.1483,0.003400,0.009200,2.2042,2.2318,0.001700,0.010200,0.044100,0.5069,0.3755,0.019000,0.6247,0.005100,0,0.3329,0.021100,0.000800,0.002600,7.8345,6.3539,0.002500,0.000900,0.004800,0.023400,0.050900,0.3872,0.1033,0.001900,0.024600,0.001400,0.001900,0.1187,0.016600,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.1145,0,26,0,0,0.3122,0.4267,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1964,9694.1523,5569.5117,6304.2305,0,15263.6641,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0.1014,1.7512,5.7848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.4945,0.065800,0.086900,0.012100,0.1031,0.014800,0.054700,0.001400,0.006000,1.5249,1.5421,0.001400,0.007400,0.030300,1.9776,0.3690,0.020800,0.4812,0.004300,3.6869,0.4005,0.022100,0.000600,0.002700,0.4903,0.6343,0.001900,0.000900,0.003000,0.018700,0.048200,0.2814,0.2286,0.001800,0.042100,0.001200,0.001900,0.1072,0.012700,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.082985,0,22,0,0,0.2148,0.2978,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5603,9691.5273,5569.5117,6304.2305,0,15261.0391,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0.1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2713,0.067000,0.086200,0.016700,0.1088,0.016200,0.084600,0.003400,0.008800,1.7613,1.7872,0.001800,0.008800,0.038000,0.7694,0.4116,0.015900,0.4239,0.004100,0,0.2799,0.023600,0.000600,0.002500,0.2440,0.4449,0.001500,0.000800,0.001700,0.014200,0.051000,0.5205,0.1212,0.002000,0.021000,0.001300,0.001900,0.1041,0.014100,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,7,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.1121,0,30,0,0,0.4815,0.5936,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0903,9680.3008,5569.5742,6304.2305,0,15249.8750,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.5479,0.091300,0.067800,0.022900,0.1292,0.019300,0.089300,0.002400,0.009200,1.8614,1.8885,0.001700,0.011000,0.042300,0.5204,0.2923,0.015500,0.2709,0.003700,3.7156,0.4083,0.029600,0.001200,0.086600,0.2793,0.5220,0.001800,0.001000,0.003300,0.020600,0.053700,0.3512,0.1391,0.002000,0.025100,0.001300,0.002100,0.1143,0.015600,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1005,0,26,0,0,0.2682,0.3687,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3598,9672.5117,5569.5742,6304.2305,0,15242.0859,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,0,0,1597,449,0,0.3389,0,0,0,0,0,0,0,0,0,0
,0.1785,0.076600,0.1486,0.011300,0.1355,0.018000,0.028900,0.001900,0.007800,1.8437,1.8663,0.002600,0.010200,0.054400,1.4772,0.6160,0.026800,0.5416,0.005000,0,0.4955,0.035700,0.001500,0.004500,0.3075,0.5987,0.002100,0.001000,0.003700,0.021800,0.078900,0.4413,0.3751,0.003300,0.029000,0.001400,0.002000,0.1428,0.015900,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.1221,0,22,0,0,0.3435,0.4656,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1480,9666.7891,5569.5742,6304.2305,0,15236.3633,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.7295,0.075200,0.048200,0.012300,0.1188,0.017000,0.1249,0.002700,0.007900,1.7561,1.7803,0.001700,0.008500,0.037800,0.7036,0.4548,0.029100,0.3127,0.005000,2.6824,0.2910,0.016600,0.000800,0.002400,1.0974,1.1261,0.001800,0.000700,0.003100,0.018300,0.046200,0.3070,0.076400,0.001600,0.022000,0.001300,0.002100,0.1074,0.015400,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.1087,0,21,0,0,0.2344,0.3431,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1846,9658.1094,5569.5742,6304.2305,0,15227.6836,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0.1796,0,0,951,253,0,0.1089,0,0,0,0,0,0,0,0,0,0
,0.1324,0.068200,0.085500,0.011800,0.1732,0.017000,0.098300,0.001700,0.006800,1.3250,1.3442,0.001100,0.007700,0.033900,0.6875,0.2554,0.013800,0.2537,0.002700,0,0.2532,0.014100,0.000400,0.002300,7.1428,7.2369,0.003100,0.001500,0.006100,0.027800,0.044200,0.4511,0.1866,0.001600,0.020000,0.001300,0.001700,0.6427,0.015700,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,0,14,0,14,0,0,2,3,0,0,0,0,0,0,0,0.1417,0,22,0,0,0.3355,0.4772,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6876,9652.5898,5569.5820,6304.2305,0,15222.1719,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,1,0.084300,0.1756,6.8940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.9774,0.071900,0.1382,0.011600,0.1240,0.019000,0.073900,0.002200,0.007200,1.8091,1.8303,0.001600,0.010000,0.041100,1.9114,0.4680,0.017100,0.2829,0.003800,2.4587,0.3384,0.015300,0.000800,0.002500,0.5494,1.4972,0.001900,0.000900,0.003200,0.021000,0.053400,0.8344,0.2397,0.002000,0.023100,0.001400,0.001600,0.2653,0.013500,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,5,5,0,3,313,0,13,0,0,1,5,0,0,0,0,0,0,0,0.1457,0,34,2.9561,0,0.8890,1.0347,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6168,9640.5000,5569.6016,6304.2305,0,15210.1016,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0.1941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1323,0.071500,0.044200,0.010900,0.1092,0.014800,0.062200,0.001800,0.007100,1.7727,1.7927,0.001600,0.007800,0.036200,0.6616,0.3054,0.015600,0.2680,0.003500,0,0.2949,0.015700,0.000500,0.002400,1.3752,0.4466,0.001700,0.001200,0.002900,0.019300,0.049700,0.2864,0.1096,0.001800,0.020600,0.001200,0.001800,0.1062,0.014900,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.089504,0,19,0,0,0.2291,0.3186,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6570,9635.9180,5569.6211,6304.2305,0,15205.5391,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1.1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.6717,0.071000,0.1654,0.021000,0.1139,0.018200,0.076300,0.002300,0.008600,1.8843,1.9086,0.001800,0.008200,0.037200,0.9255,0.3312,0.017300,0.2436,0.004100,5.4120,0.3093,0.019400,0.001100,0.070500,0.4966,0.5434,0.001800,0.000900,0.003700,0.020200,0.060600,0.6536,0.2431,0.005300,0.025100,0.001300,0.001900,0.3612,0.013400,0.000300,0,0,0,0,0,57,0,0,0,0,0,0,1,1,2,2,46,2,49,0,3,4,4,0,35,17,0,13,1,0,2,4,0,0,0,0,0,0,0,0.1570,0,29,0.9746,0,0.6911,0.8481,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7319,9625.7500,5569.6367,6304.2305,0,15195.3867,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,2,1,0,0.1743,0,0,3097,464,0,0.3213,0,0,0,0,0,0,0,0,0,0
